ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
44,1980,1980-10-26,8,26.052,SEA,@,OAK,L 14-33,,,,
45,1980,1980-11-02,9,26.059,SEA,,PHI,L 20-27,,,,
46,1980,1980-11-09,10,26.066,SEA,,KAN,L 30-31,,,,
47,1980,1980-11-17,11,26.074,SEA,,OAK,L 17-19,,,,
48,1980,1980-11-23,12,26.080,SEA,@,DEN,L 20-36,,,,
49,1980,1980-11-27,13,26.084,SEA,@,DAL,L 7-51,,,,
50,1980,1980-12-07,14,26.094,SEA,,NYG,L 21-27,,,,
51,1980,1980-12-13,15,26.100,SEA,@,SDG,L 14-21,,,,
52,1980,1980-12-21,16,26.108,SEA,,DEN,L 17-25,,,,
53,1981,1981-09-06,1,27.002,SEA,@,CIN,L 21-27,0,0,,0
54,1981,1981-09-13,2,27.009,SEA,,DEN,W 13-10,0,0,,0
55,1981,1981-09-20,3,27.016,SEA,@,OAK,L 10-20,0,0,,0
56,1981,1981-09-27,4,27.023,SEA,,KAN,L 14-20,0,0,,0
57,1981,1981-10-04,5,27.030,SEA,@,SDG,L 10-24,0,0,,0
58,1981,1981-10-11,6,27.037,SEA,@,HOU,L 17-35,0,0,,0
59,1981,1981-10-18,7,27.044,SEA,,NYG,L 0-32,0,0,,0
60,1981,1981-10-25,8,27.051,SEA,@,NYJ,W 19-3,0,0,,0
61,1981,1981-11-01,9,27.058,SEA,@,GNB,L 24-34,0,0,,0
62,1981,1981-11-08,10,27.065,SEA,,PIT,W 24-21,1,9,9.00,0
63,1981,1981-11-16,11,27.073,SEA,,SDG,W 44-23,0,0,,0
64,1981,1981-11-22,12,27.079,SEA,@,KAN,L 13-40,0,0,,0
65,1981,1981-11-29,13,27.086,SEA,,OAK,L 31-32,0,0,,0
66,1981,1981-12-06,14,27.093,SEA,,NYJ,W 27-23,0,0,,0
67,1981,1981-12-13,15,27.100,SEA,@,DEN,L 13-23,0,0,,0
68,1981,1981-12-20,16,27.107,SEA,,CLE,W 42-21,0,0,,0
69,1982,1982-09-19,2,28.015,SEA,@,HOU,L 21-23,,,,
70,1982,1982-11-21,3,28.078,SEA,@,DEN,W 17-10,,,,
71,1982,1982-11-28,4,28.085,SEA,,PIT,W 16-0,,,,
72,1982,1982-12-05,5,28.092,SEA,@,RAI,L 23-28,,,,
73,1982,1982-12-12,6,28.099,SEA,,CHI,W 20-14,,,,
74,1982,1982-12-19,7,28.106,SEA,,NWE,L 0-16,,,,
75,1982,1982-12-26,8,28.113,SEA,@,CIN,L 10-24,,,,
76,1982,1983-01-02,9,28.120,SEA,,DEN,W 13-11,,,,
77,1983,1983-09-04,1,29.000,SEA,@,KAN,L 13-17,,,,
78,1983,1983-09-11,2,29.007,SEA,@,NYJ,W 17-10,,,,
79,1983,1983-09-18,3,29.014,SEA,,SDG,W 34-31,,,,
80,1983,1983-09-25,4,29.021,SEA,,WAS,L 17-27,,,,
81,1983,1983-10-02,5,29.028,SEA,@,CLE,W 24-9,,,,
82,1983,1983-10-09,6,29.035,SEA,@,SDG,L 21-28,,,,
83,1983,1983-10-16,7,29.042,SEA,,RAI,W 38-36,,,,
84,1983,1983-10-23,8,29.049,SEA,,PIT,L 21-27,,,,
85,1983,1983-10-30,9,29.056,SEA,@,RAI,W 34-21,,,,
86,1983,1983-11-06,10,29.063,SEA,,DEN,W 27-19,,,,
87,1983,1983-11-13,11,29.070,SEA,@,STL,L 28-33,,,,
88,1983,1983-11-20,12,29.077,SEA,@,DEN,L 27-38,,,,
89,1983,1983-12-04,14,29.091,SEA,,DAL,L 10-35,,,,
90,1983,1983-12-11,15,29.098,SEA,@,NYG,W 17-12,,,,
91,1983,1983-12-18,16,29.105,SEA,,NWE,W 24-6,,,,
92,1984,1984-09-03,1,29.365,SEA,,CLE,W 33-0,,,,
93,1984,1984-09-09,2,30.005,SEA,,SDG,W 31-17,,,,
94,1984,1984-09-16,3,30.012,SEA,@,NWE,L 23-38,,,,
95,1984,1984-09-23,4,30.019,SEA,,CHI,W 38-9,,,,
96,1984,1984-09-30,5,30.026,SEA,@,MIN,W 20-12,,,,
97,1984,1984-10-07,6,30.033,SEA,@,RAI,L 14-28,,,,
98,1984,1984-10-14,7,30.040,PIT,@,SFO,W 20-17,,,,
99,1984,1984-10-21,8,30.047,PIT,@,IND,L 16-17,,,,
100,1984,1984-11-25,13,30.082,PIT,,SDG,W 52-24,,,,
101,1984,1984-12-09,15,30.096,PIT,,CLE,W 23-20,,,,
102,1984,1984-12-16,16,30.103,PIT,@,RAI,W 13-7,,,,
