ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
75,1993,1993-12-05,12,27.354,PHO,,RAM,W 38-10,,0,0,,0,0.0%,,,,,,,
76,1993,1993-12-12,13,27.361,PHO,,DET,L 14-21,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
77,1993,1993-12-19,14,28.003,PHO,@,SEA,W 30-27,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
78,1993,1993-12-26,15,28.010,PHO,,NYG,W 17-6,2,2,25,12.50,0,100.0%,12.50,0,0,,0,0,0
79,1993,1994-01-02,16,28.017,PHO,@,ATL,W 27-10,,0,0,,0,0.0%,,,,,,,
80,1994,1994-09-04,1,28.262,CLE,@,CIN,W 28-20,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0
81,1994,1994-09-11,2,28.269,CLE,,PIT,L 10-17,5,2,23,11.50,1,40.0%,4.60,0,0,,0,1,6
82,1994,1994-09-18,3,28.276,CLE,,ARI,W 32-0,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
83,1994,1994-09-25,4,28.283,CLE,@,IND,W 21-14,1,0,0,,0,0.0%,0.00,,,,,,
84,1994,1994-10-02,5,28.290,CLE,,NYJ,W 27-7,,0,0,,0,0.0%,,,,,,,
85,1995,1995-09-03,1,29.261,CLE,@,NWE,L 14-17,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0
86,1995,1995-09-10,2,29.268,CLE,,TAM,W 22-6,,0,0,,0,0.0%,,0,0,,0,0,0
87,1995,1995-09-24,4,29.282,CLE,,KAN,W 35-17,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
88,1995,1995-10-02,5,29.290,CLE,,BUF,L 19-22,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0
89,1995,1995-10-08,6,29.296,CLE,@,DET,L 20-38,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
90,1995,1995-10-22,7,29.310,CLE,,JAX,L 15-23,,0,0,,0,0.0%,,,,,,,
91,1996,1996-09-01,1,30.260,SDG,,SEA,W 29-7,1,0,0,,0,0.0%,0.00,,,,,,
92,1996,1996-09-08,2,30.267,SDG,,CIN,W 27-14,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
93,1996,1996-09-15,3,30.274,SDG,@,GNB,L 10-42,,0,0,,0,0.0%,,,,,,,
94,1996,1996-11-17,11,30.337,SDG,,TAM,L 17-25,,0,0,,0,0.0%,,,,,,,
95,1996,1996-11-24,12,30.344,SDG,@,KAN,W 28-14,1,0,0,,0,0.0%,0.00,,,,,,
96,1996,1996-12-01,13,30.351,SDG,,NWE,L 7-45,,0,0,,0,0.0%,,,,,,,
97,1996,1996-12-08,14,30.358,SDG,@,PIT,L 3-16,,0,0,,0,0.0%,,,,,,,
98,1996,1996-12-14,15,30.364,SDG,@,CHI,L 14-27,,0,0,,0,0.0%,,,,,,,
99,1996,1996-12-22,16,31.006,SDG,,DEN,W 16-10,,0,0,,0,0.0%,,,,,,,
