ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
47,1989,1989-09-24,3,26.051,TAM,,NOR,W 20-10,1,15,15.00,0,1,0,0.00,0,0,0,0
48,1989,1989-10-01,4,26.058,TAM,@,MIN,L 3-17,0,0,,0,0,0,,0,,,
49,1989,1989-10-08,5,26.065,TAM,,CHI,W 42-35,0,0,,0,2,13,6.50,0,0,0,0
50,1989,1989-10-15,6,26.072,TAM,,DET,L 16-17,1,7,7.00,0,3,21,7.00,0,0,0,0
51,1989,1989-10-22,7,26.079,TAM,@,WAS,L 28-32,0,0,,0,0,0,,0,,,
52,1989,1989-10-29,8,26.086,TAM,@,CIN,L 23-56,1,14,14.00,0,0,0,,0,0,0,0
53,1989,1989-11-05,9,26.093,TAM,,CLE,L 31-42,0,0,,0,0,0,,0,,,
54,1989,1989-11-12,10,26.100,TAM,,MIN,L 10-24,0,0,,0,0,0,,0,,,
55,1989,1989-11-19,11,26.107,TAM,@,CHI,W 32-31,0,0,,0,0,0,,0,,,
56,1989,1989-11-26,12,26.114,TAM,@,PHO,W 14-13,0,0,,0,0,0,,0,,,
57,1989,1989-12-03,13,26.121,TAM,,GNB,L 16-17,0,0,,0,0,0,,0,,,
58,1989,1989-12-10,14,26.128,TAM,@,HOU,L 17-20,1,22,22.00,0,0,0,,0,0,0,0
59,1989,1989-12-17,15,26.135,TAM,@,DET,L 7-33,0,0,,0,0,0,,0,,,
60,1989,1989-12-24,16,26.142,TAM,,PIT,L 22-31,0,0,,0,0,0,,0,1,1,0
61,1990,1990-09-09,1,27.036,TAM,@,DET,W 38-21,,,,,,,,,,,
