ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
60,1993,1993-09-26,3,27.353,TAM,@,CHI,L 17-47,,,,,,,,,,
61,1993,1993-10-03,4,27.360,TAM,,DET,W 27-10,,,,,,,,,,
62,1993,1993-10-10,5,28.002,TAM,@,MIN,L 0-15,,,,,,,,,,
63,1993,1993-10-24,6,28.016,TAM,,GNB,L 14-37,,,,,,,,,,
64,1993,1993-10-31,7,28.023,TAM,@,ATL,W 31-24,,,,,,,,,,
65,1993,1993-11-07,8,28.030,TAM,@,DET,L 0-23,,,,,,,,,,
66,1993,1993-11-14,9,28.037,TAM,,SFO,L 21-45,,,,,,,,,,
67,1993,1993-11-21,10,28.044,TAM,,MIN,W 23-10,,,,,,,,,,
68,1993,1993-11-28,11,28.051,TAM,@,GNB,L 10-13,,,,,,,,,,
69,1993,1993-12-05,12,28.058,TAM,,WAS,L 17-23,,,,,,,,,,
70,1993,1993-12-12,13,28.065,TAM,,CHI,W 13-10,,,,,,,,,,
71,1993,1993-12-19,14,28.072,TAM,@,RAI,L 20-27,,,,,,,,,,
72,1993,1993-12-26,15,28.079,TAM,@,DEN,W 17-10,,,,,,,,,,
73,1993,1994-01-02,16,28.086,TAM,,SDG,L 17-32,,,,,,,,,,
74,1994,1994-09-04,1,28.331,TAM,@,CHI,L 9-21,,,,,,,,,,
75,1994,1994-09-11,2,28.338,TAM,,IND,W 24-10,0,0,,0,0,0,0.0,1,0,0
76,1994,1994-09-18,3,28.345,TAM,,NOR,L 7-9,,,,,,,,,,
77,1994,1994-09-25,4,28.352,TAM,@,GNB,L 3-30,,,,,,,,,,
78,1994,1994-10-02,5,28.359,TAM,,DET,W 24-14,,,,,,,,,,
79,1994,1994-10-09,6,29.001,TAM,@,ATL,L 13-34,,,,,,,,,,
80,1994,1994-10-23,7,29.015,TAM,@,SFO,L 16-41,,,,,,,,,,
81,1994,1994-10-30,8,29.022,TAM,,MIN,L 13-36,,,,,,,,,,
82,1994,1994-11-06,9,29.029,TAM,,CHI,L 6-20,,,,,,,,,,
83,1994,1994-11-13,10,29.036,TAM,@,DET,L 9-14,,,,,,,,,,
84,1994,1994-11-20,11,29.043,TAM,@,SEA,L 21-22,0,0,,0,0,0,0.0,1,4,0
85,1994,1994-11-27,12,29.050,TAM,@,MIN,W 20-17,,,,,,,,,,
86,1994,1994-12-04,13,29.057,TAM,,WAS,W 26-21,,,,,,,,,,
87,1994,1994-12-11,14,29.064,TAM,,RAM,W 24-14,,,,,,,,,,
88,1994,1994-12-18,15,29.071,TAM,@,WAS,W 17-14,,,,,,,,,,
89,1994,1994-12-24,16,29.077,TAM,,GNB,L 19-34,,,,,,,,,,
90,1995,1995-09-03,1,29.330,TAM,@,PHI,W 21-6,,,,,,,,,,
91,1995,1995-09-24,4,29.351,TAM,,WAS,W 14-6,0,0,,0,0,0,0.0,1,0,0
92,1995,1995-10-01,5,29.358,TAM,@,CAR,W 20-13,,,,,,,,,,
93,1995,1995-10-08,6,30.000,TAM,,CIN,W 19-16,0,0,,0,0,0,0.0,1,40,0
94,1995,1995-10-15,7,30.007,TAM,,MIN,W 20-17,,,,,,,,,,
95,1995,1995-10-22,8,30.014,TAM,,ATL,L 21-24,,,,,,,,,,
96,1995,1995-10-29,9,30.021,TAM,@,HOU,L 7-19,,,,,,,,,,
97,1995,1995-11-12,10,30.035,TAM,@,DET,L 24-27,,,,,,,,,,
98,1995,1995-11-19,11,30.042,TAM,,JAX,W 17-16,0,0,,0,0,0,0.0,1,15,0
99,1995,1995-11-26,12,30.049,TAM,@,GNB,L 13-35,,,,,,,,,,
100,1995,1995-12-03,13,30.056,TAM,@,MIN,L 17-31,0,0,,0,0,0,0.0,2,26,0
101,1995,1995-12-10,14,30.063,TAM,,GNB,W 13-10,,,,,,,,,,
102,1995,1995-12-23,16,30.076,TAM,,DET,L 10-37,,,,,,,,,,
103,1996,1996-09-01,1,30.329,TAM,,GNB,L 3-34,,,,,,,,,,
104,1996,1996-09-08,2,30.336,TAM,@,DET,L 6-21,0,0,,0,0,0,1.0,0,0,0
105,1996,1996-09-15,3,30.343,TAM,@,DEN,L 23-27,,,,,,,,,,
106,1996,1996-09-22,4,30.350,TAM,,SEA,L 13-17,,,,,,,,,,
107,1996,1996-09-29,5,30.357,TAM,,DET,L 0-27,,,,,,,,,,
108,1996,1996-10-13,6,31.005,TAM,,MIN,W 24-13,,,,,,,,,,
109,1996,1996-10-20,7,31.012,TAM,@,ARI,L 9-13,,,,,,,,,,
110,1996,1996-10-27,8,31.019,TAM,@,GNB,L 7-13,,,,,,,,,,
111,1996,1996-11-03,9,31.026,TAM,@,CHI,L 10-13,,,,,,,,,,
112,1996,1996-11-10,10,31.033,TAM,,OAK,W 20-17,,,,,,,,,,
113,1996,1996-11-17,11,31.040,TAM,@,SDG,W 25-17,,,,,,,,,,
114,1996,1996-11-24,12,31.047,TAM,,NOR,W 13-7,,,,,,,,,,
115,1996,1996-12-01,13,31.054,TAM,@,CAR,L 0-24,,,,,,,,,,
116,1996,1996-12-08,14,31.061,TAM,,WAS,W 24-10,0,0,,0,0,0,0.0,1,5,0
117,1996,1996-12-15,15,31.068,TAM,@,MIN,L 10-21,,,,,,,,,,
118,1996,1996-12-22,16,31.075,TAM,,CHI,W 34-19,,,,,,,,,,
