ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
33,1973,1973-10-28,7,24.128,PIT,,CIN,W 20-13,0,0,,0,3,56,0
34,1973,1973-11-05,8,24.136,PIT,,WAS,W 21-16,0,0,,0,1,11,0
35,1973,1973-11-11,9,24.142,PIT,@,OAK,W 17-9,,,,,,,
36,1973,1973-11-18,10,24.149,PIT,,DEN,L 13-23,,,,,,,
37,1973,1973-11-25,11,24.156,PIT,@,CLE,L 16-21,0,0,,0,1,0,0
38,1973,1973-12-03,12,24.164,PIT,@,MIA,L 26-30,,,,,,,
39,1973,1973-12-09,13,24.170,PIT,,HOU,W 33-7,,,,,,,
40,1973,1973-12-15,14,24.176,PIT,@,SFO,W 37-14,0,0,,0,1,3,0
41,1974,1974-09-15,1,25.085,PIT,,BAL,W 30-0,,,,,,,
42,1974,1974-09-22,2,25.092,PIT,@,DEN,T 35-35,0,0,,0,1,4,0
43,1974,1974-09-29,3,25.099,PIT,,OAK,L 0-17,,,,,,,
44,1974,1974-10-06,4,25.106,PIT,@,HOU,W 13-7,0,0,,0,1,9,0
45,1974,1974-10-13,5,25.113,PIT,@,KAN,W 34-24,,,,,,,
46,1974,1974-10-20,6,25.120,PIT,,CLE,W 20-16,,,,,,,
47,1974,1974-10-28,7,25.128,PIT,,ATL,W 24-17,,,,,,,
48,1974,1974-11-03,8,25.134,PIT,,PHI,W 27-0,,,,,,,
49,1974,1974-11-10,9,25.141,PIT,@,CIN,L 10-17,,,,,,,
50,1974,1974-11-17,10,25.148,PIT,@,CLE,W 26-16,,,,,,,
51,1974,1974-11-25,11,25.156,PIT,@,NOR,W 28-7,,,,,,,
52,1974,1974-12-01,12,25.162,PIT,,HOU,L 10-13,,,,,,,
53,1974,1974-12-08,13,25.169,PIT,@,NWE,W 21-17,,,,,,,
54,1975,1975-09-21,1,26.091,PIT,@,SDG,W 37-0,,,,,,,
55,1975,1975-09-28,2,26.098,PIT,,BUF,L 21-30,,,,,,,
56,1975,1975-10-12,4,26.112,PIT,,DEN,W 20-9,,,,,0,18,0
57,1975,1975-10-19,5,26.119,PIT,,CHI,W 34-3,,,,,,,
58,1975,1975-10-26,6,26.126,PIT,@,GNB,W 16-13,,,,,,,
59,1975,1975-11-02,7,26.133,PIT,@,CIN,W 30-24,0,0,,0,2,83,0
60,1975,1975-11-09,8,26.140,PIT,,HOU,W 24-17,,,,,,,
61,1975,1975-11-16,9,26.147,PIT,,KAN,W 28-3,,,,,,,
62,1975,1975-11-24,10,26.155,PIT,@,HOU,W 32-9,,,,,,,
63,1975,1975-11-30,11,26.161,PIT,@,NYJ,W 20-7,,,,,,,
64,1975,1975-12-07,12,26.168,PIT,,CLE,W 31-17,0,0,,0,1,1,0
65,1975,1975-12-13,13,26.174,PIT,,CIN,W 35-14,0,0,,0,1,20,0
66,1976,1976-09-12,1,27.082,PIT,@,OAK,L 28-31,,,,,,,
67,1976,1976-09-19,2,27.089,PIT,,CLE,W 31-14,,,,,,,
68,1976,1976-09-26,3,27.096,PIT,,NWE,L 27-30,,,,,,,
69,1976,1976-10-04,4,27.104,PIT,@,MIN,L 6-17,,,,,,,
70,1976,1976-10-10,5,27.110,PIT,@,CLE,L 16-18,,,,,,,
71,1976,1976-10-17,6,27.117,PIT,,CIN,W 23-6,,,,,,,
72,1976,1976-10-24,7,27.124,PIT,@,NYG,W 27-0,,,,,,,
73,1976,1976-10-31,8,27.131,PIT,,SDG,W 23-0,0,0,,0,1,0,0
74,1976,1976-11-07,9,27.138,PIT,@,KAN,W 45-0,0,0,,0,1,0,0
75,1976,1976-11-14,10,27.145,PIT,,MIA,W 14-3,,,,,,,
76,1976,1976-11-21,11,27.152,PIT,,HOU,W 32-16,,,,,,,
77,1976,1976-11-28,12,27.159,PIT,@,CIN,W 7-3,,,,,,,
78,1976,1976-12-05,13,27.166,PIT,,TAM,W 42-0,,,,,,,
79,1976,1976-12-11,14,27.172,PIT,@,HOU,W 21-0,,,,,,,
80,1977,1977-09-19,1,28.089,PIT,,SFO,W 27-0,,,,,,,
81,1977,1977-09-25,2,28.095,PIT,,OAK,L 7-16,,,,,,,
82,1977,1977-10-02,3,28.102,PIT,@,CLE,W 28-14,,,,,,,
83,1978,1978-09-03,1,29.073,PIT,@,BUF,W 28-17,,,,,,,
84,1978,1978-09-10,2,29.080,PIT,,SEA,W 21-10,,,,,,,
85,1978,1978-09-17,3,29.087,PIT,@,CIN,W 28-3,,,,,,,
86,1978,1978-09-24,4,29.094,PIT,,CLE,W 15-9,,,,,,,
87,1978,1978-10-01,5,29.101,PIT,@,NYJ,W 28-17,,,,,,,
88,1978,1978-10-08,6,29.108,PIT,,ATL,W 31-7,,,,,,,
89,1978,1978-10-15,7,29.115,PIT,@,CLE,W 34-14,0,0,,0,1,20,0
90,1978,1978-10-23,8,29.123,PIT,,HOU,L 17-24,,,,,,,
91,1978,1978-10-29,9,29.129,PIT,,KAN,W 27-24,,,,,,,
92,1978,1978-11-05,10,29.136,PIT,,NOR,W 20-14,,,,,,,
93,1978,1978-11-12,11,29.143,PIT,@,RAM,L 7-10,,,,,,,
94,1978,1978-11-19,12,29.150,PIT,,CIN,W 7-6,,,,,,,
95,1978,1978-11-27,13,29.158,PIT,@,SFO,W 24-7,,,,,,,
96,1978,1978-12-03,14,29.164,PIT,@,HOU,W 13-3,0,0,,0,1,14,0
97,1979,1979-09-03,1,30.073,PIT,@,NWE,W 16-13,,,,,,,
98,1979,1979-09-09,2,30.079,PIT,,HOU,W 38-7,0,0,,0,2,19,0
99,1979,1979-09-16,3,30.086,PIT,@,STL,W 24-21,,,,,,,
100,1979,1979-09-23,4,30.093,PIT,,BAL,W 17-13,,,,,,,
101,1979,1979-09-30,5,30.100,PIT,@,PHI,L 14-17,,,,,,,
102,1979,1979-10-07,6,30.107,PIT,@,CLE,W 51-35,0,0,,0,2,12,0
103,1979,1979-10-14,7,30.114,PIT,@,CIN,L 10-34,,,,,,,
104,1979,1979-10-22,8,30.122,PIT,,DEN,W 42-7,,,,,,,
105,1980,1980-09-07,1,31.077,PIT,,HOU,W 31-17,0,0,,0,1,4,0
106,1980,1980-09-21,3,31.091,PIT,@,CIN,L 28-30,,,,,,,
107,1980,1980-09-28,4,31.098,PIT,,CHI,W 38-3,0,0,,0,3,0,0
108,1980,1980-10-05,5,31.105,PIT,@,MIN,W 23-17,0,0,,0,1,6,0
109,1980,1980-10-12,6,31.112,PIT,,CIN,L 16-17,,,,,,,
110,1980,1980-10-20,7,31.120,PIT,,OAK,L 34-45,,,,,,,
111,1980,1980-10-26,8,31.126,PIT,@,CLE,L 26-27,,,,,,,
112,1980,1980-11-02,9,31.133,PIT,,GNB,W 22-20,,,,,,,
113,1980,1980-11-09,10,31.140,PIT,@,TAM,W 24-21,,,,,,,
114,1980,1980-11-16,11,31.147,PIT,,CLE,W 16-13,0,0,,0,1,17,0
115,1980,1980-11-23,12,31.154,PIT,@,BUF,L 13-28,,,,,,,
116,1980,1980-11-30,13,31.161,PIT,,MIA,W 23-10,,,,,,,
117,1980,1980-12-04,14,31.165,PIT,@,HOU,L 0-6,,,,,,,
118,1980,1980-12-14,15,31.175,PIT,,KAN,W 21-16,,,,,,,
119,1980,1980-12-22,16,31.183,PIT,@,SDG,L 17-26,,,,,,,
