ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
37,1983,1983-12-11,15,24.252,CHI,@,MIN,W 19-13,,,,,,,,,,
38,1983,1983-12-18,16,24.259,CHI,,GNB,W 23-21,0,0,,0,0,0,0.0,1,30,0
39,1984,1984-09-02,1,25.152,CHI,,TAM,W 34-14,,,,,,,,,,
40,1984,1984-09-09,2,25.159,CHI,,DEN,W 27-0,0,0,,0,0,0,0.0,2,42,0
41,1984,1984-09-16,3,25.166,CHI,@,GNB,W 9-7,0,0,,0,0,0,0.0,1,0,0
42,1984,1984-09-23,4,25.173,CHI,@,SEA,L 9-38,,,,,,,,,,
43,1984,1984-09-30,5,25.180,CHI,,DAL,L 14-23,,,,,,,,,,
44,1984,1984-10-07,6,25.187,CHI,,NOR,W 20-7,,,,,,,,,,
45,1984,1984-10-14,7,25.194,CHI,@,STL,L 21-38,,,,,,,,,,
46,1984,1984-10-21,8,25.201,CHI,@,TAM,W 44-9,0,0,,0,0,0,0.0,1,14,0
47,1984,1984-10-28,9,25.208,CHI,,MIN,W 16-7,,,,,,,,,,
48,1984,1984-11-04,10,25.215,CHI,,RAI,W 17-6,0,0,,0,0,0,0.0,1,33,0
49,1984,1984-12-16,16,25.257,CHI,@,DET,W 30-13,,,,,,,,,,
50,1985,1985-09-08,1,26.158,CHI,,TAM,W 38-28,0,0,,0,1,6,0.0,1,29,1
51,1985,1985-09-15,2,26.165,CHI,,NWE,W 20-7,,,,,,,,,,
52,1985,1985-09-19,3,26.169,CHI,@,MIN,W 33-24,0,0,,0,0,0,0.0,1,8,0
53,1985,1985-09-29,4,26.179,CHI,,WAS,W 45-10,,,,,,,,,,
54,1985,1985-10-06,5,26.186,CHI,@,TAM,W 27-19,0,0,,0,0,0,0.0,1,0,0
55,1985,1985-10-13,6,26.193,CHI,@,SFO,W 26-10,,,,,,,,,,
56,1985,1985-10-21,7,26.201,CHI,,GNB,W 23-7,,,,,,,,,,
57,1985,1985-10-27,8,26.207,CHI,,MIN,W 27-9,,,,,,,,,,
58,1985,1985-11-03,9,26.214,CHI,@,GNB,W 16-10,,,,,,,,,,
59,1985,1985-11-10,10,26.221,CHI,,DET,W 24-3,,,,,,,,,,
60,1985,1985-11-17,11,26.228,CHI,@,DAL,W 44-0,0,0,,0,0,0,0.0,1,33,0
61,1985,1985-11-24,12,26.235,CHI,,ATL,W 36-0,0,0,,0,0,0,0.0,1,32,0
62,1985,1985-12-02,13,26.243,CHI,@,MIA,L 24-38,0,0,,0,0,0,0.0,1,17,0
63,1985,1985-12-08,14,26.249,CHI,,IND,W 17-10,,,,,,,,,,
64,1985,1985-12-14,15,26.255,CHI,@,NYJ,W 19-6,,,,,,,,,,
65,1985,1985-12-22,16,26.263,CHI,@,DET,W 37-17,,,,,,,,,,
