ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
19,2010,2010-10-31,8,23.047,SFO,,DEN,W 24-16,,5,3,53,17.67,1,60.0%,10.60,0,0,,0,0,0,,0,,1,6,0.0,0,0
20,2010,2010-11-14,9,23.061,SFO,,STL,W 23-20,*,5,4,61,15.25,1,80.0%,12.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
21,2010,2010-11-21,10,23.068,SFO,,TAM,L 0-21,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
22,2010,2010-11-29,11,23.076,SFO,@,ARI,W 27-6,*,6,2,48,24.00,1,33.3%,8.00,0,0,,0,0,0,,0,,1,6,0.0,1,0
23,2010,2010-12-05,12,23.082,SFO,@,GNB,L 16-34,*,8,3,45,15.00,0,37.5%,5.63,0,0,,0,0,0,,0,,0,0,0.0,0,0
24,2010,2010-12-12,13,23.089,SFO,,SEA,W 40-21,*,5,1,1,1.00,0,20.0%,0.20,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
25,2010,2010-12-16,14,23.093,SFO,@,SDG,L 7-34,*,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
26,2010,2010-12-26,15,23.103,SFO,@,STL,L 17-25,*,10,6,122,20.33,1,60.0%,12.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
27,2010,2011-01-02,16,23.110,SFO,,ARI,W 38-7,*,6,4,47,11.75,0,66.7%,7.83,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2011,2011-09-11,1,23.362,SFO,,SEA,W 33-17,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2011,2011-09-25,3,24.011,SFO,@,CIN,W 13-8,*,6,3,24,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
30,2011,2011-10-02,4,24.018,SFO,@,PHI,W 24-23,*,9,5,68,13.60,0,55.6%,7.56,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2011,2011-10-09,5,24.025,SFO,,TAM,W 48-3,*,5,2,36,18.00,0,40.0%,7.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
32,2011,2011-10-16,6,24.032,SFO,@,DET,W 25-19,*,15,9,77,8.56,0,60.0%,5.13,0,0,,0,0,0,,0,,0,0,0.0,0,0
33,2011,2011-10-30,7,24.046,SFO,,CLE,W 20-10,*,9,5,54,10.80,1,55.6%,6.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
34,2011,2011-11-06,8,24.053,SFO,@,WAS,W 19-11,*,5,5,51,10.20,0,100.0%,10.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2011,2011-11-13,9,24.060,SFO,,NYG,W 27-20,*,4,1,21,21.00,0,25.0%,5.25,0,0,,0,0,0,,0,1,0,2,0.0,0,0
36,2011,2011-11-20,10,24.067,SFO,,ARI,W 23-7,*,10,7,120,17.14,0,70.0%,12.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
37,2011,2011-11-24,11,24.071,SFO,@,BAL,L 6-16,*,9,6,54,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2011,2011-12-04,12,24.081,SFO,,STL,W 26-0,*,5,4,96,24.00,1,80.0%,19.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
39,2011,2011-12-11,13,24.088,SFO,@,ARI,L 19-21,*,12,7,63,9.00,0,58.3%,5.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
40,2011,2011-12-19,14,24.096,SFO,,PIT,W 20-3,*,7,4,35,8.75,0,57.1%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
41,2011,2011-12-24,15,24.101,SFO,@,SEA,W 19-17,*,6,5,85,17.00,0,83.3%,14.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
42,2011,2012-01-01,16,24.109,SFO,@,STL,W 34-27,*,11,8,86,10.75,2,72.7%,7.82,1,6,6.00,0,0,0,,0,,2,12,0.0,0,0
43,2012,2012-09-09,1,24.361,SFO,@,GNB,W 30-22,*,9,7,76,10.86,0,77.8%,8.44,0,0,,0,0,0,,0,,0,0,0.0,0,0
44,2012,2012-09-16,2,25.002,SFO,,DET,W 27-19,*,7,6,67,11.17,0,85.7%,9.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
45,2012,2012-09-23,3,25.009,SFO,@,MIN,L 13-24,*,8,6,40,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2012,2012-09-30,4,25.016,SFO,@,NYJ,W 34-0,*,7,2,15,7.50,0,28.6%,2.14,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2012,2012-10-07,5,25.023,SFO,,BUF,W 45-3,*,7,6,113,18.83,1,85.7%,16.14,0,0,,0,0,0,,0,,1,6,0.0,0,0
48,2012,2012-10-14,6,25.030,SFO,,NYG,L 3-26,*,6,3,26,8.67,0,50.0%,4.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2012,2012-10-18,7,25.034,SFO,,SEA,W 13-6,*,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2012,2012-10-29,8,25.045,SFO,@,ARI,W 24-3,*,5,5,72,14.40,2,100.0%,14.40,1,8,8.00,0,0,0,,0,,2,12,0.0,0,0
51,2012,2012-11-11,9,25.058,SFO,,STL,T 24-24,*,6,5,70,14.00,1,83.3%,11.67,0,0,,0,0,0,,0,,1,6,0.0,0,0
52,2012,2012-11-19,10,25.066,SFO,,CHI,W 32-7,*,5,3,31,10.33,1,60.0%,6.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
53,2012,2012-11-25,11,25.072,SFO,@,NOR,W 31-21,*,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2012,2012-12-02,12,25.079,SFO,@,STL,L 13-16,*,11,7,101,14.43,0,63.6%,9.18,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2012,2012-12-09,13,25.086,SFO,,MIA,W 27-13,*,11,9,93,10.33,0,81.8%,8.45,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2012,2012-12-16,14,25.093,SFO,@,NWE,W 41-34,*,12,7,107,15.29,2,58.3%,8.92,0,0,,0,0,0,,0,,2,12,0.0,0,0
57,2012,2012-12-23,15,25.100,SFO,@,SEA,L 13-42,*,9,4,65,16.25,0,44.4%,7.22,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2012,2012-12-30,16,25.107,SFO,,ARI,W 27-13,*,13,8,172,21.50,2,61.5%,13.23,0,0,,0,0,0,,0,,2,12,0.0,0,0
59,2013,2013-12-01,12,26.078,SFO,,STL,W 23-13,*,4,2,68,34.00,0,50.0%,17.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2013,2013-12-08,13,26.085,SFO,,SEA,W 19-17,*,8,4,40,10.00,0,50.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2013,2013-12-15,14,26.092,SFO,@,TAM,W 33-14,*,6,5,45,9.00,1,83.3%,7.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
62,2013,2013-12-23,15,26.100,SFO,,ATL,W 34-24,*,7,5,102,20.40,0,71.4%,14.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2013,2013-12-29,16,26.106,SFO,@,ARI,W 23-20,*,8,3,29,9.67,0,37.5%,3.63,0,0,,0,0,0,,0,,0,0,0.0,0,0
64,2014,2014-09-07,1,26.358,SFO,@,DAL,W 28-17,*,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
65,2014,2014-09-14,2,27.000,SFO,,CHI,L 20-28,*,9,7,82,11.71,1,77.8%,9.11,0,0,,0,0,0,,0,,1,6,0.0,0,0
66,2014,2014-09-21,3,27.007,SFO,@,ARI,L 14-23,*,11,10,80,8.00,1,90.9%,7.27,1,4,4.00,0,0,0,,0,,1,6,0.0,0,0
67,2014,2014-09-28,4,27.014,SFO,,PHI,W 26-21,*,8,5,43,8.60,0,62.5%,5.38,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2014,2014-10-05,5,27.021,SFO,,KAN,W 22-17,*,4,1,16,16.00,0,25.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2014,2014-10-13,6,27.029,SFO,@,STL,W 31-17,*,8,3,49,16.33,1,37.5%,6.13,0,0,,0,0,0,,0,,1,6,0.0,0,0
70,2014,2014-10-19,7,27.035,SFO,@,DEN,L 17-42,*,7,4,27,6.75,0,57.1%,3.86,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2014,2014-11-02,8,27.049,SFO,,STL,L 10-13,*,9,5,40,8.00,0,55.6%,4.44,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2014,2014-11-09,9,27.056,SFO,@,NOR,W 27-24,*,8,3,62,20.67,0,37.5%,7.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2014,2014-11-16,10,27.063,SFO,@,NYG,W 16-10,*,8,3,85,28.33,1,37.5%,10.63,0,0,,0,0,0,,0,,1,6,0.0,0,0
74,2014,2014-11-23,11,27.070,SFO,,WAS,W 17-13,*,7,5,58,11.60,0,71.4%,8.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2014,2014-11-27,12,27.074,SFO,,SEA,L 3-19,*,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2014,2014-12-07,13,27.084,SFO,@,OAK,L 13-24,*,14,9,56,6.22,0,64.3%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2014,2014-12-14,14,27.091,SFO,@,SEA,L 7-17,*,3,3,19,6.33,0,100.0%,6.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2014,2014-12-20,15,27.097,SFO,,SDG,L 35-38,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2014,2014-12-28,16,27.105,SFO,,ARI,W 20-17,*,4,4,41,10.25,0,100.0%,10.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2015,2015-09-13,1,27.364,OAK,,CIN,L 13-33,*,8,5,37,7.40,0,62.5%,4.63,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2015,2015-09-20,2,28.006,OAK,,BAL,W 37-33,*,16,9,111,12.33,1,56.3%,6.94,0,0,,0,0,0,,0,,1,6,0.0,0,0
82,2015,2015-09-27,3,28.013,OAK,@,CLE,W 27-20,*,9,4,36,9.00,0,44.4%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2015,2015-10-04,4,28.020,OAK,@,CHI,L 20-22,*,6,5,80,16.00,0,83.3%,13.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2015,2015-10-11,5,28.027,OAK,,DEN,L 10-16,*,9,4,54,13.50,0,44.4%,6.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2015,2015-10-25,6,28.041,OAK,@,SDG,W 37-29,,8,6,63,10.50,1,75.0%,7.88,0,0,,0,0,0,,0,,1,6,0.0,0,0
86,2015,2015-11-01,7,28.048,OAK,,NYJ,W 34-20,*,12,7,102,14.57,1,58.3%,8.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
87,2015,2015-11-08,8,28.055,OAK,@,PIT,L 35-38,*,12,7,108,15.43,2,58.3%,9.00,0,0,,0,0,0,,0,,2,12,0.0,0,0
88,2015,2015-11-15,9,28.062,OAK,,MIN,L 14-30,*,5,4,55,13.75,0,80.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2015,2015-11-22,10,28.069,OAK,@,DET,L 13-18,*,11,6,50,8.33,0,54.5%,4.55,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2015,2015-11-29,11,28.076,OAK,@,TEN,W 24-21,*,8,4,19,4.75,1,50.0%,2.38,0,0,,0,0,0,,0,,1,6,0.0,0,0
91,2015,2015-12-06,12,28.083,OAK,,KAN,L 20-34,*,11,5,45,9.00,1,45.5%,4.09,0,0,,0,0,0,,0,,1,6,0.0,0,0
92,2015,2015-12-13,13,28.090,OAK,@,DEN,W 15-12,*,5,4,19,4.75,0,80.0%,3.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2015,2015-12-20,14,28.097,OAK,,GNB,L 20-30,*,11,6,70,11.67,0,54.5%,6.36,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2015,2015-12-24,15,28.101,OAK,,SDG,W 23-20,*,8,6,39,6.50,1,75.0%,4.88,0,0,,0,0,0,,0,,1,6,0.0,0,0
95,2015,2016-01-03,16,28.111,OAK,@,KAN,L 17-23,*,7,3,34,11.33,1,42.9%,4.86,0,0,,0,0,0,,0,,1,6,0.0,0,0
96,2016,2016-09-11,1,28.363,OAK,@,NOR,W 35-34,*,9,7,87,12.43,0,77.8%,9.67,0,0,,0,0,0,,0,1,0,2,0.0,0,0
97,2016,2016-09-18,2,29.004,OAK,,ATL,L 28-35,*,5,4,31,7.75,1,80.0%,6.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
98,2016,2016-09-25,3,29.011,OAK,@,TEN,W 17-10,*,11,8,102,12.75,0,72.7%,9.27,0,0,,0,0,0,,0,,0,0,0.0,0,0
99,2016,2016-10-02,4,29.018,OAK,@,BAL,W 28-27,*,12,7,88,12.57,3,58.3%,7.33,0,0,,0,0,0,,0,,3,18,0.0,0,0
100,2016,2016-10-09,5,29.025,OAK,,SDG,W 34-31,*,7,3,47,15.67,1,42.9%,6.71,0,0,,0,0,0,,0,,1,6,0.0,0,0
101,2016,2016-10-16,6,29.032,OAK,,KAN,L 10-26,*,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
102,2016,2016-10-23,7,29.039,OAK,@,JAX,W 33-16,*,11,8,96,12.00,1,72.7%,8.73,0,0,,0,0,0,,0,,1,6,0.0,0,0
103,2016,2016-10-30,8,29.046,OAK,@,TAM,W 30-24,*,16,8,108,13.50,0,50.0%,6.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2016,2016-11-06,9,29.053,OAK,,DEN,W 30-20,*,6,2,27,13.50,0,33.3%,4.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2016,2016-11-21,10,29.068,OAK,,HOU,W 27-20,*,7,3,5,1.67,0,42.9%,0.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2016,2016-11-27,11,29.074,OAK,,CAR,W 35-32,*,13,8,110,13.75,0,61.5%,8.46,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2016,2016-12-04,12,29.081,OAK,,BUF,W 38-24,*,11,7,74,10.57,1,63.6%,6.73,0,0,,0,0,0,,0,,1,6,0.0,0,0
108,2016,2016-12-08,13,29.085,OAK,@,KAN,L 13-21,*,7,4,21,5.25,0,57.1%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2016,2016-12-18,14,29.095,OAK,@,SDG,W 19-16,*,8,6,60,10.00,1,75.0%,7.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
110,2016,2016-12-24,15,29.101,OAK,,IND,W 33-25,*,10,7,90,12.86,0,70.0%,9.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
111,2016,2017-01-01,16,29.109,OAK,@,DEN,L 6-24,*,8,5,47,9.40,0,62.5%,5.88,0,0,,0,0,0,,0,,0,0,0.0,0,0
112,2017,2017-09-10,1,29.361,OAK,@,TEN,W 26-16,*,7,6,83,13.83,0,85.7%,11.86,0,0,,0,0,0,,0,,0,0,0.0,0,0
113,2017,2017-09-17,2,30.003,OAK,,NYJ,W 45-20,*,6,6,80,13.33,3,100.0%,13.33,0,0,,0,0,0,,0,,3,18,0.0,0,0
114,2017,2017-09-24,3,30.010,OAK,@,WAS,L 10-27,*,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
115,2017,2017-10-08,5,30.024,OAK,,BAL,L 17-30,*,8,6,82,13.67,1,75.0%,10.25,0,0,,0,0,0,,0,,1,6,0.0,0,0
116,2017,2017-10-15,6,30.031,OAK,,LAC,L 16-17,*,10,6,52,8.67,1,60.0%,5.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
117,2017,2017-10-19,7,30.035,OAK,,KAN,W 31-30,*,7,3,24,8.00,1,42.9%,3.43,0,0,,0,0,0,,0,,1,6,0.0,0,0
118,2017,2017-10-29,8,30.045,OAK,@,BUF,L 14-34,*,10,5,83,16.60,0,50.0%,8.30,0,0,,0,0,0,,0,,0,0,0.0,0,0
119,2017,2017-11-05,9,30.052,OAK,@,MIA,W 27-24,*,4,3,40,13.33,0,75.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
120,2017,2017-11-19,10,30.066,OAK,,NWE,L 8-33,*,11,6,51,8.50,0,54.5%,4.64,0,0,,0,0,0,,0,1,0,2,0.0,0,0
121,2017,2017-11-26,11,30.073,OAK,,DEN,W 21-14,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
122,2017,2017-12-10,13,30.087,OAK,@,KAN,L 15-26,*,13,7,60,8.57,0,53.8%,4.62,0,0,,0,0,0,,0,1,0,2,0.0,0,0
123,2017,2017-12-17,14,30.094,OAK,,DAL,L 17-20,*,17,7,39,5.57,2,41.2%,2.29,0,0,,0,0,0,,0,,2,12,0.0,0,0
124,2017,2017-12-25,15,30.102,OAK,@,PHI,L 10-19,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
125,2017,2017-12-31,16,30.108,OAK,@,LAC,L 10-30,*,2,2,17,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
126,2018,2018-09-09,1,30.360,BAL,,BUF,W 47-3,*,6,3,38,12.67,1,50.0%,6.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
127,2018,2018-09-13,2,30.364,BAL,@,CIN,L 23-34,*,10,5,56,11.20,0,50.0%,5.60,0,0,,0,0,0,,0,,0,0,0.0,0,0
128,2018,2018-09-23,3,31.009,BAL,,DEN,W 27-14,*,10,7,61,8.71,0,70.0%,6.10,0,0,,0,0,0,,0,,0,0,0.0,0,0
