ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
53,1970,1970-12-14,13,27.289,DET,@,RAM,W 28-23,0,0,,0,1,8,8.00,0,0,0,0
54,1970,1970-12-20,14,27.295,DET,,GNB,W 20-0,0,0,,0,1,0,0.00,0,0,0,0
55,1971,1971-09-20,1,28.204,DET,,MIN,L 13-16,0,0,,0,0,0,,0,1,8,0
56,1971,1971-09-26,2,28.210,DET,@,NWE,W 34-7,0,0,,0,1,19,19.00,0,0,0,0
57,1971,1971-10-03,3,28.217,DET,,ATL,W 41-38,,,,,,,,,,,
58,1971,1971-10-10,4,28.224,DET,,GNB,W 31-28,,,,,,,,,,,
59,1971,1971-10-17,5,28.231,DET,@,HOU,W 31-7,,,,,,,,,,,
60,1971,1971-10-24,6,28.238,DET,,CHI,L 23-28,,,,,,,,,,,
61,1971,1971-11-07,8,28.252,DET,@,DEN,W 24-20,0,0,,0,1,11,11.00,0,0,0,0
62,1971,1971-11-14,9,28.259,DET,,RAM,L 13-21,,,,,,,,,,,
63,1971,1971-12-19,14,28.294,DET,@,SFO,L 27-31,,,,,,,,,,,
