ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
25,2016,2016-11-13,9,24.046,SEA,@,NWE,W 31-24,,6,3,72,24.00,0,50.0%,12.00,0,0,,0,1,32,32.00,0,2,4,2.00,0,0,0
26,2016,2016-11-20,10,24.053,SEA,,PHI,W 26-15,,3,2,39,19.50,0,66.7%,13.00,0,0,,0,1,7,7.00,0,3,31,10.33,0,0,0
27,2016,2016-11-27,11,24.060,SEA,@,TAM,L 5-14,,6,0,0,,0,0.0%,0.00,1,9,9.00,0,1,15,15.00,0,1,0,0.00,0,0,0
28,2016,2016-12-04,12,24.067,SEA,,CAR,W 40-7,,6,5,63,12.60,0,83.3%,10.50,1,75,75.00,1,1,46,46.00,0,3,12,4.00,0,1,6
29,2016,2016-12-11,13,24.074,SEA,@,GNB,L 10-38,*,6,4,41,10.25,0,66.7%,6.83,2,15,7.50,0,5,136,27.20,0,0,0,,0,0,0
30,2016,2016-12-15,14,24.078,SEA,,LAR,W 24-3,*,8,7,130,18.57,1,87.5%,16.25,0,0,,0,2,48,24.00,0,2,16,8.00,0,1,6
31,2016,2016-12-24,15,24.087,SEA,,ARI,L 31-34,*,3,2,38,19.00,0,66.7%,12.67,0,0,,0,1,28,28.00,0,2,7,3.50,0,0,0
32,2017,2017-09-10,1,24.347,SEA,@,GNB,L 9-17,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,3,91,30.33,0,1,7,7.00,0,0,0
33,2017,2017-09-17,2,24.354,SEA,,SFO,W 12-9,*,9,6,64,10.67,0,66.7%,7.11,0,0,,0,2,46,23.00,0,3,0,0.00,0,0,0
34,2017,2017-09-24,3,24.361,SEA,@,TEN,L 27-33,*,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0,,0,3,32,10.67,0,0,0
35,2017,2017-10-01,4,25.003,SEA,,IND,W 46-18,*,5,4,67,16.75,0,80.0%,13.40,2,24,12.00,0,1,16,16.00,0,0,0,,0,0,0
36,2017,2017-10-08,5,25.010,SEA,@,LAR,W 16-10,*,4,3,26,8.67,0,75.0%,6.50,1,7,7.00,0,0,0,,0,1,10,10.00,0,0,0
37,2017,2017-10-22,6,25.024,SEA,@,NYG,W 24-7,,7,4,29,7.25,0,57.1%,4.14,3,15,5.00,0,2,45,22.50,0,4,35,8.75,0,0,0
38,2017,2017-10-29,7,25.031,SEA,,HOU,W 41-38,,8,6,121,20.17,0,75.0%,15.13,1,-2,-2.00,0,2,32,16.00,0,3,10,3.33,0,0,0
39,2017,2017-11-05,8,25.038,SEA,,WAS,L 14-17,,8,2,10,5.00,0,25.0%,1.25,0,0,,0,2,33,16.50,0,5,45,9.00,0,0,0
40,2017,2017-11-09,9,25.042,SEA,@,ARI,W 22-16,*,2,1,16,16.00,0,50.0%,8.00,0,0,,0,3,57,19.00,0,2,18,9.00,0,0,0
41,2017,2017-11-20,10,25.053,SEA,,ATL,L 31-34,*,5,4,37,9.25,0,80.0%,7.40,0,0,,0,5,197,39.40,0,1,0,0.00,0,0,0
42,2017,2017-11-26,11,25.059,SEA,@,SFO,W 24-13,,1,0,0,,0,0.0%,0.00,1,2,2.00,0,1,26,26.00,0,2,7,3.50,0,0,0
43,2017,2017-12-03,12,25.066,SEA,,PHI,W 24-10,*,2,2,17,8.50,1,100.0%,8.50,0,0,,0,2,47,23.50,0,1,2,2.00,0,1,6
44,2017,2017-12-10,13,25.073,SEA,@,JAX,L 24-30,,5,4,90,22.50,1,80.0%,18.00,1,10,10.00,0,4,85,21.25,0,3,5,1.67,0,1,6
45,2017,2017-12-17,14,25.080,SEA,,LAR,L 7-42,,3,2,8,4.00,0,66.7%,2.67,0,0,,0,6,118,19.67,0,2,18,9.00,0,0,0
46,2017,2017-12-24,15,25.087,SEA,@,DAL,W 21-12,*,2,1,7,7.00,0,50.0%,3.50,1,2,2.00,0,0,0,,0,1,9,9.00,0,0,0
47,2017,2017-12-31,16,25.094,SEA,,ARI,L 24-26,,4,3,25,8.33,0,75.0%,6.25,0,0,,0,4,156,39.00,1,4,39,9.75,0,1,6
48,2018,2018-09-09,1,25.346,SEA,@,DEN,L 24-27,*,4,3,59,19.67,1,75.0%,14.75,0,0,,0,2,39,19.50,0,3,11,3.67,0,1,6
49,2018,2018-09-17,2,25.354,SEA,@,CHI,L 17-24,*,7,5,60,12.00,1,71.4%,8.57,0,0,,0,0,0,,0,1,14,14.00,0,1,6
50,2018,2018-09-23,3,25.360,SEA,,DAL,W 24-13,*,6,4,77,19.25,1,66.7%,12.83,1,5,5.00,0,3,66,22.00,0,3,25,8.33,0,1,6
