ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
57,1974,1974-12-08,13,29.013,NWE,,PIT,L 17-21,,,,,,,
58,1974,1974-12-15,14,29.020,NWE,@,MIA,L 27-34,,,,,,,
59,1975,1975-09-21,1,29.300,NWE,,HOU,L 0-7,,,,,,,
60,1975,1975-09-28,2,29.307,NWE,,MIA,L 14-22,0,0,,0,1,0,0
61,1975,1975-10-05,3,29.314,NWE,@,NYJ,L 7-36,,,,,,,
62,1975,1975-10-12,4,29.321,NWE,@,CIN,L 10-27,,,,,,,
63,1975,1975-10-19,5,29.328,NWE,,BAL,W 21-10,,,,,,,
64,1975,1975-10-26,6,29.335,NWE,,SFO,W 24-16,,,,,,,
65,1975,1975-11-02,7,29.342,NWE,@,STL,L 17-24,,,,,,,
66,1975,1975-11-09,8,29.349,NWE,@,SDG,W 33-19,,,,,,,
67,1975,1975-11-16,9,29.356,NWE,,DAL,L 31-34,,,,,,,
68,1975,1975-11-23,10,29.363,NWE,@,BUF,L 31-45,,,,,,,
69,1976,1976-09-12,1,30.292,NWE,,BAL,L 13-27,,,,,,,
70,1976,1976-09-19,2,30.299,NWE,,MIA,W 30-14,,,,,,,
71,1976,1976-09-26,3,30.306,NWE,@,PIT,W 30-27,,,,,,,
72,1976,1976-10-03,4,30.313,NWE,,OAK,W 48-17,,,,,,,
73,1976,1976-10-10,5,30.320,NWE,@,DET,L 10-30,,,,,,,
74,1976,1976-10-18,6,30.328,NWE,,NYJ,W 41-7,,,,,,,
75,1976,1976-10-31,8,30.341,NWE,@,MIA,L 3-10,,,,,,,
76,1976,1976-11-07,9,30.348,NWE,,BUF,W 20-10,,,,,,,
77,1976,1976-11-14,10,30.355,NWE,@,BAL,W 21-14,,,,,,,
78,1976,1976-11-21,11,30.362,NWE,@,NYJ,W 38-24,,,,,,,
79,1976,1976-11-28,12,31.003,NWE,,DEN,W 38-14,,,,,,,
80,1976,1976-12-05,13,31.010,NWE,,NOR,W 27-6,,,,,,,
81,1976,1976-12-12,14,31.017,NWE,@,TAM,W 31-14,,,,,,,
