ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
61,1985,1985-09-15,2,27.260,GNB,,NYG,W 23-20,,,,,,,,,,
62,1985,1985-09-22,3,27.267,GNB,,NYJ,L 3-24,,,,,,,,,,
63,1985,1985-09-29,4,27.274,GNB,@,STL,L 28-43,,,,,,,,,,
64,1985,1985-10-06,5,27.281,GNB,,DET,W 43-10,,,,,,,,,,
65,1985,1985-10-13,6,27.288,GNB,,MIN,W 20-17,,,,,,,,,,
66,1985,1985-10-21,7,27.296,GNB,@,CHI,L 7-23,,,,,,,,,,
67,1985,1985-10-27,8,27.302,GNB,@,IND,L 10-37,,,,,,,,,,
68,1985,1985-11-03,9,27.309,GNB,,CHI,L 10-16,,,,,,,,,,
69,1985,1985-11-10,10,27.316,GNB,@,MIN,W 27-17,,,,,,,,,,
70,1985,1985-11-17,11,27.323,GNB,,NOR,W 38-14,,,,,,,,,,
71,1985,1985-11-24,12,27.330,GNB,@,RAM,L 17-34,,,,,,,,,,
72,1985,1985-12-01,13,27.337,GNB,,TAM,W 21-0,,,,,,,,,,
73,1985,1985-12-08,14,27.344,GNB,,MIA,L 24-34,,,,,,,,,,
74,1985,1985-12-15,15,27.351,GNB,@,DET,W 26-23,,,,,,,,,,
75,1986,1986-10-19,7,28.294,GNB,@,CLE,W 17-14,0,0,,0,,,,,,
76,1986,1986-10-26,8,28.301,GNB,,SFO,L 17-31,0,0,,0,,,,,,
77,1986,1986-11-02,9,28.308,GNB,@,PIT,L 3-27,1,0,0.00,0,0,0,,0,0,0
78,1986,1986-11-09,10,28.315,GNB,,WAS,L 7-16,0,0,,0,,,,,,
79,1986,1986-11-16,11,28.322,GNB,,TAM,W 31-7,0,0,,0,,,,,,
80,1986,1986-11-23,12,28.329,GNB,@,CHI,L 10-12,0,0,,0,,,,,,
81,1986,1986-11-27,13,28.333,GNB,@,DET,W 44-40,0,0,,0,,,,,,
82,1986,1986-12-07,14,28.343,GNB,,MIN,L 6-32,0,0,,0,,,,,,
83,1986,1986-12-14,15,28.350,GNB,@,TAM,W 21-7,0,0,,0,,,,,,
84,1986,1986-12-20,16,28.356,GNB,@,NYG,L 24-55,0,0,,0,,,,,,
