ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
48,2012,2012-12-30,16,27.285,DEN,,KAN,W 38-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,134,44.67,0
49,2013,2013-09-05,1,28.169,DEN,,BAL,W 49-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,319,45.57,0
50,2013,2013-09-15,2,28.179,DEN,@,NYG,W 41-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,210,42.00,0
51,2013,2013-09-23,3,28.187,DEN,,OAK,W 37-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,37,37.00,0
52,2013,2013-09-29,4,28.193,DEN,,PHI,W 52-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,92,46.00,0
53,2013,2013-10-06,5,28.200,DEN,@,DAL,W 51-48,,,,,,,,,,,,,,,,,,,,,,,
54,2013,2013-10-13,6,28.207,DEN,,JAX,W 35-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,129,43.00,0
55,2013,2013-10-20,7,28.214,DEN,@,IND,L 33-39,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,331,47.29,0
56,2013,2013-10-27,8,28.221,DEN,,WAS,W 45-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,147,49.00,0
57,2013,2013-11-10,9,28.235,DEN,@,SDG,W 28-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,233,46.60,0
58,2013,2013-11-17,10,28.242,DEN,,KAN,W 27-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,275,45.83,0
59,2013,2013-11-24,11,28.249,DEN,@,NWE,L 31-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,325,40.63,0
60,2013,2013-12-01,12,28.256,DEN,@,KAN,W 35-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,132,44.00,0
61,2013,2013-12-08,13,28.263,DEN,,TEN,W 51-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,65,32.50,0
62,2013,2013-12-12,14,28.267,DEN,,SDG,L 20-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,186,46.50,0
63,2013,2013-12-22,15,28.277,DEN,@,HOU,W 37-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,292,48.67,0
64,2013,2013-12-29,16,28.284,DEN,@,OAK,W 34-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,120,40.00,0
65,2014,2014-09-07,1,29.171,DEN,,IND,W 31-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,234,46.80,0
66,2014,2014-09-14,2,29.178,DEN,,KAN,W 24-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,132,44.00,0
67,2014,2014-09-21,3,29.185,DEN,@,SEA,L 20-26,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,378,47.25,0
68,2014,2014-10-05,4,29.199,DEN,,ARI,W 41-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,199,49.75,0
69,2014,2014-10-12,5,29.206,DEN,@,NYJ,W 31-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,352,44.00,0
70,2014,2014-10-19,6,29.213,DEN,,SFO,W 42-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,171,42.75,0
71,2014,2014-10-23,7,29.217,DEN,,SDG,W 35-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,162,40.50,0
72,2014,2014-11-02,8,29.227,DEN,@,NWE,L 21-43,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,135,45.00,0
73,2014,2014-11-09,9,29.234,DEN,@,OAK,W 41-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,226,45.20,0
74,2014,2014-11-16,10,29.241,DEN,@,STL,L 7-22,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,183,36.60,0
75,2014,2014-11-23,11,29.248,DEN,,MIA,W 39-36,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,45,45.00,0
76,2014,2014-11-30,12,29.255,DEN,@,KAN,W 29-16,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,139,34.75,0
77,2014,2014-12-07,13,29.262,DEN,,BUF,W 24-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,149,49.67,0
78,2014,2014-12-14,14,29.269,DEN,@,SDG,W 22-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,1,3,121,40.33,0
79,2014,2014-12-22,15,29.277,DEN,@,CIN,L 28-37,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,283,47.17,0
80,2014,2014-12-28,16,29.283,DEN,,OAK,W 47-14,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,139,46.33,0
81,2015,2015-09-13,1,30.177,DEN,,BAL,W 19-13,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,259,51.80,0
82,2015,2015-09-17,2,30.181,DEN,@,KAN,W 31-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,314,44.86,0
83,2015,2015-09-27,3,30.191,DEN,@,DET,W 24-12,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,213,42.60,0
84,2015,2015-10-04,4,30.198,DEN,,MIN,W 23-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,141,47.00,0
85,2015,2015-10-11,5,30.205,DEN,@,OAK,W 16-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,211,42.20,0
86,2015,2015-10-18,6,30.212,DEN,@,CLE,W 26-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,319,45.57,0
87,2015,2015-11-01,7,30.226,DEN,,GNB,W 29-10,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,120,40.00,0
88,2015,2015-11-08,8,30.233,DEN,@,IND,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,215,43.00,0
89,2015,2015-11-15,9,30.240,DEN,,KAN,L 13-29,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,277,46.17,0
90,2015,2015-11-22,10,30.247,DEN,@,CHI,W 17-15,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,277,39.57,0
91,2015,2015-11-29,11,30.254,DEN,,NWE,W 30-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,347,43.38,0
92,2015,2015-12-06,12,30.261,DEN,@,SDG,W 17-3,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,183,36.60,0
93,2015,2015-12-13,13,30.268,DEN,,OAK,L 12-15,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,178,44.50,0
94,2015,2015-12-20,14,30.275,DEN,@,PIT,L 27-34,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,258,43.00,0
95,2015,2015-12-28,15,30.283,DEN,,CIN,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,217,43.40,0
96,2015,2016-01-03,16,30.289,DEN,,SDG,W 27-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,134,44.67,0
97,2016,2016-09-11,1,31.175,CLE,@,PHI,L 10-29,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,251,50.20,0
98,2016,2016-09-18,2,31.182,CLE,,BAL,L 20-25,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,226,45.20,0
99,2016,2016-09-25,3,31.189,CLE,@,MIA,L 24-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,223,44.60,0
100,2016,2016-10-02,4,31.196,CLE,@,WAS,L 20-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,1,55,55.00,0
101,2016,2016-10-09,5,31.203,CLE,,NWE,L 13-33,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,267,44.50,0
102,2016,2016-10-16,6,31.210,CLE,@,TEN,L 26-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,356,50.86,0
103,2016,2016-10-23,7,31.217,CLE,@,CIN,L 17-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,209,41.80,0
104,2016,2016-10-30,8,31.224,CLE,,NYJ,L 28-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,207,41.40,0
105,2016,2016-11-06,9,31.231,CLE,,DAL,L 10-35,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,220,44.00,0
106,2016,2016-11-10,10,31.235,CLE,@,BAL,L 7-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,300,42.86,0
107,2016,2016-11-20,11,31.245,CLE,,PIT,L 9-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,139,46.33,0
108,2016,2016-11-27,12,31.252,CLE,,NYG,L 13-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,362,45.25,0
109,2016,2016-12-11,13,31.266,CLE,,CIN,L 10-23,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,276,46.00,0
110,2016,2016-12-18,14,31.273,CLE,@,BUF,L 13-33,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,222,44.40,0
111,2016,2016-12-24,15,31.279,CLE,,SDG,W 20-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,258,43.00,0
112,2016,2017-01-01,16,31.287,CLE,@,PIT,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,190,47.50,0
113,2017,2017-09-10,1,32.174,CLE,,PIT,L 18-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,242,48.40,1
114,2017,2017-09-17,2,32.181,CLE,@,BAL,L 10-24,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,209,52.25,0
115,2017,2017-09-24,3,32.188,CLE,@,IND,L 28-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,347,49.57,0
116,2017,2017-10-01,4,32.195,CLE,,CIN,L 7-31,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,295,49.17,0
117,2017,2017-10-08,5,32.202,CLE,,NYJ,L 14-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,113,56.50,0
118,2017,2017-10-15,6,32.209,CLE,@,HOU,L 17-33,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,358,51.14,0
119,2017,2017-10-22,7,32.216,CLE,,TEN,L 9-12,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,178,44.50,0
120,2017,2017-10-29,8,32.223,CLE,,MIN,L 16-33,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,6,279,46.50,0
121,2017,2017-11-12,9,32.237,CLE,@,DET,L 24-38,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,241,48.20,0
122,2017,2017-11-19,10,32.244,CLE,,JAX,L 7-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,376,47.00,0
123,2017,2017-11-26,11,32.251,CLE,@,CIN,L 16-30,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,2,92,46.00,0
124,2017,2017-12-03,12,32.258,CLE,@,LAC,L 10-19,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,117,39.00,0
125,2017,2017-12-10,13,32.265,CLE,,GNB,L 21-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,4,209,52.25,0
126,2017,2017-12-17,14,32.272,CLE,,BAL,L 10-27,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,216,43.20,0
127,2017,2017-12-24,15,32.279,CLE,@,CHI,L 3-20,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,7,334,47.71,0
128,2017,2017-12-31,16,32.286,CLE,@,PIT,L 24-28,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,5,205,41.00,0
129,2018,2018-09-09,1,33.173,CLE,,PIT,T 21-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,12,522,43.50,0
130,2018,2018-09-16,2,33.180,CLE,@,NOR,L 18-21,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,3,118,39.33,0
131,2018,2018-09-20,3,33.184,CLE,,NYJ,W 21-17,,0,0,,0,0,0,,0,0,0,,0,0,,,0.0,0,0,8,267,33.38,0
