ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
54,2008,2008-09-14,2,26.307,OAK,@,KAN,W 23-8,*,,0,0,0.0,2,2,0,0,0
55,2008,2008-09-21,3,26.314,OAK,@,BUF,L 23-24,*,,0,0,0.0,5,2,0,0,0
56,2008,2008-09-28,4,26.321,OAK,,SDG,L 18-28,*,1,0,2,0.0,9,2,0,0,0
57,2008,2008-10-12,5,26.335,OAK,@,NOR,L 3-34,*,,0,0,0.0,10,1,0,0,0
58,2008,2008-10-19,6,26.342,OAK,,NYJ,W 16-13,*,,0,0,0.0,7,3,1,0,0
59,2008,2008-10-26,7,26.349,OAK,@,BAL,L 10-29,*,,0,0,0.0,6,1,0,0,0
60,2008,2008-11-02,8,26.356,OAK,,ATL,L 0-24,*,,0,0,0.0,7,4,0,0,0
61,2008,2008-11-09,9,26.363,OAK,,CAR,L 6-17,*,,0,0,0.0,3,1,0,0,0
62,2008,2008-11-16,10,27.004,OAK,@,MIA,L 15-17,*,,0,0,0.5,6,4,0,0,0
63,2008,2008-11-23,11,27.011,OAK,@,DEN,W 31-10,*,,0,0,0.0,5,1,0,0,0
64,2008,2008-11-30,12,27.018,OAK,,KAN,L 13-20,*,,0,0,0.0,6,0,0,0,0
65,2008,2008-12-04,13,27.022,OAK,@,SDG,L 7-34,*,,0,0,0.0,2,2,0,0,0
66,2008,2008-12-14,14,27.032,OAK,,NWE,L 26-49,,,0,0,1.0,9,3,1,5,0
67,2008,2008-12-21,15,27.039,OAK,,HOU,W 27-16,*,,0,0,0.0,7,1,0,0,0
68,2008,2008-12-28,16,27.046,OAK,@,TAM,W 31-24,*,,0,0,0.0,5,1,0,0,0
69,2009,2009-09-13,1,27.305,MIA,@,ATL,L 7-19,*,,0,0,0.0,7,2,0,0,0
70,2009,2009-09-21,2,27.313,MIA,,IND,L 23-27,*,,0,0,0.0,2,0,0,0,0
71,2009,2009-09-27,3,27.319,MIA,@,SDG,L 13-23,*,,0,0,0.0,4,1,0,0,0
72,2009,2009-10-04,4,27.326,MIA,,BUF,W 38-10,*,,0,0,0.0,1,0,0,0,0
73,2009,2009-10-12,5,27.334,MIA,,NYJ,W 31-27,*,,0,0,0.0,10,1,0,0,0
74,2009,2009-10-25,6,27.347,MIA,,NOR,L 34-46,*,,0,0,0.0,7,2,0,0,0
75,2009,2009-11-01,7,27.354,MIA,@,NYJ,W 30-25,,,0,0,1.0,7,0,0,0,0
76,2009,2009-11-08,8,27.361,MIA,@,NWE,L 17-27,*,,0,0,0.0,1,3,0,0,0
77,2009,2009-11-15,9,28.003,MIA,,TAM,W 25-23,*,,0,0,0.0,4,3,0,0,0
78,2009,2009-11-19,10,28.007,MIA,@,CAR,W 24-17,*,,0,0,0.0,4,3,0,0,0
79,2009,2009-11-29,11,28.017,MIA,@,BUF,L 14-31,*,,0,0,0.0,3,3,0,0,0
80,2009,2009-12-06,12,28.024,MIA,,NWE,W 22-21,*,,0,0,0.0,5,1,0,0,0
81,2009,2009-12-13,13,28.031,MIA,@,JAX,W 14-10,*,,0,0,0.0,6,0,0,0,0
82,2009,2009-12-20,14,28.038,MIA,@,TEN,L 24-27,*,,0,0,0.0,7,0,0,0,0
83,2009,2009-12-27,15,28.045,MIA,,HOU,L 20-27,*,,0,0,0.0,1,1,0,0,0
84,2009,2010-01-03,16,28.052,MIA,,PIT,L 24-30,,,0,0,0.0,3,0,0,0,0
85,2011,2011-09-11,1,29.303,CIN,@,CLE,W 27-17,,,0,0,0.0,1,0,0,0,0
86,2011,2011-09-18,2,29.310,CIN,@,DEN,L 22-24,,,0,0,0.0,1,1,0,0,0
87,2011,2011-09-25,3,29.317,CIN,,SFO,L 8-13,,,0,0,0.0,0,0,0,0,0
88,2011,2011-10-02,4,29.324,CIN,,BUF,W 23-20,*,,0,0,0.0,0,2,0,0,0
89,2011,2011-10-09,5,29.331,CIN,@,JAX,W 30-20,,,0,0,0.0,1,0,0,0,0
90,2011,2011-10-16,6,29.338,CIN,,IND,W 27-17,,,0,0,0.0,2,2,0,0,0
91,2011,2011-10-30,7,29.352,CIN,@,SEA,W 34-12,,,0,0,0.0,2,1,0,0,0
92,2011,2011-11-06,8,29.359,CIN,@,TEN,W 24-17,,,0,0,0.0,0,1,0,0,0
93,2011,2011-11-13,9,30.001,CIN,,PIT,L 17-24,,,0,0,0.0,2,3,0,0,0
94,2011,2011-11-20,10,30.008,CIN,@,BAL,L 24-31,,,,,,,,,,
95,2011,2011-11-27,11,30.015,CIN,,CLE,W 23-20,,,0,0,0.0,1,1,0,0,0
96,2011,2011-12-04,12,30.022,CIN,@,PIT,L 7-35,,,0,0,0.0,1,1,0,0,0
97,2011,2011-12-11,13,30.029,CIN,,HOU,L 19-20,,,,,,,,,,
98,2011,2011-12-18,14,30.036,CIN,@,STL,W 20-13,,,0,0,0.0,1,0,0,0,0
99,2011,2011-12-24,15,30.042,CIN,,ARI,W 23-16,,,,,,,,,,
100,2011,2012-01-01,16,30.050,CIN,,BAL,L 16-24,,,,,,,,,,
