ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
33,2004,2004-11-21,10,25.061,CHI,,IND,L 10-41,,0,,,,,0.0%,,,,,,,,,,
34,2004,2004-11-25,11,25.065,CHI,@,DAL,L 7-21,,0,,,,,0.0%,,,,,,,,,,
35,2004,2004-12-05,12,25.075,CHI,,MIN,W 24-14,,0,,,,,0.0%,,,,,,,,,,
36,2004,2004-12-12,13,25.082,CHI,@,JAX,L 3-22,*,0,,,,,0.0%,,,,,,,,,,
37,2004,2004-12-19,14,25.089,CHI,,HOU,L 5-24,,,,,,,0.0%,,,,,,,,,,
38,2004,2004-12-26,15,25.096,CHI,@,DET,L 13-19,,0,,,,,0.0%,,,,,,,,,,
39,2004,2005-01-02,16,25.103,CHI,,GNB,L 14-31,,,,,,,0.0%,,,,,,,,,,
40,2005,2005-09-11,1,25.355,CHI,@,WAS,L 7-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
41,2005,2005-09-18,2,25.362,CHI,,DET,W 38-6,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
42,2005,2005-09-25,3,26.004,CHI,,CIN,L 7-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
43,2005,2005-10-09,4,26.018,CHI,@,CLE,L 10-20,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
44,2005,2005-10-16,5,26.025,CHI,,MIN,W 28-3,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
45,2005,2005-10-23,6,26.032,CHI,,BAL,W 10-6,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
46,2005,2005-10-30,7,26.039,CHI,@,DET,W 19-13,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
47,2005,2005-11-06,8,26.046,CHI,@,NOR,W 20-17,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
48,2005,2005-11-13,9,26.053,CHI,,SFO,W 17-9,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
49,2005,2005-11-20,10,26.060,CHI,,CAR,W 13-3,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
50,2005,2005-11-27,11,26.067,CHI,@,TAM,W 13-10,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6,0.0,,
51,2005,2005-12-04,12,26.074,CHI,,GNB,W 19-7,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
52,2005,2005-12-11,13,26.081,CHI,@,PIT,L 9-21,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
53,2005,2005-12-18,14,26.088,CHI,,ATL,W 16-3,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
54,2005,2005-12-25,15,26.095,CHI,@,GNB,W 24-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
55,2005,2006-01-01,16,26.102,CHI,@,MIN,L 10-34,,1,0,0,,0,0.0%,0.00,1,5,5.00,0,0,0,0.0,,
56,2006,2006-09-10,1,26.354,CHI,@,GNB,W 26-0,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
57,2006,2006-09-17,2,26.361,CHI,,DET,W 34-7,,2,2,8,4.00,2,100.0%,4.00,0,0,,0,2,12,0.0,,
58,2006,2006-09-24,3,27.003,CHI,@,MIN,W 19-16,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
59,2006,2006-10-01,4,27.010,CHI,,SEA,W 37-6,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
60,2006,2006-10-08,5,27.017,CHI,,BUF,W 40-7,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
61,2006,2006-10-16,6,27.025,CHI,@,ARI,W 24-23,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
62,2006,2006-10-29,7,27.038,CHI,,SFO,W 41-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
63,2006,2006-11-05,8,27.045,CHI,,MIA,L 13-31,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
64,2006,2006-11-12,9,27.052,CHI,@,NYG,W 38-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
65,2006,2006-11-19,10,27.059,CHI,@,NYJ,W 10-0,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
66,2006,2006-11-26,11,27.066,CHI,@,NWE,L 13-17,*,3,2,5,2.50,0,66.7%,1.67,0,0,,0,0,0,0.0,,
67,2006,2006-12-03,12,27.073,CHI,,MIN,W 23-13,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
68,2006,2006-12-11,13,27.081,CHI,@,STL,W 42-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
69,2006,2006-12-17,14,27.087,CHI,,TAM,W 34-31,,1,1,18,18.00,0,100.0%,18.00,0,0,,0,0,0,0.0,,
70,2006,2006-12-24,15,27.094,CHI,@,DET,W 26-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
71,2006,2006-12-31,16,27.101,CHI,,GNB,L 7-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
72,2007,2007-09-09,1,27.353,CHI,@,SDG,L 3-14,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
73,2007,2007-09-16,2,27.360,CHI,,KAN,W 20-10,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,,
74,2007,2007-09-23,3,28.002,CHI,,DAL,L 10-34,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
75,2007,2007-09-30,4,28.009,CHI,@,DET,L 27-37,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
76,2007,2007-10-07,5,28.016,CHI,@,GNB,W 27-20,,0,0,0,,0,0.0%,,2,15,7.50,0,0,0,0.0,,
77,2007,2007-10-14,6,28.023,CHI,,MIN,L 31-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
78,2007,2007-10-21,7,28.030,CHI,@,PHI,W 19-16,*,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
79,2007,2007-10-28,8,28.037,CHI,,DET,L 7-16,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
80,2007,2007-11-11,9,28.051,CHI,@,OAK,W 17-6,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,0.0,,
81,2007,2007-11-18,10,28.058,CHI,@,SEA,L 23-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
82,2007,2007-11-25,11,28.065,CHI,,DEN,W 37-34,,1,1,1,1.00,0,100.0%,1.00,1,10,10.00,0,0,0,0.0,,
83,2007,2007-12-02,12,28.072,CHI,,NYG,L 16-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
84,2007,2007-12-06,13,28.076,CHI,@,WAS,L 16-24,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,,
85,2007,2007-12-23,15,28.093,CHI,,GNB,W 35-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
86,2007,2007-12-30,16,28.100,CHI,,NOR,W 33-25,,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
87,2008,2008-09-07,1,28.352,TAM,@,NOR,L 20-24,,,,,,,0.0%,,,,,,,,,,
88,2008,2008-09-14,2,28.359,TAM,,ATL,W 24-9,*,2,2,41,20.50,1,100.0%,20.50,0,0,,0,1,6,0.0,0,1
89,2008,2008-09-21,3,29.000,TAM,@,CHI,W 27-24,*,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,0.0,0,0
90,2008,2008-09-28,4,29.007,TAM,,GNB,W 30-21,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
91,2008,2008-10-05,5,29.014,TAM,@,DEN,L 13-16,*,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
92,2008,2008-10-12,6,29.021,TAM,,CAR,W 27-3,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,0.0,0,0
93,2008,2008-10-19,7,29.028,TAM,,SEA,W 20-10,*,2,2,20,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
94,2008,2008-10-26,8,29.035,TAM,@,DAL,L 9-13,*,,,,,,0.0%,,,,,,,,,,
95,2008,2008-11-02,9,29.042,TAM,@,KAN,W 30-27,,5,4,40,10.00,0,80.0%,8.00,0,0,,0,0,0,0.0,0,0
96,2008,2008-11-16,10,29.056,TAM,,MIN,W 19-13,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,0.0,0,0
97,2008,2008-11-23,11,29.063,TAM,@,DET,W 38-20,*,,,,,,0.0%,,,,,,,,,,
98,2008,2008-11-30,12,29.070,TAM,,NOR,W 23-20,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
99,2008,2008-12-08,13,29.078,TAM,@,CAR,L 23-38,*,1,1,5,5.00,0,100.0%,5.00,1,12,12.00,0,0,0,0.0,0,0
100,2008,2008-12-14,14,29.084,TAM,@,ATL,L 10-13,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,0.0,0,0
101,2008,2008-12-21,15,29.091,TAM,,SDG,L 24-41,,,,,,,0.0%,,,,,,,,,,
102,2008,2008-12-28,16,29.098,TAM,,OAK,L 24-31,*,,,,,,0.0%,,,,,,,,,,
103,2009,2009-09-27,3,30.006,TAM,,NYG,L 0-24,,,,,,,0.0%,,,,,,,,,,
104,2009,2009-10-04,4,30.013,TAM,@,WAS,L 13-16,,0,,,,,0.0%,,,,,,,,,,
105,2009,2009-10-11,5,30.020,TAM,@,PHI,L 14-33,,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
106,2009,2009-10-18,6,30.027,TAM,,CAR,L 21-28,,1,,,,,0.0%,,,,,,,,,,
107,2009,2009-10-25,7,30.034,TAM,,NWE,L 7-35,,0,,,,,0.0%,,,,,,,,,,
108,2009,2009-11-08,8,30.048,TAM,,GNB,W 38-28,,,,,,,0.0%,,,,,,,,,,
109,2009,2009-11-15,9,30.055,TAM,@,MIA,L 23-25,*,,,,,,0.0%,,,,,,,,,,
110,2009,2009-11-22,10,30.062,TAM,,NOR,L 7-38,*,1,,,,,0.0%,,,,,,,,,,
111,2009,2009-11-29,11,30.069,TAM,@,ATL,L 17-20,,1,,,,,0.0%,,,,,,,,,,
112,2009,2009-12-06,12,30.076,TAM,@,CAR,L 6-16,,,,,,,0.0%,,,,,,,,,,
113,2009,2009-12-13,13,30.083,TAM,,NYJ,L 3-26,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
114,2009,2009-12-27,15,30.097,TAM,@,NOR,W 20-17,,,,,,,0.0%,,,,,,,,,,
115,2009,2010-01-03,16,30.104,TAM,,ATL,L 10-20,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
116,2010,2010-09-12,1,30.356,TAM,,CLE,W 17-14,,,,,,,0.0%,,,,,,,,,,
117,2010,2010-09-19,2,30.363,TAM,@,CAR,W 20-7,,,,,,,0.0%,,,,,,,,,,
118,2010,2010-09-26,3,31.005,TAM,,PIT,L 13-38,*,,,,,,0.0%,,,,,,,,,,
119,2010,2010-10-10,4,31.019,TAM,@,CIN,W 24-21,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,0.0,0,0
120,2010,2010-10-17,5,31.026,TAM,,NOR,L 6-31,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,0.0,0,0
121,2010,2010-10-24,6,31.033,TAM,,STL,W 18-17,*,,,,,,0.0%,,,,,,,,,,
122,2010,2010-10-31,7,31.040,TAM,@,ARI,W 38-35,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,0.0,0,0
123,2010,2010-11-07,8,31.047,TAM,@,ATL,L 21-27,*,,,,,,0.0%,,,,,,,,,,
124,2010,2010-11-14,9,31.054,TAM,,CAR,W 31-16,,3,3,52,17.33,0,100.0%,17.33,0,0,,0,0,0,0.0,0,0
125,2010,2010-11-21,10,31.061,TAM,@,SFO,W 21-0,,,,,,,0.0%,,,,,,,,,,
126,2010,2010-11-28,11,31.068,TAM,@,BAL,L 10-17,*,2,1,30,30.00,0,50.0%,15.00,0,0,,0,0,0,0.0,0,0
127,2010,2010-12-05,12,31.075,TAM,,ATL,L 24-28,*,2,2,6,3.00,1,100.0%,3.00,0,0,,0,1,6,0.0,0,0
128,2010,2010-12-12,13,31.082,TAM,@,WAS,W 17-16,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,0.0,0,0
129,2010,2010-12-19,14,31.089,TAM,,DET,L 20-23,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
130,2010,2010-12-26,15,31.096,TAM,,SEA,W 38-15,*,,,,,,0.0%,,,,,,,,,,
131,2010,2011-01-02,16,31.103,TAM,@,NOR,W 23-13,*,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,0.0,0,0
132,2011,2011-09-18,2,31.362,NOR,,CHI,W 30-13,,0,,,,,0.0%,,,,,,,,,,
133,2011,2011-09-25,3,32.004,NOR,,HOU,W 40-33,,0,,,,,0.0%,,,,,,,,,,
134,2011,2011-10-02,4,32.011,NOR,@,JAX,W 23-10,,,,,,,0.0%,,,,,,,,,,
135,2011,2011-10-09,5,32.018,NOR,@,CAR,W 30-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
136,2011,2011-10-16,6,32.025,NOR,@,TAM,L 20-26,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
137,2011,2011-10-23,7,32.032,NOR,,IND,W 62-7,,,,,,,0.0%,,,,,,,,,,
138,2011,2011-10-30,8,32.039,NOR,@,STL,L 21-31,,,,,,,0.0%,,,,,,,,,,
139,2011,2011-11-06,9,32.046,NOR,,TAM,W 27-16,*,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0,0.0,0,0
140,2011,2011-11-13,10,32.053,NOR,@,ATL,W 26-23,,,,,,,0.0%,,,,,,,,,,
141,2011,2011-11-28,11,32.068,NOR,,NYG,W 49-24,,,,,,,0.0%,,,,,,,,,,
142,2011,2011-12-04,12,32.074,NOR,,DET,W 31-17,,,,,,,0.0%,,,,,,,,,,
143,2011,2011-12-11,13,32.081,NOR,@,TEN,W 22-17,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,0,0
144,2011,2011-12-18,14,32.088,NOR,@,MIN,W 42-20,,1,1,2,2.00,1,100.0%,2.00,0,0,,0,1,6,0.0,0,0
145,2011,2011-12-26,15,32.096,NOR,,ATL,W 45-16,*,,,,,,0.0%,,,,,,,,,,
