ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
38,1985,1985-11-17,11,26.296,MIA,@,IND,W 34-20,,5,64,12.80,0,,,0,0,,0,0,0
39,1985,1985-11-24,12,26.303,MIA,@,BUF,W 23-14,,4,57,14.25,0,,,0,0,,0,0,0
40,1985,1985-12-02,13,26.311,MIA,,CHI,W 38-24,,5,107,21.40,0,,,0,0,,0,0,0
41,1985,1985-12-08,14,26.317,MIA,@,GNB,W 34-24,,4,35,8.75,0,,,0,0,,0,0,0
42,1985,1985-12-16,15,26.325,MIA,,NWE,W 30-27,,5,75,15.00,0,,,0,0,,0,0,0
43,1985,1985-12-22,16,26.331,MIA,,BUF,W 28-0,,0,0,,0,,,,,,,,
44,1986,1986-09-07,1,27.225,MIA,@,SDG,L 28-50,,3,36,12.00,0,,,0,0,,0,0,0
45,1986,1986-09-14,2,27.232,MIA,,IND,W 30-10,,3,47,15.67,0,,,1,-10,-10.00,0,0,0
46,1986,1986-09-21,3,27.239,MIA,@,NYJ,L 45-51,,7,154,22.00,2,,,0,0,,0,2,12
47,1986,1986-09-28,4,27.246,MIA,,SFO,L 16-31,,7,102,14.57,0,,,0,0,,0,0,0
48,1986,1986-10-05,5,27.253,MIA,@,NWE,L 7-34,,4,102,25.50,0,,,0,0,,0,0,0
49,1986,1986-10-12,6,27.260,MIA,,BUF,W 27-14,,3,46,15.33,1,,,0,0,,0,1,6
50,1986,1986-10-19,7,27.267,MIA,,RAI,L 28-30,,5,101,20.20,0,,,0,0,,0,0,0
51,1986,1986-10-26,8,27.274,MIA,@,IND,W 17-13,,2,13,6.50,1,,,0,0,,0,1,6
52,1986,1986-11-02,9,27.281,MIA,,HOU,W 28-7,,2,110,55.00,1,,,0,0,,0,1,6
53,1986,1986-11-10,10,27.289,MIA,@,CLE,L 16-26,,5,83,16.60,1,,,0,0,,0,1,6
54,1986,1986-11-16,11,27.295,MIA,@,BUF,W 34-24,,7,109,15.57,1,,,0,0,,0,1,6
55,1986,1986-11-24,12,27.303,MIA,,NYJ,W 45-3,,4,64,16.00,0,,,0,0,,0,0,0
56,1986,1986-11-30,13,27.309,MIA,,ATL,L 14-20,,4,115,28.75,1,,,0,0,,0,1,6
57,1986,1986-12-07,14,27.316,MIA,@,NOR,W 31-27,,2,18,9.00,0,,,0,0,,0,0,0
58,1986,1986-12-14,15,27.323,MIA,@,RAM,W 37-31,,5,145,29.00,3,,,0,0,,0,3,18
59,1986,1986-12-22,16,27.331,MIA,,NWE,L 27-34,,4,68,17.00,0,,,0,0,,0,0,0
60,1987,1987-09-13,1,28.231,MIA,@,NWE,L 21-28,,9,123,13.67,2,,,0,0,,0,2,12
61,1987,1987-09-20,2,28.238,MIA,@,IND,W 23-10,,2,36,18.00,0,,,0,0,,0,0,0
62,1987,1987-10-25,6,28.273,MIA,,BUF,L 31-34,,4,45,11.25,1,,,0,0,,0,1,6
63,1987,1987-11-01,7,28.280,MIA,,PIT,W 35-24,,5,100,20.00,1,,,0,0,,0,1,6
64,1987,1987-11-08,8,28.287,MIA,@,CIN,W 20-14,,0,0,,0,,,,,,,,
65,1987,1987-11-22,10,28.301,MIA,@,DAL,W 20-14,,1,4,4.00,0,,,0,0,,0,0,0
66,1987,1987-11-29,11,28.308,MIA,@,BUF,L 0-27,,2,19,9.50,0,,,0,0,,0,0,0
67,1987,1987-12-07,12,28.316,MIA,,NYJ,W 37-28,,2,27,13.50,0,,,0,0,,0,0,0
68,1987,1987-12-13,13,28.322,MIA,@,PHI,W 28-10,,1,49,49.00,1,,,0,0,,0,1,6
69,1987,1987-12-20,14,28.329,MIA,,WAS,W 23-21,,6,170,28.33,3,,,0,0,,0,3,18
70,1987,1987-12-28,15,28.337,MIA,,NWE,L 10-24,,1,24,24.00,0,,,0,0,,0,0,0
71,1988,1988-09-04,1,29.223,MIA,@,CHI,L 7-34,,1,12,12.00,0,,,0,0,,0,0,0
72,1988,1988-09-11,2,29.230,MIA,@,BUF,L 6-9,,4,55,13.75,0,,,0,0,,0,0,0
73,1988,1988-09-18,3,29.237,MIA,,GNB,W 24-17,,2,51,25.50,0,,,0,0,,0,0,0
74,1988,1988-09-25,4,29.244,MIA,@,IND,L 13-15,,5,81,16.20,0,,,0,0,,0,0,0
75,1988,1988-10-02,5,29.251,MIA,,MIN,W 24-7,,6,81,13.50,0,,,0,0,,0,0,0
76,1988,1988-10-09,6,29.258,MIA,@,RAI,W 24-14,,0,0,,0,,,,,,,,
77,1988,1988-10-16,7,29.265,MIA,,SDG,W 31-28,,7,118,16.86,1,,,0,0,,0,1,6
78,1988,1988-10-23,8,29.272,MIA,,NYJ,L 30-44,,6,132,22.00,0,,,0,0,,0,0,0
79,1988,1988-10-30,9,29.279,MIA,@,TAM,W 17-14,,4,52,13.00,0,,,0,0,,0,0,0
80,1988,1988-11-06,10,29.286,MIA,@,NWE,L 10-21,,2,24,12.00,0,,,0,0,,0,0,0
81,1988,1988-11-14,11,29.294,MIA,,BUF,L 6-31,,1,13,13.00,0,,,0,0,,0,0,0
82,1988,1988-11-20,12,29.300,MIA,,NWE,L 3-6,,1,7,7.00,0,,,0,0,,0,0,0
83,1988,1988-11-27,13,29.307,MIA,@,NYJ,L 34-38,,0,0,,0,,,,,,,,
84,1989,1989-09-10,1,30.228,MIA,,BUF,L 24-27,,2,30,15.00,0,,,0,0,,0,0,0
85,1989,1989-09-17,2,30.235,MIA,@,NWE,W 24-10,,2,27,13.50,0,,,0,0,,0,0,0
86,1989,1989-09-24,3,30.242,MIA,,NYJ,L 33-40,,6,113,18.83,0,,,0,0,,0,0,0
87,1989,1989-10-01,4,30.249,MIA,@,HOU,L 7-39,,2,16,8.00,0,,,0,0,,0,0,0
88,1989,1989-10-08,5,30.256,MIA,,CLE,W 13-10,,5,83,16.60,1,,,0,0,,0,1,6
89,1989,1989-10-15,6,30.263,MIA,@,CIN,W 20-13,,5,129,25.80,0,,,0,0,,0,0,0
90,1989,1989-10-22,7,30.270,MIA,,GNB,W 23-20,,4,53,13.25,0,,,0,0,,0,0,0
91,1989,1989-10-29,8,30.277,MIA,@,BUF,L 17-31,,4,30,7.50,0,,,0,0,,0,0,0
92,1989,1989-11-05,9,30.284,MIA,,IND,W 19-13,,1,9,9.00,0,,,0,0,,0,0,0
93,1989,1989-11-12,10,30.291,MIA,@,NYJ,W 31-23,,0,0,,0,,,,,,,,
94,1989,1989-11-19,11,30.298,MIA,@,DAL,W 17-14,,7,90,12.86,0,,,0,0,,0,0,0
95,1989,1989-11-26,12,30.305,MIA,,PIT,L 14-34,,3,34,11.33,0,,,0,0,,0,0,0
96,1989,1989-12-03,13,30.312,MIA,@,KAN,L 21-26,,1,18,18.00,0,,,0,0,,0,0,0
97,1989,1989-12-10,14,30.319,MIA,,NWE,W 31-10,,0,0,,0,,,,,,,,
98,1989,1989-12-24,16,30.333,MIA,,KAN,L 24-27,,7,85,12.14,0,,,0,0,,0,0,0
99,1990,1990-09-09,1,31.227,MIA,@,NWE,W 27-24,,4,46,11.50,0,,,0,0,,0,0,0
100,1990,1990-09-16,2,31.234,MIA,,BUF,W 30-7,,1,13,13.00,0,,,0,0,,0,0,0
101,1990,1990-09-23,3,31.241,MIA,@,NYG,L 3-20,,3,35,11.67,0,,,0,0,,0,0,0
102,1990,1990-09-30,4,31.248,MIA,@,PIT,W 28-6,,2,26,13.00,0,,,0,0,,0,0,0
103,1990,1990-10-07,5,31.255,MIA,,NYJ,W 20-16,,5,125,25.00,2,,,0,0,,0,2,12
104,1990,1990-10-18,6,31.266,MIA,,NWE,W 17-10,,5,74,14.80,0,,,0,0,,0,0,0
105,1990,1990-10-28,7,31.276,MIA,@,IND,W 27-7,,3,45,15.00,0,,,0,0,,0,0,0
106,1990,1990-11-04,8,31.283,MIA,,PHO,W 23-3,,1,3,3.00,0,,,0,0,,0,0,0
107,1990,1990-11-11,9,31.290,MIA,@,NYJ,W 17-3,,3,36,12.00,0,,,0,0,,0,0,0
108,1990,1990-11-19,10,31.298,MIA,,RAI,L 10-13,,3,55,18.33,0,,,0,0,,0,0,0
109,1990,1990-11-25,11,31.304,MIA,@,CLE,W 30-13,,4,74,18.50,1,,,0,0,,0,1,6
110,1990,1990-12-02,12,31.311,MIA,@,WAS,L 20-42,,2,53,26.50,0,,,0,0,,0,0,0
111,1990,1990-12-09,13,31.318,MIA,,PHI,W 23-20,,8,94,11.75,1,,,0,0,,0,1,6
112,1990,1990-12-16,14,31.325,MIA,,SEA,W 24-17,,2,30,15.00,0,,,0,0,,0,0,0
113,1990,1990-12-23,15,31.332,MIA,@,BUF,L 14-24,,3,47,15.67,1,,,0,0,,0,1,6
114,1990,1990-12-30,16,31.339,MIA,,IND,W 23-17,,3,54,18.00,0,,,0,0,,0,0,0
115,1991,1991-09-01,1,32.219,MIA,@,BUF,L 31-35,,5,67,13.40,1,,,0,0,,0,1,6
116,1991,1991-09-08,2,32.226,MIA,,IND,W 17-6,,2,27,13.50,0,,,0,0,,0,0,0
117,1991,1991-09-15,3,32.233,MIA,@,DET,L 13-17,,3,36,12.00,0,,,0,0,,0,0,0
118,1991,1991-09-22,4,32.240,MIA,,GNB,W 16-13,,4,80,20.00,0,,,0,0,,0,0,0
119,1991,1991-09-29,5,32.247,MIA,@,NYJ,L 23-41,,4,58,14.50,1,,,0,0,,0,1,6
120,1991,1991-10-06,6,32.254,MIA,@,NWE,W 20-10,,3,56,18.67,0,,,0,0,,0,0,0
121,1991,1991-10-13,7,32.261,MIA,@,KAN,L 7-42,,5,58,11.60,0,,,0,0,,0,0,0
122,1991,1991-10-20,8,32.268,MIA,,HOU,L 13-17,,4,79,19.75,0,,,0,0,,0,0,0
123,1991,1991-11-03,9,32.282,MIA,@,IND,W 10-6,,3,64,21.33,1,,,0,0,,0,1,6
124,1991,1991-11-10,10,32.289,MIA,,NWE,W 30-20,,3,56,18.67,0,,,0,0,,0,0,0
125,1991,1991-11-18,11,32.297,MIA,,BUF,L 27-41,,5,96,19.20,0,,,0,0,,0,0,0
126,1991,1991-11-24,12,32.303,MIA,@,CHI,W 16-13,,2,34,17.00,0,,,0,0,,0,0,0
127,1991,1991-12-01,13,32.310,MIA,,TAM,W 33-14,,5,47,9.40,1,,,0,0,,0,1,6
128,1991,1991-12-09,14,32.318,MIA,,CIN,W 37-13,,7,134,19.14,1,,,0,0,,0,1,6
129,1991,1991-12-15,15,32.324,MIA,@,SDG,L 30-38,,8,106,13.25,0,,,0,0,,0,0,0
130,1991,1991-12-22,16,32.331,MIA,,NYJ,L 20-23,,7,87,12.43,0,,,0,0,,0,0,0
131,1992,1992-09-14,1,33.233,MIA,@,CLE,W 27-23,9,4,70,17.50,1,44.4%,7.78,0,0,,0,1,6
132,1992,1992-09-20,2,33.239,MIA,,RAM,W 26-10,8,4,66,16.50,1,50.0%,8.25,0,0,,0,1,6
133,1992,1992-09-27,3,33.246,MIA,@,SEA,W 19-17,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0
134,1992,1992-10-04,4,33.253,MIA,@,BUF,W 37-10,6,1,2,2.00,0,16.7%,0.33,0,0,,0,0,0
135,1992,1992-10-11,5,33.260,MIA,,ATL,W 21-17,8,3,27,9.00,0,37.5%,3.38,0,0,,0,0,0
136,1992,1992-10-18,6,33.267,MIA,,NWE,W 38-17,6,3,55,18.33,1,50.0%,9.17,0,0,,0,1,6
137,1992,1992-10-25,7,33.274,MIA,,IND,L 20-31,8,1,48,48.00,1,12.5%,6.00,0,0,,0,1,6
138,1992,1992-11-01,8,33.281,MIA,@,NYJ,L 14-26,7,4,74,18.50,1,57.1%,10.57,0,0,,0,1,6
139,1992,1992-11-08,9,33.288,MIA,@,IND,W 28-0,1,1,42,42.00,0,100.0%,42.00,0,0,,0,0,0
140,1992,1992-11-16,10,33.296,MIA,,BUF,L 20-26,6,5,100,20.00,0,83.3%,16.67,0,0,,0,0,0
141,1992,1992-11-22,11,33.302,MIA,,HOU,W 19-16,2,0,0,,0,0.0%,0.00,,,,,,
142,1992,1992-11-29,12,33.309,MIA,@,NOR,L 13-24,14,7,75,10.71,1,50.0%,5.36,0,0,,0,1,6
143,1992,1992-12-06,13,33.316,MIA,@,SFO,L 3-27,2,2,39,19.50,0,100.0%,19.50,0,0,,0,0,0
144,1992,1992-12-14,14,33.324,MIA,,RAI,W 20-7,3,1,62,62.00,1,33.3%,20.67,0,0,,0,1,6
145,1992,1992-12-20,15,33.330,MIA,,NYJ,W 19-17,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0
146,1992,1992-12-27,16,33.337,MIA,@,NWE,W 16-13,7,4,38,9.50,0,57.1%,5.43,0,0,,0,0,0
