ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
22,2008,2008-11-09,9,23.185,NOR,@,ATL,L 20-34,,0,0,,0,0.0,1,0,0,0,0
23,2008,2008-11-16,10,23.192,NOR,@,KAN,W 30-20,,0,0,,0,0.0,3,0,1,3,0
24,2008,2008-11-24,11,23.200,NOR,,GNB,W 51-29,,0,0,,0,0.0,6,2,0,0,0
25,2008,2008-11-30,12,23.206,NOR,@,TAM,L 20-23,,0,0,,0,0.0,1,0,0,0,0
26,2008,2008-12-07,13,23.213,NOR,,ATL,W 29-25,,0,0,,0,0.0,7,0,0,0,0
27,2008,2008-12-11,14,23.217,NOR,@,CHI,L 24-27,*,0,0,,0,0.0,0,1,0,0,0
28,2008,2008-12-21,15,23.227,NOR,@,DET,W 42-7,*,0,0,,0,0.0,2,1,1,0,0
29,2008,2008-12-28,16,23.234,NOR,,CAR,L 31-33,,0,0,,0,0.0,2,0,0,0,0
30,2009,2009-09-20,2,24.135,NOR,@,PHI,W 48-22,,,,,,,,,,,
31,2009,2009-09-27,3,24.142,NOR,@,BUF,W 27-7,,,,,,,,,,,
32,2009,2009-10-04,4,24.149,NOR,,NYJ,W 24-10,,,,,,,,,,,
33,2009,2009-10-18,5,24.163,NOR,,NYG,W 48-27,,,,,,,,,,,
34,2009,2009-10-25,6,24.170,NOR,@,MIA,W 46-34,,0,0,,0,0.0,1,0,0,0,0
35,2009,2009-11-02,7,24.178,NOR,,ATL,W 35-27,,0,0,,0,0.0,0,0,0,0,0
36,2009,2009-11-08,8,24.184,NOR,,CAR,W 30-20,,,,,,,,,,,
37,2009,2009-11-15,9,24.191,NOR,@,STL,W 28-23,*,0,0,,0,0.0,3,1,1,24,0
38,2009,2009-11-22,10,24.198,NOR,@,TAM,W 38-7,,0,0,,0,0.0,1,1,0,0,0
39,2009,2009-11-30,11,24.206,NOR,,NWE,W 38-17,,,,,,,,,,,
40,2009,2009-12-06,12,24.212,NOR,@,WAS,W 33-30,,0,0,,0,0.0,0,0,0,0,0
41,2009,2009-12-13,13,24.219,NOR,@,ATL,W 26-23,,,,,,,,,,,
42,2010,2010-09-09,1,25.124,NOR,,MIN,W 14-9,,,,,,,,,,,
43,2010,2010-09-20,2,25.135,NOR,@,SFO,W 25-22,,0,0,,0,0.0,0,0,0,0,0
44,2010,2010-10-03,4,25.148,NOR,,CAR,W 16-14,,0,0,,0,1.0,5,0,0,0,0
45,2010,2010-10-10,5,25.155,NOR,@,ARI,L 20-30,,0,0,,0,0.0,0,0,0,0,0
46,2010,2010-10-17,6,25.162,NOR,@,TAM,W 31-6,,0,0,,0,0.0,2,0,0,0,0
47,2010,2010-10-24,7,25.169,NOR,,CLE,L 17-30,*,0,0,,0,0.0,1,0,0,0,0
48,2010,2010-10-31,8,25.176,NOR,,PIT,W 20-10,*,0,0,,0,0.0,1,0,0,0,0
49,2010,2010-11-07,9,25.183,NOR,@,CAR,W 34-3,,0,0,,0,0.0,1,1,0,0,0
50,2010,2010-11-21,10,25.197,NOR,,SEA,W 34-19,*,0,0,,0,0.0,4,0,0,0,0
51,2010,2010-11-25,11,25.201,NOR,@,DAL,W 30-27,,0,0,,0,0.0,0,0,0,0,0
52,2010,2010-12-05,12,25.211,NOR,@,CIN,W 34-30,,0,0,,0,0.0,0,0,0,0,0
53,2011,2011-09-11,1,26.126,CLE,,CIN,L 17-27,,0,0,,0,0.0,3,2,0,0,0
54,2011,2011-09-18,2,26.133,CLE,@,IND,W 27-19,,0,0,,0,0.0,3,0,1,28,0
55,2011,2011-09-25,3,26.140,CLE,,MIA,W 17-16,,0,0,,0,0.0,3,2,0,0,0
56,2011,2011-10-02,4,26.147,CLE,,TEN,L 13-31,,0,0,,0,0.0,0,0,0,0,0
57,2011,2011-10-16,5,26.161,CLE,@,OAK,L 17-24,,0,0,,0,0.0,2,0,0,0,0
58,2011,2011-10-23,6,26.168,CLE,,SEA,W 6-3,,0,0,,0,0.0,1,0,0,0,0
59,2011,2011-10-30,7,26.175,CLE,@,SFO,L 10-20,,0,0,,0,0.0,3,0,0,0,0
60,2011,2011-11-06,8,26.182,CLE,@,HOU,L 12-30,,0,0,,0,0.0,2,2,0,0,0
61,2011,2011-11-13,9,26.189,CLE,,STL,L 12-13,*,0,0,,0,0.0,3,2,0,0,0
62,2011,2011-11-20,10,26.196,CLE,,JAX,W 14-10,*,0,0,,0,0.0,6,4,0,0,0
63,2011,2011-11-27,11,26.203,CLE,@,CIN,L 20-23,*,0,0,,0,0.0,3,2,0,0,0
64,2011,2011-12-04,12,26.210,CLE,,BAL,L 10-24,*,0,0,,0,0.0,3,3,0,0,0
65,2011,2011-12-08,13,26.214,CLE,@,PIT,L 3-14,*,0,0,,0,0.0,3,1,0,0,0
66,2011,2011-12-18,14,26.224,CLE,@,ARI,L 17-20,*,0,0,,0,0.0,5,0,0,0,0
67,2011,2011-12-24,15,26.230,CLE,@,BAL,L 14-20,*,0,0,,0,0.0,4,0,0,0,0
68,2011,2012-01-01,16,26.238,CLE,,PIT,L 9-13,*,0,0,,0,0.0,3,1,0,0,0
69,2012,2012-09-16,2,27.131,CLE,@,CIN,L 27-34,,0,0,,0,0.0,0,0,0,0,0
70,2012,2012-09-23,3,27.138,CLE,,BUF,L 14-24,*,0,0,,0,0.0,6,0,0,0,0
71,2012,2012-09-27,4,27.142,CLE,@,BAL,L 16-23,*,0,0,,0,1.0,3,1,0,0,0
72,2012,2012-10-07,5,27.152,CLE,@,NYG,L 27-41,*,0,0,,0,0.0,5,5,1,44,0
73,2012,2012-10-14,6,27.159,CLE,,CIN,W 34-24,*,0,0,,0,0.0,2,0,1,0,0
74,2012,2012-10-21,7,27.166,CLE,@,IND,L 13-17,*,0,0,,0,0.0,3,1,0,0,0
75,2012,2012-10-28,8,27.173,CLE,,SDG,W 7-6,*,0,0,,0,0.0,4,3,0,0,0
76,2012,2012-11-04,9,27.180,CLE,,BAL,L 15-25,*,0,0,,0,0.0,2,2,0,0,0
77,2012,2012-11-18,10,27.194,CLE,@,DAL,L 20-23,*,0,0,,0,0.5,2,1,0,0,0
78,2012,2012-11-25,11,27.201,CLE,,PIT,W 20-14,,0,0,,0,0.0,0,1,0,0,0
79,2012,2012-12-09,13,27.215,CLE,,KAN,W 30-7,*,0,0,,0,0.0,2,0,0,0,0
80,2012,2012-12-16,14,27.222,CLE,,WAS,L 21-38,*,0,0,,0,0.0,4,0,0,0,0
81,2012,2012-12-23,15,27.229,CLE,@,DEN,L 12-34,*,0,0,,0,0.0,3,2,1,0,0
82,2013,2013-09-08,1,28.123,OAK,@,IND,L 17-21,,,,,,,,,,,
83,2013,2013-09-15,2,28.130,OAK,,JAX,W 19-9,,1,0,0.00,0,1.5,2,2,0,0,0
84,2013,2013-09-23,3,28.138,OAK,@,DEN,L 21-37,,0,0,,0,0.0,2,0,0,0,0
85,2013,2013-09-29,4,28.144,OAK,,WAS,L 14-24,,,,,,,,,,,
86,2013,2013-10-06,5,28.151,OAK,,SDG,W 27-17,,0,0,,0,0.0,0,0,1,26,0
87,2013,2013-10-13,6,28.158,OAK,@,KAN,L 7-24,,,,,,,,,,,
88,2013,2013-10-27,7,28.172,OAK,,PIT,W 21-18,,0,0,,0,0.0,2,0,0,0,0
89,2013,2013-11-03,8,28.179,OAK,,PHI,L 20-49,,0,0,,0,0.0,1,0,0,0,0
90,2013,2013-11-10,9,28.186,OAK,@,NYG,L 20-24,,0,0,,0,1.0,6,2,0,0,0
91,2013,2013-11-17,10,28.193,OAK,@,HOU,W 28-23,,0,0,,0,0.0,1,2,0,0,0
92,2013,2013-11-24,11,28.200,OAK,,TEN,L 19-23,,0,0,,0,0.0,3,0,0,0,0
93,2013,2013-11-28,12,28.204,OAK,@,DAL,L 24-31,*,0,0,,0,0.0,3,0,0,0,0
94,2014,2014-09-07,1,29.122,OAK,@,NYJ,L 14-19,,0,0,,0,0.0,1,0,0,0,0
95,2014,2014-09-14,2,29.129,OAK,,HOU,L 14-30,,,,,,,,,,,
96,2014,2014-09-21,3,29.136,OAK,@,NWE,L 9-16,,0,0,,0,0.0,2,2,0,0,0
97,2014,2014-09-28,4,29.143,OAK,,MIA,L 14-38,*,0,0,,0,0.0,7,0,0,0,0
98,2014,2014-10-12,5,29.157,OAK,,SDG,L 28-31,*,0,0,,0,0.0,6,0,0,0,0
99,2014,2014-10-19,6,29.164,OAK,,ARI,L 13-24,*,0,0,,0,1.0,5,0,0,0,0
