ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
180,1994,1994-09-04,1,34.096,ATL,@,DET,L 28-31,,0,0,,0,0,0,,,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
181,1994,1994-09-11,2,34.103,ATL,,RAM,W 31-13,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
182,1994,1994-09-18,3,34.110,ATL,,KAN,L 10-30,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
183,1994,1994-09-25,4,34.117,ATL,@,WAS,W 27-20,,0,0,,0,0,0,,,,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
184,1994,1994-10-02,5,34.124,ATL,@,RAM,W 8-5,,0,0,,0,0,0,,,,,,,,,,1,0.0,0,0,0,0,,0
185,1994,1994-10-09,6,34.131,ATL,,TAM,W 34-13,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
186,1994,1994-10-16,7,34.138,ATL,,SFO,L 3-42,,0,0,,0,0,0,,,,,,,,,1,2,50.0,0,3,0,0,,0
187,1994,1994-10-23,8,34.145,ATL,@,RAI,L 17-30,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
188,1994,1994-11-06,9,34.159,ATL,,SDG,W 10-9,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
189,1994,1994-11-13,10,34.166,ATL,@,NOR,L 32-33,,0,0,,0,0,0,,,,,,2,2,100.0,6,6,100.0,0,20,0,0,,0
190,1994,1994-11-20,11,34.173,ATL,@,DEN,L 28-32,,0,0,,0,0,,,,,,,4,4,100.0,,,,0,4,,,,
191,1994,1994-11-27,12,34.180,ATL,,PHI,W 28-21,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
192,1994,1994-12-04,13,34.187,ATL,@,SFO,L 14-50,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
193,1994,1994-12-11,14,34.194,ATL,,NOR,L 20-29,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
194,1994,1994-12-18,15,34.201,ATL,@,GNB,L 17-21,,0,0,,0,0,0,,,,,,,,,1,1,100.0,0,3,0,0,,0
195,1994,1994-12-24,16,34.207,ATL,,ARI,W 10-6,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
196,1995,1995-09-03,1,35.095,PIT,,DET,W 23-20,,0,0,,0,0,0,,,,,,2,2,100.0,3,4,75.0,0,11,0,0,,0
197,1995,1995-09-10,2,35.102,PIT,@,HOU,W 34-17,,0,0,,0,0,0,,,,,,4,4,100.0,2,2,100.0,0,10,0,0,,0
198,1995,1995-09-18,3,35.110,PIT,@,MIA,L 10-23,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
199,1995,1995-09-24,4,35.116,PIT,,MIN,L 24-44,,0,0,,0,0,0,,,,,,,,,2,4,50.0,0,6,0,0,,0
200,1995,1995-10-01,5,35.123,PIT,,SDG,W 31-16,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
201,1995,1995-10-08,6,35.130,PIT,@,JAX,L 16-20,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
202,1995,1995-10-19,7,35.141,PIT,,CIN,L 9-27,,0,0,,0,0,0,,,,,,,,,3,5,60.0,0,9,0,0,,0
203,1995,1995-10-29,8,35.151,PIT,,JAX,W 24-7,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
204,1995,1995-11-05,9,35.158,PIT,@,CHI,W 37-34,,0,0,,0,0,0,,,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
205,1995,1995-11-13,10,35.166,PIT,,CLE,W 20-3,,0,0,,0,0,0,,,,,,2,2,100.0,2,3,66.7,0,8,0,0,,0
206,1995,1995-11-19,11,35.172,PIT,@,CIN,W 49-31,,0,0,,0,0,0,,,,,,5,5,100.0,2,2,100.0,0,11,0,0,,0
207,1995,1995-11-26,12,35.179,PIT,@,CLE,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
208,1995,1995-12-03,13,35.186,PIT,,HOU,W 21-7,,0,0,,0,0,,,,,,,3,3,100.0,,,,0,3,,,,
209,1995,1995-12-10,14,35.193,PIT,@,OAK,W 29-10,,0,0,,0,0,0,,,,,,2,2,100.0,5,5,100.0,0,17,0,0,,0
210,1995,1995-12-16,15,35.199,PIT,,NWE,W 41-27,,0,0,,0,0,0,,,,,,5,5,100.0,2,3,66.7,0,11,0,0,,0
211,1995,1995-12-24,16,35.207,PIT,@,GNB,L 19-24,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
212,1996,1996-09-01,1,36.093,PIT,@,JAX,L 9-24,,0,0,,0,0,0,,,,,,,,,3,3,100.0,0,9,0,0,,0
213,1996,1996-09-08,2,36.100,PIT,,BAL,W 31-17,,0,0,,0,0,0,,,,,,4,4,100.0,1,1,100.0,0,7,0,0,,0
214,1996,1996-09-16,3,36.108,PIT,,BUF,W 24-6,,0,0,,0,0,0,,,,,,3,3,100.0,1,3,33.3,0,6,0,0,,0
215,1996,1996-09-29,4,36.121,PIT,,HOU,W 30-16,,0,0,,0,0,0,,,,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
216,1996,1996-10-07,5,36.129,PIT,@,KAN,W 17-7,,0,0,,0,0,0,,,,,,,,,3,4,75.0,0,9,0,0,,0
217,1996,1996-10-13,6,36.135,PIT,,CIN,W 20-10,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
218,1996,1996-10-20,7,36.142,PIT,@,HOU,L 13-23,,0,0,,0,0,0,,,,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
219,1996,1996-10-27,8,36.149,PIT,@,ATL,W 20-17,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
220,1996,1996-11-03,9,36.156,PIT,,STL,W 42-6,,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
221,1996,1996-11-10,10,36.163,PIT,@,CIN,L 24-34,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
222,1996,1996-11-17,11,36.170,PIT,,JAX,W 28-3,,0,0,,0,0,0,,,,,,4,4,100.0,,1,0.0,0,4,0,0,,0
223,1996,1996-11-25,12,36.178,PIT,@,MIA,W 24-17,,0,0,,0,0,0,,,,,,3,3,100.0,1,2,50.0,0,6,0,0,,0
224,1996,1996-12-01,13,36.184,PIT,@,BAL,L 17-31,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
225,1996,1996-12-08,14,36.191,PIT,,SDG,W 16-3,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
226,1996,1996-12-15,15,36.198,PIT,,SFO,L 15-25,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
227,1996,1996-12-22,16,36.205,PIT,@,CAR,L 14-18,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
228,1997,1997-08-31,1,37.092,PIT,,DAL,L 7-37,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
229,1997,1997-09-07,2,37.099,PIT,,WAS,W 14-13,,0,0,,0,0,,,,,,,2,2,100.0,,,,0,2,,,,
230,1997,1997-09-22,3,37.114,PIT,@,JAX,L 21-30,,0,0,,0,0,0,,,,,,3,3,100.0,,1,0.0,0,3,0,0,,0
231,1997,1997-09-28,4,37.120,PIT,,TEN,W 37-24,,0,0,,0,0,0,,,,,,4,4,100.0,3,4,75.0,0,13,0,0,,0
232,1997,1997-10-05,5,37.127,PIT,@,BAL,W 42-34,,0,0,,0,0,,,,,,,6,6,100.0,,,,0,6,,,,
233,1997,1997-10-12,6,37.134,PIT,,IND,W 24-22,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
234,1997,1997-10-19,7,37.141,PIT,@,CIN,W 26-10,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
235,1997,1997-10-26,8,37.148,PIT,,JAX,W 23-17,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
236,1997,1997-11-03,9,37.156,PIT,@,KAN,L 10-13,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
237,1997,1997-11-09,10,37.162,PIT,,BAL,W 37-0,,0,0,,0,0,0,,,,,,4,4,100.0,3,3,100.0,0,13,0,0,,0
238,1997,1997-11-16,11,37.169,PIT,,CIN,W 20-3,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
239,1997,1997-11-23,12,37.176,PIT,@,PHI,L 20-23,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
240,1997,1997-11-30,13,37.183,PIT,@,ARI,W 26-20,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
241,1997,1997-12-07,14,37.190,PIT,,DEN,W 35-24,,0,0,,0,0,0,,,,,,5,5,100.0,,1,0.0,0,5,0,0,,0
242,1997,1997-12-13,15,37.196,PIT,@,NWE,W 24-21,,0,0,,0,0,0,,,,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
243,1997,1997-12-21,16,37.204,PIT,@,TEN,L 6-16,,0,0,,0,0,0,,,,,,,,,2,2,100.0,0,6,0,0,,0
244,1998,1998-09-06,1,38.098,PIT,@,BAL,W 20-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
245,1998,1998-09-13,2,38.105,PIT,,CHI,W 17-12,,0,0,,0,0,0,,0,0,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
246,1998,1998-09-20,3,38.112,PIT,@,MIA,L 0-21,,0,0,,0,0,0,,0,0,,,,,,,1,0.0,0,0,0,0,,0
247,1998,1998-09-27,4,38.119,PIT,,SEA,W 13-10,,0,0,,0,0,0,,0,0,,,1,1,100.0,2,3,66.7,0,7,0,0,,0
248,1998,1998-10-11,5,38.133,PIT,@,CIN,L 20-25,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
249,1998,1998-10-18,6,38.140,PIT,,BAL,W 16-6,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,3,100.0,0,10,0,0,,0
250,1998,1998-10-26,7,38.148,PIT,@,KAN,W 20-13,,0,0,,0,0,0,,0,0,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
251,1998,1998-11-01,8,38.154,PIT,,TEN,L 31-41,,0,0,,0,0,0,,0,0,,,1,1,100.0,,1,0.0,0,1,0,0,,0
252,1998,1998-11-09,9,38.162,PIT,,GNB,W 27-20,,0,0,,0,0,0,,0,0,,,3,3,100.0,2,2,100.0,0,9,0,0,,0
253,1998,1998-11-22,11,38.175,PIT,,JAX,W 30-15,,0,0,,0,0,0,,0,0,,,3,3,100.0,3,3,100.0,0,12,0,0,,0
254,1998,1998-11-26,12,38.179,PIT,@,DET,L 16-19,,0,0,,0,0,0,,0,0,,,1,1,100.0,3,4,75.0,0,10,0,0,,0
255,1998,1998-12-06,13,38.189,PIT,,NWE,L 9-23,,0,0,,0,0,0,,0,0,,,,,,3,3,100.0,0,9,0,0,,0
256,1998,1998-12-13,14,38.196,PIT,@,TAM,L 3-16,,0,0,,0,0,0,,0,0,,,,,,1,1,100.0,0,3,0,0,,0
257,1998,1998-12-20,15,38.203,PIT,,CIN,L 24-25,,0,0,,0,0,0,,0,0,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
258,1998,1998-12-28,16,38.211,PIT,@,JAX,L 3-21,,0,0,,0,0,0,,0,0,,,,,,1,2,50.0,0,3,0,0,,0
259,1999,1999-09-12,1,39.104,PHI,,ARI,L 24-25,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
260,1999,1999-09-19,2,39.111,PHI,,TAM,L 5-19,,0,0,,0,0,0,,,,,,,,,1,3,33.3,0,3,0,0,,0
261,1999,1999-09-26,3,39.118,PHI,@,BUF,L 0-26,,0,0,,0,0,0,,,,,,,,,,1,0.0,0,0,0,0,,0
262,1999,1999-10-03,4,39.125,PHI,@,NYG,L 15-16,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
263,1999,1999-10-10,5,39.132,PHI,,DAL,W 13-10,,0,0,,0,0,0,,,,,,1,1,100.0,2,2,100.0,0,7,0,0,,0
264,1999,1999-10-17,6,39.139,PHI,@,CHI,W 20-16,,0,0,,0,0,0,,,,,,2,2,100.0,2,2,100.0,0,8,0,0,,0
265,1999,1999-10-24,7,39.146,PHI,@,MIA,L 13-16,,0,0,,0,0,0,,,,,,1,1,100.0,1,2,50.0,0,4,0,0,,0
266,1999,1999-10-31,8,39.153,PHI,,NYG,L 17-23,,0,0,,0,0,0,,,,,,2,2,100.0,1,2,50.0,0,5,0,0,,0
267,1999,1999-11-07,9,39.160,PHI,@,CAR,L 7-33,,0,0,,0,0,,,,,,,1,1,100.0,,,,0,1,,,,
268,1999,1999-11-14,10,39.167,PHI,,WAS,W 35-28,,0,0,,0,0,0,,,,,,1,1,100.0,4,5,80.0,0,13,0,0,,0
269,1999,1999-11-28,12,39.181,PHI,@,WAS,L 17-20,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
270,1999,1999-12-05,13,39.188,PHI,@,ARI,L 17-21,,0,0,,0,0,0,,,,,,2,2,100.0,1,1,100.0,0,5,0,0,,0
271,1999,1999-12-12,14,39.195,PHI,@,DAL,L 10-20,,0,0,,0,0,0,,,,,,1,1,100.0,1,1,100.0,0,4,0,0,,0
272,1999,1999-12-19,15,39.202,PHI,,NWE,W 24-9,,0,0,,0,0,0,,,,,,3,3,100.0,1,1,100.0,0,6,0,0,,0
273,1999,2000-01-02,16,39.216,PHI,,STL,W 38-31,,0,0,,0,0,0,,,,,,5,5,100.0,,1,0.0,0,5,0,0,,0
