ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
26,2004,2004-11-28,11,24.139,JAX,@,MIN,L 16-27,*,,,,,,0.0%,,,,
27,2004,2004-12-05,12,24.146,JAX,,PIT,L 16-17,*,,,,,,0.0%,,,,
28,2004,2004-12-12,13,24.153,JAX,,CHI,W 22-3,*,,,,,,0.0%,,,,
29,2004,2004-12-19,14,24.160,JAX,@,GNB,W 28-25,*,0,,,,,0.0%,,,,
30,2004,2004-12-26,15,24.167,JAX,,HOU,L 0-21,*,,,,,,0.0%,,,,
31,2004,2005-01-02,16,24.174,JAX,@,OAK,W 13-6,*,,,,,,0.0%,,,,
32,2005,2005-09-11,1,25.061,JAX,,SEA,W 26-14,*,,,,,,0.0%,,,,
33,2005,2005-09-18,2,25.068,JAX,@,IND,L 3-10,*,,,,,,0.0%,,,,
34,2005,2005-09-25,3,25.075,JAX,@,NYJ,W 26-20,*,,,,,,0.0%,,,,
35,2005,2005-10-02,4,25.082,JAX,,DEN,L 7-20,*,,,,,,0.0%,,,,
36,2005,2005-10-09,5,25.089,JAX,,CIN,W 23-20,*,,,,,,0.0%,,,,
37,2005,2005-10-16,6,25.096,JAX,@,PIT,W 23-17,*,,,,,,0.0%,,,,
38,2005,2005-10-30,7,25.110,JAX,@,STL,L 21-24,*,0,,,,,0.0%,,,,
39,2005,2005-11-06,8,25.117,JAX,,HOU,W 21-14,*,,,,,,0.0%,,,,
40,2005,2005-11-13,9,25.124,JAX,,BAL,W 30-3,*,,,,,,0.0%,,,,
41,2005,2005-11-20,10,25.131,JAX,@,TEN,W 31-28,*,1,1,-1,-1.00,0,100.0%,-1.00,0.0,,
42,2005,2005-11-27,11,25.138,JAX,@,ARI,W 24-17,*,,,,,,0.0%,,,,
43,2005,2005-12-04,12,25.145,JAX,@,CLE,W 20-14,*,,,,,,0.0%,,,,
44,2005,2005-12-11,13,25.152,JAX,,IND,L 18-26,*,,,,,,0.0%,,,,
45,2005,2005-12-18,14,25.159,JAX,,SFO,W 10-9,*,,,,,,0.0%,,,,
46,2005,2005-12-24,15,25.165,JAX,@,HOU,W 38-20,*,,,,,,0.0%,,,,
47,2005,2006-01-01,16,25.173,JAX,,TEN,W 40-13,*,,,,,,0.0%,,,,
48,2006,2006-09-10,1,26.060,JAX,,DAL,W 24-17,*,,,,,,0.0%,,,,
49,2006,2006-09-18,2,26.068,JAX,,PIT,W 9-0,*,,,,,,0.0%,,,,
50,2006,2006-09-24,3,26.074,JAX,@,IND,L 14-21,*,0,,,,,0.0%,,,,
51,2006,2006-10-01,4,26.081,JAX,@,WAS,L 30-36,*,,,,,,0.0%,,,,
52,2006,2006-10-08,5,26.088,JAX,,NYJ,W 41-0,*,,,,,,0.0%,,,,
53,2006,2006-10-22,6,26.102,JAX,@,HOU,L 7-27,*,0,,,,,0.0%,,,,
54,2006,2006-10-29,7,26.109,JAX,@,PHI,W 13-6,*,,,,,,0.0%,,,,
55,2006,2006-11-05,8,26.116,JAX,,TEN,W 37-7,*,,,,,,0.0%,,,,
56,2006,2006-11-12,9,26.123,JAX,,HOU,L 10-13,*,,,,,,0.0%,,,,
57,2006,2006-11-20,10,26.131,JAX,,NYG,W 26-10,*,,,,,,0.0%,,,,
58,2006,2006-11-26,11,26.137,JAX,@,BUF,L 24-27,*,,,,,,0.0%,,,,
59,2006,2006-12-03,12,26.144,JAX,@,MIA,W 24-10,*,,,,,,0.0%,,,,
60,2006,2006-12-10,13,26.151,JAX,,IND,W 44-17,*,,,,,,0.0%,,,,
61,2006,2006-12-17,14,26.158,JAX,@,TEN,L 17-24,*,,,,,,0.0%,,,,
62,2006,2006-12-24,15,26.165,JAX,,NWE,L 21-24,*,,,,,,0.0%,,,,
63,2006,2006-12-31,16,26.172,JAX,@,KAN,L 30-35,*,,,,,,0.0%,,,,
64,2007,2007-09-09,1,27.059,JAX,,TEN,L 10-13,*,,,,,,0.0%,,,,
65,2007,2007-09-16,2,27.066,JAX,,ATL,W 13-7,*,,,,,,0.0%,,,,
66,2007,2007-09-23,3,27.073,JAX,@,DEN,W 23-14,*,,,,,,0.0%,,,,
67,2007,2007-10-07,4,27.087,JAX,@,KAN,W 17-7,*,0,,,,,0.0%,,,,
68,2007,2007-10-14,5,27.094,JAX,,HOU,W 37-17,*,,,,,,0.0%,,,,
69,2007,2007-10-22,6,27.102,JAX,,IND,L 7-29,*,,,,,,0.0%,,,,
70,2007,2007-10-28,7,27.108,JAX,@,TAM,W 24-23,*,,,,,,0.0%,,,,
71,2007,2007-11-04,8,27.115,JAX,@,NOR,L 24-41,*,0,,,,,0.0%,,,,
72,2007,2007-11-11,9,27.122,JAX,@,TEN,W 28-13,*,,,,,,0.0%,,,,
73,2007,2007-11-18,10,27.129,JAX,,SDG,W 24-17,*,,,,,,0.0%,,,,
74,2007,2007-11-25,11,27.136,JAX,,BUF,W 36-14,*,,,,,,0.0%,,,,
75,2007,2007-12-02,12,27.143,JAX,@,IND,L 25-28,*,,,,,,0.0%,,,,
76,2007,2007-12-09,13,27.150,JAX,,CAR,W 37-6,*,,,,,,0.0%,,,,
77,2007,2007-12-16,14,27.157,JAX,@,PIT,W 29-22,*,,,,,,0.0%,,,,
78,2007,2007-12-23,15,27.164,JAX,,OAK,W 49-11,*,,,,,,0.0%,,,,
79,2008,2008-09-07,1,28.057,JAX,@,TEN,L 10-17,*,0,,,,,0.0%,,,,
80,2009,2009-09-13,1,29.063,JAX,@,IND,L 12-14,*,,,,,,0.0%,,,,
81,2009,2009-09-20,2,29.070,JAX,,ARI,L 17-31,*,0,,,,,0.0%,,,,
82,2009,2009-09-27,3,29.077,JAX,@,HOU,W 31-24,*,,,,,,0.0%,,,,
83,2009,2009-10-04,4,29.084,JAX,,TEN,W 37-17,*,,,,,,0.0%,,,,
84,2009,2009-10-11,5,29.091,JAX,@,SEA,L 0-41,*,,,,,,0.0%,,,,
85,2009,2009-10-18,6,29.098,JAX,,STL,W 23-20,*,,0,0,,0,0.0%,,0.0,1,0
86,2009,2009-11-01,7,29.112,JAX,@,TEN,L 13-30,*,0,,,,,0.0%,,,,
87,2009,2009-11-08,8,29.119,JAX,,KAN,W 24-21,*,0,,,,,0.0%,,,,
88,2009,2009-11-15,9,29.126,JAX,@,NYJ,W 24-22,*,,,,,,0.0%,,,,
89,2009,2009-11-22,10,29.133,JAX,,BUF,W 18-15,*,,,,,,0.0%,,,,
90,2009,2009-11-29,11,29.140,JAX,@,SFO,L 3-20,*,,,,,,0.0%,,,,
91,2009,2009-12-06,12,29.147,JAX,,HOU,W 23-18,*,,,,,,0.0%,,,,
92,2009,2009-12-13,13,29.154,JAX,,MIA,L 10-14,*,,,,,,0.0%,,,,
93,2009,2009-12-17,14,29.158,JAX,,IND,L 31-35,*,,0,0,,0,0.0%,,0.0,0,0
94,2009,2009-12-27,15,29.168,JAX,@,NWE,L 7-35,*,,,,,,0.0%,,,,
95,2009,2010-01-03,16,29.175,JAX,@,CLE,L 17-23,*,,,,,,0.0%,,,,
96,2010,2010-09-12,1,30.062,JAX,,DEN,W 24-17,,,,,,,0.0%,,,,
97,2010,2010-09-19,2,30.069,JAX,@,SDG,L 13-38,,,,,,,0.0%,,,,
98,2010,2010-09-26,3,30.076,JAX,,PHI,L 3-28,,,,,,,0.0%,,,,
99,2010,2010-10-03,4,30.083,JAX,,IND,W 31-28,,,,,,,0.0%,,,,
100,2010,2010-10-10,5,30.090,JAX,@,BUF,W 36-26,,,,,,,0.0%,,,,
101,2010,2010-10-18,6,30.098,JAX,,TEN,L 3-30,*,,,,,,0.0%,,,,
102,2010,2010-10-24,7,30.104,JAX,@,KAN,L 20-42,*,,,,,,0.0%,,,,
103,2010,2010-10-31,8,30.111,JAX,@,DAL,W 35-17,*,,,,,,0.0%,,,,
104,2010,2010-11-14,9,30.125,JAX,,HOU,W 31-24,*,,,,,,0.0%,,,,
105,2010,2010-11-21,10,30.132,JAX,,CLE,W 24-20,*,,,,,,0.0%,,,,
106,2010,2010-11-28,11,30.139,JAX,@,NYG,L 20-24,*,0,,,,,0.0%,,,,
107,2010,2010-12-05,12,30.146,JAX,@,TEN,W 17-6,*,,,,,,0.0%,,,,
108,2010,2010-12-12,13,30.153,JAX,,OAK,W 38-31,*,,,,,,0.0%,,,,
109,2010,2010-12-19,14,30.160,JAX,@,IND,L 24-34,*,,,,,,0.0%,,,,
110,2010,2010-12-26,15,30.167,JAX,,WAS,L 17-20,*,,,,,,0.0%,,,,
111,2010,2011-01-02,16,30.174,JAX,@,HOU,L 17-34,*,,,,,,0.0%,,,,
