ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
15,1996,1996-09-22,3,23.352,SFO,@,CAR,L 7-23,,8,4,47,11.75,0,50.0%,5.88,0,0,,0,0,0
16,1996,1996-09-29,4,23.359,SFO,,ATL,W 39-17,,12,7,88,12.57,0,58.3%,7.33,0,0,,0,0,0
17,1996,1996-10-06,5,24.000,SFO,@,STL,W 28-11,,2,0,0,,0,0.0%,0.00,,,,,,
18,1996,1996-10-14,6,24.008,SFO,@,GNB,L 20-23,,6,0,0,,0,0.0%,0.00,,,,,,
19,1997,1997-08-31,1,24.329,SFO,@,TAM,L 6-13,,1,0,0,,0,0.0%,0.00,,,,,,
20,1997,1997-09-07,2,24.336,SFO,@,STL,W 15-12,,5,3,35,11.67,1,60.0%,7.00,0,0,,0,1,6
21,1997,1997-09-14,3,24.343,SFO,,NOR,W 33-7,,4,4,61,15.25,0,100.0%,15.25,0,0,,0,0,0
22,1997,1997-09-21,4,24.350,SFO,,ATL,W 34-7,,4,3,77,25.67,1,75.0%,19.25,0,0,,0,1,6
23,1997,1997-09-29,5,24.358,SFO,@,CAR,W 34-21,,6,4,53,13.25,0,66.7%,8.83,0,0,,0,0,0
24,1997,1997-10-12,6,25.006,SFO,,STL,W 30-10,,5,5,38,7.60,0,100.0%,7.60,0,0,,0,0,0
25,1997,1997-10-19,7,25.013,SFO,@,ATL,W 35-28,,6,4,52,13.00,0,66.7%,8.67,0,0,,0,0,0
26,1997,1997-10-26,8,25.020,SFO,@,NOR,W 23-0,,6,5,57,11.40,1,83.3%,9.50,0,0,,0,1,6
27,1997,1997-11-02,9,25.027,SFO,,DAL,W 17-10,,3,2,31,15.50,0,66.7%,10.33,0,0,,0,0,0
28,1997,1997-11-10,10,25.035,SFO,@,PHI,W 24-12,,5,3,18,6.00,0,60.0%,3.60,0,0,,0,0,0
29,1997,1997-11-16,11,25.041,SFO,,CAR,W 27-19,,6,5,56,11.20,0,83.3%,9.33,0,0,,0,0,0
30,1997,1997-11-23,12,25.048,SFO,,SDG,W 17-10,,6,3,21,7.00,1,50.0%,3.50,0,0,,0,1,6
31,1997,1997-11-30,13,25.055,SFO,@,KAN,L 9-44,,4,4,65,16.25,0,100.0%,16.25,0,0,,0,0,0
32,1997,1997-12-07,14,25.062,SFO,,MIN,W 28-17,,8,6,87,14.50,0,75.0%,10.88,0,0,,0,0,0
33,1997,1997-12-15,15,25.070,SFO,,DEN,W 34-17,,6,3,32,10.67,0,50.0%,5.33,0,0,,0,0,0
34,1997,1997-12-21,16,25.076,SFO,@,SEA,L 9-38,,5,4,50,12.50,0,80.0%,10.00,0,0,,0,0,0
35,1998,1998-09-06,1,25.335,SFO,,NYJ,W 36-30,,9,7,111,15.86,2,77.8%,12.33,0,0,,0,2,12
36,1998,1998-09-14,2,25.343,SFO,@,WAS,W 45-10,,7,4,52,13.00,0,57.1%,7.43,0,0,,0,0,0
37,1998,1998-09-27,3,25.356,SFO,,ATL,W 31-20,,4,3,21,7.00,1,75.0%,5.25,0,0,,0,1,6
38,1998,1998-10-04,4,25.363,SFO,@,BUF,L 21-26,,6,5,77,15.40,1,83.3%,12.83,0,0,,0,1,6
39,1998,1998-10-11,5,26.005,SFO,@,NOR,W 31-0,,7,3,27,9.00,0,42.9%,3.86,0,0,,0,0,0
40,1998,1998-10-18,6,26.012,SFO,,IND,W 34-31,,13,9,110,12.22,1,69.2%,8.46,0,0,,0,1,6
41,1998,1998-10-25,7,26.019,SFO,@,STL,W 28-10,,1,,,,,0.0%,,,,,,,
42,1998,1998-11-01,8,26.026,SFO,@,GNB,L 22-36,,8,5,39,7.80,0,62.5%,4.88,0,0,,0,0,0
43,1998,1998-11-08,9,26.033,SFO,,CAR,W 25-23,,8,5,61,12.20,1,62.5%,7.63,0,0,,0,1,6
44,1998,1998-11-15,10,26.040,SFO,@,ATL,L 19-31,,5,1,10,10.00,0,20.0%,2.00,0,0,,0,0,0
45,1998,1998-11-22,11,26.047,SFO,,NOR,W 31-20,,8,6,72,12.00,0,75.0%,9.00,0,0,,0,0,0
46,1998,1998-11-30,12,26.055,SFO,,NYG,W 31-7,,4,3,38,12.67,0,75.0%,9.50,0,0,,0,0,0
47,1998,1998-12-06,13,26.061,SFO,@,CAR,W 31-28,,5,4,53,13.25,2,80.0%,10.60,0,0,,0,2,12
48,1998,1998-12-14,14,26.069,SFO,,DET,W 35-13,,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0
49,1998,1998-12-20,15,26.075,SFO,@,NWE,L 21-24,,4,4,59,14.75,0,100.0%,14.75,0,0,,0,0,0
50,1998,1998-12-27,16,26.082,SFO,,STL,W 38-19,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0
51,1999,1999-09-12,1,26.341,SFO,@,JAX,L 3-41,,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0
52,1999,1999-09-19,2,26.348,SFO,,NOR,W 28-21,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0
53,1999,1999-09-27,3,26.356,SFO,@,ARI,W 24-10,,2,2,4,2.00,0,100.0%,2.00,0,0,,0,0,0
54,1999,1999-10-03,4,26.362,SFO,,TEN,W 24-22,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0
55,1999,1999-10-10,5,27.004,SFO,@,STL,L 20-42,,9,4,54,13.50,0,44.4%,6.00,0,0,,0,0,0
56,1999,1999-10-17,6,27.011,SFO,,CAR,L 29-31,*,9,3,53,17.67,0,33.3%,5.89,0,0,,0,0,0
57,1999,1999-10-24,7,27.018,SFO,@,MIN,L 16-40,*,7,2,27,13.50,0,28.6%,3.86,0,0,,0,0,0
58,1999,1999-11-07,8,27.032,SFO,,PIT,L 6-27,*,6,1,11,11.00,0,16.7%,1.83,0,0,,0,0,0
59,1999,1999-11-14,9,27.039,SFO,@,NOR,L 6-24,,7,4,35,8.75,0,57.1%,5.00,0,0,,0,0,0
60,1999,1999-11-21,10,27.046,SFO,,STL,L 7-23,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
61,1999,1999-11-29,11,27.054,SFO,,GNB,L 3-20,*,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0
62,1999,1999-12-05,12,27.060,SFO,@,CIN,L 30-44,,6,4,38,9.50,1,66.7%,6.33,0,0,,0,1,6
63,1999,1999-12-12,13,27.067,SFO,,ATL,W 26-7,,4,,,,,0.0%,,,,,,,
64,1999,1999-12-18,14,27.073,SFO,@,CAR,L 24-41,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
65,1999,1999-12-26,15,27.081,SFO,,WAS,L 20-26,,3,2,31,15.50,1,66.7%,10.33,0,0,,0,1,6
66,1999,2000-01-03,16,27.089,SFO,@,ATL,L 29-34,,8,5,130,26.00,1,62.5%,16.25,0,0,,0,1,6
67,2000,2000-09-03,1,27.333,SFO,@,ATL,L 28-36,,2,1,25,25.00,0,50.0%,12.50,0,0,,0,0,0
68,2000,2000-09-10,2,27.340,SFO,,CAR,L 22-38,,5,5,98,19.60,1,100.0%,19.60,0,0,,0,1,6
69,2000,2000-09-17,3,27.347,SFO,@,STL,L 24-41,,0,,,,,0.0%,,,,,,,
70,2000,2000-09-24,4,27.354,SFO,@,DAL,W 41-24,,1,,,,,0.0%,,,,,,,
71,2000,2000-10-01,5,27.361,SFO,,ARI,W 27-20,*,9,4,62,15.50,0,44.4%,6.89,0,0,,0,0,0
72,2000,2000-10-08,6,28.002,SFO,,OAK,L 28-34,,1,0,0,,0,0.0%,0.00,1,6,6.00,0,0,0
73,2000,2000-10-15,7,28.009,SFO,@,GNB,L 28-31,,3,2,35,17.50,1,66.7%,11.67,0,0,,0,1,6
74,2000,2000-10-22,8,28.016,SFO,@,CAR,L 16-34,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
75,2000,2000-10-29,9,28.023,SFO,,STL,L 24-34,,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0
76,2000,2000-11-05,10,28.030,SFO,@,NOR,L 15-31,,4,4,51,12.75,0,100.0%,12.75,0,0,,0,0,0
77,2000,2000-11-12,11,28.037,SFO,,KAN,W 21-7,*,4,3,66,22.00,0,75.0%,16.50,0,0,,0,0,0
78,2000,2000-11-19,12,28.044,SFO,,ATL,W 16-6,,6,1,27,27.00,0,16.7%,4.50,0,0,,0,0,0
79,2000,2000-12-03,13,28.058,SFO,@,SDG,W 45-17,,7,3,74,24.67,0,42.9%,10.57,0,0,,0,0,0
80,2000,2000-12-10,14,28.065,SFO,,NOR,L 27-31,,4,1,22,22.00,0,25.0%,5.50,0,0,,0,0,0
81,2000,2000-12-17,15,28.072,SFO,,CHI,W 17-0,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
82,2000,2000-12-23,16,28.078,SFO,@,DEN,L 9-38,,3,3,43,14.33,1,100.0%,14.33,0,0,,0,1,6
83,2001,2001-09-09,1,28.338,SFO,,ATL,W 16-13,*,9,5,93,18.60,1,55.6%,10.33,0,0,,0,1,6
84,2001,2001-09-23,2,28.352,SFO,,STL,L 26-30,*,6,1,5,5.00,0,16.7%,0.83,0,0,,0,0,0
85,2001,2001-10-01,3,28.360,SFO,@,NYJ,W 19-17,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0
86,2001,2001-10-07,4,29.001,SFO,,CAR,W 24-14,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0
87,2001,2001-10-14,5,29.008,SFO,@,ATL,W 37-31,*,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0
88,2001,2001-10-28,6,29.022,SFO,@,CHI,L 31-37,*,6,4,29,7.25,0,66.7%,4.83,0,0,,0,0,0
89,2001,2001-11-04,7,29.029,SFO,,DET,W 21-13,*,6,6,72,12.00,0,100.0%,12.00,0,0,,0,0,0
90,2001,2001-11-11,8,29.036,SFO,,NOR,W 28-27,*,3,,,,,0.0%,,,,,,,
91,2001,2001-11-18,9,29.043,SFO,@,CAR,W 25-22,*,12,8,72,9.00,2,66.7%,6.00,0,0,,0,2,12
92,2001,2001-11-25,10,29.050,SFO,@,IND,W 40-21,*,5,4,43,10.75,1,80.0%,8.60,0,0,,0,1,6
93,2001,2001-12-02,11,29.057,SFO,,BUF,W 35-0,*,10,8,68,8.50,0,80.0%,6.80,0,0,,0,0,0
94,2001,2001-12-09,12,29.064,SFO,@,STL,L 14-27,*,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0
95,2001,2001-12-16,13,29.071,SFO,,MIA,W 21-0,*,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0
96,2001,2001-12-22,14,29.077,SFO,,PHI,W 13-3,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0
97,2001,2001-12-30,15,29.085,SFO,@,DAL,L 21-27,*,7,4,47,11.75,2,57.1%,6.71,0,0,,0,2,12
98,2001,2002-01-06,16,29.092,SFO,@,NOR,W 38-0,*,6,6,79,13.17,1,100.0%,13.17,0,0,,0,1,6
99,2002,2002-09-05,1,29.334,SFO,@,NYG,W 16-13,*,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0
100,2002,2002-09-15,2,29.344,SFO,,DEN,L 14-24,*,5,4,28,7.00,0,80.0%,5.60,0,0,,0,0,0
101,2002,2002-09-22,3,29.351,SFO,,WAS,W 20-10,*,6,4,20,5.00,0,66.7%,3.33,0,0,,0,0,0
102,2002,2002-10-06,4,30.000,SFO,,STL,W 37-13,*,3,2,64,32.00,1,66.7%,21.33,0,0,,0,1,6
103,2002,2002-11-03,8,30.028,SFO,@,OAK,W 23-20,,,,,,,0.0%,,,,,,,
104,2002,2002-11-10,9,30.035,SFO,,KAN,W 17-13,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0
105,2002,2002-11-17,10,30.042,SFO,@,SDG,L 17-20,,8,3,44,14.67,0,37.5%,5.50,0,0,,0,0,0
106,2002,2002-11-25,11,30.050,SFO,,PHI,L 17-38,*,10,5,28,5.60,0,50.0%,2.80,0,0,,0,0,0
107,2002,2002-12-01,12,30.056,SFO,,SEA,W 31-24,,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0
108,2002,2002-12-08,13,30.063,SFO,@,DAL,W 31-27,,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0
109,2002,2002-12-15,14,30.070,SFO,,GNB,L 14-20,,2,,,,,0.0%,,,,,,,
110,2002,2002-12-21,15,30.076,SFO,@,ARI,W 17-14,*,7,4,48,12.00,0,57.1%,6.86,0,0,,0,0,0
111,2002,2002-12-30,16,30.085,SFO,@,STL,L 20-31,*,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0
112,2003,2003-09-07,1,30.336,JAX,@,CAR,L 23-24,*,6,6,42,7.00,0,100.0%,7.00,0,0,,0,0,0
113,2003,2003-09-14,2,30.343,JAX,,BUF,L 17-38,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0
114,2003,2003-09-21,3,30.350,JAX,@,IND,L 13-23,,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0
115,2003,2003-09-28,4,30.357,JAX,@,HOU,L 20-24,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0
116,2003,2003-10-26,7,31.020,JAX,,TEN,L 17-30,,1,1,20,20.00,0,100.0%,20.00,0,0,,0,0,0
117,2003,2003-11-23,11,31.048,NWE,@,HOU,W 23-20,,2,1,31,31.00,0,50.0%,15.50,0,0,,0,0,0
118,2003,2003-11-30,12,31.055,NWE,@,IND,W 38-34,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
