ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
25,2012,2012-09-09,1,25.272,CLE,,PHI,L 16-17,*,,0,0,1.0,7,1,0,0,0
26,2012,2012-09-16,2,25.279,CLE,@,CIN,L 27-34,*,,0,0,0.0,6,3,0,0,0
27,2012,2012-09-23,3,25.286,CLE,,BUF,L 14-24,*,,0,0,0.0,6,1,0,0,0
28,2012,2012-09-27,4,25.290,CLE,@,BAL,L 16-23,*,,0,0,0.0,3,0,0,0,0
29,2012,2012-10-07,5,25.300,CLE,@,NYG,L 27-41,*,,0,0,0.0,2,2,0,0,0
30,2012,2012-10-14,6,25.307,CLE,,CIN,W 34-24,*,,0,0,0.0,3,0,0,0,0
31,2012,2012-10-21,7,25.314,CLE,@,IND,L 13-17,*,,0,0,0.0,5,2,0,0,0
32,2012,2012-10-28,8,25.321,CLE,,SDG,W 7-6,*,,0,0,0.0,2,0,0,0,0
33,2012,2012-11-04,9,25.328,CLE,,BAL,L 15-25,*,,0,0,0.0,3,4,0,0,0
34,2012,2012-11-18,10,25.342,CLE,@,DAL,L 20-23,*,,0,0,0.0,1,1,0,0,0
35,2012,2012-11-25,11,25.349,CLE,,PIT,W 20-14,*,,0,0,0.0,3,1,0,0,0
36,2012,2012-12-02,12,25.356,CLE,@,OAK,W 20-17,*,,0,0,0.0,2,1,0,0,0
37,2012,2012-12-09,13,25.363,CLE,,KAN,W 30-7,*,,0,0,0.0,2,2,0,0,0
38,2012,2012-12-16,14,26.004,CLE,,WAS,L 21-38,*,,0,0,0.0,5,0,1,37,0
39,2013,2013-09-08,1,26.270,CLE,,MIA,L 10-23,*,,0,0,0.0,3,0,0,0,0
40,2013,2013-09-15,2,26.277,CLE,@,BAL,L 6-14,*,,0,0,0.0,2,2,0,0,0
41,2013,2013-09-22,3,26.284,CLE,@,MIN,W 31-27,*,,0,0,0.0,6,2,1,13,0
42,2013,2013-09-29,4,26.291,CLE,,CIN,W 17-6,*,,0,0,0.0,4,1,0,0,0
43,2013,2013-10-03,5,26.295,CLE,,BUF,W 37-24,*,,0,6,0.0,4,1,1,44,1
44,2013,2013-10-13,6,26.305,CLE,,DET,L 17-31,*,,0,0,0.0,8,3,0,0,0
45,2013,2013-10-20,7,26.312,CLE,@,GNB,L 13-31,*,,0,0,0.0,9,2,0,0,0
46,2013,2013-10-27,8,26.319,CLE,@,KAN,L 17-23,*,,0,0,0.5,9,1,0,0,0
47,2013,2013-11-03,9,26.326,CLE,,BAL,W 24-18,*,,0,0,1.0,4,3,0,0,0
48,2013,2013-11-17,10,26.340,CLE,@,CIN,L 20-41,*,,0,0,0.0,2,2,0,0,0
49,2013,2013-11-24,11,26.347,CLE,,PIT,L 11-27,*,,0,0,0.0,5,4,0,0,0
50,2013,2013-12-01,12,26.354,CLE,,JAX,L 28-32,*,,0,0,0.0,6,1,0,0,0
51,2013,2013-12-08,13,26.361,CLE,@,NWE,L 26-27,*,,0,0,0.0,3,5,0,0,0
52,2013,2013-12-15,14,27.003,CLE,,CHI,L 31-38,*,,0,6,0.0,5,4,0,0,0
53,2013,2013-12-22,15,27.010,CLE,@,NYJ,L 13-24,*,,0,0,0.0,3,0,0,0,0
54,2013,2013-12-29,16,27.017,CLE,@,PIT,L 7-20,*,,0,0,0.0,2,6,0,0,0
55,2014,2014-09-07,1,27.269,DEN,,IND,W 31-24,*,,0,0,0.0,2,1,0,0,0
56,2014,2014-09-14,2,27.276,DEN,,KAN,W 24-17,*,,0,0,0.0,5,0,0,0,0
57,2014,2014-09-21,3,27.283,DEN,@,SEA,L 20-26,*,1,0,2,1.0,4,4,0,0,0
58,2014,2014-10-05,4,27.297,DEN,,ARI,W 41-20,*,,0,0,0.0,3,0,0,0,0
59,2014,2014-10-12,5,27.304,DEN,@,NYJ,W 31-17,*,,0,0,0.0,2,1,0,0,0
60,2014,2014-10-19,6,27.311,DEN,,SFO,W 42-17,*,,0,0,0.0,4,0,0,0,0
61,2014,2014-10-23,7,27.315,DEN,,SDG,W 35-21,*,,0,0,0.0,3,0,0,0,0
62,2014,2014-11-02,8,27.325,DEN,@,NWE,L 21-43,*,,0,0,0.0,8,0,0,0,0
63,2014,2014-11-09,9,27.332,DEN,@,OAK,W 41-17,*,,0,0,0.0,4,3,1,18,0
64,2014,2014-11-16,10,27.339,DEN,@,STL,L 7-22,*,,0,0,0.0,1,0,0,0,0
65,2014,2014-11-23,11,27.346,DEN,,MIA,W 39-36,*,,0,0,0.0,2,1,1,37,0
66,2014,2014-11-30,12,27.353,DEN,@,KAN,W 29-16,*,,0,0,1.0,6,0,0,0,0
67,2014,2014-12-07,13,27.360,DEN,,BUF,W 24-17,*,,0,0,0.0,5,0,0,0,0
68,2014,2014-12-14,14,28.002,DEN,@,SDG,W 22-10,*,,0,0,0.0,6,0,0,0,0
69,2014,2014-12-22,15,28.010,DEN,@,CIN,L 28-37,*,,0,0,0.0,5,4,0,0,0
70,2015,2015-09-17,2,28.279,DEN,@,KAN,W 31-24,*,,0,0,0.0,3,1,0,0,0
71,2015,2015-09-27,3,28.289,DEN,@,DET,W 24-12,*,,0,0,0.0,4,5,0,0,0
72,2015,2015-10-04,4,28.296,DEN,,MIN,W 23-20,*,,0,0,2.0,6,0,0,0,0
73,2015,2015-10-11,5,28.303,DEN,@,OAK,W 16-10,*,,0,0,0.0,6,1,0,0,0
74,2015,2015-10-18,6,28.310,DEN,@,CLE,W 26-23,*,,0,0,0.0,5,1,0,0,0
75,2015,2015-11-01,7,28.324,DEN,,GNB,W 29-10,*,,0,0,0.0,2,1,0,0,0
76,2015,2015-11-08,8,28.331,DEN,@,IND,L 24-27,*,,0,0,0.0,10,2,0,0,0
77,2015,2015-11-15,9,28.338,DEN,,KAN,L 13-29,*,,0,0,0.0,4,0,0,0,0
78,2015,2015-11-22,10,28.345,DEN,@,CHI,W 17-15,*,,0,0,0.0,5,0,0,0,0
79,2015,2015-11-29,11,28.352,DEN,,NWE,W 30-24,*,,0,0,0.0,1,0,0,0,0
80,2015,2015-12-28,15,29.016,DEN,,CIN,W 20-17,*,,0,0,0.0,1,0,0,0,0
81,2015,2016-01-03,16,29.022,DEN,,SDG,W 27-20,*,,0,0,0.0,3,0,0,0,0
82,2016,2016-09-08,1,29.271,DEN,,CAR,W 21-20,*,,0,0,0.0,5,0,0,0,0
83,2016,2016-09-18,2,29.281,DEN,,IND,W 34-20,*,,0,0,0.0,8,0,0,0,0
84,2016,2016-09-25,3,29.288,DEN,@,CIN,W 29-17,*,,0,0,0.0,2,0,0,0,0
85,2016,2016-10-02,4,29.295,DEN,@,TAM,W 27-7,*,,0,0,0.0,3,1,0,0,0
86,2016,2016-10-09,5,29.302,DEN,,ATL,L 16-23,*,,0,0,0.0,6,2,0,0,0
87,2016,2016-10-13,6,29.306,DEN,@,SDG,L 13-21,*,,0,0,0.0,7,0,0,0,0
88,2016,2016-10-24,7,29.317,DEN,,HOU,W 27-9,*,,0,0,0.0,4,4,0,0,0
89,2016,2016-10-30,8,29.323,DEN,,SDG,W 27-19,*,,0,0,1.0,7,3,1,23,0
90,2016,2016-11-06,9,29.330,DEN,@,OAK,L 20-30,*,,0,0,0.0,8,0,0,0,0
91,2016,2016-11-13,10,29.337,DEN,@,NOR,W 25-23,*,,0,0,0.0,3,3,0,0,0
92,2016,2016-11-27,11,29.351,DEN,,KAN,L 27-30,*,,0,0,0.0,3,0,0,0,0
93,2016,2016-12-04,12,29.358,DEN,@,JAX,W 20-10,*,,0,0,0.0,6,0,0,0,0
94,2016,2016-12-11,13,29.365,DEN,@,TEN,L 10-13,*,,0,0,0.0,4,2,0,0,0
95,2016,2016-12-18,14,30.006,DEN,,NWE,L 3-16,*,,0,0,0.0,3,3,0,0,0
96,2017,2017-09-17,1,30.279,TAM,,CHI,W 29-7,,,0,0,0.0,2,0,0,0,0
97,2017,2017-09-24,2,30.286,TAM,@,MIN,L 17-34,,,0,0,0.0,4,1,0,0,0
98,2017,2017-10-15,5,30.307,TAM,@,ARI,L 33-38,*,,0,0,0.0,3,0,0,0,0
99,2017,2017-10-22,6,30.314,TAM,@,BUF,L 27-30,,,0,0,0.0,1,2,0,0,0
100,2017,2017-10-29,7,30.321,TAM,,CAR,L 3-17,,,0,0,0.0,1,1,0,0,0
101,2017,2017-11-05,8,30.328,TAM,@,NOR,L 10-30,,,0,0,0.0,2,1,0,0,0
102,2017,2017-11-12,9,30.335,TAM,,NYJ,W 15-10,,,0,0,0.0,3,0,0,0,0
103,2017,2017-11-19,10,30.342,TAM,@,MIA,W 30-20,*,,0,0,0.0,2,1,0,0,0
104,2017,2017-11-26,11,30.349,TAM,@,ATL,L 20-34,*,,0,0,0.0,3,0,0,0,0
105,2017,2017-12-18,14,31.006,TAM,,ATL,L 21-24,,,0,0,0.0,2,0,0,0,0
106,2017,2017-12-24,15,31.012,TAM,@,CAR,L 19-22,*,,0,0,0.0,5,4,0,0,0
107,2017,2017-12-31,16,31.019,TAM,,NOR,W 31-24,*,,0,0,0.0,2,1,0,0,0
