ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
32,1996,1996-12-01,13,27.123,JAX,,CIN,W 30-27,,,0,0,,0,0.0%,,0,0,,0
33,1996,1996-12-08,14,27.130,JAX,@,HOU,W 23-17,,,0,0,,0,0.0%,,0,0,,0
34,1996,1996-12-15,15,27.137,JAX,,SEA,W 20-13,,1,0,0,,0,0.0%,0.00,0,0,,0
35,1996,1996-12-22,16,27.144,JAX,,ATL,W 19-17,,0,0,0,,0,0.0%,,0,0,,0
36,1997,1997-08-31,1,28.031,MIA,,IND,W 16-10,,,,,,,0.0%,,,,,
37,1997,1997-09-07,2,28.038,JAX,,NYG,W 40-13,,,,,,,0.0%,,,,,
38,1997,1997-09-22,3,28.053,JAX,,PIT,W 30-21,,,,,,,0.0%,,,,,
39,1997,1997-09-28,4,28.059,JAX,@,WAS,L 12-24,,,,,,,0.0%,,,,,
40,1997,1997-10-05,5,28.066,JAX,,CIN,W 21-13,,,,,,,0.0%,,,,,
41,1997,1997-10-12,6,28.073,JAX,,PHI,W 38-21,,,,,,,0.0%,,,,,
42,1997,1997-10-19,7,28.080,JAX,@,DAL,L 22-26,,,,,,,0.0%,,,,,
43,1997,1997-10-26,8,28.087,JAX,@,PIT,L 17-23,,,,,,,0.0%,,,,,
44,1997,1997-11-02,9,28.094,JAX,@,TEN,W 30-24,,,,,,,0.0%,,,,,
45,1997,1997-11-09,10,28.101,JAX,,KAN,W 24-10,,,,,,,0.0%,,,,,
46,1997,1997-11-16,11,28.108,JAX,,TEN,W 17-9,,,,,,,0.0%,,,,,
47,1997,1997-11-23,12,28.115,JAX,@,CIN,L 26-31,,,,,,,0.0%,,,,,
48,1997,1997-11-30,13,28.122,NWE,,IND,W 20-17,,,,,,,0.0%,,,,,
49,1997,1997-12-07,14,28.129,JAX,,NWE,L 20-26,,,,,,,0.0%,,,,,
50,1997,1997-12-14,15,28.136,JAX,@,BUF,W 20-14,,,,,,,0.0%,,,,,
51,1997,1997-12-21,16,28.143,JAX,@,OAK,W 20-9,,,,,,,0.0%,,,,,
52,1998,1998-09-06,1,29.037,JAX,@,CHI,W 24-23,,,,,,,0.0%,,,,,
53,1998,1998-09-13,2,29.044,JAX,,KAN,W 21-16,,,,,,,0.0%,,,,,
54,1998,1998-09-27,4,29.058,JAX,@,TEN,W 27-22,,,,,,,0.0%,,,,,
55,1998,1998-10-12,5,29.073,JAX,,MIA,W 28-21,,,,,,,0.0%,,,,,
56,1998,1998-10-18,6,29.079,JAX,@,BUF,L 16-17,,,,,,,0.0%,,,,,
57,1998,1998-10-25,7,29.086,JAX,@,DEN,L 24-37,,,,,,,0.0%,,,,,
58,1999,1999-09-12,1,30.043,JAX,,SFO,W 41-3,,,,,,,0.0%,,,,,
59,1999,1999-09-19,2,30.050,JAX,@,CAR,W 22-20,,,,,,,0.0%,,,,,
60,1999,1999-09-26,3,30.057,JAX,,TEN,L 19-20,,0,,,,,0.0%,,,,,
61,1999,1999-10-03,4,30.064,JAX,@,PIT,W 17-3,,,,,,,0.0%,,,,,
62,1999,1999-10-11,5,30.072,JAX,@,NYJ,W 16-6,,,,,,,0.0%,,,,,
63,1999,1999-10-17,6,30.078,JAX,,CLE,W 24-7,,0,,,,,0.0%,,,,,
64,1999,1999-10-31,7,30.092,JAX,@,CIN,W 41-10,,0,,,,,0.0%,,,,,
65,1999,1999-11-07,8,30.099,JAX,@,ATL,W 30-7,,,,,,,0.0%,,,,,
66,1999,1999-11-14,9,30.106,JAX,,BAL,W 6-3,,0,,,,,0.0%,,,,,
67,1999,1999-11-21,10,30.113,JAX,,NOR,W 41-23,,,,,,,0.0%,,,,,
68,1999,1999-11-28,11,30.120,JAX,@,BAL,W 30-23,,0,,,,,0.0%,,,,,
69,1999,1999-12-02,12,30.124,JAX,,PIT,W 20-6,,,,,,,0.0%,,,,,
70,1999,1999-12-13,13,30.135,JAX,,DEN,W 27-24,,,,,,,0.0%,,,,,
71,1999,1999-12-19,14,30.141,JAX,@,CLE,W 24-14,,,,,,,0.0%,,,,,
72,1999,1999-12-26,15,30.148,JAX,@,TEN,L 14-41,,,,,,,0.0%,,,,,
73,1999,2000-01-02,16,30.155,JAX,,CIN,W 24-7,,,,,,,0.0%,,,,,
74,2000,2000-09-03,1,31.034,JAX,@,CLE,W 27-7,,,,,,,0.0%,,,,,
75,2000,2000-09-10,2,31.041,JAX,@,BAL,L 36-39,,,,,,,0.0%,,,,,
76,2000,2000-09-17,3,31.048,JAX,,CIN,W 13-0,,,,,,,0.0%,,,,,
77,2000,2000-09-25,4,31.056,JAX,@,IND,L 14-43,,,,,,,0.0%,,,,,
78,2000,2000-10-01,5,31.062,JAX,,PIT,L 13-24,,,,,,,0.0%,,,,,
79,2000,2000-10-08,6,31.069,JAX,,BAL,L 10-15,,,,,,,0.0%,,,,,
80,2000,2000-10-16,7,31.077,JAX,@,TEN,L 13-27,,,,,,,0.0%,,,,,
81,2000,2000-10-22,8,31.083,JAX,,WAS,L 16-35,,,,,,,0.0%,,,,,
82,2000,2000-10-29,9,31.090,JAX,@,DAL,W 23-17,,,,,,,0.0%,,,,,
83,2000,2000-11-12,10,31.104,JAX,,SEA,L 21-28,,,,,,,0.0%,,,,,
84,2000,2000-11-19,11,31.111,JAX,@,PIT,W 34-24,,1,,,,,0.0%,,,,,
85,2000,2000-11-26,12,31.118,JAX,,TEN,W 16-13,,,,,,,0.0%,,,,,
86,2000,2000-12-03,13,31.125,JAX,,CLE,W 48-0,,,,,,,0.0%,,,,,
87,2000,2000-12-10,14,31.132,JAX,,ARI,W 44-10,,1,,,,,0.0%,,,,,
88,2000,2000-12-17,15,31.139,JAX,@,CIN,L 14-17,,,,,,,0.0%,,,,,
89,2000,2000-12-23,16,31.145,JAX,@,NYG,L 25-28,,1,,,,,0.0%,,,,,
