ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
64,2009,2009-10-04,4,30.072,CHI,,DET,W 48-24,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2009,2009-10-18,5,30.086,CHI,@,ATL,L 14-21,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
66,2009,2009-10-25,6,30.093,CHI,@,CIN,L 10-45,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,
67,2009,2009-11-01,7,30.100,CHI,,CLE,W 30-6,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,
68,2009,2009-11-08,8,30.107,CHI,,ARI,L 21-41,,0,0,0,,0,0.0%,,0,0,,0,2,10,5.00,0,0,0,,0,0,0,0.0,0,0
69,2009,2009-11-12,9,30.111,CHI,@,SFO,L 6-10,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
70,2009,2009-11-22,10,30.121,CHI,,PHI,L 20-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,2
71,2009,2009-11-29,11,30.128,CHI,@,MIN,L 10-36,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
72,2009,2009-12-06,12,30.135,CHI,,STL,W 17-9,,0,0,0,,0,0.0%,,0,0,,0,1,22,22.00,0,0,0,,0,0,0,0.0,0,0
73,2009,2009-12-13,13,30.142,CHI,,GNB,L 14-21,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,3,32,10.67,0,0,,,0,0,0,0.0,0,0
74,2009,2009-12-20,14,30.149,CHI,@,BAL,L 7-31,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,2,29,14.50,0,0,0,,0,0,0,0.0,0,0
75,2009,2009-12-28,15,30.157,CHI,,MIN,W 36-30,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,9,9.00,0,0,0,,0,0,0,0.0,1,0
76,2009,2010-01-03,16,30.163,CHI,@,DET,W 37-23,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
77,2010,2010-09-12,1,31.050,CHI,,DET,W 19-14,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,
78,2010,2010-09-19,2,31.057,CHI,@,DAL,W 27-20,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
79,2010,2010-09-27,3,31.065,CHI,,GNB,W 20-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
80,2010,2010-10-03,4,31.071,CHI,@,NYG,L 3-17,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
81,2010,2010-10-10,5,31.078,CHI,@,CAR,W 23-6,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
82,2010,2010-10-17,6,31.085,CHI,,SEA,L 20-23,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
83,2010,2010-10-24,7,31.092,CHI,,WAS,L 14-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
84,2010,2010-11-07,8,31.106,CHI,@,BUF,W 22-19,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
85,2010,2010-11-14,9,31.113,CHI,,MIN,W 27-13,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,1,32,32.00,0,0,0,,0,0,0,0.0,0,0
86,2010,2010-11-18,10,31.117,CHI,@,MIA,W 16-0,,0,0,0,,0,0.0%,,0,0,,0,1,10,10.00,0,0,0,,0,0,0,0.0,0,0
87,2010,2010-11-28,11,31.127,CHI,,PHI,W 31-26,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
88,2010,2010-12-05,12,31.134,CHI,@,DET,W 24-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
89,2010,2010-12-12,13,31.141,CHI,,NWE,L 7-36,,0,0,0,,0,0.0%,,0,0,,0,1,-2,-2.00,0,0,0,,0,0,0,0.0,0,0
90,2010,2010-12-20,14,31.149,CHI,@,MIN,W 40-14,,2,1,9,9.00,1,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
91,2010,2010-12-26,15,31.155,CHI,,NYJ,W 38-34,,0,0,0,,0,0.0%,,0,0,,0,2,30,15.00,0,0,0,,0,0,0,0.0,0,1
92,2010,2011-01-02,16,31.162,CHI,@,GNB,L 3-10,,10,7,63,9.00,0,70.0%,6.30,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
93,2011,2011-09-11,1,32.049,DET,@,TAM,W 27-20,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
94,2011,2011-09-18,2,32.056,DET,,KAN,W 48-3,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
95,2011,2011-10-16,6,32.084,DET,,SFO,L 19-25,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
96,2011,2011-11-13,9,32.112,DET,@,CHI,L 13-37,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,1,0
97,2011,2011-11-20,10,32.119,DET,,CAR,W 49-35,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
98,2011,2011-11-24,11,32.123,DET,,GNB,L 15-27,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,0,0,,0,0,0,0.0,2,0
99,2011,2011-12-04,12,32.133,DET,@,NOR,L 17-31,,1,1,22,22.00,0,100.0%,22.00,0,0,,0,1,18,18.00,0,0,0,,0,0,0,0.0,0,0
100,2011,2011-12-11,13,32.140,DET,,MIN,W 34-28,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
101,2011,2011-12-18,14,32.147,DET,@,OAK,W 28-27,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
102,2011,2011-12-24,15,32.153,DET,,SDG,W 38-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
103,2011,2012-01-01,16,32.161,DET,@,GNB,L 41-45,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,1
