ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
40,1984,1984-12-16,16,27.187,RAI,,PIT,L 7-13,,,,,,,,,,
41,1985,1985-09-08,1,28.088,RAI,,NYJ,W 31-0,,,,,,,,,,
42,1985,1985-09-12,2,28.092,RAI,@,KAN,L 20-36,,,,,,,,,,
43,1985,1985-09-22,3,28.102,RAI,,SFO,L 10-34,,,,,,,,,,
44,1985,1985-09-29,4,28.109,RAI,@,NWE,W 35-20,,,,,,,,,,
45,1985,1985-10-06,5,28.116,RAI,,KAN,W 19-10,,,,,,,,,,
46,1985,1985-10-20,7,28.130,RAI,@,CLE,W 21-20,,,,,,,,,,
47,1985,1985-10-28,8,28.138,RAI,,SDG,W 34-21,,,,,,,,,,
48,1985,1985-11-03,9,28.144,RAI,@,SEA,L 3-33,,,,,,,,,,
49,1985,1985-11-10,10,28.151,RAI,@,SDG,L 34-40,,,,,,,,,,
50,1985,1985-11-17,11,28.158,RAI,,CIN,W 13-6,,,,,,,,,,
51,1985,1985-11-24,12,28.165,RAI,,DEN,W 31-28,,,,,,,,,,
52,1985,1985-12-01,13,28.172,RAI,@,ATL,W 34-24,,,,,,,,,,
53,1985,1985-12-08,14,28.179,RAI,@,DEN,W 17-14,,,,,,,,,,
54,1985,1985-12-15,15,28.186,RAI,,SEA,W 13-3,,,,,,,,,,
55,1985,1985-12-23,16,28.194,RAI,@,RAM,W 16-6,,,,,,,,,,
56,1986,1986-09-07,1,29.087,RAI,@,DEN,L 36-38,,,,,,,,,,
57,1986,1986-09-14,2,29.094,RAI,@,WAS,L 6-10,,,,,,,,,,
58,1986,1986-09-21,3,29.101,RAI,,NYG,L 9-14,,,,,,,,,,
59,1986,1986-09-28,4,29.108,RAI,,SDG,W 17-13,,,,,,,,,,
60,1986,1986-10-05,5,29.115,RAI,@,KAN,W 24-17,,,,,,,,,,
61,1986,1986-10-12,6,29.122,RAI,,SEA,W 14-10,,,,,,,,,,
62,1986,1986-10-19,7,29.129,RAI,@,MIA,W 30-28,,,,,,,,,,
63,1986,1986-10-26,8,29.136,RAI,@,HOU,W 28-17,,,,,,,,,,
64,1986,1986-11-02,9,29.143,RAI,,DEN,L 10-21,,,,,,,,,,
65,1986,1986-11-09,10,29.150,RAI,@,DAL,W 17-13,,,,,,,,,,
66,1986,1986-11-16,11,29.157,RAI,,CLE,W 27-14,,,,,,,,,,
67,1986,1986-11-20,12,29.161,RAI,@,SDG,W 37-31,,,,,,,,,,
68,1986,1986-11-30,13,29.171,RAI,,PHI,L 27-33,,,,,,,,,,
69,1986,1986-12-08,14,29.179,RAI,@,SEA,L 0-37,,,,,,,,,,
70,1986,1986-12-14,15,29.185,RAI,,KAN,L 17-20,,,,,,,,,,
71,1986,1986-12-21,16,29.192,RAI,,IND,L 24-30,,,,,,,,,,
72,1987,1987-09-13,1,30.093,RAI,@,GNB,W 20-0,,,,,,,,,,
73,1987,1987-09-20,2,30.100,RAI,,DET,W 27-7,,,,,,,,,,
74,1987,1987-10-18,5,30.128,RAI,,SDG,L 17-23,,,,,,,,,,
75,1987,1987-11-01,7,30.142,RAI,@,NWE,L 23-26,,,,,,,,,,
76,1987,1987-11-08,8,30.149,RAI,@,MIN,L 20-31,,,,,,,,,,
77,1987,1987-11-15,9,30.156,RAI,@,SDG,L 14-16,,,,,,,,,,
78,1987,1987-11-22,10,30.163,RAI,,DEN,L 17-23,,,,,,,,,,
79,1987,1987-11-30,11,30.171,RAI,@,SEA,W 37-14,,,,,,,,,,
80,1987,1987-12-06,12,30.177,RAI,,BUF,W 34-21,,,,,,,,,,
81,1987,1987-12-13,13,30.184,RAI,@,KAN,L 10-16,,,,,,,,,,
82,1987,1987-12-20,14,30.191,RAI,,CLE,L 17-24,1,0,0.00,0,0,0,0.0,0,0,0
83,1987,1987-12-27,15,30.198,RAI,,CHI,L 3-6,,,,,,,,,,
