ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
41,1990,1990-12-23,15,25.252,MIA,@,BUF,L 14-24,,,,,,,
42,1990,1990-12-30,16,25.259,MIA,,IND,W 23-17,,,,,,,
43,1991,1991-09-01,1,26.139,MIA,@,BUF,L 31-35,,,,,,,
44,1991,1991-09-08,2,26.146,MIA,,IND,W 17-6,,,,,,,
45,1991,1991-09-15,3,26.153,MIA,@,DET,L 13-17,,,,,,,
46,1991,1991-09-22,4,26.160,MIA,,GNB,W 16-13,,,,,,,
47,1991,1991-09-29,5,26.167,MIA,@,NYJ,L 23-41,,,,,,,
48,1991,1991-10-06,6,26.174,MIA,@,NWE,W 20-10,,,,,,,
49,1991,1991-10-13,7,26.181,MIA,@,KAN,L 7-42,,,,,,,
50,1991,1991-10-20,8,26.188,MIA,,HOU,L 13-17,,,,,,,
51,1991,1991-11-03,9,26.202,MIA,@,IND,W 10-6,,,,,,,
52,1991,1991-11-10,10,26.209,MIA,,NWE,W 30-20,,,,,,,
53,1991,1991-11-18,11,26.217,MIA,,BUF,L 27-41,,,,,,,
54,1991,1991-11-24,12,26.223,MIA,@,CHI,W 16-13,,,,,,,
55,1991,1991-12-01,13,26.230,MIA,,TAM,W 33-14,,,,,,,
56,1991,1991-12-09,14,26.238,MIA,,CIN,W 37-13,,,,,,,
57,1991,1991-12-15,15,26.244,MIA,@,SDG,L 30-38,,,,,,,
58,1991,1991-12-22,16,26.251,MIA,,NYJ,L 20-23,,,,,,,
59,1992,1992-09-14,1,27.152,MIA,@,CLE,W 27-23,,,,,,0.0%,
60,1992,1992-09-20,2,27.158,MIA,,RAM,W 26-10,,,,,,0.0%,
61,1992,1992-09-27,3,27.165,MIA,@,SEA,W 19-17,,,,,,0.0%,
62,1992,1992-10-04,4,27.172,MIA,@,BUF,W 37-10,,,,,,0.0%,
63,1992,1992-10-11,5,27.179,MIA,,ATL,W 21-17,,,,,,0.0%,
64,1992,1992-10-18,6,27.186,MIA,,NWE,W 38-17,,,,,,0.0%,
65,1992,1992-10-25,7,27.193,MIA,,IND,L 20-31,,,,,,0.0%,
66,1992,1992-11-01,8,27.200,MIA,@,NYJ,L 14-26,,,,,,0.0%,
67,1992,1992-11-08,9,27.207,MIA,@,IND,W 28-0,,,,,,0.0%,
68,1992,1992-11-16,10,27.215,MIA,,BUF,L 20-26,,,,,,0.0%,
69,1992,1992-11-22,11,27.221,MIA,,HOU,W 19-16,,,,,,0.0%,
70,1992,1992-11-29,12,27.228,MIA,@,NOR,L 13-24,,,,,,0.0%,
71,1992,1992-12-06,13,27.235,MIA,@,SFO,L 3-27,,,,,,0.0%,
72,1992,1992-12-14,14,27.243,MIA,,RAI,W 20-7,,,,,,0.0%,
73,1992,1992-12-20,15,27.249,MIA,,NYJ,W 19-17,,,,,,0.0%,
74,1992,1992-12-27,16,27.256,MIA,@,NWE,W 16-13,,,,,,0.0%,
75,1993,1993-09-05,1,28.143,MIA,@,IND,W 24-20,,,,,,0.0%,
76,1993,1993-09-12,2,28.150,MIA,,NYJ,L 14-24,,,,,,0.0%,
77,1993,1993-09-26,3,28.164,MIA,@,BUF,W 22-13,,,,,,0.0%,
78,1993,1993-10-04,4,28.172,MIA,,WAS,W 17-10,,,,,,0.0%,
79,1993,1993-10-10,5,28.178,MIA,@,CLE,W 24-14,,,,,,0.0%,
80,1993,1993-10-24,6,28.192,MIA,,IND,W 41-27,,,,,,0.0%,
81,1993,1993-10-31,7,28.199,MIA,,KAN,W 30-10,,,,,,0.0%,
82,1993,1993-11-07,8,28.206,MIA,@,NYJ,L 10-27,,,,,,0.0%,
83,1993,1993-11-14,9,28.213,MIA,@,PHI,W 19-14,,,,,,0.0%,
84,1993,1993-11-21,10,28.220,MIA,,NWE,W 17-13,,,,,,0.0%,
85,1993,1993-11-25,11,28.224,MIA,@,DAL,W 16-14,,,,,,0.0%,
86,1993,1993-12-05,12,28.234,MIA,,NYG,L 14-19,,,,,,0.0%,
87,1993,1993-12-13,13,28.242,MIA,,PIT,L 20-21,,,,,,0.0%,
88,1993,1993-12-19,14,28.248,MIA,,BUF,L 34-47,,,,,,0.0%,
89,1993,1993-12-27,15,28.256,MIA,@,SDG,L 20-45,,,,,,0.0%,
90,1993,1994-01-02,16,28.262,MIA,@,NWE,L 27-33,,,,,,0.0%,
91,1994,1994-09-25,4,29.163,CIN,@,HOU,L 13-20,,,,,,0.0%,
92,1994,1994-10-02,5,29.170,CIN,,MIA,L 7-23,,,,,,0.0%,
93,1994,1994-10-16,6,29.184,CIN,@,PIT,L 10-14,,,,,,0.0%,
94,1994,1994-10-23,7,29.191,CIN,@,CLE,L 13-37,,,,,,0.0%,
95,1994,1994-10-30,8,29.198,CIN,,DAL,L 20-23,,,,,,0.0%,
96,1994,1994-11-06,9,29.205,CIN,@,SEA,W 20-17,,,,,,0.0%,
97,1994,1994-11-13,10,29.212,CIN,,HOU,W 34-31,,,,,,0.0%,
98,1995,1995-09-17,3,30.155,CAR,,STL,L 10-31,,0,0,,0,0.0%,
99,1995,1995-10-08,5,30.176,CAR,@,CHI,L 27-31,,0,0,,0,0.0%,
100,1995,1995-10-22,7,30.190,CAR,,NOR,W 20-3,,0,0,,0,0.0%,
101,1995,1995-10-29,8,30.197,CAR,@,NWE,W 20-17,,0,0,,0,0.0%,
102,1995,1995-11-05,9,30.204,CAR,@,SFO,W 13-7,,0,0,,0,0.0%,
103,1995,1995-11-12,10,30.211,CAR,@,STL,L 17-28,,0,0,,0,0.0%,
104,1995,1995-11-19,11,30.218,CAR,,ARI,W 27-7,1,1,3,3.00,0,100.0%,3.00
105,1995,1995-11-26,12,30.225,CAR,@,NOR,L 26-34,0,0,0,,0,0.0%,
106,1995,1995-12-03,13,30.232,CAR,,IND,W 13-10,,0,0,,0,0.0%,
107,1995,1995-12-10,14,30.239,CAR,,SFO,L 10-31,,0,0,,0,0.0%,
108,1995,1995-12-17,15,30.246,CAR,,ATL,W 21-17,0,0,0,,0,0.0%,
109,1995,1995-12-24,16,30.253,CAR,@,WAS,L 17-20,,0,0,,0,0.0%,
110,1996,1996-09-01,1,31.139,CAR,,ATL,W 29-6,,,,,,0.0%,
111,1996,1996-09-08,2,31.146,CAR,@,NOR,W 22-20,,,,,,0.0%,
112,1996,1996-09-22,3,31.160,CAR,,SFO,W 23-7,,,,,,0.0%,
113,1996,1996-09-29,4,31.167,CAR,@,JAX,L 14-24,,,,,,0.0%,
114,1996,1996-10-06,5,31.174,CAR,@,MIN,L 12-14,,,,,,0.0%,
115,1996,1996-10-13,6,31.181,CAR,,STL,W 45-13,,,,,,0.0%,
116,1996,1996-10-20,7,31.188,CAR,,NOR,W 19-7,,,,,,0.0%,
117,1996,1996-10-27,8,31.195,CAR,@,PHI,L 9-20,,,,,,0.0%,
118,1996,1996-11-03,9,31.202,CAR,@,ATL,L 17-20,,,,,,0.0%,
119,1996,1996-11-10,10,31.209,CAR,,NYG,W 27-17,,,,,,0.0%,
120,1996,1996-11-17,11,31.216,CAR,@,STL,W 20-10,,,,,,0.0%,
121,1996,1996-11-24,12,31.223,CAR,@,HOU,W 31-6,,,,,,0.0%,
122,1996,1996-12-01,13,31.230,CAR,,TAM,W 24-0,,,,,,0.0%,
123,1996,1996-12-08,14,31.237,CAR,@,SFO,W 30-24,,,,,,0.0%,
124,1996,1996-12-15,15,31.244,KAN,,IND,L 19-24,,,,,,0.0%,
125,1996,1996-12-22,16,31.251,CAR,,PIT,W 18-14,,,,,,0.0%,
