ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
72,2007,2007-12-02,12,27.203,PHI,,SEA,L 24-28,*,9,3,21,7.00,0,33.3%,2.33,0,0,0.0,,
73,2007,2007-12-09,13,27.210,PHI,,NYG,L 13-16,*,4,1,8,8.00,0,25.0%,2.00,0,0,0.0,,
74,2008,2008-09-07,1,28.117,PHI,,STL,W 38-3,*,10,5,39,7.80,1,50.0%,3.90,1,6,0.0,0,0
75,2008,2008-09-15,2,28.125,PHI,@,DAL,L 37-41,*,3,1,10,10.00,0,33.3%,3.33,0,0,0.0,0,0
76,2008,2008-09-21,3,28.131,PHI,,PIT,W 15-6,*,2,,,,,0.0%,,,,,,
77,2008,2008-10-05,5,28.145,PHI,,WAS,L 17-23,*,5,3,26,8.67,0,60.0%,5.20,0,0,0.0,0,0
78,2008,2008-10-12,6,28.152,PHI,@,SFO,W 40-26,*,2,1,2,2.00,1,50.0%,1.00,1,6,0.0,1,0
79,2008,2008-10-26,7,28.166,PHI,,ATL,W 27-14,*,5,2,29,14.50,0,40.0%,5.80,0,0,0.0,0,0
80,2008,2008-11-09,9,28.180,PHI,,NYG,L 31-36,*,5,3,36,12.00,0,60.0%,7.20,0,0,0.0,1,0
81,2008,2008-11-16,10,28.187,PHI,@,CIN,T 13-13,*,8,3,15,5.00,1,37.5%,1.88,1,6,0.0,0,0
82,2008,2008-11-23,11,28.194,PHI,@,BAL,L 7-36,,1,1,3,3.00,0,100.0%,3.00,0,0,0.0,0,0
83,2008,2008-11-27,12,28.198,PHI,,ARI,W 48-20,*,3,3,32,10.67,0,100.0%,10.67,0,0,0.0,0,0
84,2008,2008-12-07,13,28.208,PHI,@,NYG,W 20-14,*,7,6,44,7.33,0,85.7%,6.29,0,0,0.0,0,0
85,2008,2008-12-15,14,28.216,PHI,,CLE,W 30-10,*,3,2,13,6.50,0,66.7%,4.33,0,0,0.0,0,0
86,2008,2008-12-21,15,28.222,PHI,@,WAS,L 3-10,*,10,7,49,7.00,0,70.0%,4.90,0,0,0.0,0,0
87,2009,2009-09-27,3,29.137,BAL,,CLE,W 34-3,,1,1,26,26.00,0,100.0%,26.00,0,0,0.0,0,0
88,2009,2009-10-04,4,29.144,BAL,@,NWE,L 21-27,,,,,,,0.0%,,,,,,
89,2009,2009-10-11,5,29.151,BAL,,CIN,L 14-17,,,,,,,0.0%,,,,,,
90,2009,2009-10-18,6,29.158,BAL,@,MIN,L 31-33,,0,,,,,0.0%,,,,,,
91,2009,2009-11-01,7,29.172,BAL,,DEN,W 30-7,,,,,,,0.0%,,,,,,
92,2009,2009-11-08,8,29.179,BAL,@,CIN,L 7-17,,,,,,,0.0%,,,,,,
93,2009,2009-11-16,9,29.187,BAL,@,CLE,W 16-0,,,,,,,0.0%,,,,,,
94,2009,2009-11-22,10,29.193,BAL,,IND,L 15-17,,1,1,5,5.00,0,100.0%,5.00,0,0,0.0,0,0
95,2009,2009-11-29,11,29.200,BAL,,PIT,W 20-17,,1,,,,,0.0%,,,,,,
96,2009,2009-12-20,14,29.221,BAL,,CHI,W 31-7,,,,,,,0.0%,,,,,,
97,2009,2009-12-27,15,29.228,BAL,@,PIT,L 20-23,,,,,,,0.0%,,,,,,
98,2009,2010-01-03,16,29.235,BAL,@,OAK,W 21-13,,,,,,,0.0%,,,,,,
