ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
46,1973,1973-10-14,5,26.097,BUF,,BAL,W 31-13,0,0,,0,0,0,,0,0,0,,0,0,,,3,93,31.00,0
47,1973,1973-10-21,6,26.104,BUF,@,MIA,L 6-27,0,0,,0,0,0,,0,0,0,,0,0,,,5,225,45.00,0
48,1973,1973-10-29,7,26.112,BUF,,KAN,W 23-14,1,0,0.00,0,0,0,,0,0,0,,0,0,,,3,104,34.67,0
49,1973,1973-11-04,8,26.118,BUF,@,NOR,L 0-13,0,0,,0,0,0,,0,0,0,,0,0,,,8,377,47.13,0
50,1973,1973-11-11,9,26.125,BUF,,CIN,L 13-16,0,0,,0,0,0,,0,0,0,,0,0,,,9,326,36.22,0
51,1973,1973-11-18,10,26.132,BUF,,MIA,L 0-17,0,0,,0,0,0,,0,0,0,,0,0,,,6,215,35.83,0
52,1973,1973-11-25,11,26.139,BUF,@,BAL,W 24-17,0,0,,0,0,0,,0,0,0,,0,0,,,7,327,46.71,0
53,1973,1973-12-02,12,26.146,BUF,@,ATL,W 17-6,0,0,,0,0,0,,0,0,0,,0,0,,,7,287,41.00,0
54,1973,1973-12-09,13,26.153,BUF,,NWE,W 37-13,0,0,,0,0,0,,0,0,0,,0,0,,,2,77,38.50,0
55,1973,1973-12-16,14,26.160,BUF,@,NYJ,W 34-14,0,0,,0,0,0,,0,0,0,,0,0,,,2,69,34.50,0
56,1974,1974-09-16,1,27.069,BUF,,OAK,W 21-20,0,0,,0,0,0,,0,0,0,,0,0,,,4,141,35.25,0
57,1974,1974-09-22,2,27.075,BUF,,MIA,L 16-24,0,0,,0,0,0,,0,0,0,,0,0,,,4,157,39.25,0
58,1974,1974-09-29,3,27.082,BUF,,NYJ,W 16-12,0,0,,0,0,0,,0,0,0,,0,0,,,7,220,31.43,0
59,1974,1974-10-06,4,27.089,BUF,@,GNB,W 27-7,0,0,,0,0,0,,0,0,0,,0,0,,,2,71,35.50,0
60,1974,1974-10-13,5,27.096,BUF,@,BAL,W 27-14,0,0,,0,0,0,,0,0,0,,0,0,,,6,247,41.17,0
61,1974,1974-10-20,6,27.103,BUF,,NWE,W 30-28,0,0,,0,0,0,,0,0,0,,0,0,,,5,219,43.80,0
62,1974,1974-10-27,7,27.110,BUF,,CHI,W 16-6,0,0,,0,0,0,,0,0,0,,0,0,,,4,165,41.25,0
63,1974,1974-11-10,9,27.124,BUF,,HOU,L 9-21,0,0,,0,0,0,,0,0,0,,0,0,,,3,85,28.33,0
64,1975,1975-10-05,3,28.088,PHI,,WAS,W 26-10,0,0,,0,0,0,,0,0,0,,0,0,,,4,183,45.75,0
65,1975,1975-10-12,4,28.095,PHI,@,MIA,L 16-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,278,46.33,0
66,1975,1975-10-19,5,28.102,PHI,@,STL,L 20-31,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,4,158,39.50,0
67,1975,1975-10-26,6,28.109,PHI,,DAL,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,,,8,302,37.75,0
68,1975,1975-11-03,7,28.117,PHI,,RAM,L 3-42,0,0,,0,0,0,,0,0,0,,0,0,,,8,302,37.75,0
69,1975,1975-11-09,8,28.123,PHI,,STL,L 23-24,0,0,,0,0,0,,0,0,0,,0,0,,,3,131,43.67,0
70,1975,1975-11-16,9,28.130,PHI,@,NYG,W 13-10,0,0,,0,0,0,,0,0,0,,0,0,,,6,206,34.33,0
71,1975,1975-11-23,10,28.137,PHI,@,DAL,L 17-27,0,0,,0,0,0,,0,0,0,,0,0,,,3,129,43.00,0
72,1975,1975-11-30,11,28.144,PHI,,SFO,W 27-17,0,0,,0,0,0,,0,0,0,,0,0,,,8,323,40.38,0
73,1975,1975-12-07,12,28.151,PHI,,CIN,L 0-31,0,0,,0,0,0,,0,0,0,,0,0,,,6,230,38.33,0
74,1975,1975-12-14,13,28.158,PHI,@,DEN,L 10-25,0,0,,0,0,0,,0,0,0,,0,0,,,5,226,45.20,0
75,1975,1975-12-21,14,28.165,PHI,@,WAS,W 26-3,0,0,,0,0,0,,0,0,0,,0,0,,,7,274,39.14,0
76,1976,1976-09-12,1,29.065,PHI,@,DAL,L 7-27,0,0,,0,0,0,,0,0,0,,0,0,,,4,173,43.25,0
77,1976,1976-09-19,2,29.072,PHI,,NYG,W 20-7,0,0,,0,0,0,,0,0,0,,0,0,,,6,220,36.67,0
78,1976,1976-09-27,3,29.080,PHI,,WAS,L 17-20,0,0,,0,0,0,,0,0,0,,0,0,,,10,350,35.00,0
79,1976,1976-10-03,4,29.086,PHI,@,ATL,W 14-13,0,0,,0,0,0,,0,0,0,,0,0,,,10,350,35.00,0
80,1976,1976-10-10,5,29.093,PHI,@,STL,L 14-33,0,0,,0,0,0,,0,0,0,,0,0,,,3,119,39.67,0
81,1976,1976-10-17,6,29.100,PHI,@,GNB,L 13-28,0,0,,0,0,0,,0,0,0,,0,0,,,6,220,36.67,0
82,1976,1976-10-24,7,29.107,PHI,,MIN,L 12-31,0,0,,0,0,0,,0,0,0,,0,0,,,5,169,33.80,0
83,1976,1976-10-31,8,29.114,PHI,@,NYG,W 10-0,0,0,,0,0,0,,0,0,0,,0,0,,,8,322,40.25,0
84,1976,1976-11-07,9,29.121,PHI,,STL,L 14-17,0,0,,0,0,0,,0,0,0,,0,0,,,8,286,35.75,0
85,1976,1976-11-14,10,29.128,PHI,@,CLE,L 3-24,0,0,,0,0,0,,0,0,0,,0,0,,,6,228,38.00,0
86,1976,1976-11-21,11,29.135,PHI,,OAK,L 7-26,0,0,,0,0,0,,0,0,0,,0,0,,,6,226,37.67,2
87,1976,1976-11-28,12,29.142,PHI,@,WAS,L 0-24,0,0,,0,0,0,,0,0,0,,0,0,,,9,345,38.33,0
88,1976,1976-12-05,13,29.149,PHI,,DAL,L 7-26,0,0,,0,1,1,100.00,-4,0,0,79.2,0,0,-4.00,-4.00,9,307,34.11,1
89,1976,1976-12-12,14,29.156,PHI,,SEA,W 27-10,0,0,,0,0,0,,0,0,0,,0,0,,,4,130,32.50,0
90,1977,1977-09-18,1,30.071,PHI,,TAM,W 13-3,0,0,,0,0,0,,0,0,0,,0,0,,,7,255,36.43,0
91,1977,1977-09-25,2,30.078,PHI,@,RAM,L 0-20,0,0,,0,0,0,,0,0,0,,0,0,,,9,355,39.44,0
92,1977,1977-10-02,3,30.085,PHI,@,DET,L 13-17,0,0,,0,0,0,,0,0,0,,0,0,,,4,173,43.25,0
93,1977,1977-10-09,4,30.092,PHI,@,NYG,W 28-10,0,0,,0,0,0,,0,0,0,,0,0,,,8,316,39.50,0
94,1977,1977-10-16,5,30.099,PHI,,STL,L 17-21,0,0,,0,0,0,,0,0,0,,0,0,,,5,215,43.00,0
95,1977,1977-10-23,6,30.106,PHI,,DAL,L 10-16,0,0,,0,0,0,,0,0,0,,0,0,,,7,212,30.29,1
96,1977,1977-10-30,7,30.113,PHI,@,WAS,L 17-23,0,0,,0,0,0,,0,0,0,,0,0,,,5,160,32.00,0
97,1977,1977-11-06,8,30.120,PHI,,NOR,W 28-7,0,0,,0,0,0,,0,0,0,,0,0,,,8,293,36.63,0
98,1977,1977-11-13,9,30.127,PHI,,WAS,L 14-17,0,0,,0,0,0,,0,0,0,,0,0,,,7,244,34.86,1
99,1977,1977-11-20,10,30.134,PHI,@,STL,L 16-21,0,0,,0,0,0,,0,0,0,,0,0,,,8,307,38.38,0
100,1977,1977-11-27,11,30.141,PHI,@,NWE,L 6-14,0,0,,0,0,0,,0,0,0,,0,0,,,5,183,36.60,0
101,1977,1977-12-04,12,30.148,PHI,@,DAL,L 14-24,0,0,,0,0,0,,0,0,0,,0,0,,,9,328,36.44,0
102,1977,1977-12-11,13,30.155,PHI,,NYG,W 17-14,0,0,,0,0,0,,0,0,0,,0,0,,,7,266,38.00,0
103,1977,1977-12-18,14,30.162,PHI,,NYJ,W 27-0,0,0,,0,0,0,,0,0,0,,0,0,,,4,156,39.00,0
