ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
17,2013,2013-12-22,15,25.281,DET,,NYG,L 20-23,,0,0,0,,0,0.0%,,1,16,16.00,0,3,51,17.00,0,1,50,50.00,0,0,0,0.0,0,0
18,2013,2013-12-29,16,25.288,DET,@,MIN,L 13-14,,0,0,0,,0,0.0%,,0,0,,0,1,20,20.00,0,2,8,4.00,0,0,0,0.0,0,0
19,2014,2014-09-08,1,26.176,DET,,NYG,W 35-14,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,11,3.67,0,0,0,0.0,0,0
20,2014,2014-09-14,2,26.182,DET,@,CAR,L 7-24,*,3,2,23,11.50,0,66.7%,7.67,0,0,,0,1,33,33.00,0,3,52,17.33,0,0,0,0.0,0,0
21,2014,2014-09-21,3,26.189,DET,,GNB,W 19-7,,3,3,20,6.67,0,100.0%,6.67,1,-5,-5.00,0,2,56,28.00,0,2,16,8.00,0,0,0,0.0,1,0
22,2014,2014-09-28,4,26.196,DET,@,NYJ,W 24-17,*,2,2,65,32.50,1,100.0%,32.50,0,0,,0,2,35,17.50,0,1,14,14.00,0,1,6,0.0,0,1
23,2014,2014-10-05,5,26.203,DET,,BUF,L 14-17,*,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,2,48,24.00,0,0,0,0.0,0,0
24,2014,2014-10-12,6,26.210,DET,@,MIN,W 17-3,*,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,4,31,7.75,0,0,0,0.0,0,0
25,2014,2014-10-19,7,26.217,DET,,NOR,W 24-23,*,4,3,32,10.67,0,75.0%,8.00,0,0,,0,2,47,23.50,0,0,0,,0,0,0,0.0,0,0
26,2014,2014-10-26,8,26.224,DET,@,ATL,W 22-21,*,3,3,31,10.33,0,100.0%,10.33,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2014,2014-11-09,9,26.238,DET,,MIA,W 20-16,*,2,1,5,5.00,0,50.0%,2.50,0,0,,0,4,102,25.50,0,3,16,5.33,0,0,0,0.0,0,0
28,2014,2014-11-16,10,26.245,DET,@,ARI,L 6-14,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,1,26,26.00,0,2,16,8.00,0,0,0,0.0,0,0
29,2014,2014-11-23,11,26.252,DET,@,NWE,L 9-34,*,5,3,35,11.67,0,60.0%,7.00,0,0,,0,1,27,27.00,0,2,5,2.50,0,0,0,0.0,0,0
30,2014,2014-11-27,12,26.256,DET,,CHI,W 34-17,,1,1,31,31.00,0,100.0%,31.00,0,0,,0,3,65,21.67,0,2,14,7.00,0,0,0,0.0,0,0
31,2014,2014-12-07,13,26.266,DET,,TAM,W 34-17,,1,0,0,,0,0.0%,0.00,1,4,4.00,0,2,67,33.50,0,2,11,5.50,0,0,0,0.0,0,0
32,2014,2014-12-14,14,26.273,DET,,MIN,W 16-14,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,14,7.00,0,0,0,0.0,0,0
33,2014,2014-12-21,15,26.280,DET,@,CHI,W 20-14,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,3,22,7.33,0,0,0,0.0,1,0
34,2014,2014-12-28,16,26.287,DET,@,GNB,L 20-30,*,2,2,33,16.50,0,100.0%,16.50,0,0,,0,5,126,25.20,0,1,14,14.00,0,0,0,0.0,0,0
35,2015,2015-10-11,5,27.209,BAL,,CLE,L 30-33,,2,2,24,12.00,0,100.0%,12.00,0,0,,0,5,136,27.20,0,2,21,10.50,0,0,0,0.0,0,0
36,2015,2015-10-18,6,27.216,BAL,@,SFO,L 20-25,,5,3,34,11.33,0,60.0%,6.80,1,2,2.00,0,1,41,41.00,0,1,9,9.00,0,0,0,0.0,0,0
37,2015,2015-10-26,7,27.224,BAL,@,ARI,L 18-26,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,1,28,28.00,0,1,8,8.00,0,0,0,0.0,0,0
38,2015,2015-11-01,8,27.230,BAL,,SDG,W 29-26,,6,3,21,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,2,17,8.50,0,0,0,0.0,0,0
39,2015,2015-11-15,9,27.244,BAL,,JAX,L 20-22,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,54,13.50,0,0,0,0.0,0,0
40,2015,2015-11-29,11,27.258,OAK,@,TEN,W 24-21,,0,0,0,,0,0.0%,,0,0,,0,4,91,22.75,0,4,49,12.25,0,0,0,0.0,0,0
41,2015,2015-12-06,12,27.265,OAK,,KAN,L 20-34,,0,0,0,,0,0.0%,,0,0,,0,4,88,22.00,0,3,21,7.00,0,0,0,0.0,0,0
42,2015,2015-12-13,13,27.272,OAK,@,DEN,W 15-12,,0,0,0,,0,0.0%,,0,0,,0,2,48,24.00,0,3,29,9.67,0,0,0,0.0,0,0
43,2015,2015-12-20,14,27.279,OAK,,GNB,L 20-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,-3,-1.50,0,0,0,0.0,0,0
44,2015,2015-12-24,15,27.283,OAK,,SDG,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,2,9,4.50,0,0,0,0.0,0,0
45,2015,2016-01-03,16,27.293,OAK,@,KAN,L 17-23,,0,0,0,,0,0.0%,,0,0,,0,1,23,23.00,0,0,0,,0,0,0,0.0,0,0
46,2016,2016-10-02,4,28.200,NYJ,,SEA,L 17-27,,0,0,0,,0,0.0%,,0,0,,0,1,27,27.00,0,0,0,,0,0,0,0.0,0,0
47,2016,2016-10-09,5,28.207,NYJ,@,PIT,L 13-31,,0,0,0,,0,0.0%,,0,0,,0,1,25,25.00,0,0,0,,0,0,0,0.0,0,0
48,2016,2016-11-27,11,28.256,NYJ,,NWE,L 17-22,,0,0,0,,0,0.0%,,0,0,,0,3,52,17.33,0,1,10,10.00,0,0,0,0.0,0,0
49,2016,2016-12-05,12,28.264,NYJ,,IND,L 10-41,,0,0,0,,0,0.0%,,0,0,,0,6,120,20.00,0,0,0,,0,0,0,0.0,0,0
50,2016,2016-12-24,15,28.283,ARI,@,SEA,W 34-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
51,2016,2017-01-01,16,28.291,ARI,@,LAR,W 44-6,*,4,4,37,9.25,1,100.0%,9.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
