ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks
39,1998,1998-10-25,7,25.225,NWE,@,MIA,L 9-12,,,,,,
40,1998,1998-11-01,8,25.232,NWE,@,IND,W 21-16,,,,,,
41,1998,1998-11-08,9,25.239,NWE,,ATL,L 10-41,,,,,,
42,1998,1998-11-15,10,25.246,NWE,@,BUF,L 10-13,,,,,,
43,1998,1998-11-23,11,25.254,NWE,,MIA,W 26-23,,,,,,
44,1998,1998-11-29,12,25.260,NWE,,BUF,W 25-21,,1,9,9.00,0,0.0
45,1998,1998-12-06,13,25.267,NWE,@,PIT,W 23-9,,1,5,5.00,0,0.0
46,1998,1998-12-13,14,25.274,NWE,@,STL,L 18-32,,,,,,
47,1998,1998-12-20,15,25.281,NWE,,SFO,W 24-21,,,,,,
48,1999,1999-09-12,1,26.182,NWE,@,NYJ,W 30-28,,,,,,
49,1999,1999-09-19,2,26.189,NWE,,IND,W 31-28,,,,,,
50,1999,1999-09-26,3,26.196,NWE,,NYG,W 16-14,,,,,,
51,1999,1999-10-03,4,26.203,NWE,@,CLE,W 19-7,,,,,,
52,1999,1999-10-10,5,26.210,NWE,@,KAN,L 14-16,,,,,,
53,1999,1999-10-17,6,26.217,NWE,,MIA,L 30-31,,1,1,1.00,0,0.0
54,1999,1999-10-24,7,26.224,NWE,,DEN,W 24-23,,,,,,
55,1999,1999-10-31,8,26.231,NWE,@,ARI,W 27-3,,,,,,
56,1999,1999-11-15,9,26.246,NWE,,NYJ,L 17-24,,,,,,
57,1999,1999-11-21,10,26.252,NWE,@,MIA,L 17-27,,,,,,
58,1999,1999-11-28,11,26.259,NWE,@,BUF,L 7-17,,,,,,
59,1999,1999-12-05,12,26.266,NWE,,DAL,W 13-6,,,,,,
60,1999,1999-12-12,13,26.273,NWE,@,IND,L 15-20,,0,0,,0,1.0
61,1999,1999-12-19,14,26.280,NWE,@,PHI,L 9-24,,,,,,
62,1999,1999-12-26,15,26.287,NWE,,BUF,L 10-13,,,,,,
63,1999,2000-01-02,16,26.294,NWE,,BAL,W 20-3,,,,,,
64,2000,2000-09-17,2,27.187,PIT,@,CLE,L 20-23,*,,,,,
65,2000,2000-09-24,3,27.194,PIT,,TEN,L 20-23,,,,,,
66,2000,2000-10-01,4,27.201,PIT,@,JAX,W 24-13,,,,,,
67,2000,2000-10-08,5,27.208,PIT,@,NYJ,W 20-3,,,,,,
68,2000,2000-10-15,6,27.215,PIT,,CIN,W 15-0,,,,,,
69,2000,2000-10-22,7,27.222,PIT,,CLE,W 22-0,,,,,,
70,2000,2000-10-29,8,27.229,PIT,@,BAL,W 9-6,,,,,,
71,2000,2000-11-05,9,27.236,PIT,@,TEN,L 7-9,,,,,,
72,2000,2000-11-12,10,27.243,PIT,,PHI,L 23-26,,,,,,
73,2000,2000-11-19,11,27.250,PIT,,JAX,L 24-34,,,,,,
74,2000,2000-11-26,12,27.257,PIT,@,CIN,W 48-28,*,,,,,
75,2000,2000-12-03,13,27.264,PIT,,OAK,W 21-20,,,,,,
76,2000,2000-12-10,14,27.271,PIT,@,NYG,L 10-30,,,,,,
77,2000,2000-12-16,15,27.277,PIT,,WAS,W 24-3,,,,,,
78,2000,2000-12-24,16,27.285,PIT,@,SDG,W 34-21,,,,,,
