ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
40,1992,1992-10-19,6,26.110,CIN,@,PIT,L 0-20,0,0,,0,,0,0,,0,0.0%,,1,37,37.00,0,0,0
41,1992,1992-10-25,7,26.116,CIN,@,HOU,L 10-26,4,30,7.50,0,,0,0,,0,0.0%,,0,0,,0,0,0
42,1992,1992-11-01,8,26.123,CIN,,CLE,W 30-10,2,16,8.00,0,2,0,0,,0,0.0%,0.00,0,0,,0,0,0
43,1992,1992-11-08,9,26.130,CIN,@,CHI,W 31-28,2,4,2.00,0,4,2,41,20.50,1,50.0%,10.25,4,74,18.50,0,1,6
44,1992,1992-11-15,10,26.137,CIN,@,NYJ,L 14-17,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
45,1992,1992-11-22,11,26.144,CIN,,DET,L 13-19,1,2,2.00,0,3,1,2,2.00,0,33.3%,0.67,0,0,,0,0,0
46,1992,1992-11-29,12,26.151,CIN,,PIT,L 9-21,1,0,0.00,0,,0,0,,0,0.0%,,3,80,26.67,0,0,0
47,1992,1992-12-06,13,26.158,CIN,@,CLE,L 21-37,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
48,1992,1992-12-13,14,26.165,CIN,@,SDG,L 10-27,0,0,,0,1,0,0,,0,0.0%,0.00,4,78,19.50,0,0,0
49,1992,1992-12-20,15,26.172,CIN,,NWE,W 20-10,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
50,1992,1992-12-27,16,26.179,CIN,,IND,L 17-21,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
51,1993,1993-09-05,1,27.066,CIN,@,CLE,L 14-27,1,0,0.00,0,1,1,4,4.00,0,100.0%,4.00,1,23,23.00,0,0,0
52,1993,1993-09-12,2,27.073,CIN,,IND,L 6-9,1,3,3.00,0,1,1,3,3.00,0,100.0%,3.00,1,4,4.00,0,0,0
53,1993,1993-09-19,3,27.080,CIN,@,PIT,L 7-34,0,0,,0,,0,0,,0,0.0%,,1,24,24.00,0,0,0
54,1993,1993-09-26,4,27.087,CIN,,SEA,L 10-19,0,0,,0,,0,0,,0,0.0%,,4,78,19.50,0,0,0
55,1993,1993-10-10,5,27.101,CIN,@,KAN,L 15-17,0,0,,0,,0,0,,0,0.0%,,2,49,24.50,0,0,0
56,1993,1993-10-17,6,27.108,CIN,,CLE,L 17-28,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
57,1993,1993-10-24,7,27.115,CIN,@,HOU,L 12-28,0,0,,0,,0,0,,0,0.0%,,2,37,18.50,0,0,0
58,1993,1993-11-07,8,27.129,CIN,,PIT,L 16-24,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
59,1993,1993-11-14,9,27.136,CIN,,HOU,L 3-38,2,14,7.00,0,1,1,24,24.00,0,100.0%,24.00,6,121,20.17,0,0,0
60,1993,1993-11-21,10,27.143,CIN,@,NYJ,L 12-17,1,2,2.00,0,,0,0,,0,0.0%,,1,45,45.00,0,0,0
61,1993,1993-11-28,11,27.150,CIN,,RAI,W 16-10,2,19,9.50,1,1,0,0,,0,0.0%,0.00,1,28,28.00,0,1,6
62,1993,1993-12-12,13,27.164,CIN,@,NWE,L 2-7,1,-1,-1.00,0,,0,0,,0,0.0%,,0,0,,0,0,0
63,1993,1993-12-19,14,27.171,CIN,,RAM,W 15-3,0,0,,0,,0,0,,0,0.0%,,1,23,23.00,0,0,0
64,1993,1993-12-26,15,27.178,CIN,,ATL,W 21-17,0,0,,0,,0,0,,0,0.0%,,2,58,29.00,0,0,0
65,1993,1994-01-02,16,27.185,CIN,@,NOR,L 13-20,0,0,,0,1,1,8,8.00,0,100.0%,8.00,1,11,11.00,0,0,0
66,1994,1994-09-04,1,28.065,CIN,,CLE,L 20-28,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
67,1994,1994-09-11,2,28.072,CIN,@,SDG,L 10-27,0,0,,0,0,0,0,,0,0.0%,,6,110,18.33,0,0,0
68,1994,1994-09-18,3,28.079,CIN,,NWE,L 28-31,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
69,1994,1994-09-25,4,28.086,CIN,@,HOU,L 13-20,1,-1,-1.00,0,0,0,0,,0,0.0%,,4,88,22.00,0,0,0
70,1994,1994-10-02,5,28.093,CIN,,MIA,L 7-23,0,0,,0,0,0,0,,0,0.0%,,2,45,22.50,0,0,0
71,1994,1994-10-16,6,28.107,CIN,@,PIT,L 10-14,0,0,,0,0,0,0,,0,0.0%,,3,40,13.33,0,0,0
72,1994,1994-10-23,7,28.114,CIN,@,CLE,L 13-37,0,0,,0,0,0,0,,0,0.0%,,5,101,20.20,0,0,0
73,1994,1994-10-30,8,28.121,CIN,,DAL,L 20-23,0,0,,0,0,0,0,,0,0.0%,,4,90,22.50,0,0,0
74,1994,1994-11-06,9,28.128,CIN,@,SEA,W 20-17,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
75,1994,1994-11-13,10,28.135,CIN,,HOU,W 34-31,0,0,,0,1,1,4,4.00,0,100.0%,4.00,2,43,21.50,0,0,0
76,1994,1994-11-20,11,28.142,CIN,,IND,L 13-17,0,0,,0,0,0,0,,0,0.0%,,4,92,23.00,0,0,0
77,1994,1994-11-27,12,28.149,CIN,@,DEN,L 13-15,0,0,,0,0,0,0,,0,0.0%,,3,76,25.33,0,0,0
78,1994,1994-12-04,13,28.156,CIN,,PIT,L 15-38,0,0,,0,0,0,0,,0,0.0%,,5,125,25.00,0,0,0
79,1994,1994-12-11,14,28.163,CIN,@,NYG,L 20-27,0,0,,0,0,0,0,,0,0.0%,,3,85,28.33,0,0,0
80,1994,1994-12-18,15,28.170,CIN,@,ARI,L 7-28,0,0,,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0
81,1994,1994-12-24,16,28.176,CIN,,PHI,W 33-30,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,
82,1995,1995-09-03,1,29.064,OAK,,SDG,W 17-7,0,0,,0,,,,,,0.0%,,,,,,,
83,1995,1995-09-10,2,29.071,OAK,@,WAS,W 20-8,0,0,,0,,,,,,0.0%,,,,,,,
84,1995,1995-09-17,3,29.078,OAK,@,KAN,L 17-23,0,0,,0,,,,,,0.0%,,,,,,,
85,1995,1995-09-24,4,29.085,OAK,,PHI,W 48-17,0,0,,0,,,,,,0.0%,,,,,,,
86,1995,1995-10-01,5,29.092,OAK,@,NYJ,W 47-10,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0
87,1995,1995-10-08,6,29.099,OAK,,SEA,W 34-14,0,0,,0,,,,,,0.0%,,,,,,,
88,1995,1995-10-16,7,29.107,OAK,@,DEN,L 0-27,0,0,,0,0,,,,,0.0%,,,,,,,
89,1995,1995-10-22,8,29.113,OAK,,IND,W 30-17,0,0,,0,,,,,,0.0%,,,,,,,
90,1995,1995-11-05,9,29.127,OAK,@,CIN,W 20-17,0,0,,0,0,,,,,0.0%,,,,,,,
91,1995,1995-11-12,10,29.134,OAK,@,NYG,W 17-13,0,0,,0,,,,,,0.0%,,,,,,,
92,1995,1995-11-19,11,29.141,OAK,,DAL,L 21-34,0,0,,0,,,,,,0.0%,,,,,,,
93,1995,1995-11-27,12,29.149,OAK,@,SDG,L 6-12,0,0,,0,,,,,,0.0%,,,,,,,
94,1995,1995-12-03,13,29.155,OAK,,KAN,L 23-29,0,0,,0,,,,,,0.0%,,,,,,,
95,1995,1995-12-10,14,29.162,OAK,,PIT,L 10-29,0,0,,0,,,,,,0.0%,,,,,,,
96,1995,1995-12-17,15,29.169,OAK,@,SEA,L 10-44,0,0,,0,,,,,,0.0%,,,,,,,
97,1995,1995-12-24,16,29.176,OAK,,DEN,L 28-31,0,0,,0,,,,,,0.0%,,,,,,,
