ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
59,1973,1973-12-09,13,28.341,WAS,@,DAL,L 7-27,,,,,,,,,,
60,1973,1973-12-16,14,28.348,WAS,,PHI,W 38-20,,,,,,,,,,
61,1974,1974-09-15,1,29.256,WAS,@,NYG,W 13-10,,,,,,,,,,
62,1974,1974-09-22,2,29.263,WAS,,STL,L 10-17,,,,,,,,,,
63,1974,1974-09-30,3,29.271,WAS,,DEN,W 30-3,,,,,,,,,,
64,1974,1974-10-06,4,29.277,WAS,@,CIN,L 17-28,,,,,,,,,,
65,1974,1974-10-13,5,29.284,WAS,,MIA,W 20-17,,,,,,,,,,
66,1974,1974-10-20,6,29.291,WAS,,NYG,W 24-3,,,,,,,,,,
67,1974,1974-10-27,7,29.298,WAS,@,STL,L 20-23,,,,,,,,,,
68,1974,1974-11-03,8,29.305,WAS,@,GNB,W 17-6,,,,,,,,,,
69,1974,1974-11-10,9,29.312,WAS,@,PHI,W 27-20,,,,,,,,,,
70,1974,1974-11-17,10,29.319,WAS,,DAL,W 28-21,,,,,,,,,,
71,1974,1974-11-24,11,29.326,WAS,,PHI,W 26-7,,,,,,,,,,
72,1974,1974-11-28,12,29.330,WAS,@,DAL,L 23-24,,,,,,,,,,
73,1974,1974-12-09,13,29.341,WAS,@,RAM,W 23-17,,,,,,,,,,
74,1974,1974-12-15,14,29.347,WAS,,CHI,W 42-0,,,,,,,,,,
