ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
54,1986,1986-09-14,2,28.171,STL,@,ATL,L 13-33,8,37,4.63,0,0,0,,0,0,0,,0,0,0,,0,0,0
55,1986,1986-09-21,3,28.178,STL,@,BUF,L 10-17,11,71,6.45,0,5,28,5.60,0,0,0,,0,0,0,,0,0,0
56,1986,1986-09-29,4,28.186,STL,,DAL,L 7-31,5,40,8.00,0,6,36,6.00,0,0,0,,0,0,0,,0,0,0
57,1986,1986-10-05,5,28.192,STL,,NYG,L 6-13,12,29,2.42,0,3,21,7.00,0,0,0,,0,0,0,,0,0,0
58,1986,1986-10-12,6,28.199,STL,@,TAM,W 30-19,9,41,4.56,0,2,32,16.00,1,0,0,,0,0,0,,0,1,6
59,1986,1986-10-19,7,28.206,STL,@,WAS,L 21-28,12,43,3.58,0,5,42,8.40,2,0,0,,0,0,0,,0,2,12
60,1986,1986-10-26,8,28.213,STL,@,DAL,L 6-37,7,27,3.86,0,6,59,9.83,0,0,0,,0,0,0,,0,0,0
61,1986,1986-11-02,9,28.220,STL,,PHI,W 13-10,6,41,6.83,0,3,22,7.33,0,0,0,,0,0,0,,0,0,0
62,1986,1986-11-09,10,28.227,STL,@,SFO,L 17-43,10,31,3.10,0,4,39,9.75,0,0,0,,0,0,0,,0,0,0
63,1986,1986-11-16,11,28.234,STL,,NOR,L 7-16,5,11,2.20,0,3,6,2.00,0,0,0,,0,0,0,,0,0,0
64,1986,1986-11-23,12,28.241,STL,,KAN,W 23-14,3,11,3.67,0,4,40,10.00,0,1,-1,-1.00,0,0,0,,0,0,0
65,1986,1986-11-30,13,28.248,STL,,WAS,L 17-20,9,57,6.33,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
66,1986,1986-12-07,14,28.255,STL,@,PHI,T 10-10,6,-5,-0.83,0,4,49,12.25,0,0,0,,0,0,0,,0,0,0
67,1986,1986-12-14,15,28.262,STL,@,NYG,L 7-27,6,23,3.83,0,5,34,6.80,0,0,0,,0,0,0,,0,0,0
68,1986,1986-12-21,16,28.269,STL,,TAM,W 21-17,9,71,7.89,0,2,4,2.00,0,0,0,,0,0,0,,0,0,0
69,1987,1987-09-13,1,29.170,STL,,DAL,W 24-13,10,71,7.10,1,0,0,,0,0,0,,0,0,0,,0,1,6
70,1987,1987-09-20,2,29.177,STL,@,SDG,L 24-28,5,15,3.00,0,4,32,8.00,0,1,10,10.00,0,0,0,,0,0,0
71,1987,1987-10-04,3,29.191,STL,@,WAS,L 21-28,27,87,3.22,2,3,13,4.33,0,0,0,,0,0,0,,0,2,12
72,1987,1987-10-11,4,29.198,STL,,NOR,W 24-19,8,37,4.63,0,0,0,,0,0,0,,0,0,0,,0,0,0
73,1987,1987-10-18,5,29.205,STL,@,SFO,L 28-34,7,22,3.14,0,0,0,,0,0,0,,0,0,0,,0,0,0
74,1987,1987-10-25,6,29.212,STL,@,NYG,L 7-30,3,-10,-3.33,0,3,31,10.33,0,0,0,,0,0,0,,0,0,0
75,1987,1987-11-01,7,29.219,STL,,PHI,L 23-28,8,79,9.88,1,2,25,12.50,0,0,0,,0,0,0,,0,1,6
76,1987,1987-11-08,8,29.226,STL,,TAM,W 31-28,9,33,3.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
77,1987,1987-11-15,9,29.233,STL,,RAM,L 24-27,9,44,4.89,0,5,62,12.40,0,0,0,,0,0,0,,0,0,0
78,1987,1987-11-22,10,29.240,STL,@,PHI,W 31-19,14,76,5.43,1,2,47,23.50,0,0,0,,0,0,0,,0,1,6
79,1987,1987-11-29,11,29.247,STL,@,ATL,W 34-21,13,58,4.46,2,4,52,13.00,0,0,0,,0,0,0,,0,2,12
80,1988,1988-09-04,1,30.161,PHO,@,CIN,L 14-21,6,28,4.67,0,4,19,4.75,0,0,0,,0,0,0,,0,0,0
81,1988,1988-09-12,2,30.169,PHO,,DAL,L 14-17,11,65,5.91,0,3,37,12.33,1,0,0,,0,0,0,,0,1,6
82,1988,1988-09-18,3,30.175,PHO,@,TAM,W 30-24,10,38,3.80,1,1,3,3.00,0,0,0,,0,0,0,,0,1,6
83,1988,1988-09-25,4,30.182,PHO,,WAS,W 30-21,19,108,5.68,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
84,1988,1988-10-02,5,30.189,PHO,@,RAM,W 41-27,16,97,6.06,1,2,21,10.50,0,0,0,,0,0,0,,0,1,6
85,1988,1988-10-09,6,30.196,PHO,,PIT,W 31-14,17,39,2.29,0,1,8,8.00,0,0,0,,0,0,0,,0,0,0
86,1988,1988-10-16,7,30.203,PHO,@,WAS,L 17-33,9,47,5.22,0,6,36,6.00,0,0,0,,0,0,0,,0,0,0
87,1988,1988-10-23,8,30.210,PHO,,CLE,L 21-29,18,110,6.11,1,2,16,8.00,0,0,0,,0,0,0,,0,1,6
88,1988,1988-10-30,9,30.217,PHO,@,DAL,W 16-10,19,110,5.79,1,4,51,12.75,1,0,0,,0,0,0,,0,2,12
89,1988,1988-11-06,10,30.224,PHO,,SFO,W 24-23,12,54,4.50,0,4,35,8.75,0,1,14,14.00,0,0,0,,0,0,0
90,1988,1988-11-13,11,30.231,PHO,,NYG,W 24-17,11,33,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
91,1988,1988-11-20,12,30.238,PHO,@,HOU,L 20-38,9,30,3.33,0,2,20,10.00,0,0,0,,0,0,0,,0,0,0
92,1988,1988-11-27,13,30.245,PHO,@,PHI,L 21-31,18,94,5.22,2,3,34,11.33,0,0,0,,0,0,0,,0,2,12
93,1988,1988-12-04,14,30.252,PHO,@,NYG,L 7-44,7,22,3.14,1,1,3,3.00,0,1,11,11.00,0,0,0,,0,1,6
94,1988,1988-12-10,15,30.258,PHO,,PHI,L 17-23,10,15,1.50,0,1,4,4.00,0,0,0,,0,0,0,,0,0,0
95,1988,1988-12-18,16,30.266,PHO,,GNB,L 17-26,10,34,3.40,0,3,23,7.67,0,0,0,,0,0,0,,0,0,0
96,1989,1989-09-10,1,31.167,PHO,@,DET,W 16-13,2,6,3.00,0,1,5,5.00,0,0,0,,0,0,0,,0,0,0
97,1989,1989-09-24,3,31.181,PHO,@,NYG,L 7-35,11,22,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
98,1989,1989-10-01,4,31.188,PHO,,SDG,L 13-24,10,38,3.80,0,2,-8,-4.00,0,0,0,,0,0,0,,0,0,0
99,1989,1989-10-08,5,31.195,PHO,@,WAS,L 28-30,7,53,7.57,1,0,0,,0,0,0,,0,0,0,,0,1,6
100,1989,1989-10-15,6,31.202,PHO,,PHI,L 5-17,13,54,4.15,0,2,30,15.00,0,0,0,,0,0,0,,0,0,0
101,1989,1989-10-22,7,31.209,PHO,,ATL,W 34-20,15,46,3.07,3,2,9,4.50,0,0,0,,0,0,0,,0,3,18
102,1989,1989-10-29,8,31.216,PHO,@,DAL,W 19-10,18,71,3.94,0,1,3,3.00,0,0,0,,0,0,0,,0,0,0
103,1989,1989-11-05,9,31.223,PHO,,NYG,L 13-20,4,7,1.75,0,1,9,9.00,0,0,0,,0,0,0,,0,0,0
104,1989,1989-11-12,10,31.230,PHO,,DAL,W 24-20,13,44,3.38,0,3,26,8.67,0,0,0,,0,0,0,,0,0,0
105,1989,1989-11-19,11,31.237,PHO,@,RAM,L 14-37,4,12,3.00,0,1,-3,-3.00,0,0,0,,0,0,0,,0,0,0
106,1989,1989-11-26,12,31.244,PHO,,TAM,L 13-14,10,14,1.40,1,1,6,6.00,0,0,0,,0,0,0,,0,1,6
107,1989,1989-12-03,13,31.251,PHO,,WAS,L 10-29,8,14,1.75,1,1,8,8.00,0,0,0,,0,0,0,,0,1,6
108,1989,1989-12-10,14,31.258,PHO,@,RAI,L 14-16,15,57,3.80,0,2,20,10.00,0,0,0,,0,0,0,,0,0,0
109,1989,1989-12-16,15,31.264,PHO,,DEN,L 0-37,3,9,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
110,1989,1989-12-24,16,31.272,PHO,@,PHI,L 14-31,16,55,3.44,0,1,17,17.00,0,0,0,,0,0,0,,0,0,0
