ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
52,1992,1992-09-06,1,27.189,DET,@,CHI,L 24-27,,,,,,,,,
53,1992,1992-09-13,2,27.196,DET,,MIN,W 31-17,0,0,,0,0,0,1,6,0
54,1992,1992-09-20,3,27.203,DET,@,WAS,L 10-13,,,,,,,,,
55,1992,1992-09-27,4,27.210,DET,,TAM,L 23-27,,,,,,,,,
56,1992,1992-10-04,5,27.217,DET,,NOR,L 7-13,,,,,,,,,
57,1992,1992-10-15,6,27.228,DET,@,MIN,L 14-31,,,,,,,,,
58,1992,1992-10-25,7,27.238,DET,@,TAM,W 38-7,,,,,,,,,
59,1992,1992-11-01,8,27.245,DET,,GNB,L 13-27,,,,,,,,,
60,1992,1992-11-08,9,27.252,DET,,DAL,L 3-37,,,,,,,,,
61,1992,1992-11-15,10,27.259,DET,@,PIT,L 14-17,0,0,,0,0,0,1,20,0
62,1992,1992-11-22,11,27.266,DET,@,CIN,W 19-13,,,,,,,,,
63,1992,1992-11-26,12,27.270,DET,,HOU,L 21-24,,,,,,,,,
64,1992,1992-12-13,14,27.287,DET,,CLE,W 24-14,,,,,,,,,
65,1993,1993-09-05,1,28.188,CIN,@,CLE,L 14-27,,,,,,,,,
66,1993,1993-09-12,2,28.195,CIN,,IND,L 6-9,0,0,,0,0,0,1,14,0
67,1993,1993-09-19,3,28.202,CIN,@,PIT,L 7-34,,,,,,,,,
68,1993,1993-09-26,4,28.209,CIN,,SEA,L 10-19,,,,,,,,,
69,1993,1993-10-10,5,28.223,CIN,@,KAN,L 15-17,,,,,,,,,
70,1993,1993-10-17,6,28.230,CIN,,CLE,L 17-28,,,,,,,,,
71,1993,1993-10-24,7,28.237,CIN,@,HOU,L 12-28,0,0,,0,0,0,1,5,0
72,1993,1993-11-07,8,28.251,CIN,,PIT,L 16-24,,,,,,,,,
