ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
28,1992,1992-11-23,11,28.022,NOR,,WAS,W 20-3,,0,0,,0,0.0%,
29,1992,1992-11-29,12,28.028,NOR,,MIA,W 24-13,,0,0,,0,0.0%,
30,1992,1992-12-03,13,28.032,NOR,,ATL,W 22-14,,0,0,,0,0.0%,
31,1992,1992-12-13,14,28.042,NOR,@,RAM,W 37-14,,0,0,,0,0.0%,
32,1992,1992-12-20,15,28.049,NOR,,BUF,L 16-20,,0,0,,0,0.0%,
33,1992,1992-12-26,16,28.055,NOR,@,NYJ,W 20-0,,0,0,,0,0.0%,
34,1993,1993-09-05,1,28.308,NOR,,HOU,W 33-21,,,,,,0.0%,
35,1993,1993-09-12,2,28.315,NOR,@,ATL,W 34-31,,,,,,0.0%,
36,1993,1993-09-19,3,28.322,NOR,,DET,W 14-3,,,,,,0.0%,
37,1993,1993-09-26,4,28.329,NOR,,SFO,W 16-13,,,,,,0.0%,
38,1993,1993-10-03,5,28.336,NOR,@,RAM,W 37-6,,,,,,0.0%,
39,1993,1993-10-17,6,28.350,NOR,@,PIT,L 14-37,,,,,,0.0%,
40,1993,1993-10-24,7,28.357,NOR,,ATL,L 15-26,,,,,,0.0%,
41,1993,1993-10-31,8,28.364,NOR,@,PHO,W 20-17,,,,,,0.0%,
42,1993,1993-11-14,9,29.013,NOR,,GNB,L 17-19,,,,,,0.0%,
43,1993,1993-11-22,10,29.021,NOR,@,SFO,L 7-42,,,,,,0.0%,
44,1993,1993-11-28,11,29.027,NOR,@,MIN,W 17-14,,,,,,0.0%,
45,1993,1993-12-05,12,29.034,NOR,@,CLE,L 13-17,,,,,,0.0%,
46,1993,1993-12-12,13,29.041,NOR,,RAM,L 20-23,,,,,,0.0%,
47,1993,1993-12-20,14,29.049,NOR,,NYG,L 14-24,,,,,,0.0%,
48,1993,1993-12-26,15,29.055,NOR,@,PHI,L 26-37,,,,,,0.0%,
49,1993,1994-01-02,16,29.062,NOR,,CIN,W 20-13,,,,,,0.0%,
50,1994,1994-09-04,1,29.307,NOR,,KAN,L 17-30,,,,,,0.0%,
51,1994,1994-09-11,2,29.314,NOR,,WAS,L 24-38,,,,,,0.0%,
52,1994,1994-09-18,3,29.321,NOR,@,TAM,W 9-7,,,,,,0.0%,
53,1994,1994-09-25,4,29.328,NOR,@,SFO,L 13-24,,,,,,0.0%,
54,1994,1994-10-02,5,29.335,NOR,,NYG,W 27-22,,,,,,0.0%,
55,1994,1994-10-09,6,29.342,NOR,@,CHI,L 7-17,,,,,,0.0%,
56,1994,1994-10-16,7,29.349,NOR,,SDG,L 22-36,,,,,,0.0%,
57,1994,1994-10-23,8,29.356,NOR,,RAM,W 37-34,,,,,,0.0%,
58,1994,1994-11-06,9,30.005,NOR,@,MIN,L 20-21,,,,,,0.0%,
59,1994,1994-11-13,10,30.012,NOR,,ATL,W 33-32,,,,,,0.0%,
60,1994,1994-11-20,11,30.019,NOR,@,RAI,L 19-24,,,,,,0.0%,
61,1994,1994-11-28,12,30.027,NOR,,SFO,L 14-35,,,,,,0.0%,
62,1994,1994-12-04,13,30.033,NOR,@,RAM,W 31-15,,,,,,0.0%,
63,1994,1994-12-11,14,30.040,NOR,@,ATL,W 29-20,,,,,,0.0%,
64,1995,1995-09-03,1,30.306,NOR,,SFO,L 22-24,,,,,,0.0%,
65,1995,1995-09-10,2,30.313,NOR,@,STL,L 13-17,,,,,,0.0%,
66,1995,1995-09-17,3,30.320,NOR,,ATL,L 24-27,,,,,,0.0%,
67,1995,1995-09-24,4,30.327,NOR,@,NYG,L 29-45,,,,,,0.0%,
68,1995,1995-10-01,5,30.334,NOR,,PHI,L 10-15,,,,,,0.0%,
69,1995,1995-10-15,6,30.348,NOR,,MIA,W 33-30,,,,,,0.0%,
70,1995,1995-10-22,7,30.355,NOR,@,CAR,L 3-20,,,,,,0.0%,
71,1995,1995-11-12,10,31.011,NOR,,IND,W 17-14,,,,,,0.0%,
72,1995,1995-11-19,11,31.018,NOR,@,MIN,L 24-43,,,,,,0.0%,
73,1995,1995-11-26,12,31.025,NOR,,CAR,W 34-26,,,,,,0.0%,
74,1995,1995-12-03,13,31.032,NOR,@,NWE,W 31-17,,,,,,0.0%,
75,1995,1995-12-10,14,31.039,NOR,@,ATL,L 14-19,,,,,,0.0%,
76,1995,1995-12-16,15,31.045,NOR,,GNB,L 23-34,,,,,,0.0%,
77,1995,1995-12-24,16,31.053,NOR,@,NYJ,W 12-0,,,,,,0.0%,
78,1996,1996-09-01,1,31.305,PHI,@,WAS,W 17-14,,,,,,0.0%,
79,1996,1996-09-09,2,31.313,PHI,@,GNB,L 13-39,,,,,,0.0%,
80,1996,1996-09-15,3,31.319,PHI,,DET,W 24-17,,,,,,0.0%,
81,1996,1996-09-22,4,31.326,PHI,@,ATL,W 33-18,,,,,,0.0%,
82,1996,1996-09-30,5,31.334,PHI,,DAL,L 19-23,,,,,,0.0%,
83,1996,1996-10-13,6,31.347,PHI,@,NYG,W 19-10,,,,,,0.0%,
84,1996,1996-10-20,7,31.354,PHI,,MIA,W 35-28,,,,,,0.0%,
85,1996,1996-10-27,8,31.361,PHI,,CAR,W 20-9,,,,,,0.0%,
86,1996,1996-11-03,9,32.002,PHI,@,DAL,W 31-21,,,,,,0.0%,
87,1996,1996-11-10,10,32.009,PHI,,BUF,L 17-24,,,,,,0.0%,
88,1996,1996-11-17,11,32.016,PHI,,WAS,L 21-26,,,,,,0.0%,
89,1996,1996-11-24,12,32.023,PHI,@,ARI,L 30-36,,,,,,0.0%,
90,1996,1996-12-01,13,32.030,PHI,,NYG,W 24-0,,,,,,0.0%,
91,1996,1996-12-05,14,32.034,PHI,@,IND,L 10-37,,,,,,0.0%,
92,1996,1996-12-14,15,32.043,PHI,@,NYJ,W 21-20,,,,,,0.0%,
93,1996,1996-12-22,16,32.051,PHI,,ARI,W 29-19,,,,,,0.0%,
94,1998,1998-09-06,1,33.309,PHI,,SEA,L 0-38,,,,,,0.0%,
95,1998,1998-09-13,2,33.316,PHI,@,ATL,L 12-17,,,,,,0.0%,
96,1998,1998-09-20,3,33.323,PHI,@,ARI,L 3-17,,,,,,0.0%,
97,1998,1998-09-27,4,33.330,PHI,,KAN,L 21-24,,,,,,0.0%,
98,1998,1998-10-04,5,33.337,PHI,@,DEN,L 16-41,,,,,,0.0%,
99,1998,1998-10-11,6,33.344,PHI,,WAS,W 17-12,,,,,,0.0%,
100,1998,1998-10-18,7,33.351,PHI,@,SDG,L 10-13,,,,,,0.0%,
101,1998,1998-11-02,8,34.001,PHI,,DAL,L 0-34,,,,,,0.0%,
102,1998,1998-11-08,9,34.007,PHI,,DET,W 10-9,,,,,,0.0%,
103,1998,1998-11-15,10,34.014,PHI,@,WAS,L 3-28,,,,,,0.0%,
104,1998,1998-11-22,11,34.021,PHI,@,NYG,L 0-20,,,,,,0.0%,
105,1998,1998-12-03,13,34.032,PHI,,STL,W 17-14,,,,,,0.0%,
106,1998,1998-12-13,14,34.042,PHI,,ARI,L 17-20,,,,,,0.0%,
107,1998,1998-12-20,15,34.049,PHI,@,DAL,L 9-13,,,,,,0.0%,
108,1998,1998-12-27,16,34.056,PHI,,NYG,L 10-20,,,,,,0.0%,
