ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
21,2011,2011-10-09,5,22.148,NWE,,NYJ,W 30-21,*,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
22,2011,2011-10-16,6,22.155,NWE,,DAL,W 20-16,*,7,7,74,10.57,0,100.0%,10.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
23,2011,2011-10-30,7,22.169,NWE,@,PIT,L 17-25,*,9,7,94,13.43,0,77.8%,10.44,0,0,,0,0,0,,0,,0,0,0.0,0,0
24,2011,2011-11-06,8,22.176,NWE,,NYG,L 20-24,*,15,8,101,12.63,1,53.3%,6.73,0,0,,0,0,0,,0,,1,6,0.0,0,0
25,2011,2011-11-13,9,22.183,NWE,@,NYJ,W 37-16,*,11,8,113,14.13,2,72.7%,10.27,0,0,,0,0,0,,0,,2,12,0.0,0,0
26,2011,2011-11-21,10,22.191,NWE,,KAN,W 34-3,*,7,4,96,24.00,2,57.1%,13.71,0,0,,0,0,0,,0,,2,12,0.0,0,0
27,2011,2011-11-27,11,22.197,NWE,@,PHI,W 38-20,*,4,4,59,14.75,1,100.0%,14.75,0,0,,0,0,0,,0,,1,6,0.0,0,0
28,2011,2011-12-04,12,22.204,NWE,,IND,W 31-24,*,6,5,64,12.80,2,83.3%,10.67,1,2,2.00,1,0,0,,0,,3,18,0.0,0,0
29,2011,2011-12-11,13,22.211,NWE,@,WAS,W 34-27,*,10,6,160,26.67,2,60.0%,16.00,0,0,,0,0,0,,0,,2,12,0.0,0,0
30,2011,2011-12-18,14,22.218,NWE,@,DEN,W 41-23,*,5,4,53,13.25,0,80.0%,10.60,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2011,2011-12-24,15,22.224,NWE,,MIA,W 27-24,*,9,7,78,11.14,0,77.8%,8.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
32,2011,2012-01-01,16,22.232,NWE,,BUF,W 49-21,*,10,8,108,13.50,2,80.0%,10.80,0,0,,0,0,0,,0,,2,12,0.0,0,0
33,2012,2012-09-09,1,23.118,NWE,@,TEN,W 34-13,*,6,6,60,10.00,1,100.0%,10.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
34,2012,2012-09-16,2,23.125,NWE,,ARI,L 18-20,*,9,6,75,12.50,1,66.7%,8.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
35,2012,2012-09-23,3,23.132,NWE,@,BAL,L 30-31,*,3,2,21,10.50,0,66.7%,7.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
36,2012,2012-09-30,4,23.139,NWE,@,BUF,W 52-28,*,11,5,104,20.80,1,45.5%,9.45,0,0,,0,0,0,,0,,1,6,0.0,0,0
37,2012,2012-10-07,5,23.146,NWE,,DEN,W 31-21,*,5,4,35,8.75,0,80.0%,7.00,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
38,2012,2012-10-14,6,23.153,NWE,@,SEA,L 23-24,*,8,6,61,10.17,0,75.0%,7.63,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2012,2012-10-21,7,23.160,NWE,,NYJ,W 29-26,*,9,6,78,13.00,2,66.7%,8.67,0,0,,0,0,0,,0,,2,12,0.0,0,0
40,2012,2012-10-28,8,23.167,NWE,@,STL,W 45-7,*,13,8,146,18.25,2,61.5%,11.23,0,0,,0,0,0,,0,,2,12,0.0,0,0
41,2012,2012-11-11,9,23.181,NWE,,BUF,W 37-31,*,4,3,31,10.33,1,75.0%,7.75,0,0,,0,0,0,,0,,1,6,0.0,0,0
42,2012,2012-11-18,10,23.188,NWE,,IND,W 59-24,*,7,7,137,19.57,2,100.0%,19.57,0,0,,0,0,0,,0,,2,12,0.0,0,0
43,2012,2012-12-30,16,23.230,NWE,,MIA,W 28-0,*,4,2,42,21.00,1,50.0%,10.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
44,2013,2013-10-20,7,24.159,NWE,@,NYJ,L 27-30,*,17,8,114,14.25,0,47.1%,6.71,0,0,,0,0,0,,0,,0,0,0.0,0,0
45,2013,2013-10-27,8,24.166,NWE,,MIA,W 27-17,,5,2,27,13.50,0,40.0%,5.40,0,0,,0,0,0,,0,,0,0,0.0,1,0
46,2013,2013-11-03,9,24.173,NWE,,PIT,W 55-31,*,10,9,143,15.89,1,90.0%,14.30,0,0,,0,0,0,,0,,1,6,0.0,0,0
47,2013,2013-11-18,10,24.188,NWE,@,CAR,L 20-24,*,7,5,59,11.80,1,71.4%,8.43,0,0,,0,0,0,,0,,1,6,0.0,0,0
48,2013,2013-11-24,11,24.194,NWE,,DEN,W 34-31,*,10,7,90,12.86,1,70.0%,9.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
49,2013,2013-12-01,12,24.201,NWE,@,HOU,W 34-31,*,12,6,127,21.17,1,50.0%,10.58,0,0,,0,0,0,,0,,1,6,0.0,0,0
50,2013,2013-12-08,13,24.208,NWE,,CLE,W 27-26,*,5,2,32,16.00,0,40.0%,6.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2014,2014-09-07,1,25.116,NWE,@,MIA,L 20-33,,11,4,40,10.00,1,36.4%,3.64,0,0,,0,0,0,,0,,1,6,0.0,0,0
52,2014,2014-09-14,2,25.123,NWE,@,MIN,W 30-7,,6,4,32,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2014,2014-09-21,3,25.130,NWE,,OAK,W 16-9,*,6,3,44,14.67,1,50.0%,7.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
54,2014,2014-09-29,4,25.138,NWE,@,KAN,L 14-41,*,3,2,31,15.50,1,66.7%,10.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
55,2014,2014-10-05,5,25.144,NWE,,CIN,W 43-17,,11,6,100,16.67,1,54.5%,9.09,0,0,,0,0,0,,0,,1,6,0.0,0,0
56,2014,2014-10-12,6,25.151,NWE,@,BUF,W 37-22,*,9,7,94,13.43,0,77.8%,10.44,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2014,2014-10-16,7,25.155,NWE,,NYJ,W 27-25,,10,5,68,13.60,0,50.0%,6.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2014,2014-10-26,8,25.165,NWE,,CHI,W 51-23,,9,9,149,16.56,3,100.0%,16.56,0,0,,0,0,0,,0,,3,18,0.0,0,0
59,2014,2014-11-02,9,25.172,NWE,,DEN,W 43-21,*,10,9,105,11.67,1,90.0%,10.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
60,2014,2014-11-16,10,25.186,NWE,@,IND,W 42-20,*,5,4,71,17.75,1,80.0%,14.20,0,0,,0,0,0,,0,,1,6,0.0,0,0
61,2014,2014-11-23,11,25.193,NWE,,DET,W 34-9,*,10,5,78,15.60,0,50.0%,7.80,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2014,2014-11-30,12,25.200,NWE,@,GNB,L 21-26,*,12,7,98,14.00,0,58.3%,8.17,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2014,2014-12-07,13,25.207,NWE,@,SDG,W 23-14,*,11,8,87,10.88,1,72.7%,7.91,0,0,,0,0,0,,0,,1,6,0.0,0,0
64,2014,2014-12-14,14,25.214,NWE,,MIA,W 41-13,*,8,3,96,32.00,1,37.5%,12.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
65,2014,2014-12-21,15,25.221,NWE,@,NYJ,W 17-16,*,10,6,31,5.17,1,60.0%,3.10,0,0,,0,0,0,,0,,1,6,0.0,0,0
66,2015,2015-09-10,1,26.119,NWE,,PIT,W 28-21,*,8,5,94,18.80,3,62.5%,11.75,0,0,,0,0,0,,0,,3,18,0.0,0,0
67,2015,2015-09-20,2,26.129,NWE,@,BUF,W 40-32,*,13,7,113,16.14,1,53.8%,8.69,0,0,,0,0,0,,0,,1,6,0.0,0,0
68,2015,2015-09-27,3,26.136,NWE,,JAX,W 51-17,*,7,4,101,25.25,0,57.1%,14.43,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2015,2015-10-11,4,26.150,NWE,@,DAL,W 30-6,*,5,4,67,16.75,0,80.0%,13.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2015,2015-10-18,5,26.157,NWE,@,IND,W 34-27,*,5,3,50,16.67,1,60.0%,10.00,0,0,,0,1,5,5.00,0,,1,6,0.0,0,0
71,2015,2015-10-25,6,26.164,NWE,,NYJ,W 30-23,*,16,11,108,9.82,1,68.8%,6.75,0,0,,0,0,0,,0,,1,6,0.0,0,0
72,2015,2015-10-29,7,26.168,NWE,,MIA,W 36-7,*,9,6,113,18.83,1,66.7%,12.56,0,0,,0,0,0,,0,,1,6,0.0,0,0
73,2015,2015-11-08,8,26.178,NWE,,WAS,W 27-10,*,5,4,47,11.75,0,80.0%,9.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2015,2015-11-15,9,26.185,NWE,@,NYG,W 27-26,*,7,5,113,22.60,1,71.4%,16.14,0,0,,0,0,0,,0,,1,6,0.0,0,0
75,2015,2015-11-23,10,26.193,NWE,,BUF,W 20-13,*,7,2,37,18.50,0,28.6%,5.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2015,2015-11-29,11,26.199,NWE,@,DEN,L 24-30,*,10,6,88,14.67,1,60.0%,8.80,0,0,,0,0,0,,0,,1,6,0.0,0,0
77,2015,2015-12-13,13,26.213,NWE,@,HOU,W 27-6,*,4,4,87,21.75,1,100.0%,21.75,0,0,,0,0,0,,0,,1,6,0.0,0,0
78,2015,2015-12-20,14,26.220,NWE,,TEN,W 33-16,*,11,5,54,10.80,1,45.5%,4.91,0,0,,0,0,0,,0,,1,6,0.0,0,0
79,2015,2015-12-27,15,26.227,NWE,@,NYJ,L 20-26,*,6,4,86,21.50,0,66.7%,14.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
80,2015,2016-01-03,16,26.234,NWE,@,MIA,L 10-20,*,7,2,18,9.00,0,28.6%,2.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2016,2016-09-22,3,27.131,NWE,,HOU,W 27-0,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2016,2016-10-02,4,27.141,NWE,,BUF,L 0-16,,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2016,2016-10-09,5,27.148,NWE,@,CLE,W 33-13,*,7,5,109,21.80,0,71.4%,15.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2016,2016-10-16,6,27.155,NWE,,CIN,W 35-17,*,9,7,162,23.14,1,77.8%,18.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
85,2016,2016-10-23,7,27.162,NWE,@,PIT,W 27-16,*,4,4,93,23.25,1,100.0%,23.25,0,0,,0,0,0,,0,,1,6,0.0,0,0
86,2016,2016-10-30,8,27.169,NWE,@,BUF,W 41-25,*,7,5,109,21.80,1,71.4%,15.57,0,0,,0,0,0,,0,,1,6,0.0,0,0
87,2016,2016-11-13,9,27.183,NWE,,SEA,L 24-31,*,6,3,56,18.67,0,50.0%,9.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
88,2016,2016-11-27,11,27.197,NWE,@,NYJ,W 22-17,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2017,2017-09-07,1,28.116,NWE,,KAN,L 27-42,*,6,2,33,16.50,0,33.3%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2017,2017-09-17,2,28.126,NWE,@,NOR,W 36-20,*,9,6,116,19.33,1,66.7%,12.89,0,0,,0,0,0,,0,,1,6,0.0,0,0
91,2017,2017-09-24,3,28.133,NWE,,HOU,W 36-33,*,10,8,89,11.13,1,80.0%,8.90,0,0,,0,0,0,,0,,1,6,0.0,0,0
92,2017,2017-10-01,4,28.140,NWE,,CAR,L 30-33,*,5,4,80,20.00,0,80.0%,16.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2017,2017-10-15,6,28.154,NWE,@,NYJ,W 24-17,*,10,6,83,13.83,2,60.0%,8.30,0,0,,0,0,0,,0,,2,12,0.0,0,0
94,2017,2017-10-22,7,28.161,NWE,,ATL,W 23-7,*,7,3,51,17.00,0,42.9%,7.29,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2017,2017-10-29,8,28.168,NWE,,LAC,W 21-13,*,9,5,57,11.40,1,55.6%,6.33,0,0,,0,0,0,,0,,1,6,0.0,0,0
96,2017,2017-11-12,9,28.182,NWE,@,DEN,W 41-16,*,7,4,74,18.50,0,57.1%,10.57,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2017,2017-11-19,10,28.189,NWE,@,OAK,W 33-8,*,3,3,37,12.33,0,100.0%,12.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
98,2017,2017-11-26,11,28.196,NWE,,MIA,W 35-17,*,8,5,82,16.40,2,62.5%,10.25,0,0,,0,0,0,,0,,2,12,0.0,0,0
99,2017,2017-12-03,12,28.203,NWE,@,BUF,W 23-3,*,11,9,147,16.33,0,81.8%,13.36,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2017,2017-12-17,14,28.217,NWE,@,PIT,W 27-24,*,13,9,168,18.67,0,69.2%,12.92,0,0,,0,0,0,,0,1,0,2,0.0,0,0
101,2017,2017-12-24,15,28.224,NWE,,BUF,W 37-16,*,7,5,67,13.40,1,71.4%,9.57,0,0,,0,0,0,,0,,1,6,0.0,0,0
102,2017,2017-12-31,16,28.231,NWE,,NYJ,W 26-6,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
103,2018,2018-09-09,1,29.118,NWE,,HOU,W 27-20,*,8,7,123,17.57,1,87.5%,15.38,0,0,,0,0,0,,0,,1,6,0.0,0,0
104,2018,2018-09-16,2,29.125,NWE,@,JAX,L 20-31,*,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2018,2018-09-23,3,29.132,NWE,@,DET,L 10-26,*,5,4,51,12.75,0,80.0%,10.20,0,0,,0,0,0,,0,,0,0,0.0,0,0
