ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
47,1987,1987-11-15,9,26.211,PHI,,NYG,L 17-20,0,0,,0,,,,,,
48,1987,1987-11-22,10,26.218,PHI,,STL,L 19-31,0,0,,0,,,,,,
49,1987,1987-11-29,11,26.225,PHI,@,NWE,W 34-31,0,0,,0,,,,,,
50,1987,1987-12-06,12,26.232,PHI,@,NYG,L 20-23,0,0,,0,,,,,,
51,1987,1987-12-13,13,26.239,PHI,,MIA,L 10-28,0,0,,0,,,,,,
52,1987,1987-12-20,14,26.246,PHI,@,NYJ,W 38-27,0,0,,0,,,,,,
53,1987,1987-12-27,15,26.253,PHI,,BUF,W 17-7,0,0,,0,,,,,,
54,1988,1988-10-16,7,27.181,PHI,@,CLE,L 3-19,,,,,,,,,,
55,1988,1988-10-23,8,27.188,PHI,,DAL,W 24-23,,,,,,,,,,
56,1988,1988-10-30,9,27.195,PHI,,ATL,L 24-27,,,,,,,,,,
57,1988,1988-11-06,10,27.202,PHI,,RAM,W 30-24,,,,,,,,,,
58,1988,1988-11-13,11,27.209,PHI,@,PIT,W 27-26,,,,,,,,,,
59,1988,1988-11-20,12,27.216,PHI,@,NYG,W 23-17,,,,,,,,,,
60,1988,1988-11-27,13,27.223,PHI,,PHO,W 31-21,,,,,,,,,,
61,1988,1988-12-04,14,27.230,PHI,,WAS,L 19-20,,,,,,,,,,
62,1988,1988-12-10,15,27.236,PHI,@,PHO,W 23-17,,,,,,,,,,
63,1988,1988-12-18,16,27.244,PHI,@,DAL,W 23-7,,,,,,,,,,
64,1989,1989-09-10,1,28.145,PHI,,SEA,W 31-7,0,0,,0,0,0,,0,,
65,1989,1989-09-17,2,28.152,PHI,@,WAS,W 42-37,0,0,,0,0,0,,0,,
66,1989,1989-09-24,3,28.159,PHI,,SFO,L 28-38,0,0,,0,0,0,,0,,
67,1989,1989-10-02,4,28.167,PHI,@,CHI,L 13-27,0,0,,0,1,12,12.00,0,0,0
68,1989,1989-10-08,5,28.173,PHI,,NYG,W 21-19,0,0,,0,1,2,2.00,0,0,0
69,1989,1989-10-15,6,28.180,PHI,@,PHO,W 17-5,1,7,7.00,0,0,0,,0,0,0
70,1989,1989-10-22,7,28.187,PHI,,RAI,W 10-7,0,0,,0,0,0,,0,,
71,1989,1989-10-29,8,28.194,PHI,@,DEN,W 28-24,0,0,,0,0,0,,0,,
72,1989,1989-11-05,9,28.201,PHI,@,SDG,L 17-20,0,0,,0,0,0,,0,,
73,1989,1989-11-12,10,28.208,PHI,,WAS,L 3-10,0,0,,0,0,0,,0,,
74,1989,1989-11-19,11,28.215,PHI,,MIN,W 10-9,0,0,,0,0,0,,0,,
75,1989,1989-11-23,12,28.219,PHI,@,DAL,W 27-0,0,0,,0,0,0,,0,,
76,1989,1989-12-03,13,28.229,PHI,@,NYG,W 24-17,0,0,,0,0,0,,0,,
77,1989,1989-12-10,14,28.236,PHI,,DAL,W 20-10,0,0,,0,0,0,,0,,
78,1989,1989-12-18,15,28.244,PHI,@,NOR,L 20-30,1,1,1.00,1,0,0,,0,1,6
79,1989,1989-12-24,16,28.250,PHI,,PHO,W 31-14,0,0,,0,0,0,,0,,
80,1990,1990-09-09,1,29.144,PHO,@,WAS,L 0-31,,,,,,,,,,
81,1990,1990-09-16,2,29.151,PHO,@,PHI,W 23-21,,,,,,,,,,
82,1990,1990-09-23,3,29.158,PHO,@,NOR,L 7-28,,,,,,,,,,
83,1990,1990-09-30,4,29.165,PHO,,WAS,L 10-38,,,,,,,,,,
84,1990,1990-10-14,5,29.179,PHO,,DAL,W 20-3,,,,,,,,,,
85,1990,1990-10-21,6,29.186,PHO,@,NYG,L 19-20,,,,,,,,,,
86,1990,1990-10-28,7,29.193,PHO,,CHI,L 21-31,,,,,,,,,,
87,1990,1990-11-04,8,29.200,PHO,@,MIA,L 3-23,,,,,,,,,,
88,1990,1990-11-11,9,29.207,PHO,@,BUF,L 14-45,,,,,,,,,,
89,1990,1990-11-18,10,29.214,PHO,,GNB,L 21-24,,,,,,,,,,
90,1990,1990-11-25,11,29.221,PHO,,NWE,W 34-14,,,,,,,,,,
91,1991,1991-12-15,15,30.241,DET,@,GNB,W 21-17,,,,,,,,,,
92,1991,1991-12-22,16,30.248,DET,@,BUF,W 17-14,,,,,,,,,,
