ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
63,1977,1977-11-20,10,26.110,NYJ,@,BAL,L 12-33,0,0,,0,0,0,1,0,0
64,1977,1977-11-27,11,26.117,NYJ,,PIT,L 20-23,,,,,,,,,
65,1977,1977-12-04,12,26.124,NYJ,@,NOR,W 16-13,,,,,,,,,
66,1977,1977-12-11,13,26.131,NYJ,,BUF,L 10-14,,,,,,,,,
67,1977,1977-12-18,14,26.138,NYJ,@,PHI,L 0-27,,,,,,,,,
68,1978,1978-09-03,1,27.032,NYJ,,MIA,W 33-20,,,,,,,,,
69,1978,1978-09-10,2,27.039,NYJ,@,BUF,W 21-20,,,,,,,,,
70,1978,1978-09-17,3,27.046,NYJ,,SEA,L 17-24,,,,,,,,,
71,1978,1978-09-24,4,27.053,NYJ,@,WAS,L 3-23,,,,,,,,,
72,1978,1978-10-08,6,27.067,NYJ,,BUF,W 45-14,0,0,,0,1,6,1,40,1
73,1978,1978-10-15,7,27.074,NYJ,@,BAL,W 33-10,0,0,,0,0,0,1,45,0
74,1978,1978-10-22,8,27.081,NYJ,,STL,W 23-10,0,0,,0,0,0,1,3,0
75,1978,1978-11-05,10,27.095,NYJ,@,DEN,W 31-28,0,0,,0,0,0,1,19,0
76,1978,1978-11-12,11,27.102,NYJ,@,PHI,L 9-17,,,,,,,,,
77,1978,1978-11-19,12,27.109,NYJ,,NWE,L 17-19,0,0,,0,0,0,1,49,0
78,1978,1978-11-26,13,27.116,NYJ,@,MIA,W 24-13,,,,,,,,,
79,1978,1978-12-03,14,27.123,NYJ,,BAL,W 24-16,,,,,,,,,
80,1978,1978-12-10,15,27.130,NYJ,@,CLE,L 34-37,,,,,,,,,
81,1978,1978-12-17,16,27.137,NYJ,,DAL,L 7-30,,,,,,,,,
82,1979,1979-09-02,1,28.031,NYJ,,CLE,L 22-25,0,0,,0,0,0,2,17,0
83,1979,1979-09-09,2,28.038,NYJ,@,NWE,L 3-56,,,,,,,,,
84,1979,1979-09-16,3,28.045,NYJ,,DET,W 31-10,,,,,,,,,
85,1979,1979-09-23,4,28.052,NYJ,@,BUF,L 31-46,,,,,,,,,
86,1979,1979-09-30,5,28.059,NYJ,,MIA,W 33-27,,,,,,,,,
87,1979,1979-10-07,6,28.066,NYJ,@,BAL,L 8-10,,,,,,,,,
88,1979,1979-10-15,7,28.074,NYJ,,MIN,W 14-7,0,0,,0,0,0,2,10,0
89,1979,1979-10-21,8,28.080,NYJ,,OAK,W 28-19,0,0,,0,0,0,1,0,0
90,1979,1979-10-28,9,28.087,NYJ,@,HOU,L 24-27,,,,,,,,,
91,1979,1979-11-04,10,28.094,NYJ,@,GNB,W 27-22,,,,,,,,,
92,1979,1979-11-11,11,28.101,NYJ,,BUF,L 12-14,,,,,,,,,
93,1979,1979-11-18,12,28.108,NYJ,@,CHI,L 13-23,,,,,,,,,
94,1979,1979-11-26,13,28.116,NYJ,@,SEA,L 7-30,,,,,,,,,
95,1979,1979-12-02,14,28.122,NYJ,,BAL,W 30-17,,,,,,,,,
96,1979,1979-12-09,15,28.129,NYJ,,NWE,W 27-26,,,,,,,,,
97,1979,1979-12-15,16,28.135,NYJ,@,MIA,W 27-24,0,0,,0,0,0,1,14,0
98,1980,1980-09-07,1,29.036,OAK,@,KAN,W 27-14,,,,,,,,,
99,1980,1980-09-14,2,29.043,OAK,@,SDG,L 24-30,0,0,,0,0,0,1,0,0
100,1980,1980-09-21,3,29.050,OAK,,WAS,W 24-21,,,,,,,,,
101,1980,1980-09-28,4,29.057,OAK,@,BUF,L 7-24,,,,,,,,,
102,1980,1980-10-05,5,29.064,OAK,,KAN,L 17-31,,,,,,,,,
103,1980,1980-10-12,6,29.071,OAK,,SDG,W 38-24,,,,,,,,,
104,1980,1980-10-20,7,29.079,OAK,@,PIT,W 45-34,,,,,,,,,
105,1980,1980-10-26,8,29.085,OAK,,SEA,W 33-14,,,,,,,,,
106,1980,1980-11-02,9,29.092,OAK,,MIA,W 16-10,,,,,,,,,
107,1980,1980-11-09,10,29.099,OAK,,CIN,W 28-17,,,,,,,,,
108,1980,1980-11-17,11,29.107,OAK,@,SEA,W 19-17,,,,,,,,,
109,1980,1980-11-23,12,29.113,OAK,@,PHI,L 7-10,,,,,,,,,
110,1980,1980-12-01,13,29.121,OAK,,DEN,W 9-3,0,0,,0,0,0,1,1,0
111,1980,1980-12-07,14,29.127,OAK,,DAL,L 13-19,,,,,,,,,
112,1980,1980-12-14,15,29.134,OAK,@,DEN,W 24-21,0,0,,0,1,6,1,58,1
113,1980,1980-12-21,16,29.141,OAK,@,NYG,W 33-17,,,,,,,,,
114,1981,1981-09-06,1,30.035,OAK,@,DEN,L 7-9,,,,,,,,,
115,1981,1981-09-14,2,30.043,OAK,@,MIN,W 36-10,0,0,,0,1,6,1,30,1
116,1981,1981-09-20,3,30.049,OAK,,SEA,W 20-10,,,,,,,,,
117,1981,1981-09-27,4,30.056,OAK,@,DET,L 0-16,,,,,,,,,
118,1981,1981-10-04,5,30.063,OAK,,DEN,L 0-17,,,,,,,,,
119,1981,1981-10-11,6,30.070,OAK,@,KAN,L 0-27,,,,,,,,,
120,1981,1981-10-18,7,30.077,OAK,,TAM,W 18-16,,,,,,,,,
121,1981,1981-10-25,8,30.084,OAK,,KAN,L 17-28,,,,,,,,,
122,1981,1981-11-01,9,30.091,OAK,,NWE,W 27-17,0,0,,0,0,0,1,0,0
123,1981,1981-11-08,10,30.098,OAK,@,HOU,L 16-17,,,,,,,,,
124,1981,1981-11-15,11,30.105,OAK,@,MIA,W 33-17,,,,,,,,,
125,1981,1981-11-22,12,30.112,OAK,,SDG,L 21-55,,,,,,,,,
126,1981,1981-11-29,13,30.119,OAK,@,SEA,W 32-31,,,,,,,,,
127,1981,1981-12-07,14,30.127,OAK,,PIT,W 30-27,,,,,,,,,
128,1981,1981-12-13,15,30.133,OAK,,CHI,L 6-23,,,,,,,,,
129,1981,1981-12-21,16,30.141,OAK,@,SDG,L 10-23,,,,,,,,,
130,1982,1982-09-12,1,31.041,RAI,@,SFO,W 23-17,,,,,,,,,
131,1982,1982-09-19,2,31.048,RAI,@,ATL,W 38-14,,,,,,,,,
132,1982,1982-11-22,3,31.112,RAI,,SDG,W 28-24,,,,,,,,,
133,1982,1982-12-05,5,31.125,RAI,,SEA,W 28-23,0,0,,0,0,0,2,5,0
134,1982,1982-12-12,6,31.132,RAI,@,KAN,W 21-16,,,,,,,,,
135,1982,1982-12-18,7,31.138,RAI,,RAM,W 37-31,0,0,,0,0,0,1,16,0
136,1982,1982-12-26,8,31.146,RAI,,DEN,W 27-10,0,0,,0,0,0,1,35,0
137,1982,1983-01-02,9,31.153,RAI,@,SDG,W 41-34,,,,,,,,,
