ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
30,1983,1983-10-09,6,25.162,MIA,,BUF,L 35-38,4,70,17.50,0,0,0,,0,0,0,1,7,0
31,1983,1983-10-16,7,25.169,MIA,@,NYJ,W 32-14,3,143,47.67,0,0,0,,0,0,0,0,0,0
32,1983,1983-10-23,8,25.176,MIA,@,BAL,W 21-7,0,0,,0,1,23,23.00,0,0,0,0,0,0
33,1983,1983-10-30,9,25.183,MIA,,RAM,W 30-14,1,31,31.00,0,0,0,,0,0,0,0,0,0
34,1983,1983-11-06,10,25.190,MIA,@,SFO,W 20-17,4,124,31.00,0,0,0,,0,0,0,0,0,0
35,1983,1983-11-13,11,25.197,MIA,@,NWE,L 6-17,4,81,20.25,0,0,0,,0,0,0,0,0,0
36,1983,1983-11-20,12,25.204,MIA,,BAL,W 37-0,1,27,27.00,0,0,0,,0,0,0,0,0,0
37,1983,1983-11-28,13,25.212,MIA,,CIN,W 38-14,2,36,18.00,0,2,16,8.00,0,0,0,0,0,0
38,1983,1983-12-04,14,25.218,MIA,@,HOU,W 24-17,3,100,33.33,0,3,25,8.33,0,0,0,0,0,0
39,1983,1983-12-10,15,25.224,MIA,,ATL,W 31-24,2,93,46.50,0,2,22,11.00,0,0,0,0,0,0
40,1983,1983-12-16,16,25.230,MIA,,NYJ,W 34-14,1,34,34.00,0,0,0,,0,0,0,0,0,0
41,1984,1984-09-30,5,26.153,MIA,@,STL,W 36-28,3,40,13.33,0,0,0,,0,0,0,0,0,0
42,1984,1984-10-07,6,26.160,MIA,@,PIT,W 31-7,2,39,19.50,0,4,31,7.75,0,0,0,0,0,0
43,1984,1984-10-14,7,26.167,MIA,,HOU,W 28-10,2,49,24.50,0,3,17,5.67,0,0,0,0,0,0
44,1984,1984-10-21,8,26.174,MIA,@,NWE,W 44-24,3,58,19.33,0,1,0,0.00,0,0,0,0,0,0
45,1984,1984-10-28,9,26.181,MIA,,BUF,W 38-7,0,0,,0,2,45,22.50,0,0,0,0,0,0
46,1984,1984-11-04,10,26.188,MIA,@,NYJ,W 31-17,2,37,18.50,0,2,4,2.00,0,0,0,0,0,0
47,1984,1984-11-11,11,26.195,MIA,,PHI,W 24-23,3,52,17.33,0,3,23,7.67,0,0,0,0,0,0
48,1984,1984-11-18,12,26.202,MIA,@,SDG,L 28-34,5,146,29.20,0,3,35,11.67,0,0,0,0,0,0
49,1984,1984-11-26,13,26.210,MIA,,NYJ,W 28-17,1,26,26.00,0,0,0,,0,0,0,0,0,0
50,1984,1984-12-02,14,26.216,MIA,,RAI,L 34-45,4,72,18.00,0,1,2,2.00,0,0,0,0,0,0
51,1984,1984-12-09,15,26.223,MIA,@,IND,W 35-17,2,56,28.00,0,1,6,6.00,0,0,0,0,0,0
52,1984,1984-12-17,16,26.231,MIA,,DAL,W 28-21,2,42,21.00,0,1,6,6.00,0,0,0,0,0,0
53,1985,1985-09-08,1,27.131,MIA,@,HOU,L 23-26,,,,,,,,,,,,,
54,1985,1985-09-15,2,27.138,MIA,,IND,W 30-13,,,,,,,,,,,,,
55,1985,1985-09-29,4,27.152,RAI,@,NWE,W 35-20,0,0,,0,7,111,15.86,0,0,0,0,0,0
56,1985,1985-10-06,5,27.159,RAI,,KAN,W 19-10,0,0,,0,4,43,10.75,0,0,0,0,0,0
57,1985,1985-10-13,6,27.166,RAI,,NOR,W 23-13,3,43,14.33,0,4,57,14.25,0,0,0,0,0,0
58,1985,1985-10-20,7,27.173,RAI,@,CLE,W 21-20,0,0,,0,4,27,6.75,0,0,0,0,0,0
59,1985,1985-10-28,8,27.181,RAI,,SDG,W 34-21,0,0,,0,4,48,12.00,0,0,0,0,0,0
60,1985,1985-11-03,9,27.187,RAI,@,SEA,L 3-33,3,60,20.00,0,4,29,7.25,0,0,0,0,0,0
61,1985,1985-11-10,10,27.194,RAI,@,SDG,L 34-40,2,49,24.50,0,1,14,14.00,0,0,0,0,0,0
62,1985,1985-11-17,11,27.201,RAI,,CIN,W 13-6,3,94,31.33,0,5,45,9.00,0,0,0,0,0,0
63,1985,1985-11-24,12,27.208,RAI,,DEN,W 31-28,5,107,21.40,0,6,70,11.67,0,0,0,0,0,0
64,1985,1985-12-01,13,27.215,RAI,@,ATL,W 34-24,1,37,37.00,0,7,89,12.71,0,0,0,0,0,0
65,1985,1985-12-08,14,27.222,RAI,@,DEN,W 17-14,1,2,2.00,0,4,53,13.25,0,0,0,0,0,0
66,1985,1985-12-15,15,27.229,RAI,,SEA,W 13-3,2,34,17.00,0,5,42,8.40,0,0,0,0,0,0
67,1985,1985-12-23,16,27.237,RAI,@,RAM,W 16-6,1,41,41.00,0,7,64,9.14,0,0,0,0,0,0
68,1986,1986-09-21,3,28.144,RAI,,NYG,L 9-14,0,0,,0,3,10,3.33,0,0,0,0,0,0
69,1986,1986-09-28,4,28.151,RAI,,SDG,W 17-13,2,38,19.00,0,6,33,5.50,0,0,0,0,0,0
70,1986,1986-10-05,5,28.158,RAI,@,KAN,W 24-17,2,27,13.50,0,5,45,9.00,0,0,0,0,0,0
71,1986,1986-10-12,6,28.165,RAI,,SEA,W 14-10,0,0,,0,4,28,7.00,0,0,0,0,0,0
72,1986,1986-10-19,7,28.172,RAI,@,MIA,W 30-28,2,7,3.50,0,0,0,,0,0,0,0,0,0
73,1986,1986-10-26,8,28.179,RAI,@,HOU,W 28-17,1,26,26.00,0,5,39,7.80,0,0,0,0,0,0
74,1986,1986-11-02,9,28.186,RAI,,DEN,L 10-21,2,38,19.00,0,1,10,10.00,0,0,0,0,0,0
75,1986,1986-11-09,10,28.193,RAI,@,DAL,W 17-13,3,59,19.67,0,3,8,2.67,0,0,0,0,0,0
76,1986,1986-11-16,11,28.200,RAI,,CLE,W 27-14,1,21,21.00,0,8,74,9.25,0,0,0,0,0,0
77,1986,1986-11-20,12,28.204,RAI,@,SDG,W 37-31,2,32,16.00,0,1,9,9.00,0,0,0,0,0,0
78,1986,1986-11-30,13,28.214,RAI,,PHI,L 27-33,1,21,21.00,0,4,97,24.25,1,1,6,0,0,0
79,1986,1986-12-08,14,28.222,RAI,@,SEA,L 0-37,4,52,13.00,0,1,8,8.00,0,0,0,0,0,0
80,1986,1986-12-14,15,28.228,RAI,,KAN,L 17-20,3,47,15.67,0,6,50,8.33,0,0,0,0,0,0
81,1986,1986-12-21,16,28.235,RAI,,IND,L 24-30,0,0,,0,2,29,14.50,0,0,0,0,0,0
