ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
39,2016,2016-10-30,7,24.282,GNB,@,ATL,L 32-33,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
40,2016,2016-11-06,8,24.289,GNB,,IND,L 26-31,,10,6,64,10.67,0,60.0%,6.40,0,0,,0,0,0,,0,,0,0,0.0,0,0
41,2016,2016-11-13,9,24.296,GNB,@,TEN,L 25-47,*,7,4,27,6.75,0,57.1%,3.86,0,0,,0,0,0,,0,,0,0,0.0,0,0
42,2016,2016-11-20,10,24.303,GNB,@,WAS,L 24-42,,4,4,28,7.00,0,100.0%,7.00,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
43,2016,2016-11-28,11,24.311,GNB,@,PHI,W 27-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
44,2016,2016-12-04,12,24.317,GNB,,HOU,W 21-13,,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
45,2016,2016-12-11,13,24.324,GNB,,SEA,W 38-10,,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2016,2016-12-18,14,24.331,GNB,@,CHI,W 30-27,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2016,2016-12-24,15,24.337,GNB,,MIN,W 38-25,,2,2,20,10.00,1,100.0%,10.00,0,0,,0,0,0,,0,,1,6,0.0,0,0
48,2016,2017-01-01,16,24.345,GNB,@,DET,W 31-24,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2017,2017-09-10,1,25.231,GNB,,SEA,W 17-9,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2017,2017-09-17,2,25.238,GNB,@,ATL,L 23-34,,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2017,2017-09-24,3,25.245,GNB,,CIN,W 27-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2017,2017-09-28,4,25.249,GNB,,CHI,W 35-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2017,2017-10-08,5,25.259,GNB,@,DAL,W 35-31,,1,1,16,16.00,0,100.0%,16.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2017,2017-10-15,6,25.266,GNB,@,MIN,L 10-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2017,2017-10-22,7,25.273,GNB,,NOR,L 17-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2017,2017-11-06,8,25.288,GNB,,DET,L 17-30,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2017,2017-11-12,9,25.294,GNB,@,CHI,W 23-16,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2017,2017-11-19,10,25.301,GNB,,BAL,L 0-23,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2017,2017-11-26,11,25.308,GNB,@,PIT,L 28-31,,3,1,25,25.00,0,33.3%,8.33,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2017,2017-12-03,12,25.315,GNB,,TAM,W 26-20,,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
61,2017,2017-12-10,13,25.322,GNB,@,CLE,W 27-21,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2017,2017-12-17,14,25.329,GNB,@,CAR,L 24-31,*,4,4,77,19.25,1,100.0%,19.25,0,0,,0,0,0,,0,,1,6,0.0,0,0
63,2017,2017-12-23,15,25.335,GNB,,MIN,L 0-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
