ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring,sacks,tackles_solo,tackles_assists
17,2012,2012-09-16,2,24.047,CIN,,CLE,W 34-27,*,12,7,58,8.29,1,58.3%,4.83,0,0,,0,1,6,0.0,0,0
18,2012,2012-09-23,3,24.054,CIN,@,WAS,W 38-31,*,11,9,183,20.33,1,81.8%,16.64,1,11,11.00,0,1,6,0.0,0,0
19,2012,2012-09-30,4,24.061,CIN,@,JAX,W 27-10,*,9,6,117,19.50,1,66.7%,13.00,0,0,,0,1,6,0.0,0,0
20,2012,2012-10-07,5,24.068,CIN,,MIA,L 13-17,*,13,9,65,7.22,1,69.2%,5.00,0,0,,0,1,6,0.0,0,0
21,2012,2012-10-14,6,24.075,CIN,@,CLE,L 24-34,*,11,7,135,19.29,2,63.6%,12.27,0,0,,0,2,12,0.0,0,0
22,2012,2012-10-21,7,24.082,CIN,,PIT,L 17-24,*,6,1,8,8.00,1,16.7%,1.33,0,0,,0,1,6,0.0,0,0
23,2012,2012-11-04,8,24.096,CIN,,DEN,L 23-31,*,9,7,99,14.14,1,77.8%,11.00,1,6,6.00,0,1,6,0.0,0,0
24,2012,2012-11-11,9,24.103,CIN,,NYG,W 31-13,*,10,7,85,12.14,1,70.0%,8.50,0,0,,0,1,6,0.0,0,0
25,2012,2012-11-18,10,24.110,CIN,@,KAN,W 28-6,*,12,6,91,15.17,1,50.0%,7.58,0,0,,0,1,6,0.0,0,0
26,2012,2012-11-25,11,24.117,CIN,,OAK,W 34-10,*,9,3,111,37.00,0,33.3%,12.33,2,21,10.50,0,0,0,0.0,0,0
27,2012,2012-12-02,12,24.124,CIN,@,SDG,W 20-13,*,13,9,85,9.44,0,69.2%,6.54,0,0,,0,0,0,0.0,0,0
28,2012,2012-12-09,13,24.131,CIN,,DAL,L 19-20,*,8,3,44,14.67,0,37.5%,5.50,0,0,,0,0,0,0.0,0,0
29,2012,2012-12-13,14,24.135,CIN,@,PHI,W 34-13,*,10,6,57,9.50,1,60.0%,5.70,0,0,,0,1,6,0.0,0,0
30,2012,2012-12-23,15,24.145,CIN,@,PIT,W 13-10,*,18,10,116,11.60,0,55.6%,6.44,0,0,,0,0,0,0.0,0,0
31,2012,2012-12-30,16,24.152,CIN,,BAL,W 23-17,*,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,0.0,0,0
32,2013,2013-09-08,1,25.039,CIN,@,CHI,L 21-24,*,13,9,162,18.00,2,69.2%,12.46,0,0,,0,2,12,0.0,1,0
33,2013,2013-09-16,2,25.047,CIN,,PIT,W 20-10,*,14,6,41,6.83,0,42.9%,2.93,0,0,,0,0,0,0.0,0,0
34,2013,2013-09-22,3,25.053,CIN,,GNB,W 34-30,*,8,4,46,11.50,1,50.0%,5.75,0,0,,0,1,6,0.0,1,0
35,2013,2013-09-29,4,25.060,CIN,@,CLE,L 6-17,*,15,7,51,7.29,0,46.7%,3.40,0,0,,0,0,0,0.0,0,0
36,2013,2013-10-06,5,25.067,CIN,,NWE,W 13-6,*,8,5,61,12.20,0,62.5%,7.63,0,0,,0,0,0,0.0,0,0
37,2013,2013-10-13,6,25.074,CIN,@,BUF,W 27-24,*,11,6,103,17.17,1,54.5%,9.36,0,0,,0,1,6,0.0,0,0
38,2013,2013-10-20,7,25.081,CIN,@,DET,W 27-24,*,8,6,155,25.83,1,75.0%,19.38,0,0,,0,1,6,0.0,0,0
39,2013,2013-10-27,8,25.088,CIN,,NYJ,W 49-9,*,7,3,115,38.33,0,42.9%,16.43,0,0,,0,0,0,0.0,0,0
40,2013,2013-10-31,9,25.092,CIN,@,MIA,L 20-22,*,19,11,128,11.64,0,57.9%,6.74,0,0,,0,0,0,0.0,1,0
41,2013,2013-11-10,10,25.102,CIN,@,BAL,L 17-20,*,15,8,151,18.88,1,53.3%,10.07,0,0,,0,1,6,0.0,0,0
42,2013,2013-11-17,11,25.109,CIN,,CLE,W 41-20,*,5,2,7,3.50,0,40.0%,1.40,0,0,,0,0,0,0.0,0,0
43,2013,2013-12-01,12,25.123,CIN,@,SDG,W 17-10,*,7,5,83,16.60,1,71.4%,11.86,0,0,,0,1,6,0.0,0,0
44,2013,2013-12-08,13,25.130,CIN,,IND,W 42-28,*,8,6,72,12.00,1,75.0%,9.00,0,0,,0,1,6,0.0,0,0
45,2013,2013-12-15,14,25.137,CIN,@,PIT,L 20-30,*,18,9,93,10.33,0,50.0%,5.17,0,0,,0,0,0,0.0,0,0
46,2013,2013-12-22,15,25.144,CIN,,MIN,W 42-14,*,12,7,97,13.86,2,58.3%,8.08,0,0,,0,2,12,0.0,0,0
47,2013,2013-12-29,16,25.151,CIN,,BAL,W 34-17,*,10,4,61,15.25,1,40.0%,6.10,0,0,,0,1,6,0.0,0,0
48,2014,2014-09-07,1,26.038,CIN,@,BAL,W 23-16,*,9,6,131,21.83,1,66.7%,14.56,1,5,5.00,0,1,6,0.0,0,0
49,2014,2014-09-14,2,26.045,CIN,,ATL,W 24-10,*,,,,,,0.0%,,,,,,,,,,
50,2014,2014-09-21,3,26.052,CIN,,TEN,W 33-7,*,9,6,102,17.00,0,66.7%,11.33,0,0,,0,0,0,0.0,0,0
51,2014,2014-10-05,4,26.066,CIN,@,NWE,L 17-43,*,8,5,81,16.20,1,62.5%,10.13,0,0,,0,1,6,0.0,0,0
52,2014,2014-11-02,8,26.094,CIN,,JAX,W 33-23,*,6,3,44,14.67,1,50.0%,7.33,1,-3,-3.00,0,1,6,0.0,0,0
53,2014,2014-11-06,9,26.098,CIN,,CLE,L 3-24,*,10,3,23,7.67,0,30.0%,2.30,0,0,,0,0,0,0.0,0,0
54,2014,2014-11-16,10,26.108,CIN,@,NOR,W 27-10,*,8,6,127,21.17,1,75.0%,15.88,0,0,,0,1,6,0.0,0,0
55,2014,2014-11-23,11,26.115,CIN,@,HOU,W 22-13,*,16,12,121,10.08,0,75.0%,7.56,0,0,,0,0,0,0.0,0,0
56,2014,2014-11-30,12,26.122,CIN,@,TAM,W 14-13,*,8,4,57,14.25,1,50.0%,7.13,0,0,,0,1,6,0.0,1,0
57,2014,2014-12-07,13,26.129,CIN,,PIT,L 21-42,*,15,11,224,20.36,1,73.3%,14.93,0,0,,0,1,6,0.0,0,0
58,2014,2014-12-14,14,26.136,CIN,@,CLE,W 30-0,*,11,5,49,9.80,0,45.5%,4.45,0,0,,0,0,0,0.0,0,0
59,2014,2014-12-22,15,26.144,CIN,,DEN,W 37-28,*,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
60,2014,2014-12-28,16,26.150,CIN,@,PIT,L 17-27,*,13,8,82,10.25,0,61.5%,6.31,0,0,,0,0,0,0.0,0,0
61,2015,2015-09-13,1,27.044,CIN,@,OAK,W 33-13,*,8,5,63,12.60,0,62.5%,7.88,0,0,,0,0,0,0.0,0,0
62,2015,2015-09-20,2,27.051,CIN,,SDG,W 24-19,*,4,3,45,15.00,1,75.0%,11.25,0,0,,0,1,6,0.0,0,0
63,2015,2015-09-27,3,27.058,CIN,@,BAL,W 28-24,*,13,10,227,22.70,2,76.9%,17.46,0,0,,0,2,12,0.0,0,0
64,2015,2015-10-04,4,27.065,CIN,,KAN,W 36-21,*,10,7,82,11.71,0,70.0%,8.20,0,0,,0,0,0,0.0,0,0
65,2015,2015-10-11,5,27.072,CIN,,SEA,W 27-24,*,8,6,78,13.00,0,75.0%,9.75,0,0,,0,0,0,0.0,0,0
66,2015,2015-10-18,6,27.079,CIN,@,BUF,W 34-21,*,7,4,36,9.00,0,57.1%,5.14,0,0,,0,0,0,0.0,0,0
67,2015,2015-11-01,7,27.093,CIN,@,PIT,W 16-10,*,17,11,118,10.73,1,64.7%,6.94,0,0,,0,1,6,0.0,0,0
68,2015,2015-11-05,8,27.097,CIN,,CLE,W 31-10,*,6,4,53,13.25,0,66.7%,8.83,0,0,,0,0,0,0.0,0,0
69,2015,2015-11-16,9,27.108,CIN,,HOU,L 6-10,*,7,5,67,13.40,0,71.4%,9.57,0,0,,0,0,0,0.0,0,0
70,2015,2015-11-22,10,27.114,CIN,@,ARI,L 31-34,*,12,4,79,19.75,0,33.3%,6.58,0,0,,0,0,0,0.0,0,0
71,2015,2015-11-29,11,27.121,CIN,,STL,W 31-7,*,8,6,61,10.17,2,75.0%,7.63,0,0,,0,2,12,0.0,0,0
72,2015,2015-12-06,12,27.128,CIN,@,CLE,W 37-3,*,6,5,128,25.60,1,83.3%,21.33,0,0,,0,1,6,0.0,0,0
73,2015,2015-12-13,13,27.135,CIN,,PIT,L 20-33,*,9,6,132,22.00,1,66.7%,14.67,0,0,,0,1,6,0.0,0,0
74,2015,2015-12-20,14,27.142,CIN,@,SFO,W 24-14,*,3,1,37,37.00,0,33.3%,12.33,0,0,,0,0,0,0.0,0,0
75,2015,2015-12-28,15,27.150,CIN,@,DEN,L 17-20,*,9,5,57,11.40,1,55.6%,6.33,0,0,,0,1,6,0.0,0,0
76,2015,2016-01-03,16,27.156,CIN,,BAL,W 24-16,*,5,4,34,8.50,1,80.0%,6.80,0,0,,0,1,6,0.0,0,0
77,2016,2016-09-11,1,28.042,CIN,@,NYJ,W 23-22,*,13,12,180,15.00,1,92.3%,13.85,0,0,,0,1,6,0.0,0,0
78,2016,2016-09-18,2,28.049,CIN,@,PIT,L 16-24,*,8,2,38,19.00,0,25.0%,4.75,0,0,,0,0,0,0.0,0,0
79,2016,2016-09-25,3,28.056,CIN,,DEN,L 17-29,*,11,8,77,9.63,0,72.7%,7.00,0,0,,0,0,0,0.0,0,0
80,2016,2016-09-29,4,28.060,CIN,,MIA,W 22-7,*,12,10,173,17.30,1,83.3%,14.42,0,0,,0,1,6,0.0,0,0
81,2016,2016-10-09,5,28.070,CIN,@,DAL,L 14-28,*,8,4,50,12.50,0,50.0%,6.25,0,0,,0,0,0,0.0,0,0
82,2016,2016-10-16,6,28.077,CIN,@,NWE,L 17-35,*,10,6,88,14.67,0,60.0%,8.80,0,0,,0,0,0,0.0,0,0
83,2016,2016-10-23,7,28.084,CIN,,CLE,W 31-17,*,8,8,169,21.13,1,100.0%,21.13,0,0,,0,1,6,0.0,0,0
84,2016,2016-10-30,8,28.091,CIN,,WAS,T 27-27,*,18,9,121,13.44,0,50.0%,6.72,0,0,,0,0,0,0.0,0,0
85,2016,2016-11-14,9,28.106,CIN,@,NYG,L 20-21,*,11,7,68,9.71,1,63.6%,6.18,0,0,,0,1,6,0.0,0,0
86,2016,2016-11-20,10,28.112,CIN,,BUF,L 12-16,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
87,2017,2017-09-10,1,29.041,CIN,,BAL,L 0-20,*,10,5,74,14.80,0,50.0%,7.40,0,0,,0,0,0,0.0,0,0
88,2017,2017-09-14,2,29.045,CIN,,HOU,L 9-13,*,8,5,67,13.40,0,62.5%,8.38,0,0,,0,0,0,0.0,0,0
89,2017,2017-09-24,3,29.055,CIN,@,GNB,L 24-27,*,13,10,111,11.10,1,76.9%,8.54,0,0,,0,1,6,0.0,0,0
90,2017,2017-10-01,4,29.062,CIN,@,CLE,W 31-7,*,7,5,63,12.60,1,71.4%,9.00,0,0,,0,1,6,0.0,0,0
91,2017,2017-10-08,5,29.069,CIN,,BUF,W 20-16,*,13,7,189,27.00,1,53.8%,14.54,0,0,,0,1,6,0.0,0,0
92,2017,2017-10-22,6,29.083,CIN,@,PIT,L 14-29,*,6,3,41,13.67,0,50.0%,6.83,0,0,,0,0,0,0.0,0,0
93,2017,2017-10-29,7,29.090,CIN,,IND,W 24-23,*,8,3,27,9.00,1,37.5%,3.38,0,0,,0,1,6,0.0,0,0
94,2017,2017-11-05,8,29.097,CIN,@,JAX,L 7-23,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,0.0,0,0
95,2017,2017-11-12,9,29.104,CIN,@,TEN,L 20-24,*,7,5,115,23.00,1,71.4%,16.43,0,0,,0,1,6,0.0,0,0
96,2017,2017-11-19,10,29.111,CIN,@,DEN,W 20-17,*,9,4,50,12.50,1,44.4%,5.56,0,0,,0,1,6,0.0,0,0
97,2017,2017-11-26,11,29.118,CIN,,CLE,W 30-16,*,8,5,66,13.20,0,62.5%,8.25,0,0,,0,0,0,0.0,0,0
98,2017,2017-12-04,12,29.126,CIN,,PIT,L 20-23,*,16,7,77,11.00,2,43.8%,4.81,0,0,,0,2,12,0.0,0,0
99,2017,2017-12-10,13,29.132,CIN,,CHI,L 7-33,*,12,5,64,12.80,0,41.7%,5.33,0,0,,0,0,0,0.0,0,0
100,2017,2017-12-17,14,29.139,CIN,@,MIN,L 7-34,*,4,2,30,15.00,0,50.0%,7.50,0,0,,0,0,0,0.0,0,0
101,2017,2017-12-24,15,29.146,CIN,,DET,W 26-17,*,10,6,81,13.50,0,60.0%,8.10,0,0,,0,0,0,0.0,0,0
102,2017,2017-12-31,16,29.153,CIN,@,BAL,W 31-27,*,10,2,17,8.50,0,20.0%,1.70,0,0,,0,0,0,0.0,0,0
103,2018,2018-09-09,1,30.040,CIN,@,IND,W 34-23,*,8,6,92,15.33,1,75.0%,11.50,0,0,,0,1,6,0.0,0,0
104,2018,2018-09-13,2,30.044,CIN,,BAL,W 34-23,*,9,5,69,13.80,3,55.6%,7.67,0,0,,0,3,18,0.0,0,0
105,2018,2018-09-23,3,30.054,CIN,@,CAR,L 21-31,*,8,5,58,11.60,0,62.5%,7.25,0,0,,0,0,0,0.0,0,0
