ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
49,1971,1971-12-12,13,28.248,STL,@,PHI,L 7-19,,,,,,,,,
50,1971,1971-12-18,14,28.254,STL,@,DAL,L 12-31,,,,,,,,,
51,1972,1972-09-17,1,29.162,STL,@,BAL,W 10-3,,,,,,,,,
52,1972,1972-09-24,2,29.169,STL,@,WAS,L 10-24,,,,,,,,,
53,1972,1972-10-01,3,29.176,STL,,PIT,L 19-25,,,,,,,,,
54,1972,1972-10-08,4,29.183,STL,@,MIN,W 19-17,,,,,,,,,
55,1972,1972-10-15,5,29.190,STL,,WAS,L 3-33,0,0,,0,0,0,1,0,0
56,1972,1972-10-22,6,29.197,STL,@,NYG,L 21-27,,,,,,,,,
57,1972,1972-10-29,7,29.204,STL,,CHI,L 10-27,,,,,,,,,
58,1972,1972-11-05,8,29.211,STL,@,PHI,T 6-6,,,,,,,,,
59,1972,1972-11-12,9,29.218,STL,@,DAL,L 24-33,,,,,,,,,
60,1972,1972-11-19,10,29.225,STL,,NYG,L 7-13,,,,,,,,,
61,1972,1972-11-27,11,29.233,STL,@,MIA,L 10-31,,,,,,,,,
62,1972,1972-12-03,12,29.239,STL,,DAL,L 6-27,0,0,,0,0,0,1,21,0
63,1972,1972-12-10,13,29.246,STL,,RAM,W 24-14,0,0,,0,0,0,1,0,0
64,1973,1973-09-16,1,30.161,DET,@,PIT,L 10-24,,,,,,,,,
65,1973,1973-09-23,2,30.168,DET,@,GNB,T 13-13,,,,,,,,,
66,1973,1973-10-14,5,30.189,DET,@,NOR,L 13-20,,,,,,,,,
67,1973,1973-11-11,9,30.217,DET,@,MIN,L 7-28,0,0,,0,0,0,1,0,0
68,1973,1973-11-18,10,30.224,DET,@,CHI,W 30-7,,,,,,,,,
69,1973,1973-12-15,14,30.251,DET,@,MIA,L 7-34,,,,,,,,,
