ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
53,2006,2006-11-05,8,26.249,MIA,@,CHI,W 31-13,,,0,0,,0,0.0%,,0,0,,0,0,0
54,2006,2006-11-12,9,26.256,MIA,,KAN,W 13-10,,,0,0,,0,0.0%,,0,0,,0,0,0
55,2006,2006-11-19,10,26.263,MIA,,MIN,W 24-20,,,0,0,,0,0.0%,,0,0,,0,0,0
56,2006,2006-11-23,11,26.267,MIA,@,DET,W 27-10,,0,0,0,,0,0.0%,,0,0,,0,0,0
57,2006,2006-12-03,12,26.277,MIA,,JAX,L 10-24,,,0,0,,0,0.0%,,0,0,,0,0,0
58,2006,2006-12-10,13,26.284,MIA,,NWE,W 21-0,,,0,0,,0,0.0%,,0,0,,0,0,0
59,2006,2006-12-17,14,26.291,MIA,@,BUF,L 0-21,*,,0,0,,0,0.0%,,0,0,,0,0,0
60,2006,2006-12-25,15,26.299,MIA,,NYJ,L 10-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
61,2006,2006-12-31,16,26.305,MIA,@,IND,L 22-27,*,,0,0,,0,0.0%,,0,0,,0,0,0
62,2007,2007-09-16,2,27.199,NYJ,@,BAL,L 13-20,*,,0,0,,0,0.0%,,0,0,,0,0,0
63,2007,2007-09-23,3,27.206,NYJ,,MIA,W 31-28,,,0,0,,0,0.0%,,0,0,,0,0,0
64,2007,2007-10-07,5,27.220,NYJ,@,NYG,L 24-35,,,0,0,,0,0.0%,,0,0,,0,0,0
65,2007,2007-10-14,6,27.227,NYJ,,PHI,L 9-16,*,,0,0,,0,0.0%,,0,0,,0,0,0
66,2007,2007-10-21,7,27.234,NYJ,@,CIN,L 31-38,*,,0,0,,0,0.0%,,0,0,,0,0,0
67,2008,2008-09-07,1,28.191,BUF,,SEA,W 34-10,,1,,,,,0.0%,,,,,,,
68,2008,2008-09-14,2,28.198,BUF,@,JAX,W 20-16,*,,,,,,0.0%,,,,,,,
69,2008,2008-09-21,3,28.205,BUF,,OAK,W 24-23,*,2,2,34,17.00,0,100.0%,17.00,0,0,,0,0,0
70,2008,2008-11-02,8,28.247,DET,@,CHI,L 23-27,,0,0,0,,0,0.0%,,0,0,,0,0,0
71,2008,2008-11-09,9,28.254,DET,,JAX,L 14-38,,,,,,,0.0%,,,,,,,
72,2008,2008-11-24,11,28.269,NOR,,GNB,W 51-29,,0,0,0,,0,0.0%,,0,0,,0,0,0
73,2008,2008-11-30,12,28.275,NOR,@,TAM,L 20-23,,,,,,,0.0%,,,,,,,
74,2008,2008-12-07,13,28.282,NOR,,ATL,W 29-25,,,,,,,0.0%,,,,,,,
75,2008,2008-12-11,14,28.286,NOR,@,CHI,L 24-27,,,,,,,0.0%,,,,,,,
