ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,tackles_solo,tackles_assists
78,2017,2017-09-10,1,27.298,CHI,,ATL,L 17-23,*,0,0,2.0,3,0
79,2017,2017-09-17,2,27.305,CHI,@,TAM,L 7-29,*,0,0,0.0,2,1
80,2017,2017-09-24,3,27.312,CHI,,PIT,W 23-17,*,0,0,0.0,2,2
81,2017,2017-09-28,4,27.316,CHI,@,GNB,L 14-35,*,0,0,0.0,0,2
82,2017,2017-10-09,5,27.327,CHI,,MIN,L 17-20,*,0,0,2.0,4,0
83,2017,2017-10-15,6,27.333,CHI,@,BAL,W 27-24,*,0,0,1.0,3,0
84,2017,2017-10-22,7,27.340,CHI,,CAR,W 17-3,*,0,0,1.0,4,1
85,2017,2017-10-29,8,27.347,CHI,@,NOR,L 12-20,*,0,0,1.0,2,0
86,2017,2017-11-12,9,27.361,CHI,,GNB,L 16-23,*,0,0,0.0,6,1
87,2017,2017-11-19,10,28.003,CHI,,DET,L 24-27,*,0,0,0.0,2,1
88,2017,2017-11-26,11,28.010,CHI,@,PHI,L 3-31,*,0,0,0.0,3,0
89,2017,2017-12-03,12,28.017,CHI,,SFO,L 14-15,*,0,0,0.0,3,1
90,2017,2017-12-10,13,28.024,CHI,@,CIN,W 33-7,*,0,0,0.0,1,0
91,2017,2017-12-16,14,28.030,CHI,@,DET,L 10-20,*,0,0,1.0,3,1
92,2017,2017-12-24,15,28.038,CHI,,CLE,W 20-3,*,0,0,0.5,1,2
93,2017,2017-12-31,16,28.045,CHI,@,MIN,L 10-23,*,0,0,0.0,0,3
94,2018,2018-09-09,1,28.297,CHI,@,GNB,L 23-24,*,0,0,1.0,3,0
95,2018,2018-09-17,2,28.305,CHI,,SEA,W 24-17,*,0,0,0.0,2,1
96,2018,2018-09-23,3,28.311,CHI,@,ARI,W 16-14,*,0,0,1.0,3,1
