ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
22,2004,2004-11-08,8,24.097,MIN,@,IND,L 28-31,*,,,,,,,,,,,,
23,2004,2004-11-14,9,24.103,MIN,@,GNB,L 31-34,*,,,,,,,,,,,,
24,2004,2004-11-21,10,24.110,MIN,,DET,W 22-19,*,,,,,,,,,,,,
25,2004,2004-11-28,11,24.117,MIN,,JAX,W 27-16,*,,,,,,,,,,,,
26,2004,2004-12-05,12,24.124,MIN,@,CHI,L 14-24,*,,,,,,,,,,,,
27,2004,2004-12-12,13,24.131,MIN,,SEA,L 23-27,*,,,,,,,,,,,,
28,2004,2004-12-19,14,24.138,MIN,@,DET,W 28-27,*,,,,,,,,,,,,
29,2004,2004-12-24,15,24.143,MIN,,GNB,L 31-34,*,,,,,,,,,,,,
30,2004,2005-01-02,16,24.152,MIN,@,WAS,L 18-21,*,,,,,,,,,,,,
31,2005,2005-09-11,1,25.039,MIN,,TAM,L 13-24,,,,,,,,,,,,,
32,2005,2005-09-18,2,25.046,MIN,@,CIN,L 8-37,*,1,13,13.00,0,0,0,0.0,,,0,0,0
33,2005,2005-10-02,4,25.060,MIN,@,ATL,L 10-30,*,,,,,,,,,,,,
34,2005,2005-10-16,5,25.074,MIN,@,CHI,L 3-28,*,,,,,,,,,,,,
35,2005,2005-10-23,6,25.081,MIN,,GNB,W 23-20,*,,,,,,,,,,,,
36,2005,2005-10-30,7,25.088,MIN,@,CAR,L 13-38,*,,,,,,,,,,,,
37,2005,2005-11-06,8,25.095,MIN,,DET,W 27-14,*,,,,,,,,,,,,
38,2005,2005-11-13,9,25.102,MIN,@,NYG,W 24-21,*,,,,,,,,,,,,
39,2005,2005-11-21,10,25.110,MIN,@,GNB,W 20-17,*,,,,,,,,,,,,
40,2005,2005-11-27,11,25.116,MIN,,CLE,W 24-12,*,,,,,,,,,,,,
41,2005,2005-12-04,12,25.123,MIN,@,DET,W 21-16,*,,,,,,,,,,,,
42,2005,2005-12-11,13,25.130,MIN,,STL,W 27-13,*,,,,,,,,,,,,
43,2005,2005-12-18,14,25.137,MIN,,PIT,L 3-18,*,,,,,,,,,,,,
44,2005,2005-12-25,15,25.144,MIN,@,BAL,L 23-30,*,,,,,,,,,,,,
45,2005,2006-01-01,16,25.151,MIN,,CHI,W 34-10,*,0,0,,0,0,0,1.0,,,0,0,0
46,2006,2006-09-11,1,26.039,MIN,@,WAS,W 19-16,*,,,,,,,,,,,,
47,2006,2006-09-17,2,26.045,MIN,,CAR,W 16-13,*,,,,,,,,,,,,
48,2006,2006-09-24,3,26.052,MIN,,CHI,L 16-19,*,,,,,,,,,,,,
49,2006,2006-10-01,4,26.059,MIN,@,BUF,L 12-17,*,0,0,,0,0,0,0.5,,,0,0,0
50,2006,2006-10-08,5,26.066,MIN,,DET,W 26-17,*,0,0,,0,1,6,0.0,,,1,45,1
51,2006,2006-10-22,6,26.080,MIN,@,SEA,W 31-13,*,0,0,,0,0,0,0.5,,,1,3,0
52,2006,2006-10-30,7,26.088,MIN,,NWE,L 7-31,*,0,0,,0,0,0,1.0,,,0,0,0
53,2006,2006-11-05,8,26.094,MIN,@,SFO,L 3-9,*,,,,,,,,,,,,
54,2006,2006-11-12,9,26.101,MIN,,GNB,L 17-23,*,,,,,,,,,,,,
55,2006,2006-11-19,10,26.108,MIN,@,MIA,L 20-24,*,,,,,,,,,,,,
56,2006,2006-11-26,11,26.115,MIN,,ARI,W 31-26,*,,,,,,,,,,,,
57,2006,2006-12-03,12,26.122,MIN,@,CHI,L 13-23,*,,,,,,,,,,,,
58,2006,2006-12-10,13,26.129,MIN,@,DET,W 30-20,*,0,0,,0,0,0,1.0,,,0,0,0
59,2006,2006-12-17,14,26.136,MIN,,NYJ,L 13-26,*,,,,,,,,,,,,
60,2006,2006-12-21,15,26.140,MIN,@,GNB,L 7-9,*,,,,,,,,,,,,
61,2006,2006-12-31,16,26.150,MIN,,STL,L 21-41,*,,,,,,,,,,,,
62,2007,2007-09-09,1,27.037,MIN,,ATL,W 24-3,*,0,0,,0,0,0,1.0,,,0,0,0
63,2007,2007-09-16,2,27.044,MIN,@,DET,L 17-20,*,0,0,,0,0,0,0.5,,,0,0,0
64,2007,2007-09-23,3,27.051,MIN,@,KAN,L 10-13,*,,,,,,,,,,,,
65,2007,2007-09-30,4,27.058,MIN,,GNB,L 16-23,*,,,,,,,,,,,,
66,2007,2007-10-14,5,27.072,MIN,@,CHI,W 34-31,*,,,,,,,,,,,,
67,2007,2007-10-21,6,27.079,MIN,@,DAL,L 14-24,*,,,,,,,,,,,,
68,2007,2007-10-28,7,27.086,MIN,,PHI,L 16-23,*,,,,,,,,,,,,
69,2007,2007-11-04,8,27.093,MIN,,SDG,W 35-17,*,,,,,,,,,,,,
70,2007,2007-11-11,9,27.100,MIN,@,GNB,L 0-34,*,,,,,,,,,,,,
71,2007,2007-11-18,10,27.107,MIN,,OAK,W 29-22,*,0,0,,0,0,0,1.0,,,0,0,0
72,2007,2007-11-25,11,27.114,MIN,@,NYG,W 41-17,*,,,,,,,,,,,,
73,2007,2007-12-02,12,27.121,MIN,,DET,W 42-10,*,0,0,,0,0,0,1.0,,,0,0,0
74,2007,2007-12-09,13,27.128,MIN,@,SFO,W 27-7,*,,,,,,,,,,,,
75,2007,2007-12-17,14,27.136,MIN,,CHI,W 20-13,*,,,,,,,,,,,,
76,2007,2007-12-23,15,27.142,MIN,,WAS,L 21-32,*,0,0,,0,0,0,1.0,,,0,0,0
77,2007,2007-12-30,16,27.149,MIN,@,DEN,L 19-22,*,,,,,,,,,,,,
78,2008,2008-09-08,1,28.036,MIN,@,GNB,L 19-24,,0,0,,0,0,0,0.0,4,1,0,0,0
79,2008,2008-09-14,2,28.042,MIN,,IND,L 15-18,,0,0,,0,0,0,1.0,5,1,0,0,0
80,2008,2008-09-21,3,28.049,MIN,,CAR,W 20-10,,0,0,,0,0,0,0.0,11,1,0,0,0
81,2008,2008-09-28,4,28.056,MIN,@,TEN,L 17-30,,0,0,,0,0,0,0.0,3,1,0,0,0
82,2008,2008-10-06,5,28.064,MIN,@,NOR,W 30-27,,,,,,,,,,,,,
83,2008,2008-10-12,6,28.070,MIN,,DET,W 12-10,,,,,,,,,,,,,
84,2008,2008-11-02,8,28.091,MIN,,HOU,W 28-21,,,,,,,,,,,,,
85,2008,2008-11-23,11,28.112,MIN,@,JAX,W 30-12,,,,,,,,,,,,,
86,2008,2008-11-30,12,28.119,MIN,,CHI,W 34-14,,,,,,,,,,,,,
87,2008,2008-12-14,14,28.133,MIN,@,ARI,W 35-14,,0,0,,0,0,0,0.0,3,1,0,0,0
88,2008,2008-12-21,15,28.140,MIN,,ATL,L 17-24,,,,,,,,,,,,,
89,2008,2008-12-28,16,28.147,MIN,,NYG,W 20-19,,,,,,,,,,,,,
90,2009,2009-09-13,1,29.041,MIN,@,CLE,W 34-20,*,0,0,,0,0,0,1.0,7,1,0,0,0
91,2009,2009-09-20,2,29.048,MIN,@,DET,W 27-13,*,0,0,,0,0,0,0.0,7,0,0,0,0
92,2009,2009-09-27,3,29.055,MIN,,SFO,W 27-24,*,0,0,,0,0,0,0.0,8,5,0,0,0
93,2009,2009-10-05,4,29.063,MIN,,GNB,W 30-23,*,0,0,,0,0,0,0.0,4,3,0,0,0
94,2009,2009-10-11,5,29.069,MIN,@,STL,W 38-10,*,0,0,,0,0,0,0.0,6,0,0,0,0
95,2009,2009-10-18,6,29.076,MIN,,BAL,W 33-31,*,0,0,,0,0,0,0.0,4,2,0,0,0
96,2009,2009-10-25,7,29.083,MIN,@,PIT,L 17-27,*,0,0,,0,0,0,0.0,5,2,0,0,0
97,2009,2009-11-01,8,29.090,MIN,@,GNB,W 38-26,*,0,0,,0,0,0,0.0,2,0,0,0,0
98,2009,2009-11-15,9,29.104,MIN,,DET,W 27-10,*,0,0,,0,0,0,0.0,5,2,0,0,0
99,2009,2009-11-22,10,29.111,MIN,,SEA,W 35-9,*,0,0,,0,0,0,1.0,4,0,0,0,0
100,2009,2009-11-29,11,29.118,MIN,,CHI,W 36-10,*,0,0,,0,0,0,0.0,3,2,0,0,0
101,2009,2009-12-06,12,29.125,MIN,@,ARI,L 17-30,*,0,0,,0,0,0,0.0,8,2,0,0,0
102,2010,2010-09-09,1,30.037,MIN,@,NOR,L 9-14,*,0,0,,0,0,0,0.0,8,1,0,0,0
103,2010,2010-09-19,2,30.047,MIN,,MIA,L 10-14,*,0,0,,0,0,0,0.0,5,2,0,0,0
104,2010,2010-09-26,3,30.054,MIN,,DET,W 24-10,*,0,0,,0,0,0,0.0,1,2,0,0,0
105,2010,2010-10-11,4,30.069,MIN,@,NYJ,L 20-29,*,0,0,,0,0,0,0.0,3,6,0,0,0
106,2010,2010-10-17,5,30.075,MIN,,DAL,W 24-21,*,0,0,,0,0,0,0.0,4,5,2,10,0
107,2010,2010-10-24,6,30.082,MIN,@,GNB,L 24-28,*,0,0,,0,0,0,0.0,3,1,0,0,0
108,2010,2010-10-31,7,30.089,MIN,@,NWE,L 18-28,*,,,,,,,,,,,,
109,2010,2010-11-07,8,30.096,MIN,,ARI,W 27-24,*,0,0,,0,0,0,0.0,4,3,0,0,0
110,2010,2010-11-14,9,30.103,MIN,@,CHI,L 13-27,*,0,0,,0,0,0,0.0,9,1,0,0,0
111,2010,2010-11-21,10,30.110,MIN,,GNB,L 3-31,*,0,0,,0,0,0,0.0,5,2,0,0,0
112,2010,2010-11-28,11,30.117,MIN,@,WAS,W 17-13,*,0,0,,0,0,0,1.0,3,1,1,0,0
113,2010,2010-12-05,12,30.124,MIN,,BUF,W 38-14,*,0,0,,0,0,0,0.0,4,1,0,0,0
114,2010,2010-12-13,13,30.132,MIN,,NYG,L 3-21,*,0,0,,0,0,0,0.0,6,3,0,0,0
115,2010,2010-12-20,14,30.139,MIN,,CHI,L 14-40,*,0,0,,0,0,0,0.0,5,3,0,0,0
116,2010,2010-12-28,15,30.147,MIN,@,PHI,W 24-14,*,0,0,,0,0,0,0.0,3,1,0,0,0
117,2010,2011-01-02,16,30.152,MIN,@,DET,L 13-20,*,0,0,,0,0,0,0.0,2,3,0,0,0
118,2011,2011-09-11,1,31.039,MIN,@,SDG,L 17-24,*,0,0,,0,0,0,0.0,2,2,0,0,0
119,2011,2011-09-18,2,31.046,MIN,,TAM,L 20-24,*,0,0,,0,0,0,0.0,5,1,0,0,0
120,2011,2011-09-25,3,31.053,MIN,,DET,L 23-26,,0,0,,0,0,0,0.0,7,3,0,0,0
121,2011,2011-10-02,4,31.060,MIN,@,KAN,L 17-22,*,0,0,,0,0,0,0.0,4,1,0,0,0
122,2011,2011-10-09,5,31.067,MIN,,ARI,W 34-10,,0,0,,0,0,0,0.0,3,1,0,0,0
123,2011,2011-10-16,6,31.074,MIN,@,CHI,L 10-39,*,0,0,,0,0,0,0.0,4,1,0,0,0
124,2011,2011-10-23,7,31.081,MIN,,GNB,L 27-33,*,0,0,,0,0,0,0.0,0,3,0,0,0
125,2011,2011-10-30,8,31.088,MIN,@,CAR,W 24-21,*,0,0,,0,0,0,1.0,1,2,0,0,0
126,2011,2011-11-14,9,31.103,MIN,@,GNB,L 7-45,,0,0,,0,0,0,0.0,4,0,0,0,0
127,2011,2011-11-20,10,31.109,MIN,,OAK,L 21-27,*,0,0,,0,0,0,1.0,7,2,0,0,0
128,2011,2011-11-27,11,31.116,MIN,@,ATL,L 14-24,*,0,0,,0,0,0,0.0,9,3,0,0,0
129,2011,2011-12-04,12,31.123,MIN,,DEN,L 32-35,*,0,0,,0,0,0,0.0,5,0,0,0,0
130,2011,2011-12-11,13,31.130,MIN,@,DET,L 28-34,,0,0,,0,0,0,0.0,1,3,0,0,0
131,2011,2011-12-18,14,31.137,MIN,,NOR,L 20-42,,0,0,,0,0,0,0.0,9,2,0,0,0
132,2011,2011-12-24,15,31.143,MIN,@,WAS,W 33-26,,0,0,,0,0,0,0.0,11,4,0,0,0
133,2011,2012-01-01,16,31.151,MIN,,CHI,L 13-17,*,0,0,,0,0,0,0.0,6,1,0,0,0
