ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
136,2007,2007-09-23,3,32.040,TAM,,STL,W 24-3,,7,56,8.00,0,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
137,2007,2007-09-30,4,32.047,TAM,@,CAR,W 20-7,,15,90,6.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
138,2007,2007-10-07,5,32.054,TAM,@,IND,L 14-33,*,5,-1,-0.20,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
139,2007,2007-11-18,10,32.096,TAM,@,ATL,W 31-7,,10,44,4.40,0,5,2,17,8.50,0,40.0%,3.40,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
140,2007,2007-12-02,12,32.110,TAM,@,NOR,W 27-23,,0,0,,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
141,2007,2007-12-16,14,32.124,TAM,,ATL,W 37-3,,12,48,4.00,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
142,2007,2007-12-23,15,32.131,TAM,@,SFO,L 19-21,,7,13,1.86,0,8,7,54,7.71,0,87.5%,6.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
143,2007,2007-12-30,16,32.138,TAM,,CAR,L 23-31,*,4,12,3.00,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
144,2008,2008-09-08,1,33.025,DEN,@,OAK,W 41-14,,7,12,1.71,2,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
145,2008,2008-09-14,2,33.031,DEN,,SDG,W 39-38,,7,30,4.29,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
146,2008,2008-09-21,3,33.038,DEN,,NOR,W 34-32,,5,2,0.40,1,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
147,2008,2008-09-28,4,33.045,DEN,@,KAN,L 19-33,,4,36,9.00,0,3,2,45,22.50,0,66.7%,15.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
148,2008,2008-10-05,5,33.052,DEN,,TAM,W 16-13,,6,39,6.50,0,2,2,22,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
149,2008,2008-10-12,6,33.059,DEN,,JAX,L 17-24,*,20,109,5.45,0,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
150,2008,2008-10-20,7,33.067,DEN,@,NWE,L 7-41,*,20,88,4.40,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
151,2008,2008-11-02,8,33.080,DEN,,MIA,L 17-26,*,7,4,0.57,0,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
