ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
12,2001,2001-11-25,10,25.084,TEN,,PIT,L 24-34,,,,,,,,,,,0.0%,,,,,,,,,0,,,,,,,,,
13,2001,2001-12-02,11,25.091,TEN,@,CLE,W 31-15,,,,,,,,,,,0.0%,,,,,,,,,0,,,,,,,,,
14,2001,2001-12-09,12,25.098,TEN,@,MIN,L 24-42,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,1,12,12.00,0,0,0
15,2001,2001-12-16,13,25.105,TEN,,GNB,W 26-20,,0,0,,0,2,2,8,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
16,2001,2001-12-22,14,25.111,TEN,@,OAK,W 13-10,*,0,0,,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
17,2001,2001-12-30,15,25.119,TEN,,CLE,L 38-41,,4,24,6.00,1,0,0,0,,0,0.0%,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0,1,6
18,2001,2002-01-06,16,25.126,TEN,,CIN,L 21-23,,,,,,,,,,,0.0%,,,,,,,,,0,,,,,,,,,
19,2002,2002-09-15,2,26.013,TEN,@,DAL,L 13-21,,1,12,12.00,0,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
20,2002,2002-09-22,3,26.020,TEN,,CLE,L 28-31,,4,9,2.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
21,2002,2002-09-29,4,26.027,TEN,@,OAK,L 25-52,,0,0,,0,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
22,2002,2002-10-06,5,26.034,TEN,,WAS,L 14-31,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
23,2002,2002-10-13,6,26.041,TEN,,JAX,W 23-14,,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
24,2002,2002-10-27,7,26.055,TEN,@,CIN,W 30-24,*,0,0,,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
25,2002,2002-11-03,8,26.062,TEN,@,IND,W 23-15,*,2,8,4.00,0,3,3,9,3.00,1,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,1,6
26,2002,2002-11-10,9,26.069,TEN,,HOU,W 17-10,,4,10,2.50,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
27,2002,2002-11-17,10,26.076,TEN,,PIT,W 31-23,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,10,10.00,0,0,0
28,2002,2002-11-24,11,26.083,TEN,@,BAL,L 12-13,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
29,2002,2002-12-01,12,26.090,TEN,@,NYG,W 32-29,,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,
30,2002,2002-12-08,13,26.097,TEN,,IND,W 27-17,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
31,2002,2002-12-16,14,26.105,TEN,,NWE,W 24-7,,1,3,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
32,2002,2002-12-22,15,26.111,TEN,@,JAX,W 28-10,,5,13,2.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0
33,2002,2002-12-29,16,26.118,TEN,@,HOU,W 13-3,,,,,,0,,,,,0.0%,,,,,,,,,,,,,,,,,,
