ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,safety_md,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
58,2014,2014-11-09,10,25.018,NYJ,,PIT,W 20-13,*,,0,0,0.0,4,1,0,0,0
59,2014,2014-11-24,11,25.033,NYJ,@,BUF,L 3-38,*,,0,0,0.0,1,0,0,0,0
60,2014,2014-12-21,15,25.060,NYJ,,NWE,L 16-17,*,,0,0,0.5,0,2,0,0,0
61,2014,2014-12-28,16,25.067,NYJ,@,MIA,W 37-24,*,,0,0,1.0,2,3,0,0,0
62,2015,2015-09-13,1,25.326,NYJ,,CLE,W 31-10,*,,0,0,1.0,3,2,0,0,0
63,2015,2015-09-21,2,25.334,NYJ,@,IND,W 20-7,*,,0,0,0.0,1,1,0,0,0
64,2015,2015-09-27,3,25.340,NYJ,,PHI,L 17-24,*,,0,0,0.5,4,7,0,0,0
65,2015,2015-10-04,4,25.347,NYJ,@,MIA,W 27-14,*,,0,0,2.0,3,0,0,0,0
66,2015,2015-10-18,5,25.361,NYJ,,WAS,W 34-20,*,,0,0,0.5,1,2,0,0,0
67,2015,2015-10-25,6,26.003,NYJ,@,NWE,L 23-30,*,,0,0,1.0,1,0,0,0,0
68,2015,2015-11-01,7,26.010,NYJ,@,OAK,L 20-34,*,,0,0,0.0,6,0,0,0,0
69,2015,2015-11-08,8,26.017,NYJ,,JAX,W 28-23,*,,0,0,0.0,1,0,0,0,0
70,2015,2015-11-12,9,26.021,NYJ,,BUF,L 17-22,*,,0,0,2.0,3,3,0,0,0
71,2015,2015-11-22,10,26.031,NYJ,@,HOU,L 17-24,*,,0,0,0.0,1,2,0,0,0
72,2015,2015-11-29,11,26.038,NYJ,,MIA,W 38-20,*,,0,0,1.0,3,1,0,0,0
73,2015,2015-12-06,12,26.045,NYJ,@,NYG,W 23-20,,,0,0,1.0,2,1,0,0,0
74,2015,2015-12-13,13,26.052,NYJ,,TEN,W 30-8,*,,0,0,3.0,5,0,0,0,0
75,2015,2015-12-19,14,26.058,NYJ,@,DAL,W 19-16,*,,0,0,0.0,1,2,0,0,0
76,2015,2015-12-27,15,26.066,NYJ,,NWE,W 26-20,*,,0,0,0.0,1,2,0,0,0
77,2015,2016-01-03,16,26.073,NYJ,@,BUF,L 17-22,*,,0,0,0.0,3,2,0,0,0
78,2016,2016-09-11,1,26.325,NYJ,,CIN,L 22-23,*,,0,0,1.5,5,2,0,0,0
79,2016,2016-09-15,2,26.329,NYJ,@,BUF,W 37-31,*,,0,0,0.0,3,0,0,0,0
80,2016,2016-09-25,3,26.339,NYJ,@,KAN,L 3-24,*,,0,0,0.0,2,1,0,0,0
81,2016,2016-10-02,4,26.346,NYJ,,SEA,L 17-27,*,,0,0,0.0,1,2,0,0,0
82,2016,2016-10-09,5,26.353,NYJ,@,PIT,L 13-31,*,,0,0,0.0,3,0,0,0,0
83,2016,2016-10-17,6,26.361,NYJ,@,ARI,L 3-28,*,,0,0,0.0,2,0,0,0,0
84,2016,2016-10-30,8,27.008,NYJ,@,CLE,W 31-28,*,,0,0,1.0,1,1,0,0,0
85,2016,2016-11-06,9,27.015,NYJ,@,MIA,L 23-27,,,0,0,0.0,3,3,0,0,0
86,2016,2016-11-13,10,27.022,NYJ,,LAR,L 6-9,*,,0,0,0.0,2,2,0,0,0
87,2016,2016-11-27,11,27.036,NYJ,,NWE,L 17-22,*,,0,0,0.0,1,1,0,0,0
88,2016,2016-12-05,12,27.044,NYJ,,IND,L 10-41,*,,0,0,0.0,2,5,0,0,0
89,2016,2016-12-11,13,27.050,NYJ,@,SFO,W 23-17,*,,0,0,0.0,4,0,0,0,0
90,2016,2016-12-17,14,27.056,NYJ,,MIA,L 13-34,*,,0,0,0.0,1,1,0,0,0
91,2016,2016-12-24,15,27.063,NYJ,@,NWE,L 3-41,*,,0,0,1.0,2,4,0,0,0
92,2016,2017-01-01,16,27.071,NYJ,,BUF,W 30-10,*,,0,0,1.0,1,3,0,0,0
93,2017,2017-09-10,1,27.323,NYJ,@,BUF,L 12-21,*,,0,0,0.0,2,0,0,0,0
94,2017,2017-09-17,2,27.330,NYJ,@,OAK,L 20-45,*,,0,0,0.0,2,3,0,0,0
95,2017,2017-09-24,3,27.337,NYJ,,MIA,W 20-6,*,,0,0,0.0,1,0,0,0,0
96,2017,2017-10-01,4,27.344,NYJ,,JAX,W 23-20,*,,0,0,0.0,2,4,0,0,0
97,2017,2017-10-08,5,27.351,NYJ,@,CLE,W 17-14,*,,0,0,0.0,1,1,0,0,0
98,2017,2017-10-15,6,27.358,NYJ,,NWE,L 17-24,*,,0,0,0.0,1,0,0,0,0
99,2017,2017-10-22,7,28.000,NYJ,@,MIA,L 28-31,*,,0,0,0.0,2,2,1,3,0
100,2017,2017-10-29,8,28.007,NYJ,,ATL,L 20-25,*,,0,0,1.0,5,0,0,0,0
101,2017,2017-11-02,9,28.011,NYJ,,BUF,W 34-21,*,,0,0,1.0,1,2,0,0,0
102,2017,2017-11-12,10,28.021,NYJ,@,TAM,L 10-15,*,,0,0,0.0,1,0,0,0,0
103,2017,2017-11-26,11,28.035,NYJ,,CAR,L 27-35,*,,0,0,0.0,2,2,0,0,0
104,2017,2017-12-03,12,28.042,NYJ,,KAN,W 38-31,,,0,0,0.5,3,3,0,0,0
105,2017,2017-12-10,13,28.049,NYJ,@,DEN,L 0-23,*,,0,0,1.0,3,3,0,0,0
106,2018,2018-09-09,1,28.322,GNB,,CHI,W 24-23,*,,0,0,0.0,1,2,0,0,0
107,2018,2018-09-16,2,28.329,GNB,,MIN,T 29-29,*,,0,0,0.0,1,0,0,0,0
108,2018,2018-09-23,3,28.336,GNB,@,WAS,L 17-31,*,,0,0,0.0,0,1,0,0,0
