ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
15,1978,1978-12-17,16,23.263,HOU,,SDG,L 24-45,14,77,5.50,0,1,5,5.00,0,0,0,,0,0,0,,0,0,,,0,0
16,1979,1979-09-02,1,24.157,HOU,@,WAS,W 29-27,32,166,5.19,2,2,2,1.00,0,0,0,,0,0,0,,0,0,,,2,12
17,1979,1979-09-09,2,24.164,HOU,@,PIT,L 7-38,16,38,2.38,0,1,4,4.00,0,0,0,,0,0,0,,0,0,,,0,0
18,1979,1979-09-16,3,24.171,HOU,,KAN,W 20-6,32,131,4.09,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
19,1979,1979-09-23,4,24.178,HOU,@,CIN,W 30-27,34,158,4.65,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
20,1979,1979-09-30,5,24.185,HOU,,CLE,W 31-10,18,76,4.22,3,0,0,,0,0,0,,0,0,0,,0,0,,,3,18
21,1979,1979-10-07,6,24.192,HOU,,STL,L 17-24,13,53,4.08,1,2,47,23.50,0,0,0,,0,0,0,,0,0,,,1,6
22,1979,1979-10-14,7,24.199,HOU,@,BAL,W 28-16,22,149,6.77,3,0,0,,0,0,0,,0,0,0,,0,0,,,3,18
23,1979,1979-10-21,8,24.206,HOU,@,SEA,L 14-34,3,4,1.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
24,1979,1979-10-28,9,24.213,HOU,,NYJ,W 27-24,11,37,3.36,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
25,1979,1979-11-05,10,24.221,HOU,@,MIA,W 9-6,32,120,3.75,0,1,-7,-7.00,0,0,0,,0,0,0,,0,0,,,0,0
26,1979,1979-11-11,11,24.227,HOU,,OAK,W 31-17,32,107,3.34,1,1,-12,-12.00,0,0,0,,0,0,0,,0,0,,,1,6
27,1979,1979-11-18,12,24.234,HOU,,CIN,W 42-21,19,112,5.89,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
28,1979,1979-11-22,13,24.238,HOU,@,DAL,W 30-24,33,195,5.91,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
29,1979,1979-12-02,14,24.248,HOU,@,CLE,L 7-14,22,108,4.91,1,6,34,5.67,0,0,0,,0,0,0,,0,0,,,1,6
30,1979,1979-12-10,15,24.256,HOU,,PIT,W 20-17,33,109,3.30,0,2,22,11.00,0,0,0,,0,0,0,,0,0,,,0,0
31,1979,1979-12-16,16,24.262,HOU,,PHI,L 20-26,16,134,8.38,1,1,4,4.00,0,0,0,,0,0,0,,0,0,,,1,6
32,1980,1980-09-07,1,25.162,HOU,@,PIT,L 17-31,13,57,4.38,1,4,24,6.00,0,1,1,100.00,57,1,0,158.3,0,0,57.00,77.00,1,6
33,1980,1980-09-15,2,25.170,HOU,@,CLE,W 16-7,18,106,5.89,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0
34,1980,1980-09-21,3,25.176,HOU,,BAL,W 21-16,7,11,1.57,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
35,1980,1980-10-05,5,25.190,HOU,,SEA,L 7-26,12,50,4.17,0,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,0,0
36,1980,1980-10-12,6,25.197,HOU,@,KAN,L 20-21,38,178,4.68,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
37,1980,1980-10-19,7,25.204,HOU,,TAM,W 20-14,33,203,6.15,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0
38,1980,1980-10-26,8,25.211,HOU,,CIN,W 23-3,27,202,7.48,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
39,1980,1980-11-02,9,25.218,HOU,@,DEN,W 20-16,36,157,4.36,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
40,1980,1980-11-10,10,25.226,HOU,,NWE,W 38-34,30,130,4.33,2,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,12
41,1980,1980-11-16,11,25.232,HOU,@,CHI,W 10-6,31,206,6.65,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
42,1980,1980-11-23,12,25.239,HOU,@,NYJ,L 28-31,15,60,4.00,0,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0
43,1980,1980-11-30,13,25.246,HOU,,CLE,L 14-17,27,109,4.04,1,1,2,2.00,0,0,0,,0,0,0,,0,0,,,1,6
44,1980,1980-12-04,14,25.250,HOU,,PIT,W 6-0,21,81,3.86,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
45,1980,1980-12-14,15,25.260,HOU,@,GNB,W 22-3,36,181,5.03,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
46,1980,1980-12-21,16,25.267,HOU,,MIN,W 20-16,29,203,7.00,1,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,1,6
47,1981,1981-09-06,1,26.161,HOU,@,RAM,W 27-20,27,122,4.52,0,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0
48,1981,1981-09-13,2,26.168,HOU,@,CLE,W 9-3,17,42,2.47,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
49,1981,1981-09-20,3,26.175,HOU,,MIA,L 10-16,19,78,4.11,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0
50,1981,1981-09-27,4,26.182,HOU,@,NYJ,L 17-33,16,88,5.50,1,4,14,3.50,0,0,0,,0,0,0,,,,,,1,6
51,1981,1981-10-04,5,26.189,HOU,,CIN,W 17-10,37,182,4.92,1,1,3,3.00,0,0,0,,0,0,0,,,,,,1,6
52,1981,1981-10-11,6,26.196,HOU,,SEA,W 35-17,39,186,4.77,2,3,16,5.33,0,0,0,,0,0,0,,,,,,2,12
53,1981,1981-10-18,7,26.203,HOU,@,NWE,L 10-38,27,86,3.19,0,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0
54,1981,1981-10-26,8,26.211,HOU,@,PIT,L 13-26,23,56,2.43,0,3,-1,-0.33,0,0,0,,0,0,0,,,,,,0,0
55,1981,1981-11-01,9,26.217,HOU,@,CIN,L 21-34,14,74,5.29,0,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0
56,1981,1981-11-08,10,26.224,HOU,,OAK,W 17-16,31,86,2.77,1,4,40,10.00,0,0,0,,0,0,0,,,,,,1,6
57,1981,1981-11-15,11,26.231,HOU,@,KAN,L 10-23,21,99,4.71,0,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0
58,1981,1981-11-22,12,26.238,HOU,,NOR,L 24-27,25,96,3.84,2,3,10,3.33,0,0,0,,0,0,0,,,,,,2,12
59,1981,1981-11-29,13,26.245,HOU,,ATL,L 27-31,19,81,4.26,1,6,25,4.17,0,0,0,,0,0,0,,,,,,1,6
60,1981,1981-12-03,14,26.249,HOU,,CLE,W 17-13,15,31,2.07,1,2,3,1.50,0,0,0,,0,0,0,,,,,,1,6
61,1981,1981-12-13,15,26.259,HOU,@,SFO,L 6-28,18,45,2.50,1,1,2,2.00,0,0,0,,0,0,0,,,,,,1,6
62,1981,1981-12-20,16,26.266,HOU,,PIT,W 21-20,13,24,1.85,0,4,18,4.50,0,0,0,,0,0,0,,,,,,0,0
63,1982,1982-09-12,1,27.167,HOU,@,CIN,L 6-27,20,82,4.10,0,4,23,5.75,0,0,0,,0,0,0,,0,,,,0,0
64,1982,1982-09-19,2,27.174,HOU,,SEA,W 23-21,30,142,4.73,1,4,-8,-2.00,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,1,6
65,1982,1982-11-21,3,27.237,HOU,,PIT,L 10-24,15,66,4.40,0,3,24,8.00,0,0,0,,0,0,0,,0,,,,0,0
66,1982,1982-11-28,4,27.244,HOU,@,NWE,L 21-29,16,37,2.31,1,0,0,,0,0,0,,0,0,0,,0,,,,1,6
67,1982,1982-12-05,5,27.251,HOU,@,NYG,L 14-17,23,66,2.87,0,3,21,7.00,0,0,0,,0,0,0,,0,,,,0,0
68,1982,1982-12-13,6,27.259,HOU,,DAL,L 7-37,7,12,1.71,0,1,18,18.00,0,0,0,,0,0,0,,0,,,,0,0
69,1982,1982-12-19,7,27.265,HOU,@,PHI,L 14-35,18,26,1.44,0,2,6,3.00,0,0,0,,0,0,0,,0,,,,0,0
70,1982,1982-12-26,8,27.272,HOU,,CLE,L 14-20,17,43,2.53,0,1,46,46.00,0,0,0,,0,0,0,,0,,,,0,0
71,1982,1983-01-02,9,27.279,HOU,,CIN,L 27-35,11,64,5.82,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
72,1983,1983-09-04,1,28.159,HOU,,GNB,L 38-41,27,123,4.56,3,1,11,11.00,0,0,0,,0,0,0,,,,,,3,18
73,1983,1983-09-18,3,28.173,HOU,,PIT,L 28-40,13,40,3.08,1,1,16,16.00,0,0,0,,0,0,0,,,,,,1,6
74,1983,1983-09-25,4,28.180,HOU,@,BUF,L 13-30,30,142,4.73,1,2,29,14.50,0,0,0,,0,0,0,,,,,,1,6
75,1983,1983-10-02,5,28.187,HOU,@,PIT,L 10-17,26,69,2.65,1,1,11,11.00,0,0,0,,0,0,0,,,,,,1,6
76,1983,1983-10-09,6,28.194,HOU,,DEN,L 14-26,19,101,5.32,1,2,20,10.00,0,0,0,,0,0,0,,,,,,1,6
77,1983,1983-10-16,7,28.201,HOU,@,MIN,L 14-34,29,130,4.48,1,2,13,6.50,0,0,0,,0,0,0,,,,,,1,6
78,1983,1983-10-23,8,28.208,HOU,,KAN,L 10-13,7,54,7.71,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
79,1983,1983-11-06,10,28.222,HOU,,CIN,L 14-55,17,49,2.88,0,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0
80,1983,1983-11-13,11,28.229,HOU,,DET,W 27-17,28,107,3.82,0,3,26,8.67,0,0,0,,0,0,0,,,,,,0,0
81,1983,1983-11-20,12,28.236,HOU,@,CIN,L 10-38,15,38,2.53,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0
82,1983,1983-11-27,13,28.243,HOU,@,TAM,L 24-33,24,87,3.63,2,1,-1,-1.00,0,0,0,,0,0,0,,,,,,2,12
83,1983,1983-12-04,14,28.250,HOU,,MIA,L 17-24,28,138,4.93,1,3,68,22.67,0,0,0,,0,0,0,,,,,,1,6
84,1983,1983-12-11,15,28.257,HOU,,CLE,W 34-27,32,130,4.06,1,1,9,9.00,0,0,0,,0,0,0,,,,,,1,6
85,1983,1983-12-18,16,28.264,HOU,@,BAL,L 10-20,27,93,3.44,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
86,1984,1984-09-02,1,29.157,HOU,,RAI,L 14-24,25,92,3.68,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
87,1984,1984-09-09,2,29.164,HOU,,IND,L 21-35,15,44,2.93,3,0,0,,0,0,0,,0,0,0,,,,,,3,18
88,1984,1984-09-16,3,29.171,HOU,@,SDG,L 14-31,7,8,1.14,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
89,1984,1984-09-23,4,29.178,HOU,@,ATL,L 10-42,17,49,2.88,0,2,20,10.00,0,0,0,,0,0,0,,,,,,0,0
90,1984,1984-09-30,5,29.185,HOU,,NOR,L 10-27,15,38,2.53,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
91,1984,1984-10-07,6,29.192,HOU,@,CIN,L 3-13,17,47,2.76,0,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0
92,1984,1984-10-14,7,29.199,NOR,,RAM,L 10-28,5,19,3.80,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
93,1984,1984-10-21,8,29.206,NOR,@,DAL,L 27-30,12,67,5.58,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
94,1984,1984-10-28,9,29.213,NOR,@,CLE,W 16-14,6,9,1.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
95,1984,1984-11-04,10,29.220,NOR,,GNB,L 13-23,7,21,3.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
96,1984,1984-11-19,12,29.235,NOR,,PIT,W 27-24,5,13,2.60,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
97,1984,1984-11-25,13,29.241,NOR,,SFO,L 3-35,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
98,1984,1984-12-09,15,29.255,NOR,,CIN,L 21-24,7,32,4.57,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
99,1984,1984-12-15,16,29.261,NOR,@,NYG,W 10-3,7,24,3.43,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
100,1985,1985-09-08,1,30.163,NOR,,KAN,L 27-47,11,47,4.27,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
101,1985,1985-09-15,2,30.170,NOR,@,DEN,L 23-34,14,41,2.93,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
102,1985,1985-09-22,3,30.177,NOR,,TAM,W 20-13,14,47,3.36,0,1,14,14.00,0,0,0,,0,0,0,,,,,,0,0
103,1985,1985-09-29,4,30.184,NOR,@,SFO,W 20-17,6,26,4.33,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
104,1985,1985-10-06,5,30.191,NOR,,PHI,W 23-21,0,0,,0,0,0,,0,,,,,,,,,,,,0,
105,1985,1985-10-13,6,30.198,NOR,@,RAI,L 13-23,8,19,2.38,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
106,1985,1985-10-20,7,30.205,NOR,@,ATL,L 24-31,6,23,3.83,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
107,1985,1985-10-27,8,30.212,NOR,,NYG,L 13-21,10,40,4.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
108,1985,1985-11-03,9,30.219,NOR,@,RAM,L 10-28,3,36,12.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
109,1985,1985-11-10,10,30.226,NOR,,SEA,L 3-27,6,19,3.17,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
110,1985,1985-11-17,11,30.233,NOR,@,GNB,L 14-38,4,5,1.25,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
111,1985,1985-11-24,12,30.240,NOR,@,MIN,W 30-23,35,160,4.57,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
112,1985,1985-12-01,13,30.247,NOR,,RAM,W 29-3,22,74,3.36,0,2,45,22.50,0,0,0,,0,0,0,,,,,,0,0
113,1985,1985-12-08,14,30.254,NOR,@,STL,L 16-28,11,35,3.18,0,2,17,8.50,0,0,0,,0,0,0,,,,,,0,0
114,1985,1985-12-15,15,30.261,NOR,,SFO,L 19-31,6,20,3.33,0,1,12,12.00,0,0,0,,0,0,0,,,,,,0,0
115,1985,1985-12-22,16,30.268,NOR,,ATL,L 10-16,2,51,25.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
