ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
22,1999,1999-12-12,13,23.195,ARI,@,WAS,L 3-28,*,2,1,7,7.00,0,50.0%,3.50,0,0
23,1999,1999-12-19,14,23.202,ARI,,BUF,L 21-31,*,3,2,6,3.00,0,66.7%,2.00,0,0
24,1999,1999-12-26,15,23.209,ARI,@,ATL,L 14-37,*,4,4,38,9.50,0,100.0%,9.50,0,0
25,1999,2000-01-02,16,23.216,ARI,@,GNB,L 24-49,*,5,2,18,9.00,0,40.0%,3.60,0,0
26,2000,2000-09-03,1,24.095,ARI,@,NYG,L 16-21,,1,,,,,0.0%,,,
27,2000,2000-09-10,2,24.102,ARI,,DAL,W 32-31,*,2,2,19,9.50,0,100.0%,9.50,0,0
28,2000,2000-09-24,3,24.116,ARI,,GNB,L 3-29,*,2,1,11,11.00,0,50.0%,5.50,0,0
29,2000,2000-10-01,4,24.123,ARI,@,SFO,L 20-27,*,7,3,14,4.67,0,42.9%,2.00,0,0
30,2000,2000-10-08,5,24.130,ARI,,CLE,W 29-21,*,2,1,5,5.00,0,50.0%,2.50,0,0
31,2000,2000-10-15,6,24.137,ARI,,PHI,L 14-33,*,1,1,5,5.00,0,100.0%,5.00,0,0
32,2000,2000-10-22,7,24.144,ARI,@,DAL,L 7-48,*,2,1,4,4.00,0,50.0%,2.00,0,0
33,2000,2000-10-29,8,24.151,ARI,,NOR,L 10-21,*,9,7,45,6.43,1,77.8%,5.00,1,6
34,2000,2000-11-05,9,24.158,ARI,,WAS,W 16-15,*,3,1,4,4.00,0,33.3%,1.33,0,0
35,2000,2000-11-12,10,24.165,ARI,@,MIN,L 14-31,*,2,1,10,10.00,0,50.0%,5.00,0,0
36,2000,2000-11-19,11,24.172,ARI,@,PHI,L 9-34,,2,1,3,3.00,0,50.0%,1.50,0,0
37,2000,2000-11-26,12,24.179,ARI,,NYG,L 7-31,,2,2,13,6.50,0,100.0%,6.50,0,0
38,2000,2000-12-03,13,24.186,ARI,@,CIN,L 13-24,,1,,,,,0.0%,,,
39,2000,2000-12-10,14,24.193,ARI,@,JAX,L 10-44,*,3,2,12,6.00,0,66.7%,4.00,0,0
40,2000,2000-12-17,15,24.200,ARI,,BAL,L 7-13,,2,2,18,9.00,0,100.0%,9.00,0,0
41,2000,2000-12-24,16,24.207,ARI,@,WAS,L 3-20,,4,2,-3,-1.50,0,50.0%,-0.75,0,0
42,2001,2001-09-23,1,25.115,ARI,,DEN,L 17-38,*,2,1,6,6.00,1,50.0%,3.00,1,6
43,2001,2001-09-30,2,25.122,ARI,,ATL,L 14-34,*,5,2,25,12.50,1,40.0%,5.00,1,6
44,2001,2001-10-07,3,25.129,ARI,@,PHI,W 21-20,*,5,3,22,7.33,0,60.0%,4.40,0,0
45,2001,2001-10-14,4,25.136,ARI,@,CHI,L 13-20,*,4,1,10,10.00,0,25.0%,2.50,0,0
46,2001,2001-10-21,5,25.143,ARI,,KAN,W 24-16,*,2,1,1,1.00,0,50.0%,0.50,0,0
47,2001,2001-10-28,6,25.150,ARI,@,DAL,L 3-17,*,1,1,11,11.00,0,100.0%,11.00,0,0
48,2001,2001-11-25,10,25.178,ARI,@,SDG,W 20-17,,,,,,,0.0%,,,
49,2001,2001-12-02,11,25.185,ARI,@,OAK,W 34-31,,3,2,4,2.00,0,66.7%,1.33,0,0
