ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
53,1980,1980-09-07,1,26.006,RAM,,DET,L 20-41,,,,,,,,,
54,1980,1980-09-11,2,26.010,RAM,@,TAM,L 9-10,,,,,,,,,
55,1980,1980-09-21,3,26.020,RAM,,GNB,W 51-21,0,0,,0,0,0,1,14,0
56,1980,1980-09-28,4,26.027,RAM,@,NYG,W 28-7,,,,,,,,,
57,1980,1980-10-05,5,26.034,RAM,,SFO,W 48-26,,,,,,,,,
58,1980,1980-10-12,6,26.041,RAM,@,STL,W 21-13,,,,,,,,,
59,1980,1980-10-19,7,26.048,RAM,@,SFO,W 31-17,1,12,12.00,0,0,0,2,0,0
60,1980,1980-10-26,8,26.055,RAM,@,ATL,L 10-13,,,,,,,,,
61,1980,1980-11-02,9,26.062,RAM,,NOR,W 45-31,,,,,,,,,
62,1980,1980-11-09,10,26.069,RAM,,MIA,L 14-35,,,,,,,,,
63,1980,1980-11-16,11,26.076,RAM,@,NWE,W 17-14,,,,,,,,,
64,1980,1980-11-24,12,26.084,RAM,@,NOR,W 27-7,,,,,,,,,
65,1980,1980-11-30,13,26.090,RAM,,NYJ,W 38-13,,,,,,,,,
66,1980,1980-12-07,14,26.097,RAM,@,BUF,L 7-10,,,,,,,,,
67,1981,1981-09-06,1,27.005,RAM,,HOU,L 20-27,,,,,,,,,
68,1981,1981-09-13,2,27.012,RAM,@,NOR,L 17-23,0,0,,0,0,0,1,26,0
69,1981,1981-09-20,3,27.019,RAM,,GNB,W 35-23,0,0,,0,0,0,1,64,0
70,1981,1981-09-28,4,27.027,RAM,@,CHI,W 24-7,,,,,,,,,
71,1981,1981-10-04,5,27.033,RAM,,CLE,W 27-16,,,,,,,,,
72,1981,1981-10-11,6,27.040,RAM,@,ATL,W 37-35,,,,,,,,,
73,1981,1981-10-18,7,27.047,RAM,@,DAL,L 17-29,,,,,,,,,
74,1981,1981-11-08,10,27.068,RAM,,NOR,L 13-21,,,,,,,,,
75,1981,1981-11-15,11,27.075,RAM,@,CIN,L 10-24,0,0,,0,0,0,1,-10,0
76,1981,1981-11-22,12,27.082,RAM,,SFO,L 31-33,,,,,,,,,
77,1981,1981-11-29,13,27.089,RAM,@,PIT,L 0-24,,,,,,,,,
78,1981,1981-12-20,16,27.110,RAM,,WAS,L 7-30,0,0,,0,0,0,1,0,0
79,1982,1982-09-12,1,28.011,RAM,@,GNB,L 23-35,,,,,,,,,
80,1982,1982-09-19,2,28.018,RAM,,DET,L 14-19,,,,,,,,,
81,1982,1982-11-21,3,28.081,RAM,@,ATL,L 17-34,,,,,,,,,
82,1982,1982-11-28,4,28.088,RAM,,KAN,W 20-14,,,,,,,,,
83,1982,1982-12-02,5,28.092,RAM,,SFO,L 24-30,,,,,,,,,
84,1982,1982-12-12,6,28.102,RAM,,DEN,L 24-27,,,,,,,,,
85,1982,1982-12-18,7,28.108,RAM,@,RAI,L 31-37,0,0,,0,0,0,2,0,0
86,1982,1982-12-26,8,28.116,RAM,,CHI,L 26-34,,,,,,,,,
87,1982,1983-01-02,9,28.123,RAM,@,SFO,W 21-20,0,0,,0,0,0,1,0,0
