ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
24,1961,1961-12-10,13,25.146,HOU,@,NYT,W 48-21,5,101,20.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
25,1961,1961-12-17,14,25.153,HOU,@,OAK,W 47-16,6,94,15.67,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
26,1962,1962-09-23,3,26.068,HOU,@,SDG,W 42-17,1,31,31.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
27,1962,1962-10-07,4,26.082,HOU,,BUF,W 17-14,3,41,13.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
28,1962,1962-10-14,5,26.089,HOU,,NYT,W 56-17,3,81,27.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
29,1962,1962-10-21,6,26.096,HOU,@,DEN,L 10-20,6,73,12.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
30,1962,1962-10-28,7,26.103,HOU,,DTX,L 7-31,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
31,1962,1962-11-04,8,26.110,HOU,@,DTX,W 14-6,1,7,7.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
32,1962,1962-11-11,9,26.117,HOU,@,OAK,W 28-20,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
33,1962,1962-11-18,10,26.124,HOU,,BOS,W 21-17,1,11,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
34,1962,1962-11-25,11,26.131,HOU,,SDG,W 33-27,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
35,1963,1963-09-07,1,27.052,DEN,,KAN,L 7-59,4,43,10.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
36,1963,1963-10-06,4,27.081,DEN,,SDG,W 50-34,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
37,1963,1963-10-13,5,27.088,DEN,,HOU,L 24-33,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
38,1963,1963-11-03,8,27.109,DEN,,BUF,L 28-30,2,72,36.00,2,0,0,,0,0,0,,0,0,0,,0,0,,,0,9,,0,2,12
39,1963,1963-11-09,9,27.115,DEN,@,BUF,L 17-27,3,95,31.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
40,1963,1963-11-17,10,27.123,DEN,,NYJ,L 9-14,1,30,30.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
41,1963,1963-11-28,11,27.134,DEN,,OAK,L 10-26,3,41,13.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
42,1963,1963-12-08,12,27.144,DEN,@,KAN,L 21-52,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
43,1963,1963-12-15,13,27.151,DEN,@,OAK,L 31-35,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
44,1963,1963-12-22,14,27.158,DEN,@,SDG,L 20-58,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
45,1964,1964-11-15,10,28.121,BUF,,BOS,L 28-36,4,68,17.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
