ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
29,1977,1977-09-18,1,23.300,SDG,@,OAK,L 0-24,0,0,,0,1,36,0
30,1977,1977-09-25,2,23.307,SDG,@,KAN,W 23-7,,,,,,,
31,1977,1977-10-02,3,23.314,SDG,,CIN,W 24-3,0,0,,0,1,0,0
32,1977,1977-11-06,8,23.349,SDG,@,DET,L 0-20,,,,,,,
33,1977,1977-11-13,9,23.356,SDG,,DEN,L 14-17,,,,,,,
34,1977,1977-11-20,10,23.363,SDG,,OAK,W 12-7,,,,,,,
35,1977,1977-11-27,11,24.005,SDG,@,SEA,W 30-28,,,,,,,
36,1977,1977-12-04,12,24.012,SDG,,CLE,W 37-14,,,,,,,
37,1977,1977-12-11,13,24.019,SDG,@,DEN,L 9-17,,,,,,,
38,1977,1977-12-18,14,24.026,SDG,,PIT,L 9-10,1,0,0.00,0,1,0,0
39,1978,1978-09-03,1,24.285,SDG,@,SEA,W 24-20,,,,,,,
40,1978,1978-09-10,2,24.292,SDG,,OAK,L 20-21,,,,,,,
41,1978,1978-09-17,3,24.299,SDG,@,DEN,L 14-27,1,0,0.00,0,0,0,0
42,1978,1978-09-24,4,24.306,SDG,,GNB,L 3-24,0,0,,0,1,23,0
43,1978,1978-10-01,5,24.313,SDG,@,NWE,L 23-28,,,,,,,
44,1978,1978-10-08,6,24.320,SDG,,DEN,W 23-0,,,,,,,
45,1978,1978-10-15,7,24.327,SDG,,MIA,L 21-28,,,,,,,
46,1978,1978-10-22,8,24.334,SDG,@,DET,L 14-31,,,,,,,
47,1978,1978-10-29,9,24.341,SDG,@,OAK,W 27-23,,,,,,,
48,1978,1978-11-05,10,24.348,SDG,,CIN,W 22-13,0,0,,0,1,0,0
49,1978,1978-11-12,11,24.355,SDG,,KAN,W 29-23,,,,,,,
50,1978,1978-11-19,12,24.362,SDG,@,MIN,W 13-7,,,,,,,
51,1978,1978-11-26,13,25.004,SDG,@,KAN,L 0-23,,,,,,,
52,1978,1978-12-04,14,25.012,SDG,,CHI,W 40-7,0,0,,0,1,0,0
53,1978,1978-12-10,15,25.018,SDG,,SEA,W 37-10,,,,,,,
54,1978,1978-12-17,16,25.025,SDG,@,HOU,W 45-24,,,,,,,
55,1979,1979-09-02,1,25.284,SDG,@,SEA,W 33-16,,,,,,,
56,1979,1979-09-09,2,25.291,SDG,,OAK,W 30-10,,,,,,,
57,1979,1979-09-16,3,25.298,SDG,,BUF,W 27-19,,,,,,,
58,1979,1979-09-23,4,25.305,SDG,@,NWE,L 21-27,,,,,,,
59,1979,1979-09-30,5,25.312,SDG,,SFO,W 31-9,,,,,,,
60,1979,1979-10-07,6,25.319,SDG,@,DEN,L 0-7,1,10,10.00,0,0,0,0
61,1979,1979-10-14,7,25.326,SDG,,SEA,W 20-10,,,,,,,
62,1979,1979-10-21,8,25.333,SDG,@,RAM,W 40-16,0,0,,0,1,50,0
63,1979,1979-10-25,9,25.337,SDG,@,OAK,L 22-45,,,,,,,
64,1979,1979-11-04,10,25.347,SDG,@,KAN,W 20-14,,,,,,,
65,1979,1979-11-11,11,25.354,SDG,@,CIN,W 26-24,,,,,,,
66,1979,1979-11-18,12,25.361,SDG,,PIT,W 35-7,1,9,9.00,0,1,5,0
67,1979,1979-11-25,13,26.003,SDG,,KAN,W 28-7,1,0,0.00,0,1,0,0
68,1979,1979-12-02,14,26.010,SDG,,ATL,L 26-28,,,,,,,
69,1979,1979-12-09,15,26.017,SDG,@,NOR,W 35-0,,,,,,,
70,1979,1979-12-17,16,26.025,SDG,,DEN,W 17-7,0,0,,0,1,0,0
71,1980,1980-09-07,1,26.290,SDG,@,SEA,W 34-13,0,0,,0,1,0,0
72,1980,1980-09-14,2,26.297,SDG,,OAK,W 30-24,,,,,,,
73,1980,1980-09-21,3,26.304,SDG,@,DEN,W 30-13,,,,,,,
74,1980,1980-09-28,4,26.311,SDG,@,KAN,W 24-7,,,,,,,
75,1980,1980-10-05,5,26.318,SDG,,BUF,L 24-26,,,,,,,
76,1980,1980-10-12,6,26.325,SDG,@,OAK,L 24-38,,,,,,,
77,1980,1980-10-19,7,26.332,SDG,,NYG,W 44-7,,,,,,,
78,1980,1980-10-26,8,26.339,SDG,@,DAL,L 31-42,,,,,,,
79,1980,1980-11-02,9,26.346,SDG,@,CIN,W 31-14,,,,,,,
80,1980,1980-11-09,10,26.353,SDG,,DEN,L 13-20,,,,,,,
81,1980,1980-11-16,11,26.360,SDG,,KAN,W 20-7,,,,,,,
82,1980,1980-11-20,12,26.364,SDG,@,MIA,W 27-24,,,,,,,
83,1980,1980-12-13,15,27.021,SDG,,SEA,W 21-14,,,,,,,
84,1980,1980-12-22,16,27.030,SDG,,PIT,W 26-17,,,,,,,
85,1981,1981-09-07,1,27.289,SDG,@,CLE,W 44-14,0,0,,0,1,0,0
86,1981,1981-09-13,2,27.295,SDG,,DET,W 28-23,0,0,,0,,,
87,1981,1981-09-20,3,27.302,SDG,@,KAN,W 42-31,0,0,,0,,,
88,1981,1981-09-27,4,27.309,SDG,@,DEN,L 24-42,0,0,,0,,,
89,1981,1981-10-04,5,27.316,SDG,,SEA,W 24-10,0,0,,0,,,
90,1981,1981-10-11,6,27.323,SDG,,MIN,L 31-33,0,0,,0,,,
91,1981,1981-10-18,7,27.330,SDG,@,BAL,W 43-14,0,0,,0,1,0,0
92,1981,1981-10-25,8,27.337,SDG,@,CHI,L 17-20,0,0,,0,,,
93,1981,1981-11-01,9,27.344,SDG,,KAN,W 22-20,0,0,,0,,,
94,1981,1981-11-08,10,27.351,SDG,,CIN,L 17-40,0,0,,0,1,0,0
95,1981,1981-11-16,11,27.359,SDG,@,SEA,L 23-44,0,0,,0,,,
96,1981,1981-11-22,12,28.000,SDG,@,OAK,W 55-21,0,0,,0,,,
97,1981,1981-12-13,15,28.021,SDG,@,TAM,W 24-23,0,0,,0,,,
98,1981,1981-12-21,16,28.029,SDG,,OAK,W 23-10,0,0,,0,,,
99,1982,1982-09-12,1,28.294,SDG,@,DEN,W 23-3,,,,,,,
100,1982,1982-09-19,2,28.301,SDG,@,KAN,L 12-19,,,,,,,
101,1982,1982-11-22,3,29.000,SDG,@,RAI,L 24-28,,,,,,,
102,1982,1982-11-28,4,29.006,SDG,,DEN,W 30-20,,,,,,,
103,1982,1982-12-05,5,29.013,SDG,@,CLE,W 30-13,0,0,,0,1,6,0
104,1982,1982-12-11,6,29.019,SDG,@,SFO,W 41-37,,,,,,,
105,1982,1982-12-20,7,29.028,SDG,,CIN,W 50-34,,,,,,,
106,1982,1982-12-26,8,29.034,SDG,,BAL,W 44-26,0,0,,0,1,6,0
107,1982,1983-01-02,9,29.041,SDG,,RAI,L 34-41,,,,,,,
108,1983,1983-12-11,15,30.019,RAM,,NWE,L 7-21,,,,,,,
109,1983,1983-12-18,16,30.026,RAM,@,NOR,W 26-24,,,,,,,
