ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
38,2000,2000-10-15,6,25.319,DAL,@,NYG,L 14-19,*,6,5,24,4.80,1,83.3%,4.00,1,4,4.00,0,1,6
39,2000,2000-10-22,7,25.326,DAL,,ARI,W 48-7,*,2,2,9,4.50,1,100.0%,4.50,3,14,4.67,0,1,6
40,2000,2000-10-29,8,25.333,DAL,,JAX,L 17-23,*,3,2,11,5.50,0,66.7%,3.67,2,8,4.00,0,0,0
41,2000,2000-11-05,9,25.340,DAL,@,PHI,L 13-16,,3,3,14,4.67,0,100.0%,4.67,1,0,0.00,0,0,0
42,2000,2000-11-12,10,25.347,DAL,,CIN,W 23-6,,2,2,9,4.50,0,100.0%,4.50,2,7,3.50,0,0,0
43,2000,2000-11-19,11,25.354,DAL,@,BAL,L 0-27,,3,3,12,4.00,0,100.0%,4.00,0,0,,0,0,0
44,2000,2000-11-23,12,25.358,DAL,,MIN,L 15-27,,1,,,,,0.0%,,,,,,,
45,2000,2000-12-03,13,26.002,DAL,@,TAM,L 7-27,*,2,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0
46,2000,2000-12-10,14,26.009,DAL,,WAS,W 32-13,,,,,,,0.0%,,,,,,,
47,2000,2000-12-17,15,26.016,DAL,,NYG,L 13-17,*,2,1,2,2.00,0,50.0%,1.00,1,3,3.00,0,0,0
48,2000,2000-12-25,16,26.024,DAL,@,TEN,L 0-31,*,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
49,2001,2001-09-09,1,26.282,DAL,,TAM,L 6-10,*,0,0,0,,0,0.0%,,2,28,14.00,0,0,0
50,2001,2001-09-23,2,26.296,DAL,,SDG,L 21-32,*,0,0,0,,0,0.0%,,1,2,2.00,0,0,0
51,2001,2001-09-30,3,26.303,DAL,@,PHI,L 18-40,*,3,2,10,5.00,1,66.7%,3.33,1,6,6.00,0,1,6
52,2001,2001-10-07,4,26.310,DAL,@,OAK,L 21-28,*,4,2,3,1.50,0,50.0%,0.75,1,2,2.00,0,0,0
53,2001,2001-10-15,5,26.318,DAL,,WAS,W 9-7,*,3,1,6,6.00,0,33.3%,2.00,1,2,2.00,0,0,0
54,2002,2002-09-08,1,27.281,DAL,@,HOU,L 10-19,*,,,,,,0.0%,,,,,,,
55,2002,2002-09-15,2,27.288,DAL,,TEN,W 21-13,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
56,2002,2002-09-22,3,27.295,DAL,@,PHI,L 13-44,*,1,0,0,,0,0.0%,0.00,3,20,6.67,0,0,0
57,2002,2002-09-29,4,27.302,DAL,@,STL,W 13-10,*,3,3,21,7.00,0,100.0%,7.00,1,3,3.00,0,0,0
58,2002,2002-10-06,5,27.309,DAL,,NYG,L 17-21,*,,0,0,,0,0.0%,,1,4,4.00,0,0,0
59,2002,2002-10-13,6,27.316,DAL,,CAR,W 14-13,*,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0
60,2002,2002-10-20,7,27.323,DAL,@,ARI,L 6-9,*,0,0,0,,0,0.0%,,1,1,1.00,0,0,0
61,2002,2002-10-27,8,27.330,DAL,,SEA,L 14-17,*,,,,,,0.0%,,,,,,,
62,2002,2002-11-03,9,27.337,DAL,@,DET,L 7-9,,3,3,10,3.33,0,100.0%,3.33,2,2,1.00,0,0,0
63,2002,2002-11-17,10,27.351,DAL,@,IND,L 3-20,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0
64,2002,2002-11-24,11,27.358,DAL,,JAX,W 21-19,,1,0,0,,0,0.0%,0.00,1,1,1.00,0,0,0
65,2002,2002-11-28,12,27.362,DAL,,WAS,W 27-20,*,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0
66,2002,2002-12-08,13,28.007,DAL,,SFO,L 27-31,,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0
67,2002,2002-12-15,14,28.014,DAL,@,NYG,L 7-37,*,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
68,2002,2002-12-21,15,28.020,DAL,,PHI,L 3-27,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
