ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
21,1951,1951-11-25,9,29.354,CLE,,CHI,W 42-21,*,12,19,63.16,277,2,1,120.0,0,0,14.58,14.32,3,4,1.33,0
22,1951,1951-12-02,10,29.361,CLE,,CRD,W 49-28,*,14,29,48.28,217,4,3,73.5,0,0,7.48,5.59,0,0,,0
23,1951,1951-12-09,11,30.003,CLE,@,PIT,W 28-0,*,12,18,66.67,128,1,0,105.8,0,0,7.11,8.22,0,0,,0
24,1951,1951-12-16,12,30.010,CLE,@,PHI,W 24-9,*,11,27,40.74,160,2,0,85.4,0,0,5.93,7.41,1,1,1.00,0
25,1952,1952-09-28,1,30.297,CLE,,RAM,W 37-7,*,10,16,62.50,138,2,1,103.6,0,0,8.63,8.31,4,10,2.50,0
26,1952,1952-10-04,2,30.303,CLE,@,PIT,W 21-20,*,21,49,42.86,401,3,4,58.3,0,0,8.18,5.73,3,2,0.67,0
27,1952,1952-10-12,3,30.311,CLE,,NYG,L 9-17,*,14,34,41.18,236,0,1,53.1,0,0,6.94,5.62,1,5,5.00,0
28,1952,1952-10-19,4,30.318,CLE,@,PHI,W 49-7,*,18,30,60.00,290,4,2,104.2,0,0,9.67,9.33,2,-2,-1.00,0
29,1952,1952-10-26,5,30.325,CLE,,WAS,W 19-15,*,11,29,37.93,190,0,1,46.6,0,0,6.55,5.00,3,-1,-0.33,1
30,1952,1952-11-02,6,30.332,CLE,@,DET,L 6-17,*,13,32,40.63,165,0,3,18.4,0,0,5.16,0.94,3,7,2.33,0
31,1952,1952-11-09,7,30.339,CLE,,CRD,W 28-13,*,18,24,75.00,249,2,0,135.6,0,0,10.38,12.04,3,-5,-1.67,0
32,1952,1952-11-16,8,30.346,CLE,,PIT,W 29-28,*,21,40,52.50,239,2,2,66.6,0,0,5.98,4.73,3,31,10.33,1
33,1952,1952-11-23,9,30.353,CLE,,PHI,L 20-28,*,14,36,38.89,227,2,2,56.1,0,0,6.31,4.92,1,-3,-3.00,0
34,1952,1952-11-30,10,30.360,CLE,@,WAS,W 48-24,*,9,20,45.00,195,2,3,74.0,0,0,9.75,5.00,9,61,6.78,2
35,1952,1952-12-07,11,31.001,CLE,@,CRD,W 10-0,*,14,22,63.64,207,1,2,71.6,0,0,9.41,6.23,3,26,8.67,0
36,1952,1952-12-14,12,31.008,CLE,@,NYG,L 34-37,*,18,32,56.25,279,2,3,67.1,0,0,8.72,5.75,7,-1,-0.14,0
37,1953,1953-09-27,1,31.295,CLE,@,GNB,W 27-0,*,18,24,75.00,292,0,1,97.9,0,0,12.17,10.29,3,4,1.33,2
38,1953,1953-10-04,2,31.302,CLE,@,CRD,W 27-7,*,15,22,68.18,310,3,0,150.6,0,0,14.09,16.82,1,3,3.00,0
39,1953,1953-10-10,3,31.308,CLE,,PHI,W 37-13,*,20,30,66.67,328,1,0,114.3,0,0,10.93,11.60,2,8,4.00,0
40,1953,1953-10-18,4,31.316,CLE,@,WAS,W 30-14,*,16,32,50.00,235,1,1,71.7,0,0,7.34,6.56,5,34,6.80,1
41,1953,1953-10-25,5,31.323,CLE,@,NYG,W 7-0,*,2,5,40.00,26,0,1,17.5,0,0,5.20,-3.80,10,41,4.10,1
42,1953,1953-11-01,6,31.330,CLE,,WAS,W 27-3,*,13,19,68.42,194,0,1,79.7,0,0,10.21,7.84,3,6,2.00,2
43,1953,1953-11-08,7,31.337,CLE,,PIT,W 34-16,*,12,18,66.67,218,1,2,87.0,0,0,12.11,8.22,3,4,1.33,0
44,1953,1953-11-15,8,31.344,CLE,,SFO,W 23-21,*,17,24,70.83,286,1,0,124.7,0,0,11.92,12.75,3,30,10.00,0
45,1953,1953-11-22,9,31.351,CLE,@,PIT,W 20-16,*,16,28,57.14,200,2,1,88.4,0,0,7.14,6.96,4,6,1.50,0
46,1953,1953-11-29,10,31.358,CLE,,CRD,W 27-16,*,19,28,67.86,276,0,0,99.7,0,0,9.86,9.86,6,7,1.17,0
47,1953,1953-12-06,11,32.000,CLE,,NYG,W 62-14,,4,4,100.00,116,1,0,158.3,0,0,29.00,34.00,1,2,2.00,0
48,1953,1953-12-13,12,32.007,CLE,@,PHI,L 27-42,*,15,24,62.50,241,1,2,75.2,0,0,10.04,7.13,2,-2,-1.00,0
49,1954,1954-09-26,1,32.294,CLE,@,PHI,L 10-28,*,9,23,39.13,130,1,1,54.6,0,0,5.65,4.57,3,9,3.00,0
50,1954,1954-10-10,2,32.308,CLE,,CRD,W 31-7,*,14,18,77.78,266,3,0,158.3,0,0,14.78,18.11,1,-6,-6.00,0
51,1954,1954-10-17,3,32.315,CLE,@,PIT,L 27-55,*,22,28,78.57,298,3,5,107.1,0,0,10.64,4.75,2,11,5.50,0
52,1954,1954-10-24,4,32.322,CLE,@,CRD,W 35-3,*,16,24,66.67,182,1,1,85.8,0,0,7.58,6.54,3,4,1.33,2
53,1954,1954-10-31,5,32.329,CLE,,NYG,W 24-14,*,14,26,53.85,160,1,3,45.8,0,0,6.15,1.73,10,20,2.00,2
54,1954,1954-11-07,6,32.336,CLE,,WAS,W 62-3,*,8,17,47.06,102,1,1,61.4,0,0,6.00,4.53,7,27,3.86,1
55,1954,1954-11-14,7,32.343,CLE,@,CHI,W 39-10,*,11,23,47.83,120,1,1,60.1,0,0,5.22,4.13,9,11,1.22,1
56,1954,1954-11-21,8,32.350,CLE,,PHI,W 6-0,*,11,21,52.38,192,0,2,44.2,0,0,9.14,4.86,11,-10,-0.91,0
57,1954,1954-11-28,9,32.357,CLE,@,NYG,W 16-7,*,16,27,59.26,238,0,2,57.3,0,0,8.81,5.48,4,-3,-0.75,1
58,1954,1954-12-05,10,32.364,CLE,@,WAS,W 34-14,*,13,18,72.22,252,0,1,91.2,0,0,14.00,11.50,6,41,6.83,0
59,1954,1954-12-12,11,33.006,CLE,,PIT,W 42-7,*,7,9,77.78,137,0,0,118.7,0,0,15.22,15.22,4,-2,-0.50,0
60,1954,1954-12-19,12,33.013,CLE,,DET,L 10-14,*,1,6,16.67,15,0,0,39.6,0,0,2.50,2.50,3,12,4.00,1
61,1955,1955-09-25,1,33.293,CLE,,WAS,L 17-27,*,3,9,33.33,30,0,2,4.2,0,0,3.33,-6.67,8,8,1.00,0
62,1955,1955-10-02,2,33.300,CLE,@,SFO,W 38-3,*,7,11,63.64,140,0,0,107.2,0,0,12.73,12.73,7,28,4.00,1
63,1955,1955-10-09,3,33.307,CLE,,PHI,W 21-17,*,16,21,76.19,223,2,0,141.6,0,0,10.62,12.52,8,40,5.00,1
64,1955,1955-10-16,4,33.314,CLE,@,WAS,W 24-14,*,9,16,56.25,138,1,1,79.7,0,0,8.63,7.06,1,3,3.00,0
65,1955,1955-10-23,5,33.321,CLE,,GNB,W 41-10,*,7,12,58.33,187,0,0,102.8,0,0,15.58,15.58,7,-7,-1.00,1
66,1955,1955-10-30,6,33.328,CLE,@,CRD,W 26-20,*,4,12,33.33,62,1,0,79.2,0,0,5.17,6.83,2,-6,-3.00,0
67,1955,1955-11-06,7,33.335,CLE,,NYG,W 24-14,*,5,10,50.00,57,0,1,27.9,0,0,5.70,1.20,1,14,14.00,0
68,1955,1955-11-13,8,33.342,CLE,@,PHI,L 17-33,*,7,17,41.18,150,1,2,53.2,0,0,8.82,4.71,3,18,6.00,1
69,1955,1955-11-20,9,33.349,CLE,,PIT,W 41-14,*,6,9,66.67,79,2,0,133.8,0,0,8.78,13.22,10,0,0.00,1
70,1955,1955-11-27,10,33.356,CLE,@,NYG,T 35-35,*,17,31,54.84,319,3,1,109.5,0,0,10.29,10.77,9,37,4.11,0
71,1955,1955-12-04,11,33.363,CLE,@,PIT,W 30-7,*,4,12,33.33,95,2,0,102.4,0,0,7.92,11.25,6,12,2.00,1
72,1955,1955-12-11,12,34.005,CLE,,CRD,W 35-24,*,13,25,52.00,241,3,1,108.5,0,0,9.64,10.24,6,-26,-4.33,0
