ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
67,1993,1993-10-11,5,31.311,BUF,,HOU,W 35-7,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0
68,1993,1993-10-24,6,31.324,BUF,@,NYJ,W 19-10,,0,0,,0,0,0,,0,,,,0,0,,0
69,1993,1993-11-01,7,31.332,BUF,,WAS,W 24-10,,0,0,,0,0,0,,0,,,,0,0,,0
70,1993,1993-11-07,8,31.338,BUF,@,NWE,W 13-10,,0,0,,0,0,0,,0,,,,0,0,,0
71,1993,1993-11-15,9,31.346,BUF,@,PIT,L 0-23,,4,9,44.44,41,0,0,58.1,2,13,4.56,4.56,0,0,,0
72,1993,1993-11-21,10,31.352,BUF,,IND,W 23-9,,0,0,,0,0,0,,0,,,,0,0,,0
73,1993,1993-11-28,11,31.359,BUF,@,KAN,L 7-23,,5,6,83.33,40,0,0,94.4,2,22,6.67,6.67,0,0,,0
74,1993,1993-12-05,12,32.001,BUF,,RAI,L 24-25,,0,0,,0,0,0,,0,,,,0,0,,0
75,1993,1993-12-12,13,32.008,BUF,@,PHI,W 10-7,,6,10,60.00,42,1,0,102.9,2,12,4.20,6.20,0,0,,0
76,1993,1993-12-26,15,32.022,BUF,,NYJ,W 16-14,,0,0,,0,0,0,,0,,,,0,0,,0
77,1993,1994-01-02,16,32.029,BUF,@,IND,W 30-10,,1,1,100.00,30,1,0,158.3,0,0,30.00,50.00,1,-1,-1.00,0
78,1994,1994-09-04,1,32.274,BUF,,NYJ,L 3-23,,2,2,100.00,16,0,0,100.0,0,0,8.00,8.00,0,0,,0
79,1994,1994-09-11,2,32.281,BUF,@,NWE,W 38-35,,0,0,,0,0,0,,0,,,,0,0,,0
80,1994,1994-09-18,3,32.288,BUF,@,HOU,W 15-7,,0,0,,0,0,0,,0,,,,0,0,,0
81,1994,1994-09-26,4,32.296,BUF,,DEN,W 27-20,,0,0,,0,0,0,,0,,,,0,0,,0
82,1994,1994-10-02,5,32.302,BUF,@,CHI,L 13-20,,0,0,,0,0,0,,0,,,,0,0,,0
83,1994,1994-10-09,6,32.309,BUF,,MIA,W 21-11,,0,0,,0,0,0,,0,,,,0,0,,0
84,1994,1994-10-16,7,32.316,BUF,,IND,L 17-27,,0,0,,0,0,0,,0,,,,0,0,,0
85,1994,1994-10-30,8,32.330,BUF,,KAN,W 44-10,,0,0,,0,0,0,,0,,,,4,4,1.00,0
86,1994,1994-11-06,9,32.337,BUF,@,NYJ,L 17-22,,0,0,,0,0,0,,0,,,,0,0,,0
87,1994,1994-11-14,10,32.345,BUF,@,PIT,L 10-23,,5,10,50.00,46,0,0,62.9,1,6,4.60,4.60,0,0,,0
88,1994,1994-11-20,11,32.351,BUF,,GNB,W 29-20,,0,0,,0,0,0,,0,,,,0,0,,0
89,1994,1994-11-24,12,32.355,BUF,@,DET,L 21-35,,0,0,,0,0,0,,0,,,,0,0,,0
90,1994,1994-12-04,13,33.000,BUF,@,MIA,W 42-31,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0
91,1994,1994-12-11,14,33.007,BUF,,MIN,L 17-21,,4,6,66.67,41,0,0,86.1,1,11,6.83,6.83,0,0,,0
92,1994,1994-12-18,15,33.014,BUF,,NWE,L 17-41,*,19,29,65.52,207,1,2,69.2,2,16,7.14,4.72,0,0,,0
93,1994,1994-12-24,16,33.020,BUF,@,IND,L 9-10,*,26,46,56.52,258,0,2,54.4,2,15,5.61,3.65,1,0,0.00,0
94,1995,1995-09-03,1,33.273,CAR,@,ATL,L 20-23,*,23,44,52.27,329,2,0,92.0,9,68,7.48,8.39,0,0,,0
95,1995,1995-09-10,2,33.280,CAR,@,BUF,L 9-31,*,6,21,28.57,44,0,1,19.7,3,32,2.10,-0.05,1,3,3.00,0
96,1995,1995-09-17,3,33.287,CAR,,STL,L 10-31,*,8,19,42.11,68,0,1,30.2,0,0,3.58,1.21,0,0,,0
97,1996,1996-09-01,1,34.272,NYJ,@,DEN,L 6-31,,4,12,33.33,83,1,0,86.5,1,8,6.92,8.58,1,0,0.00,0
98,1996,1996-10-06,6,34.307,NYJ,,OAK,L 13-34,,15,31,48.39,177,1,2,50.1,2,18,5.71,3.45,1,-1,-1.00,0
99,1996,1996-10-13,7,34.314,NYJ,@,JAX,L 17-21,*,23,43,53.49,276,2,2,69.5,0,0,6.42,5.26,1,8,8.00,0
100,1996,1996-10-20,8,34.321,NYJ,,BUF,L 22-25,*,21,36,58.33,253,3,2,84.6,0,0,7.03,6.19,3,-1,-0.33,0
101,1996,1996-10-27,9,34.328,NYJ,@,ARI,W 31-21,*,22,31,70.97,254,1,2,79.2,1,8,8.19,5.94,3,3,1.00,0
102,1996,1996-11-10,10,34.342,NYJ,,NWE,L 27-31,*,22,44,50.00,281,1,1,68.5,1,1,6.39,5.82,2,9,4.50,0
103,1996,1996-11-17,11,34.349,NYJ,@,IND,L 29-34,*,20,42,47.62,352,3,4,60.9,3,20,8.38,5.52,0,0,,0
104,1996,1996-11-24,12,34.356,NYJ,@,BUF,L 10-35,*,25,50,50.00,267,1,3,47.7,5,38,5.34,3.04,1,-1,-1.00,0
105,1996,1996-12-01,13,34.363,NYJ,,HOU,L 10-35,*,13,27,48.15,154,1,0,78.3,1,1,5.70,6.44,5,13,2.60,0
106,1996,1996-12-22,16,35.018,NYJ,,MIA,L 28-31,,10,15,66.67,108,1,0,109.9,0,0,7.20,8.53,1,1,1.00,0
107,1997,1997-11-02,9,35.333,DET,@,GNB,L 10-20,,0,0,,0,0,0,,0,,,,0,0,,0
108,1997,1997-11-09,10,35.340,DET,@,WAS,L 7-30,,10,28,35.71,110,0,2,18.5,0,0,3.93,0.71,0,0,,0
109,1997,1997-11-16,11,35.347,DET,,MIN,W 38-15,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,2,-2,-1.00,0
110,1997,1997-11-23,12,35.354,DET,,IND,W 32-10,,0,0,,0,0,0,,0,,,,2,-2,-1.00,0
111,1997,1997-11-27,13,35.358,DET,,CHI,W 55-20,,0,0,,0,0,0,,0,,,,0,0,,0
112,1997,1997-12-14,15,36.010,DET,@,MIN,W 14-13,,1,1,100.00,11,0,0,112.5,0,0,11.00,11.00,0,0,,0
113,1998,1998-09-28,4,36.298,DET,,TAM,W 27-6,,1,1,100.00,16,0,0,118.7,0,0,16.00,16.00,2,-3,-1.50,0
114,1998,1998-11-01,8,36.332,DET,,ARI,L 15-17,,10,15,66.67,119,0,0,90.7,2,8,7.93,7.93,0,0,,0
115,1998,1998-11-26,12,36.357,DET,,PIT,W 19-16,,1,4,25.00,9,0,0,39.6,0,0,2.25,2.25,1,-1,-1.00,0
116,1998,1998-12-14,14,37.010,DET,@,SFO,L 13-35,,18,35,51.43,281,2,2,73.6,0,0,8.03,6.60,1,5,5.00,0
117,1998,1998-12-20,15,37.016,DET,,ATL,L 17-24,*,15,26,57.69,148,2,2,67.5,1,7,5.69,3.77,2,2,1.00,0
118,1998,1998-12-27,16,37.023,DET,@,BAL,L 10-19,*,18,29,62.07,195,1,0,93.3,1,3,6.72,7.41,0,0,,0
