ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
146,1999,1999-12-26,15,32.062,CAR,@,PIT,L 20-30,,3,11,3.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
147,1999,2000-01-02,16,32.069,CAR,,NOR,W 45-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,9,9.00,0,0,0,,0,0,0
148,2000,2000-09-25,4,32.336,JAX,@,IND,L 14-43,,2,4,2.00,0,3,3,9,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
149,2000,2000-10-01,5,32.342,JAX,,PIT,L 13-24,,0,0,,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
150,2000,2000-10-08,6,32.349,JAX,,BAL,L 10-15,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
151,2000,2000-10-16,7,32.357,JAX,@,TEN,L 13-27,,2,9,4.50,1,2,2,55,27.50,0,100.0%,27.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
152,2000,2000-10-22,8,32.363,JAX,,WAS,L 16-35,,,,,,1,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
153,2000,2000-10-29,9,33.004,JAX,@,DAL,W 23-17,,1,1,1.00,0,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
154,2000,2000-11-12,10,33.018,JAX,,SEA,L 21-28,,1,4,4.00,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
155,2000,2000-11-19,11,33.025,JAX,@,PIT,W 34-24,*,,,,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,
156,2000,2000-11-26,12,33.032,JAX,,TEN,W 16-13,,1,6,6.00,0,1,1,44,44.00,0,100.0%,44.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
157,2000,2000-12-03,13,33.039,JAX,,CLE,W 48-0,,2,24,12.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
158,2000,2000-12-10,14,33.046,JAX,,ARI,W 44-10,*,13,39,3.00,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
159,2000,2000-12-23,16,33.059,JAX,@,NYG,L 25-28,,5,18,3.60,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
