ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
78,2015,2016-01-03,16,27.026,NYJ,@,BUF,L 17-22,*,0,0,,0,0.0,3,1,0,0,0
79,2016,2016-09-11,1,27.278,NYJ,,CIN,L 22-23,*,0,0,,0,0.0,2,0,0,0,0
80,2016,2016-09-15,2,27.282,NYJ,@,BUF,W 37-31,*,0,0,,0,0.0,4,0,0,0,0
81,2016,2016-09-25,3,27.292,NYJ,@,KAN,L 3-24,*,0,0,,0,0.0,4,2,0,0,0
82,2016,2016-10-02,4,27.299,NYJ,,SEA,L 17-27,*,0,0,,0,0.0,5,1,0,0,0
83,2016,2016-10-09,5,27.306,NYJ,@,PIT,L 13-31,*,0,0,,0,0.0,1,2,0,0,0
84,2016,2016-10-17,6,27.314,NYJ,@,ARI,L 3-28,*,0,0,,0,0.0,2,1,0,0,0
85,2016,2016-10-23,7,27.320,NYJ,,BAL,W 24-16,*,0,0,,0,0.0,0,0,1,25,0
86,2016,2016-10-30,8,27.327,NYJ,@,CLE,W 31-28,*,0,0,,0,0.0,6,1,1,0,0
87,2016,2016-11-06,9,27.334,NYJ,@,MIA,L 23-27,*,0,0,,0,0.0,3,2,0,0,0
88,2016,2016-11-13,10,27.341,NYJ,,LAR,L 6-9,*,0,0,,0,0.0,2,0,0,0,0
89,2016,2016-11-27,11,27.355,NYJ,,NWE,L 17-22,*,0,0,,0,0.0,1,2,0,0,0
90,2016,2016-12-05,12,27.363,NYJ,,IND,L 10-41,*,0,0,,0,0.0,3,4,0,0,0
91,2016,2016-12-11,13,28.003,NYJ,@,SFO,W 23-17,*,0,0,,0,0.0,5,0,0,0,0
92,2017,2017-09-10,1,28.276,HOU,,JAX,L 7-29,,0,0,,0,0.0,2,1,0,0,0
93,2017,2017-09-14,2,28.280,HOU,@,CIN,W 13-9,,0,0,,0,0.0,1,0,0,0,0
94,2017,2017-09-24,3,28.290,HOU,@,NWE,L 33-36,,0,0,,0,1.0,2,1,0,0,0
95,2017,2017-10-01,4,28.297,HOU,,TEN,W 57-14,*,0,0,,0,0.0,2,0,1,17,0
96,2017,2017-10-08,5,28.304,HOU,,KAN,L 34-42,*,0,0,,0,0.0,7,2,0,0,0
97,2017,2017-10-15,6,28.311,HOU,,CLE,W 33-17,*,0,0,,0,0.0,2,1,0,0,0
98,2017,2017-10-29,7,28.325,HOU,@,SEA,L 38-41,*,0,0,,0,0.0,3,0,0,0,0
99,2017,2017-11-05,8,28.332,HOU,,IND,L 14-20,*,0,0,,0,0.0,3,1,0,0,0
100,2017,2017-11-12,9,28.339,HOU,@,LAR,L 7-33,*,0,0,,0,0.0,1,1,0,0,0
101,2017,2017-11-19,10,28.346,HOU,,ARI,W 31-21,*,0,0,,0,0.0,2,0,0,0,0
102,2017,2017-11-27,11,28.354,HOU,@,BAL,L 16-23,*,0,0,,0,0.0,1,0,0,0,0
103,2017,2017-12-03,12,28.360,HOU,@,TEN,L 13-24,*,0,0,,0,0.0,4,0,0,0,0
104,2017,2017-12-10,13,29.002,HOU,,SFO,L 16-26,*,0,0,,0,0.0,6,0,0,0,0
105,2017,2017-12-17,14,29.009,HOU,@,JAX,L 7-45,*,0,0,,0,0.0,5,1,0,0,0
106,2017,2017-12-25,15,29.017,HOU,,PIT,L 6-34,*,0,0,,0,0.0,0,1,0,0,0
107,2017,2017-12-31,16,29.023,HOU,@,IND,L 13-22,*,0,0,,0,0.0,4,2,0,0,0
108,2018,2018-09-10,1,29.276,OAK,,LAR,L 13-33,*,0,0,,0,0.0,4,2,0,0,0
109,2018,2018-09-16,2,29.282,OAK,@,DEN,L 19-20,*,0,0,,0,0.0,4,1,0,0,0
110,2018,2018-09-23,3,29.289,OAK,@,MIA,L 20-28,*,0,0,,0,0.0,2,0,0,0,0
