ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
100,2002,2002-12-15,14,31.249,TAM,@,DET,W 23-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,-2,-1.00,0,0,0
101,2002,2002-12-23,15,31.257,TAM,,PIT,L 7-17,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,16,8.00,0,0,0
102,2002,2002-12-29,16,31.263,TAM,@,CHI,W 15-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,1,7,7.00,0,0,0
103,2003,2003-09-08,1,32.151,TAM,@,PHI,W 17-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,30,7.50,0,0,0
104,2003,2003-09-14,2,32.157,TAM,,CAR,L 9-12,,2,1,43,43.00,0,50.0%,21.50,0,0,,0,0,0,,0,4,18,4.50,0,0,0
105,2003,2003-09-21,3,32.164,TAM,@,ATL,W 31-10,,1,1,14,14.00,0,100.0%,14.00,1,2,2.00,0,0,0,,0,0,0,,0,0,0
106,2003,2003-10-06,4,32.179,TAM,,IND,L 35-38,,1,0,0,,0,0.0%,0.00,0,0,,0,1,15,15.00,0,3,28,9.33,0,0,0
107,2003,2003-10-19,6,32.192,TAM,@,SFO,L 7-24,,3,1,19,19.00,0,33.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,0
108,2003,2003-10-26,7,32.199,TAM,,DAL,W 16-0,,3,1,13,13.00,0,33.3%,4.33,0,0,,0,0,0,,0,0,0,,0,0,0
109,2003,2003-11-02,8,32.206,TAM,,NOR,L 14-17,,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,2,23,11.50,0,0,0
110,2003,2003-11-09,9,32.213,TAM,@,CAR,L 24-27,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,5,5.00,0,0,0
111,2003,2003-11-30,12,32.234,TAM,@,JAX,L 10-17,,,,,,,0.0%,,,,,,,,,,,,,,,
112,2003,2003-12-07,13,32.241,TAM,@,NOR,W 14-7,,1,,,,,0.0%,,,,,,,,,,,,,,,
113,2003,2003-12-14,14,32.248,TAM,,HOU,W 16-3,,,,,,,0.0%,,,,,,,,,,,,,,,
114,2003,2003-12-20,15,32.254,TAM,,ATL,L 28-30,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,1,6,6.00,0,0,0
115,2003,2003-12-28,16,32.262,TAM,@,TEN,L 13-33,,0,,,,,0.0%,,,,,,,,,,,,,,,
116,2004,2004-09-12,1,33.155,ARI,@,STL,L 10-17,*,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0,,0,1,7,7.00,0,0,0
117,2004,2004-09-19,2,33.162,ARI,,NWE,L 12-23,,1,,,,,0.0%,,,,,,,,,,,,,,,
118,2004,2004-09-26,3,33.169,ARI,@,ATL,L 3-6,,7,6,90,15.00,0,85.7%,12.86,1,3,3.00,0,0,0,,0,3,6,2.00,0,0,0
119,2004,2004-10-03,4,33.176,ARI,,NOR,W 34-10,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,5,26,5.20,0,0,0
120,2004,2004-10-10,5,33.183,ARI,@,SFO,L 28-31,*,6,4,38,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,4,36,9.00,0,0,0
121,2004,2004-10-24,6,33.197,ARI,,SEA,W 25-17,,2,1,6,6.00,0,50.0%,3.00,0,0,,0,1,18,18.00,0,2,-2,-1.00,0,0,0
122,2004,2004-10-31,7,33.204,ARI,@,BUF,L 14-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,2,16,8.00,0,0,0
123,2004,2004-11-07,8,33.211,ARI,@,MIA,W 24-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,1,9,9.00,0,0,0
124,2004,2004-11-14,9,33.218,ARI,,NYG,W 17-14,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,5,65,13.00,0,0,0
125,2004,2004-11-21,10,33.225,ARI,@,CAR,L 10-35,,3,3,37,12.33,0,100.0%,12.33,1,3,3.00,0,0,0,,0,3,26,8.67,0,0,0
126,2004,2004-11-28,11,33.232,ARI,,NYJ,L 3-13,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,2,4,2.00,0,0,0
127,2004,2004-12-05,12,33.239,ARI,@,DET,L 12-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,15,3.75,0,0,0
128,2004,2004-12-12,13,33.246,ARI,,SFO,L 28-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,3,4,1.33,0,0,0
129,2004,2004-12-26,15,33.260,ARI,@,SEA,L 21-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,4,29,7.25,0,0,0
130,2004,2005-01-02,16,33.267,ARI,,TAM,W 12-7,,3,1,8,8.00,0,33.3%,2.67,0,0,,0,0,0,,0,3,45,15.00,0,0,0
