ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att
22,1957,1957-10-06,2,24.234,RAM,@,SFO,L 20-23,3,12,4.00,0,1,1,1.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
23,1957,1957-10-13,3,24.241,RAM,@,DET,L 7-10,6,17,2.83,0,0,0,,0,0,0,,0,0,,,,,,
24,1957,1957-10-20,4,24.248,RAM,@,CHI,L 26-34,1,3,3.00,0,0,0,,0,0,0,,0,0,,,,,,
25,1957,1957-10-27,5,24.255,RAM,,DET,W 35-17,10,66,6.60,0,2,23,11.50,0,2,2,100.00,35,0,0,118.7,0,0,17.50,17.50
26,1957,1957-11-03,6,24.262,RAM,,CHI,L 10-16,2,-2,-1.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
27,1957,1957-11-10,7,24.269,RAM,,SFO,W 37-24,8,24,3.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
28,1957,1957-11-17,8,24.276,RAM,@,GNB,W 31-27,1,13,13.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00
29,1957,1957-11-24,9,24.283,RAM,@,CLE,L 31-45,2,1,0.50,0,0,0,,0,0,0,,0,0,,,,,,
30,1957,1957-12-01,10,24.290,RAM,@,BAL,L 14-31,5,33,6.60,0,1,-1,-1.00,0,0,0,,0,0,,,,,,
31,1957,1957-12-08,11,24.297,RAM,,GNB,W 42-17,5,105,21.00,0,1,17,17.00,0,0,0,,0,0,,,,,,
32,1957,1957-12-15,12,24.304,RAM,,BAL,W 37-21,5,20,4.00,0,0,0,,0,0,0,,0,0,,,,,,
33,1958,1958-09-28,1,25.226,RAM,,CLE,L 27-30,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,,,,
34,1958,1958-10-19,4,25.247,RAM,@,CHI,L 10-31,1,2,2.00,0,0,0,,0,0,0,,0,0,,,,,,
35,1958,1958-10-26,5,25.254,RAM,,DET,L 24-41,1,12,12.00,0,2,69,34.50,0,0,0,,0,0,,,,,,
36,1958,1958-12-14,12,25.303,RAM,,GNB,W 34-20,0,0,,0,1,6,6.00,0,0,0,,0,0,,,,,,
37,1960,1960-09-10,1,27.209,LAC,,DTX,W 21-20,3,1,0.33,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,
38,1960,1960-09-18,2,27.217,LAC,@,HOU,L 28-38,6,4,0.67,0,2,21,10.50,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00
