ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
55,1997,1997-11-09,10,24.256,IND,,CIN,L 13-28,,18,110,6.11,0,3,1,41,41.00,0,33.3%,13.67,0,0,,0,0,0,,,,,,0,0,,0,0,0
56,1997,1997-11-16,11,24.263,IND,,GNB,W 41-38,,17,116,6.82,0,4,1,5,5.00,0,25.0%,1.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
57,1997,1997-11-23,12,24.270,IND,@,DET,L 10-32,,12,38,3.17,0,5,3,45,15.00,0,60.0%,9.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
58,1997,1997-11-30,13,24.277,IND,@,NWE,L 17-20,,12,44,3.67,0,7,3,43,14.33,0,42.9%,6.14,0,0,,0,0,0,,,,,,0,0,,0,0,0
59,1997,1997-12-07,14,24.284,IND,@,NYJ,W 22-14,,23,133,5.78,1,6,5,87,17.40,0,83.3%,14.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
60,1997,1997-12-14,15,24.291,IND,,MIA,W 41-0,,20,67,3.35,1,5,5,50,10.00,1,100.0%,10.00,0,0,,0,0,0,,,,,,0,0,,0,2,12
61,1997,1997-12-21,16,24.298,IND,@,MIN,L 28-39,,23,102,4.43,2,5,3,23,7.67,0,60.0%,4.60,0,0,,0,0,0,,,,,,0,0,,0,2,12
62,1998,1998-09-06,1,25.192,IND,,MIA,L 15-24,,24,56,2.33,0,5,4,49,12.25,0,80.0%,9.80,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
63,1998,1998-09-13,2,25.199,IND,@,NWE,L 6-29,,29,127,4.38,0,7,7,60,8.57,0,100.0%,8.57,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
64,1998,1998-09-20,3,25.206,IND,@,NYJ,L 6-44,,21,91,4.33,0,4,2,7,3.50,0,50.0%,1.75,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
65,1998,1998-09-27,4,25.213,IND,,NOR,L 13-19,,27,61,2.26,0,7,6,128,21.33,1,85.7%,18.29,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
66,1998,1998-10-04,5,25.220,IND,,SDG,W 17-12,,25,50,2.00,0,5,4,44,11.00,1,80.0%,8.80,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
67,1998,1998-10-11,6,25.227,IND,,BUF,L 24-31,,18,93,5.17,0,11,6,80,13.33,0,54.5%,7.27,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
68,1998,1998-10-18,7,25.234,IND,@,SFO,L 31-34,,17,103,6.06,1,4,4,36,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
69,1998,1998-11-01,8,25.248,IND,,NWE,L 16-21,,11,22,2.00,0,10,9,119,13.22,0,90.0%,11.90,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
70,1998,1998-11-08,9,25.255,IND,@,MIA,L 14-27,,21,88,4.19,1,4,4,16,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,,,0,0,,0,1,6
71,1998,1998-11-15,10,25.262,IND,,NYJ,W 24-23,,20,69,3.45,0,10,8,70,8.75,0,80.0%,7.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
72,1998,1998-11-22,11,25.269,IND,@,BUF,L 11-34,,18,85,4.72,0,8,8,102,12.75,0,100.0%,12.75,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
73,1998,1998-11-29,12,25.276,IND,@,BAL,L 31-38,,17,192,11.29,1,9,7,75,10.71,1,77.8%,8.33,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
74,1998,1998-12-06,13,25.283,IND,@,ATL,L 21-28,,19,76,4.00,1,8,7,37,5.29,1,87.5%,4.63,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
75,1998,1998-12-13,14,25.290,IND,,CIN,W 39-26,,26,115,4.42,2,3,2,39,19.50,0,66.7%,13.00,0,0,,0,0,0,,0,0,,,0,0,,0,2,12
76,1998,1998-12-20,15,25.297,IND,@,SEA,L 23-27,,13,19,1.46,0,5,4,16,4.00,0,80.0%,3.20,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
77,1998,1998-12-27,16,25.304,IND,,CAR,L 19-27,,18,72,4.00,0,6,4,30,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,,,0,0,,0,0,0
78,1999,1999-09-12,1,26.198,STL,,BAL,W 27-10,*,19,54,2.84,0,9,7,72,10.29,0,77.8%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0
79,1999,1999-09-26,2,26.212,STL,,ATL,W 35-7,*,17,105,6.18,0,5,5,67,13.40,1,100.0%,13.40,0,0,,0,0,0,,0,,,,0,0,,0,1,6
80,1999,1999-10-03,3,26.219,STL,@,CIN,W 38-10,*,11,23,2.09,0,3,3,17,5.67,0,100.0%,5.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0
81,1999,1999-10-10,4,26.226,STL,,SFO,W 42-20,*,7,6,0.86,0,4,4,38,9.50,0,100.0%,9.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0
82,1999,1999-10-17,5,26.233,STL,@,ATL,W 41-13,*,18,181,10.06,1,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
83,1999,1999-10-24,6,26.240,STL,,CLE,W 34-3,*,16,133,8.31,1,9,9,67,7.44,0,100.0%,7.44,0,0,,0,0,0,,0,,,,0,0,,0,1,6
84,1999,1999-10-31,7,26.247,STL,@,TEN,L 21-24,*,16,90,5.63,0,6,6,94,15.67,1,100.0%,15.67,0,0,,0,0,0,,0,,,,0,0,,0,1,6
85,1999,1999-11-07,8,26.254,STL,@,DET,L 27-31,*,11,15,1.36,0,11,10,78,7.80,0,90.9%,7.09,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0
86,1999,1999-11-14,9,26.261,STL,,CAR,W 35-10,*,16,73,4.56,1,2,2,64,32.00,0,100.0%,32.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
87,1999,1999-11-21,10,26.268,STL,@,SFO,W 23-7,*,21,126,6.00,0,9,4,43,10.75,0,44.4%,4.78,0,0,,0,0,0,,0,,,,0,0,,0,0,0
88,1999,1999-11-28,11,26.275,STL,,NOR,W 43-12,*,18,102,5.67,2,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,,,,0,0,,0,2,12
89,1999,1999-12-05,12,26.282,STL,@,CAR,W 34-21,*,22,118,5.36,0,7,6,79,13.17,0,85.7%,11.29,0,0,,0,0,0,,0,,,,0,0,,0,0,0
90,1999,1999-12-12,13,26.289,STL,@,NOR,W 30-14,*,29,154,5.31,1,6,5,56,11.20,1,83.3%,9.33,0,0,,0,0,0,,0,,,,0,0,,0,2,12
91,1999,1999-12-19,14,26.296,STL,,NYG,W 31-10,*,16,68,4.25,0,9,6,97,16.17,0,66.7%,10.78,0,0,,0,0,0,,0,,,,0,0,,0,0,0
92,1999,1999-12-26,15,26.303,STL,,CHI,W 34-12,*,10,54,5.40,0,13,12,204,17.00,1,92.3%,15.69,0,0,,0,0,0,,0,,,,0,0,,0,1,6
93,1999,2000-01-02,16,26.310,STL,@,PHI,L 31-38,*,6,79,13.17,1,4,3,27,9.00,1,75.0%,6.75,0,0,,0,0,0,,0,,,,0,0,,0,2,12
94,2000,2000-09-04,1,27.191,STL,,DEN,W 41-36,*,14,78,5.57,1,7,4,100,25.00,1,57.1%,14.29,0,0,,0,0,0,,,,,,0,0,,0,2,12
95,2000,2000-09-10,2,27.197,STL,@,SEA,W 37-34,*,15,68,4.53,1,11,9,85,9.44,0,81.8%,7.73,0,0,,0,0,0,,,,,,0,0,,0,1,6
96,2000,2000-09-17,3,27.204,STL,,SFO,W 41-24,*,25,134,5.36,3,11,7,65,9.29,0,63.6%,5.91,0,0,,0,0,0,,,,,,0,0,,0,3,18
97,2000,2000-09-24,4,27.211,STL,@,ATL,W 41-20,*,20,78,3.90,0,4,3,18,6.00,0,75.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
98,2000,2000-10-01,5,27.218,STL,,SDG,W 57-31,*,7,55,7.86,0,7,6,116,19.33,2,85.7%,16.57,0,0,,0,0,0,,,,,,0,0,,0,2,12
99,2000,2000-10-15,6,27.232,STL,,ATL,W 45-29,*,25,208,8.32,1,10,7,78,11.14,0,70.0%,7.80,0,0,,0,0,0,,,,,,0,0,,0,1,6
100,2000,2000-10-22,7,27.239,STL,@,KAN,L 34-54,*,17,67,3.94,1,9,6,32,5.33,0,66.7%,3.56,0,0,,0,0,0,,,,,,0,0,,0,1,6
101,2000,2000-10-29,8,27.246,STL,@,SFO,W 34-24,*,19,83,4.37,2,9,6,61,10.17,2,66.7%,6.78,0,0,,0,0,0,,,,,,0,0,,0,4,24
102,2000,2000-11-20,11,27.268,STL,,WAS,L 20-33,*,9,33,3.67,0,12,9,88,9.78,1,75.0%,7.33,0,0,,0,0,0,,,,,,0,0,,0,1,6
103,2000,2000-11-26,12,27.274,STL,,NOR,L 24-31,,8,27,3.38,0,5,2,16,8.00,0,40.0%,3.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
104,2000,2000-12-03,13,27.281,STL,@,CAR,L 3-16,,15,94,6.27,0,8,5,34,6.80,0,62.5%,4.25,0,0,,0,0,0,,,,,,0,0,,0,0,0
105,2000,2000-12-10,14,27.288,STL,,MIN,W 40-29,*,25,135,5.40,4,6,6,43,7.17,0,100.0%,7.17,0,0,,0,0,0,,,,,,0,0,,0,4,24
106,2000,2000-12-18,15,27.296,STL,@,TAM,L 35-38,,22,79,3.59,3,6,4,53,13.25,1,66.7%,8.83,0,0,,0,0,0,,,,,,1,18,18.00,0,4,24
107,2000,2000-12-24,16,27.302,STL,@,NOR,W 26-21,,32,220,6.88,2,8,7,41,5.86,1,87.5%,5.13,0,0,,0,0,0,,,,,,0,0,,0,3,18
108,2001,2001-09-09,1,28.195,STL,@,PHI,W 20-17,*,20,72,3.60,1,11,8,48,6.00,0,72.7%,4.36,0,0,,0,0,0,,0,,,,0,0,,0,1,6
109,2001,2001-09-23,2,28.209,STL,@,SFO,W 30-26,*,18,105,5.83,0,8,8,79,9.88,0,100.0%,9.88,0,0,,0,0,0,,0,,,,0,0,,0,0,0
110,2001,2001-09-30,3,28.216,STL,,MIA,W 42-10,*,19,88,4.63,1,8,6,72,12.00,2,75.0%,9.00,0,0,,0,0,0,,0,,,,0,0,,0,3,18
111,2001,2001-10-08,4,28.224,STL,@,DET,W 35-0,*,14,71,5.07,1,10,9,80,8.89,0,90.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
112,2001,2001-10-14,5,28.230,STL,,NYG,W 15-14,*,8,25,3.13,0,7,5,38,7.60,0,71.4%,5.43,0,0,,0,0,0,,0,,,,0,0,,0,0,0
113,2001,2001-11-11,8,28.258,STL,,CAR,W 48-14,*,15,183,12.20,2,5,4,14,3.50,0,80.0%,2.80,0,0,,0,0,0,,0,,,,0,0,,0,2,12
114,2001,2001-11-18,9,28.265,STL,@,NWE,W 24-17,*,20,83,4.15,0,10,7,70,10.00,1,70.0%,7.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6
115,2001,2001-11-26,10,28.273,STL,,TAM,L 17-24,*,12,55,4.58,0,4,2,11,5.50,0,50.0%,2.75,0,0,,0,0,0,,0,,,,0,0,,0,0,0
116,2001,2001-12-02,11,28.279,STL,@,ATL,W 35-6,*,12,70,5.83,0,7,6,128,21.33,3,85.7%,18.29,0,0,,0,0,0,,0,,,,0,0,,0,3,18
117,2001,2001-12-09,12,28.286,STL,,SFO,W 27-14,*,25,88,3.52,1,6,5,19,3.80,1,83.3%,3.17,0,0,,0,0,0,,0,,,,0,0,,0,2,12
118,2001,2001-12-17,13,28.294,STL,@,NOR,W 34-21,*,22,54,2.45,0,11,8,51,6.38,1,72.7%,4.64,0,0,,0,0,0,,0,,,,0,0,,0,1,6
119,2001,2001-12-23,14,28.300,STL,@,CAR,W 38-32,*,30,202,6.73,2,3,3,50,16.67,0,100.0%,16.67,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,2,12
120,2001,2001-12-30,15,28.307,STL,,IND,W 42-17,*,25,118,4.72,3,8,7,47,6.71,1,87.5%,5.88,0,0,,0,0,0,,0,,,,0,0,,0,4,24
121,2001,2002-01-06,16,28.314,STL,,ATL,W 31-13,*,20,168,8.40,1,6,5,58,11.60,0,83.3%,9.67,0,0,,0,0,0,,0,,,,0,0,,0,1,6
122,2002,2002-09-08,1,29.194,STL,@,DEN,L 16-23,*,10,19,1.90,1,16,14,91,6.50,0,87.5%,5.69,0,0,,0,0,0,,,,,,0,0,,0,1,6
123,2002,2002-09-15,2,29.201,STL,,NYG,L 21-26,*,14,87,6.21,2,8,7,36,5.14,0,87.5%,4.50,0,0,,0,0,0,,,,,,0,0,,0,2,12
124,2002,2002-09-23,3,29.209,STL,@,TAM,L 14-26,*,6,9,1.50,1,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,,,,,0,0,,0,1,6
125,2002,2002-09-29,4,29.215,STL,,DAL,L 10-13,*,18,73,4.06,0,11,8,67,8.38,0,72.7%,6.09,0,0,,0,0,0,,,,,,0,0,,0,0,0
126,2002,2002-10-06,5,29.222,STL,@,SFO,L 13-37,*,18,73,4.06,0,11,7,37,5.29,0,63.6%,3.36,0,0,,0,0,0,,,,,,0,0,,0,0,0
127,2002,2002-10-13,6,29.229,STL,,OAK,W 28-13,*,26,158,6.08,0,6,4,22,5.50,1,66.7%,3.67,0,0,,0,0,0,,,,,,0,0,,0,1,6
128,2002,2002-10-20,7,29.236,STL,,SEA,W 37-20,*,32,183,5.72,3,11,7,52,7.43,1,63.6%,4.73,0,0,,0,0,0,,,,,,0,0,,0,4,24
129,2002,2002-11-03,8,29.250,STL,@,ARI,W 27-14,*,27,178,6.59,1,5,5,58,11.60,0,100.0%,11.60,0,0,,0,0,0,,,,,,0,0,,0,1,6
130,2002,2002-11-10,9,29.257,STL,,SDG,W 28-24,*,13,36,2.77,0,6,6,36,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
131,2002,2002-12-01,12,29.278,STL,@,PHI,L 3-10,,9,29,3.22,0,8,4,22,5.50,0,50.0%,2.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
132,2002,2002-12-08,13,29.285,STL,@,KAN,L 10-49,,10,13,1.30,0,4,4,35,8.75,0,100.0%,8.75,0,0,,0,0,0,,,,,,0,0,,0,0,0
133,2002,2002-12-15,14,29.292,STL,,ARI,W 30-28,,9,39,4.33,0,2,2,7,3.50,0,100.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0
134,2002,2002-12-22,15,29.299,STL,@,SEA,L 10-30,,9,13,1.44,0,5,4,17,4.25,0,80.0%,3.40,0,0,,0,0,0,,,,,,0,0,,0,0,0
135,2002,2002-12-30,16,29.307,STL,,SFO,W 31-20,*,11,43,3.91,0,7,6,30,5.00,0,85.7%,4.29,0,0,,0,0,0,,,,,,0,0,,0,0,0
136,2003,2003-09-07,1,30.193,STL,@,NYG,L 13-23,*,9,28,3.11,0,9,7,27,3.86,0,77.8%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
137,2003,2003-09-14,2,30.200,STL,,SFO,W 27-24,*,18,57,3.17,1,7,4,33,8.25,0,57.1%,4.71,0,0,,0,0,0,,,,,,0,0,,0,1,6
138,2003,2003-09-21,3,30.207,STL,@,SEA,L 23-24,*,15,31,2.07,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0
139,2003,2003-11-09,9,30.256,STL,,BAL,W 33-22,*,20,48,2.40,2,4,3,6,2.00,0,75.0%,1.50,0,0,,0,0,0,,,,,,0,0,,0,2,12
140,2003,2003-11-16,10,30.263,STL,@,CHI,W 23-21,*,20,103,5.15,0,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,,,,,0,0,,0,0,0
141,2003,2003-11-23,11,30.270,STL,@,ARI,W 30-27,*,24,100,4.17,1,5,5,33,6.60,0,100.0%,6.60,0,0,,0,0,0,,,,,,0,0,,0,1,6
142,2003,2003-11-30,12,30.277,STL,,MIN,W 48-17,*,17,108,6.35,3,2,2,35,17.50,0,100.0%,17.50,0,0,,0,0,0,,,,,,0,0,,0,3,18
143,2003,2003-12-08,13,30.285,STL,@,CLE,W 26-20,*,24,102,4.25,0,9,6,43,7.17,0,66.7%,4.78,0,0,,0,0,0,,,,,,0,0,,0,0,0
144,2003,2003-12-14,14,30.291,STL,,SEA,W 27-22,*,28,85,3.04,1,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,,,,,,0,0,,0,1,6
145,2003,2003-12-21,15,30.298,STL,,CIN,W 27-10,*,22,121,5.50,1,6,5,33,6.60,1,83.3%,5.50,0,0,,0,0,0,,,,,,0,0,,0,2,12
146,2003,2003-12-28,16,30.305,STL,@,DET,L 20-30,*,12,35,2.92,1,9,6,40,6.67,0,66.7%,4.44,0,0,,0,0,0,,,,,,0,0,,0,1,6
