ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,sacks,tackles_solo,tackles_assists,punt,punt_yds,punt_yds_per_punt,punt_blocked
216,2005,2005-11-13,9,35.149,DET,,ARI,W 29-21,,3,3,100.0,2,2,100.0,0,9,0.0,,,0,0,,0
217,2005,2005-11-20,10,35.156,DET,@,DAL,L 7-20,,1,1,100.0,,1,0.0,0,1,0.0,,,0,0,,0
218,2005,2005-11-24,11,35.160,DET,,ATL,L 7-27,,1,1,100.0,,,,0,1,,,,,,,
219,2005,2005-12-04,12,35.170,DET,,MIN,L 16-21,,1,1,100.0,3,3,100.0,0,10,0.0,,,0,0,,0
220,2005,2005-12-11,13,35.177,DET,@,GNB,L 13-16,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
221,2005,2005-12-18,14,35.184,DET,,CIN,L 17-41,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
222,2005,2005-12-24,15,35.190,DET,@,NOR,W 13-12,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
223,2005,2006-01-01,16,35.198,DET,@,PIT,L 21-35,,3,3,100.0,,,,0,3,,,,,,,
224,2006,2006-09-10,1,36.085,DET,,SEA,L 6-9,,,,,2,3,66.7,0,6,0.0,,,0,0,,0
225,2006,2006-09-17,2,36.092,DET,@,CHI,L 7-34,,1,1,100.0,,1,0.0,0,1,0.0,,,0,0,,0
226,2006,2006-09-24,3,36.099,DET,,GNB,L 24-31,,3,3,100.0,1,1,100.0,0,6,0.0,,,0,0,,0
227,2006,2006-10-01,4,36.106,DET,@,STL,L 34-41,,4,4,100.0,2,2,100.0,0,10,0.0,,,0,0,,0
228,2006,2006-10-08,5,36.113,DET,@,MIN,L 17-26,,2,2,100.0,1,1,100.0,0,5,0.0,,,0,0,,0
229,2006,2006-10-15,6,36.120,DET,,BUF,W 20-17,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
230,2006,2006-10-22,7,36.127,DET,@,NYJ,L 24-31,,3,3,100.0,1,1,100.0,0,6,0.0,,,0,0,,0
231,2006,2006-11-05,8,36.141,DET,,ATL,W 30-14,,3,3,100.0,3,3,100.0,0,12,0.0,,,0,0,,0
232,2006,2006-11-12,9,36.148,DET,,SFO,L 13-19,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
233,2006,2006-11-19,10,36.155,DET,@,ARI,L 10-17,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
234,2006,2006-11-23,11,36.159,DET,,MIA,L 10-27,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
235,2006,2006-12-03,12,36.169,DET,@,NWE,L 21-28,,1,1,100.0,4,4,100.0,0,13,0.0,,,0,0,,0
236,2006,2006-12-10,13,36.176,DET,,MIN,L 20-30,,2,2,100.0,2,2,100.0,0,8,0.0,,,0,0,,0
237,2006,2006-12-17,14,36.183,DET,@,GNB,L 9-17,,,,,3,3,100.0,0,9,0.0,,,0,0,,0
238,2006,2006-12-24,15,36.190,DET,,CHI,L 21-26,,3,3,100.0,,,,0,3,,,,,,,
239,2006,2006-12-31,16,36.197,DET,@,DAL,W 39-31,,3,3,100.0,4,4,100.0,0,15,0.0,,,0,0,,0
240,2007,2007-09-09,1,37.084,DET,@,OAK,W 36-21,,3,3,100.0,3,3,100.0,0,12,0.0,,,0,0,,0
241,2007,2007-09-16,2,37.091,DET,,MIN,W 20-17,,2,2,100.0,2,3,66.7,0,8,0.0,,,0,0,,0
242,2007,2007-09-23,3,37.098,DET,@,PHI,L 21-56,,3,3,100.0,,1,0.0,0,3,0.0,,,0,0,,0
243,2007,2007-09-30,4,37.105,DET,,CHI,W 37-27,,4,5,80.0,1,2,50.0,0,7,0.0,,,0,0,,0
244,2007,2007-10-07,5,37.112,DET,@,WAS,L 3-34,,,,,1,1,100.0,0,3,0.0,,,0,0,,0
245,2007,2007-10-21,6,37.126,DET,,TAM,W 23-16,,2,2,100.0,3,3,100.0,0,11,0.0,,,0,0,,0
246,2007,2007-10-28,7,37.133,DET,@,CHI,W 16-7,,1,1,100.0,3,4,75.0,0,10,0.0,,,0,0,,0
247,2007,2007-11-04,8,37.140,DET,,DEN,W 44-7,,5,5,100.0,3,3,100.0,0,14,0.0,,,0,0,,0
248,2007,2007-11-11,9,37.147,DET,@,ARI,L 21-31,,3,3,100.0,,,,0,3,,,,,,,
249,2007,2007-11-18,10,37.154,DET,,NYG,L 10-16,,1,1,100.0,1,2,50.0,0,4,0.0,,,0,0,,0
250,2007,2007-11-22,11,37.158,DET,,GNB,L 26-37,,2,2,100.0,4,4,100.0,0,14,0.0,,,0,0,,0
251,2007,2007-12-02,12,37.168,DET,@,MIN,L 10-42,,1,1,100.0,1,1,100.0,0,4,0.0,,,0,0,,0
252,2007,2007-12-09,13,37.175,DET,,DAL,L 27-28,,3,3,100.0,2,3,66.7,0,9,0.0,,,0,0,,0
253,2007,2007-12-16,14,37.182,DET,@,SDG,L 14-51,,2,2,100.0,,,,0,2,,,,,,,
254,2007,2007-12-23,15,37.189,DET,,KAN,W 25-20,,2,2,100.0,3,3,100.0,0,11,0.0,,,0,0,,0
255,2007,2007-12-30,16,37.196,DET,@,GNB,L 13-34,,1,1,100.0,2,2,100.0,0,7,0.0,,,0,0,,0
256,2008,2008-09-07,1,38.082,DET,@,ATL,L 21-34,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
257,2008,2008-09-14,2,38.089,DET,,GNB,L 25-48,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
258,2008,2008-09-21,3,38.096,DET,@,SFO,L 13-31,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
259,2008,2008-10-05,4,38.110,DET,,CHI,L 7-34,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
260,2008,2008-10-12,5,38.117,DET,@,MIN,L 10-12,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
261,2008,2008-10-19,6,38.124,DET,@,HOU,L 21-28,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
262,2008,2008-10-26,7,38.131,DET,,WAS,L 17-25,,2,2,100.0,1,1,100.0,0,5,0.0,0,0,0,0,,0
263,2008,2008-11-02,8,38.138,DET,@,CHI,L 23-27,,2,3,66.7,1,1,100.0,0,5,0.0,0,0,0,0,,0
264,2008,2008-11-09,9,38.145,DET,,JAX,L 14-38,,2,2,100.0,,1,0.0,0,2,0.0,0,0,0,0,,0
265,2008,2008-11-16,10,38.152,DET,@,CAR,L 22-31,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
266,2008,2008-11-23,11,38.159,DET,,TAM,L 20-38,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
267,2008,2008-11-27,12,38.163,DET,,TEN,L 10-47,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
268,2008,2008-12-07,13,38.173,DET,,MIN,L 16-20,,1,1,100.0,3,3,100.0,0,10,0.0,0,1,0,0,,0
269,2008,2008-12-14,14,38.180,DET,@,IND,L 21-31,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
270,2008,2008-12-21,15,38.187,DET,,NOR,L 7-42,,1,1,100.0,,,,0,1,0.0,0,1,0,0,,0
271,2008,2008-12-28,16,38.194,DET,@,GNB,L 21-31,,3,3,100.0,,,,0,3,0.0,0,0,0,0,,0
272,2009,2009-09-13,1,39.088,DET,@,NOR,L 27-45,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
273,2009,2009-09-20,2,39.095,DET,,MIN,L 13-27,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
274,2009,2009-09-27,3,39.102,DET,,WAS,W 19-14,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
275,2009,2009-10-04,4,39.109,DET,@,CHI,L 24-48,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
276,2009,2009-10-11,5,39.116,DET,,PIT,L 20-28,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
277,2009,2009-10-18,6,39.123,DET,@,GNB,L 0-26,,,,,,,,,,,,,,,,
278,2009,2009-11-01,7,39.137,DET,,STL,L 10-17,,,,,,,,,,,,,,,,
279,2009,2009-11-08,8,39.144,DET,@,SEA,L 20-32,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
280,2009,2009-11-15,9,39.151,DET,@,MIN,L 10-27,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
281,2009,2009-11-22,10,39.158,DET,,CLE,W 38-37,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
282,2009,2009-11-26,11,39.162,DET,,GNB,L 12-34,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
283,2009,2009-12-06,12,39.172,DET,@,CIN,L 13-23,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0
284,2009,2009-12-13,13,39.179,DET,@,BAL,L 3-48,,,,,1,2,50.0,0,3,0.0,0,0,0,0,,0
285,2009,2009-12-20,14,39.186,DET,,ARI,L 24-31,,3,3,100.0,1,2,50.0,0,6,0.0,0,0,0,0,,0
286,2009,2009-12-27,15,39.193,DET,@,SFO,L 6-20,,,,,2,2,100.0,0,6,0.0,0,0,0,0,,0
287,2009,2010-01-03,16,39.200,DET,,CHI,L 23-37,,2,2,100.0,3,3,100.0,0,11,0.0,0,0,0,0,,0
288,2010,2010-09-12,1,40.087,DET,@,CHI,L 14-19,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
289,2010,2010-09-19,2,40.094,DET,,PHI,L 32-35,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
290,2010,2010-09-26,3,40.101,DET,@,MIN,L 10-24,,1,1,100.0,1,2,50.0,0,4,0.0,0,0,0,0,,0
291,2010,2010-10-03,4,40.108,DET,@,GNB,L 26-28,,2,2,100.0,4,5,80.0,0,14,0.0,0,0,0,0,,0
292,2010,2010-10-10,5,40.115,DET,,STL,W 44-6,,5,5,100.0,3,3,100.0,0,14,0.0,0,0,0,0,,0
293,2010,2010-10-17,6,40.122,DET,@,NYG,L 20-28,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
294,2010,2010-10-31,7,40.136,DET,,WAS,W 37-25,,2,2,100.0,1,1,100.0,0,5,0.0,0,1,0,0,,0
295,2010,2010-11-07,8,40.143,DET,,NYJ,L 20-23,,2,2,100.0,,,,0,2,0.0,0,0,0,0,,0
296,2011,2011-09-11,1,41.086,DET,@,TAM,W 27-20,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
297,2011,2011-09-18,2,41.093,DET,,KAN,W 48-3,,6,6,100.0,2,2,100.0,0,12,0.0,0,1,0,0,,0
298,2011,2011-09-25,3,41.100,DET,@,MIN,W 26-23,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,,0
299,2011,2011-10-02,4,41.107,DET,@,DAL,W 34-30,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
300,2011,2011-10-10,5,41.115,DET,,CHI,W 24-13,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
301,2011,2011-10-16,6,41.121,DET,,SFO,L 19-25,,1,1,100.0,2,3,66.7,0,7,0.0,0,0,0,0,,0
302,2011,2011-10-23,7,41.128,DET,,ATL,L 16-23,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
303,2011,2011-10-30,8,41.135,DET,@,DEN,W 45-10,,6,6,100.0,1,1,100.0,0,9,0.0,0,0,0,0,,0
304,2011,2011-11-13,9,41.149,DET,@,CHI,L 13-37,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
305,2011,2011-11-20,10,41.156,DET,,CAR,W 49-35,,7,7,100.0,,,,0,7,0.0,0,0,0,0,,0
306,2011,2011-11-24,11,41.160,DET,,GNB,L 15-27,,1,1,100.0,,1,0.0,0,1,0.0,0,0,0,0,,0
307,2011,2011-12-04,12,41.170,DET,@,NOR,L 17-31,,2,2,100.0,1,3,33.3,0,5,0.0,0,0,0,0,,0
308,2011,2011-12-11,13,41.177,DET,,MIN,W 34-28,,4,4,100.0,2,2,100.0,0,10,0.0,0,0,0,0,,0
309,2011,2011-12-18,14,41.184,DET,@,OAK,W 28-27,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
310,2011,2011-12-24,15,41.190,DET,,SDG,W 38-10,,5,5,100.0,1,1,100.0,0,8,0.0,0,0,0,0,,0
311,2011,2012-01-01,16,41.198,DET,@,GNB,L 41-45,,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,,0
312,2012,2012-09-09,1,42.084,DET,,STL,W 27-23,,3,3,100.0,2,2,100.0,0,9,0.0,0,0,0,0,,0
313,2012,2012-09-16,2,42.091,DET,@,SFO,L 19-27,,1,1,100.0,4,5,80.0,0,13,0.0,0,0,0,0,,0
314,2012,2012-09-23,3,42.098,DET,@,TEN,L 41-44,,3,3,100.0,4,4,100.0,0,15,0.0,0,0,3,118,39.33,0
315,2012,2012-09-30,4,42.105,DET,,MIN,L 13-20,,1,1,100.0,2,2,100.0,0,7,0.0,0,0,0,0,,0
316,2012,2012-10-14,5,42.119,DET,@,PHI,W 26-23,,2,2,100.0,4,4,100.0,0,14,0.0,0,0,0,0,,0
317,2012,2012-10-22,6,42.127,DET,@,CHI,L 7-13,,1,1,100.0,,,,0,1,0.0,0,0,0,0,,0
318,2012,2012-10-28,7,42.133,DET,,SEA,W 28-24,,4,4,100.0,,,,0,4,0.0,0,0,0,0,,0
319,2012,2012-11-04,8,42.140,DET,@,JAX,W 31-14,,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,,0
320,2012,2012-11-11,9,42.147,DET,@,MIN,L 24-34,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
321,2012,2012-11-18,10,42.154,DET,,GNB,L 20-24,,2,2,100.0,2,2,100.0,0,8,0.0,0,0,0,0,,0
322,2012,2012-11-22,11,42.158,DET,,HOU,L 31-34,,4,4,100.0,1,2,50.0,0,7,0.0,0,0,0,0,,0
323,2012,2012-12-02,12,42.168,DET,,IND,L 33-35,,3,3,100.0,4,4,100.0,0,15,0.0,0,0,0,0,,0
324,2012,2012-12-09,13,42.175,DET,@,GNB,L 20-27,,2,2,100.0,2,3,66.7,0,8,0.0,0,0,0,0,,0
325,2012,2012-12-16,14,42.182,DET,@,ARI,L 10-38,,1,1,100.0,1,1,100.0,0,4,0.0,0,0,0,0,,0
326,2012,2012-12-22,15,42.188,DET,,ATL,L 18-31,,1,1,100.0,3,3,100.0,0,10,0.0,0,0,0,0,,0
327,2012,2012-12-30,16,42.196,DET,,CHI,L 24-26,,3,3,100.0,1,1,100.0,0,6,0.0,0,0,0,0,,0
