ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
128,2016,2016-11-24,11,30.108,WAS,@,DAL,L 26-31,*,4,4,43,10.75,0,100.0%,10.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
129,2016,2016-12-04,12,30.118,WAS,@,ARI,L 23-31,*,9,7,78,11.14,0,77.8%,8.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
130,2016,2016-12-11,13,30.125,WAS,@,PHI,W 27-22,*,6,5,59,11.80,1,83.3%,9.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
131,2016,2016-12-19,14,30.133,WAS,,CAR,L 15-26,*,11,7,78,11.14,0,63.6%,7.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
132,2016,2016-12-24,15,30.138,WAS,@,CHI,W 41-21,*,5,4,94,23.50,0,80.0%,18.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
133,2016,2017-01-01,16,30.146,WAS,,NYG,L 10-19,*,7,4,96,24.00,0,57.1%,13.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
134,2017,2017-09-10,1,31.033,SFO,,CAR,L 3-23,*,10,6,81,13.50,0,60.0%,8.10,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
135,2017,2017-09-17,2,31.040,SFO,@,SEA,L 9-12,*,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
136,2017,2017-09-21,3,31.044,SFO,,LAR,L 39-41,*,10,7,142,20.29,0,70.0%,14.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
137,2017,2017-10-01,4,31.054,SFO,@,ARI,L 15-18,*,8,4,36,9.00,0,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
138,2017,2017-10-08,5,31.061,SFO,@,IND,L 23-26,*,11,8,94,11.75,0,72.7%,8.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
139,2017,2017-10-15,6,31.068,SFO,@,WAS,L 24-26,*,12,5,55,11.00,0,41.7%,4.58,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
140,2017,2017-10-22,7,31.075,SFO,,DAL,L 10-40,*,7,5,49,9.80,0,71.4%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
141,2017,2017-10-29,8,31.082,SFO,@,PHI,L 10-33,*,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
142,2018,2018-09-09,1,32.032,SFO,@,MIN,L 16-24,*,6,2,21,10.50,0,33.3%,3.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
143,2018,2018-09-16,2,32.039,SFO,,DET,W 30-27,*,4,4,57,14.25,0,100.0%,14.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
144,2018,2018-09-23,3,32.046,SFO,@,KAN,L 27-38,*,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
