ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
123,2016,2016-12-04,12,30.003,WAS,@,ARI,L 23-31,*,4,1,59,59.00,0,25.0%,14.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
124,2016,2016-12-11,13,30.010,WAS,@,PHI,W 27-22,*,4,3,102,34.00,1,75.0%,25.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
125,2016,2016-12-19,14,30.018,WAS,,CAR,L 15-26,*,10,7,111,15.86,0,70.0%,11.10,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
126,2016,2016-12-24,15,30.023,WAS,@,CHI,W 41-21,*,7,5,114,22.80,0,71.4%,16.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
127,2016,2017-01-01,16,30.031,WAS,,NYG,L 10-19,*,5,2,34,17.00,0,40.0%,6.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
128,2017,2017-09-17,1,30.290,TAM,,CHI,W 29-7,*,7,3,39,13.00,0,42.9%,5.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
129,2017,2017-09-24,2,30.297,TAM,@,MIN,L 17-34,*,7,4,84,21.00,1,57.1%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
130,2017,2017-10-01,3,30.304,TAM,,NYG,W 25-23,,6,2,20,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
131,2017,2017-10-05,4,30.308,TAM,,NWE,L 14-19,*,9,5,106,21.20,0,55.6%,11.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
132,2017,2017-10-15,5,30.318,TAM,@,ARI,L 33-38,*,6,3,38,12.67,1,50.0%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
133,2017,2017-10-22,6,30.325,TAM,@,BUF,L 27-30,*,8,5,73,14.60,0,62.5%,9.13,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
134,2017,2017-10-29,7,30.332,TAM,,CAR,L 3-17,*,8,3,37,12.33,0,37.5%,4.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
135,2017,2017-11-05,8,30.339,TAM,@,NOR,L 10-30,*,4,2,25,12.50,0,50.0%,6.25,1,8,8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
136,2017,2017-11-12,9,30.346,TAM,,NYJ,W 15-10,*,10,6,82,13.67,0,60.0%,8.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
137,2017,2017-11-19,10,30.353,TAM,@,MIA,W 30-20,*,3,2,28,14.00,1,66.7%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6,0.0,0,0
138,2017,2017-11-26,11,30.360,TAM,@,ATL,L 20-34,*,11,8,60,7.50,0,72.7%,5.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
139,2017,2017-12-03,12,31.002,TAM,@,GNB,L 20-26,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
140,2017,2017-12-10,13,31.009,TAM,,DET,L 21-24,*,7,4,41,10.25,0,57.1%,5.86,1,23,23.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
141,2017,2017-12-18,14,31.017,TAM,,ATL,L 21-24,*,1,1,11,11.00,0,100.0%,11.00,1,7,7.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
142,2018,2018-09-09,1,31.282,TAM,@,NOR,W 48-40,*,5,5,146,29.20,2,100.0%,29.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,2,12,0.0,0,0
143,2018,2018-09-16,2,31.289,TAM,,PHI,W 27-21,*,4,4,129,32.25,1,100.0%,32.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,11,11.00,0,1,6,0.0,0,0
144,2018,2018-09-24,3,31.297,TAM,,PIT,L 27-30,*,5,3,37,12.33,0,60.0%,7.40,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
