ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
86,1989,1989-12-16,15,28.139,DEN,@,PHO,W 37-0,,4,64,16.00,1,,,0,0,,0,1,6
87,1989,1989-12-24,16,28.147,DEN,@,SDG,L 16-19,,1,14,14.00,0,,,0,0,,0,0,0
88,1990,1990-09-09,1,29.041,DEN,@,RAI,L 9-14,,1,16,16.00,0,,,0,0,,0,0,0
89,1990,1990-09-17,2,29.049,DEN,,KAN,W 24-23,,2,16,8.00,0,,,0,0,,0,0,0
90,1990,1990-09-23,3,29.055,DEN,,SEA,W 34-31,,1,17,17.00,0,,,0,0,,0,0,0
91,1990,1990-09-30,4,29.062,DEN,@,BUF,L 28-29,,0,0,,0,,,0,0,,0,,
92,1990,1990-10-08,5,29.070,DEN,,CLE,L 29-30,,0,0,,0,,,0,0,,0,,
93,1990,1990-10-14,6,29.076,DEN,,PIT,L 17-34,,1,11,11.00,0,,,0,0,,0,0,0
94,1990,1990-10-21,7,29.083,DEN,@,IND,W 27-17,,1,0,0.00,0,,,0,0,,0,0,0
95,1990,1990-11-04,8,29.097,DEN,@,MIN,L 22-27,,0,0,,0,,,0,0,,0,,
96,1990,1990-11-11,9,29.104,DEN,@,SDG,L 7-19,,3,34,11.33,0,,,0,0,,0,0,0
97,1990,1990-11-18,10,29.111,DEN,,CHI,L 13-16,,1,8,8.00,0,,,0,0,,0,0,0
98,1990,1990-11-22,11,29.115,DEN,@,DET,L 27-40,,1,14,14.00,0,,,1,3,3.00,0,0,0
99,1990,1990-12-02,12,29.125,DEN,,RAI,L 20-23,,4,48,12.00,0,,,0,0,,0,0,0
100,1990,1990-12-09,13,29.132,DEN,@,KAN,L 20-31,,4,43,10.75,0,,,0,0,,0,0,0
101,1990,1990-12-16,14,29.139,DEN,,SDG,W 20-10,,2,19,9.50,0,,,1,7,7.00,0,0,0
102,1990,1990-12-23,15,29.146,DEN,@,SEA,L 12-17,,5,31,6.20,0,,,0,0,,0,0,0
103,1990,1990-12-30,16,29.153,DEN,,GNB,W 22-13,,3,25,8.33,0,,,0,0,,0,0,0
104,1991,1991-09-01,1,30.033,DEN,,CIN,W 45-14,,1,9,9.00,0,,,0,0,,0,0,0
105,1991,1991-09-08,2,30.040,DEN,@,RAI,L 13-16,,1,13,13.00,0,,,0,0,,0,0,0
106,1991,1991-09-15,3,30.047,DEN,,SEA,W 16-10,,1,19,19.00,0,,,0,0,,0,0,0
107,1991,1991-09-22,4,30.054,DEN,,SDG,W 27-19,,1,7,7.00,0,,,0,0,,0,0,0
108,1991,1991-09-29,5,30.061,DEN,@,MIN,W 13-6,,0,0,,0,,,,,,,,
109,1991,1991-10-06,6,30.068,DEN,@,HOU,L 14-42,,0,0,,0,,,,,,,,
110,1991,1991-10-20,7,30.082,DEN,,KAN,W 19-16,,2,18,9.00,0,,,0,0,,0,0,0
111,1991,1991-10-27,8,30.089,DEN,@,NWE,W 9-6,,0,0,,0,,,,,,,,
112,1991,1991-11-03,9,30.096,DEN,,PIT,W 20-13,,1,32,32.00,0,,,0,0,,0,0,0
113,1991,1991-11-10,10,30.103,DEN,,RAI,L 16-17,,0,0,,0,,,,,,,,
114,1991,1991-11-17,11,30.110,DEN,@,KAN,W 24-20,,0,0,,0,,,,,,,,
115,1991,1991-11-24,12,30.117,DEN,@,SEA,L 10-13,,0,0,,0,,,,,,,,
116,1991,1991-12-01,13,30.124,DEN,,NWE,W 20-3,,2,12,6.00,0,,,0,0,,0,0,0
117,1991,1991-12-08,14,30.131,DEN,@,CLE,W 17-7,,0,0,,0,,,,,,,,
118,1991,1991-12-15,15,30.138,DEN,,PHO,W 24-19,,1,9,9.00,0,,,0,0,,0,0,0
119,1991,1991-12-22,16,30.145,DEN,@,SDG,W 17-14,,1,20,20.00,0,,,0,0,,0,0,0
120,1992,1992-09-06,1,31.038,DEN,,RAI,W 17-13,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
121,1992,1992-09-13,2,31.045,DEN,,SDG,W 21-13,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0
122,1992,1992-09-20,3,31.052,DEN,@,PHI,L 0-30,,0,0,,0,0.0%,,,,,,,
123,1992,1992-09-27,4,31.059,DEN,@,CLE,W 12-0,1,0,0,,0,0.0%,0.00,,,,,,
124,1992,1992-10-04,5,31.066,DEN,,KAN,W 20-19,1,0,0,,0,0.0%,0.00,,,,,,
125,1992,1992-10-12,6,31.074,DEN,@,WAS,L 3-34,1,0,0,,0,0.0%,0.00,,,,,,
126,1992,1992-10-18,7,31.080,DEN,,HOU,W 27-21,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
127,1992,1992-10-25,8,31.087,DEN,@,SDG,L 21-24,,0,0,,0,0.0%,,,,,,,
128,1992,1992-11-08,9,31.101,DEN,,NYJ,W 27-16,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
129,1992,1992-11-15,10,31.108,DEN,,NYG,W 27-13,,0,0,,0,0.0%,,,,,,,
130,1992,1992-11-22,11,31.115,DEN,@,RAI,L 0-24,,0,0,,0,0.0%,,,,,,,
131,1992,1992-11-30,12,31.123,DEN,@,SEA,L 13-16,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
132,1992,1992-12-06,13,31.129,DEN,,DAL,L 27-31,1,0,0,,0,0.0%,0.00,,,,,,
133,1992,1992-12-12,14,31.135,DEN,@,BUF,L 17-27,,0,0,,0,0.0%,,,,,,,
134,1992,1992-12-20,15,31.143,DEN,,SEA,W 10-6,,0,0,,0,0.0%,,,,,,,
135,1992,1992-12-27,16,31.150,DEN,@,KAN,L 20-42,,0,0,,0,0.0%,,,,,,,
