ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,xpm,xpa,xp_perc,fgm,fga,fg_perc,all_td,scoring,punt,punt_yds,punt_yds_per_punt,punt_blocked
126,1980,1980-11-23,12,32.256,WAS,@,DAL,L 10-14,1,1,100.0,1,1,100.0,0,4,0,0,,0
127,1980,1980-11-30,13,32.263,WAS,@,ATL,L 6-10,,,,2,2,100.0,0,6,0,0,,0
128,1980,1980-12-07,14,32.270,WAS,,SDG,W 40-17,4,4,100.0,4,5,80.0,0,16,0,0,,0
129,1980,1980-12-13,15,32.276,WAS,,NYG,W 16-13,1,2,50.0,1,2,50.0,0,4,0,0,,0
130,1980,1980-12-21,16,32.284,WAS,@,STL,W 31-7,4,4,100.0,1,3,33.3,0,7,0,0,,0
131,1981,1981-09-06,1,33.178,WAS,,DAL,L 10-26,1,1,100.0,1,2,50.0,0,4,0,0,,0
132,1981,1981-09-13,2,33.185,WAS,,NYG,L 7-17,1,1,100.0,,1,0.0,0,1,0,0,,0
133,1981,1981-09-20,3,33.192,WAS,@,STL,L 30-40,3,4,75.0,1,1,100.0,0,6,0,0,,0
134,1981,1981-09-27,4,33.199,WAS,@,PHI,L 13-36,1,1,100.0,2,4,50.0,0,7,0,0,,0
135,1981,1981-10-04,5,33.206,WAS,,SFO,L 17-30,2,2,100.0,1,1,100.0,0,5,0,0,,0
136,1981,1981-10-11,6,33.213,WAS,@,CHI,W 24-7,3,3,100.0,1,2,50.0,0,6,0,0,,0
137,1981,1981-10-18,7,33.220,WAS,@,MIA,L 10-13,1,1,100.0,1,1,100.0,0,4,0,0,,0
138,1981,1981-10-25,8,33.227,WAS,,NWE,W 24-22,3,3,100.0,1,2,50.0,0,6,0,0,,0
139,1981,1981-11-01,9,33.234,WAS,,STL,W 42-21,6,6,100.0,,1,0.0,0,6,0,0,,0
140,1981,1981-11-08,10,33.241,WAS,,DET,W 33-31,3,3,100.0,4,4,100.0,0,15,0,0,,0
141,1981,1981-11-15,11,33.248,WAS,@,NYG,W 30-27,3,3,100.0,3,5,60.0,0,12,0,0,,0
142,1981,1981-11-22,12,33.255,WAS,@,DAL,L 10-24,1,1,100.0,1,3,33.3,0,4,0,0,,0
143,1981,1981-11-29,13,33.262,WAS,@,BUF,L 14-21,2,2,100.0,,,,0,2,,,,
144,1981,1981-12-06,14,33.269,WAS,,PHI,W 15-13,,2,0.0,1,1,100.0,0,3,0,0,,0
145,1981,1981-12-13,15,33.276,WAS,,BAL,W 38-14,5,5,100.0,1,1,100.0,0,8,0,0,,0
146,1981,1981-12-20,16,33.283,WAS,@,RAM,W 30-7,3,4,75.0,1,1,100.0,0,6,0,0,,0
147,1982,1982-09-12,1,34.184,WAS,@,PHI,W 37-34,4,4,100.0,3,3,100.0,0,13,0,0,,0
148,1982,1982-09-19,2,34.191,WAS,@,TAM,W 21-13,,2,0.0,3,3,100.0,0,9,0,0,,0
149,1982,1982-11-21,3,34.254,WAS,@,NYG,W 27-17,3,3,100.0,2,2,100.0,0,9,0,0,,0
150,1982,1982-11-28,4,34.261,WAS,,PHI,W 13-9,1,1,100.0,2,2,100.0,0,7,0,0,,0
151,1982,1982-12-05,5,34.268,WAS,,DAL,L 10-24,1,1,100.0,1,1,100.0,0,4,0,0,,0
152,1982,1982-12-12,6,34.275,WAS,@,STL,W 12-7,,,,4,4,100.0,0,12,0,0,,0
153,1982,1982-12-19,7,34.282,WAS,,NYG,W 15-14,,1,0.0,3,3,100.0,0,9,0,0,,0
154,1982,1982-12-26,8,34.289,WAS,@,NOR,W 27-10,3,3,100.0,2,2,100.0,0,9,0,0,,0
155,1982,1983-01-02,9,34.296,WAS,,STL,W 28-0,4,4,100.0,,1,0.0,0,4,0,0,,0
156,1983,1983-09-05,1,35.177,WAS,,DAL,L 30-31,3,3,100.0,3,4,75.0,0,12,0,0,,0
157,1983,1983-09-11,2,35.183,WAS,@,PHI,W 23-13,2,2,100.0,3,3,100.0,0,11,0,0,,0
158,1983,1983-09-18,3,35.190,WAS,,KAN,W 27-12,3,3,100.0,2,2,100.0,0,9,0,0,,0
159,1983,1983-09-25,4,35.197,WAS,@,SEA,W 27-17,3,4,75.0,,1,0.0,0,3,0,0,,0
160,1983,1983-10-02,5,35.204,WAS,,RAI,W 37-35,4,4,100.0,3,4,75.0,0,13,0,0,,0
161,1983,1983-10-09,6,35.211,WAS,@,STL,W 38-14,5,5,100.0,1,1,100.0,0,8,0,0,,0
162,1983,1983-10-17,7,35.219,WAS,@,GNB,L 47-48,5,5,100.0,4,5,80.0,0,17,0,0,,0
163,1983,1983-10-23,8,35.225,WAS,,DET,W 38-17,5,5,100.0,1,3,33.3,0,8,0,0,,0
164,1983,1983-10-31,9,35.233,WAS,@,SDG,W 27-24,3,3,100.0,2,6,33.3,0,9,0,0,,0
165,1983,1983-11-06,10,35.239,WAS,,STL,W 45-7,6,6,100.0,1,1,100.0,0,9,0,0,,0
166,1983,1983-11-13,11,35.246,WAS,@,NYG,W 33-17,3,3,100.0,4,4,100.0,0,15,0,0,,0
167,1983,1983-11-20,12,35.253,WAS,@,RAM,W 42-20,4,4,100.0,4,6,66.7,0,16,0,0,,0
168,1983,1983-11-27,13,35.260,WAS,,PHI,W 28-24,4,4,100.0,,1,0.0,0,4,0,0,,0
169,1983,1983-12-04,14,35.267,WAS,,ATL,W 37-21,4,4,100.0,3,3,100.0,0,13,0,0,,0
170,1983,1983-12-11,15,35.274,WAS,@,DAL,W 31-10,4,4,100.0,1,2,50.0,0,7,0,0,,0
171,1983,1983-12-17,16,35.280,WAS,,NYG,W 31-22,4,4,100.0,1,1,100.0,0,7,0,0,,0
172,1984,1984-09-02,1,36.174,WAS,,MIA,L 17-35,2,2,100.0,1,2,50.0,0,5,0,0,,0
173,1984,1984-09-10,2,36.182,WAS,@,SFO,L 31-37,4,4,100.0,1,1,100.0,0,7,0,0,,0
174,1984,1984-09-16,3,36.188,WAS,,NYG,W 30-14,3,4,75.0,1,1,100.0,0,6,0,0,,0
175,1984,1984-09-23,4,36.195,WAS,@,NWE,W 26-10,2,2,100.0,4,4,100.0,0,14,0,0,,0
176,1984,1984-09-30,5,36.202,WAS,,PHI,W 20-0,2,2,100.0,2,3,66.7,0,8,0,0,,0
177,1984,1984-10-07,6,36.209,WAS,@,IND,W 35-7,5,5,100.0,,,,0,5,,,,
178,1984,1984-10-14,7,36.216,WAS,,DAL,W 34-14,4,4,100.0,2,3,66.7,0,10,0,0,,0
179,1984,1984-10-21,8,36.223,WAS,@,STL,L 24-26,3,3,100.0,1,1,100.0,0,6,0,0,,0
180,1984,1984-10-28,9,36.230,WAS,@,NYG,L 13-37,1,1,100.0,2,3,66.7,0,7,0,0,,0
181,1984,1984-11-05,10,36.238,WAS,,ATL,W 27-14,3,4,75.0,,,,0,3,,,,
182,1984,1984-11-11,11,36.244,WAS,,DET,W 28-14,4,4,100.0,,,,0,4,,,,
183,1984,1984-11-18,12,36.251,WAS,@,PHI,L 10-16,1,1,100.0,1,2,50.0,0,4,0,0,,0
184,1984,1984-11-25,13,36.258,WAS,,BUF,W 41-14,5,5,100.0,2,3,66.7,0,11,0,0,,0
185,1984,1984-11-29,14,36.262,WAS,@,MIN,W 31-17,4,4,100.0,1,2,50.0,0,7,0,0,,0
186,1984,1984-12-09,15,36.272,WAS,@,DAL,W 30-28,3,3,100.0,3,3,100.0,0,12,0,0,,0
187,1984,1984-12-16,16,36.279,WAS,,STL,W 29-27,2,3,66.7,3,3,100.0,0,11,0,0,,0
188,1985,1985-09-09,1,37.181,WAS,@,DAL,L 14-44,2,2,100.0,,,,0,2,,,,
189,1985,1985-09-15,2,37.187,WAS,,HOU,W 16-13,1,2,50.0,1,1,100.0,0,4,0,0,,0
190,1985,1985-09-22,3,37.194,WAS,,PHI,L 6-19,,,,2,3,66.7,0,6,0,0,,0
191,1985,1985-09-29,4,37.201,WAS,@,CHI,L 10-45,1,1,100.0,1,1,100.0,0,4,0,0,,0
192,1985,1985-10-07,5,37.209,WAS,,STL,W 27-10,3,3,100.0,2,2,100.0,0,9,0,0,,0
193,1985,1985-10-13,6,37.215,WAS,,DET,W 24-3,3,3,100.0,1,1,100.0,0,6,0,0,,0
194,1985,1985-10-20,7,37.222,WAS,@,NYG,L 3-17,,,,1,2,50.0,0,3,0,0,,0
195,1985,1985-10-27,8,37.229,WAS,@,CLE,W 14-7,2,2,100.0,,1,0.0,0,2,0,0,,0
196,1985,1985-11-03,9,37.236,WAS,@,ATL,W 44-10,5,5,100.0,3,3,100.0,0,14,0,0,,0
197,1985,1985-11-10,10,37.243,WAS,,DAL,L 7-13,1,1,100.0,,1,0.0,0,1,0,0,,0
198,1985,1985-11-18,11,37.251,WAS,,NYG,W 23-21,2,3,66.7,1,1,100.0,0,5,0,0,,0
199,1985,1985-11-24,12,37.257,WAS,@,PIT,W 30-23,3,3,100.0,3,3,100.0,0,12,0,0,,0
200,1985,1985-12-01,13,37.264,WAS,,SFO,L 8-35,,,,2,4,50.0,0,6,0,0,,0
201,1985,1985-12-08,14,37.271,WAS,@,PHI,W 17-12,2,2,100.0,1,2,50.0,0,5,0,0,,0
202,1985,1985-12-15,15,37.278,WAS,,CIN,W 27-24,3,3,100.0,2,4,50.0,0,9,0,0,,0
203,1985,1985-12-21,16,37.284,WAS,@,STL,W 27-16,3,3,100.0,2,5,40.0,0,9,0,0,,0
204,1986,1986-09-07,1,38.179,WAS,,PHI,W 41-14,5,5,100.0,1,1,100.0,0,8,0,0,,0
205,1986,1986-09-14,2,38.186,WAS,,RAI,W 10-6,1,1,100.0,1,1,100.0,0,4,0,0,,0
206,1986,1986-09-21,3,38.193,WAS,@,SDG,W 30-27,3,3,100.0,3,5,60.0,0,12,0,0,,0
207,1986,1986-09-28,4,38.200,WAS,,SEA,W 19-14,1,2,50.0,1,2,50.0,0,4,0,0,,0
208,1986,1986-10-05,5,38.207,WAS,@,NOR,W 14-6,2,2,100.0,,2,0.0,0,2,0,0,,0
209,1986,1986-10-12,6,38.214,WAS,@,DAL,L 6-30,,1,0.0,,1,0.0,0,0,0,0,,0
210,1986,1986-11-30,13,38.263,CLE,,HOU,W 13-10,1,1,100.0,2,2,100.0,0,7,0,0,,0
211,1986,1986-12-07,14,38.270,CLE,@,BUF,W 21-17,3,3,100.0,,,,0,3,,,,
212,1986,1986-12-14,15,38.277,CLE,@,CIN,W 34-3,4,4,100.0,2,3,66.7,0,10,0,0,,0
213,1986,1986-12-21,16,38.284,CLE,,SDG,W 47-17,5,6,83.3,2,2,100.0,0,11,0,0,,0
